年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
91/04,1762,中化合成,            302021,             52251,          1561100,              3450,              4150,            881855,            261740,            447560,            920000,                  0,           -518487,            -69696,          1922972,          1591155,            331817,          3.60
91/04,1773,勝一化工,          1635392,            673723,            663040,              1511,             58773,          1323604,            200000,             97010,            800000,             18304,            571515,             22006,          3032439,          1620614,          1411825,         17.64
91/04,1802,台玻,          7812542,          8707308,         11843213,                  0,            398477,          1877122,                  0,          1635745,         12000000,            198311,         12376174,            674188,         28761540,          3512867,         25248673,         21.04
91/04,1805,寶徠,            491536,            458226,            716128,                999,            626974,            824756,                  0,            188515,          1750000,            191217,           -722280,             61655,          2293863,          1013271,          1280592,          7.31
91/04,1806,冠軍,          1130750,          1856548,          1453705,                  7,            126026,          1550746,            185691,            113767,          2501754,            184395,            -67998,             98681,          4567036,          1850204,          2716832,         11.57
91/04,1808,潤隆,             46083,              1752,            840541,              7064,            315672,            619524,            167862,             88974,            600000,                  0,           -265248,                  0,          1211112,            876360,            334752,          5.57
91/04,1809,中釉,          1000736,            782578,          1141833,              1818,            434119,            892256,            434500,             70722,          1640079,              6518,            307040,              9969,          3361084,          1397478,          1963606,         11.97
91/04,1810,和成,          2935172,          3475331,          2958472,             39941,            862475,          3191532,            632800,            214997,          4189485,            639255,          1439613,            -36291,         10271391,          4039329,          6232062,         14.87
91/04,1902,台紙,          2427049,          2874219,          4162425,             55335,             97840,          3719095,            338400,          1847701,          5600000,          1326226,         -3293543,             78989,          9616868,          5905196,          3711672,          6.62
91/04,,,,,,,,,,,,,,,,,,
91/04,1903,士紙,          1745086,            330148,          1656294,             81468,          5050338,          1570356,                  0,          3365305,          2600391,          1715016,           -387734,                  0,          8863334,          4935661,          3927673,         15.10
91/04,1904,正隆,          8911322,          3265761,         11105538,            417790,            141623,          3844453,          5045492,          1510633,          9900000,            205143,          3507226,           -170913,         23842034,         10400578,         13441456,         13.57
91/04,1905,華紙,          3001656,          1029873,          4690374,            142855,             15212,            259069,              1250,          1815520,          5631847,            961774,            453068,           -242558,          8879970,          2075839,          6804131,         12.08
91/04,1906,寶隆,            189878,            594844,            493336,                  0,            215685,            157924,             23000,            278537,          1510000,             22958,            -83473,           -415203,          1493743,            459461,          1034282,          6.84
91/04,1907,永豐餘,          7331276,         10600685,          6824198,            620412,          1403820,          4905845,          5058077,          1102314,         12779290,            446043,          2690323,           -201501,         26780391,         11066236,         15714155,         12.29
91/04,1909,榮成,          2209061,          3274197,          3009765,                 29,            686529,          1243900,          1956592,            240729,          5115585,            553791,          1130854,         -1061870,          9179581,          3441221,          5738360,         11.21
91/04,2002,中鋼,         47581405,         35532286,        107471096,                  0,          4857546,         27026296,         25050000,          8360641,         93157609,            481597,         44960063,         -3593873,        195442333,         60436937,        135005396,         14.49
91/04,2006,東和鋼鐵,          5285016,          4973372,         12577318,             58931,            943904,          5841904,          7522784,            379298,          6633996,          2456665,            996109,              7785,         23838541,         13743986,         10094555,         15.21
91/04,2007,燁興公司,          2227626,          3444718,          7873991,                  0,          3447414,          7171686,          5903144,            339894,          4464106,            561145,         -1452684,              6458,         16993749,         13414724,          3579025,          9.41
91/04,2008,高興昌,          3062795,            825610,          6503371,            119165,          1317588,          6579411,          1146000,            746265,          4238266,            351094,           -402787,           -829720,         11828529,          8471676,          3356853,          7.92
91/04,2009,第一伸銅,          1522426,            899288,          2118785,             26516,            212670,            604916,             99633,            441786,          3578330,            156664,            344166,           -445810,          4779685,          1146335,          3633350,         10.15
91/04,2010,春源鋼鐵,          6364120,          1395881,          4254927,             63050,            425950,          3496142,            150000,          1866723,          4249225,          1130688,          1531317,             79833,         12503928,          5512865,          6991063,         16.45
91/04,2012,春雨,          2344637,          1553290,          1319718,             31152,            113497,          1969161,            319990,            590897,          2877740,              5094,           -339415,            -61173,          5362294,          2880048,          2482246,          8.62
91/04,2013,中鋼構,          4152415,            741452,          1321262,                  0,            125108,          3753540,                  0,              3651,          1506324,            796420,            370962,            -90660,          6340237,          3757191,          2583046,         17.15
91/04,2014,中鴻,          5886115,          3695034,         15872834,             79510,          2812864,         12634418,          4849552,            370666,         11443361,             22665,           -979574,              5269,         28346357,         17854636,         10491721,          9.16
91/04,,,,,,,,,,,,,,,,,,
91/04,2015,豐興鋼鐵,          4404976,            580197,          5138220,                  0,            731888,          3599502,                  0,            302508,          5145658,            420719,          1479168,            -92274,         10855281,          3902010,          6953271,         13.51
91/04,2017,官田鋼,          1715955,          1153876,          3756251,                  0,             26083,          1181869,          1323700,             34587,          4507940,            584108,           -342915,           -637124,          6652165,          2540156,          4112009,          9.12
91/04,2020,美亞鋼管,          1175582,            683740,            607107,             19850,             22674,            779478,                  0,            154396,          1132728,             97580,            258942,             85829,          2508953,            933874,          1575079,         13.90
91/04,2022,聚亨,            550739,          4145669,            643669,                  0,             57678,          1435746,             31000,            761891,          4247693,                  0,           -640406,           -438169,          5397755,          2228637,          3169118,          7.46
91/04,2023,燁輝,          6107277,          2611628,         11236124,              5559,            209576,          5040803,          2043934,             68654,          8090660,          1349370,          3551959,             24784,         20170164,          7153391,         13016773,         16.08
91/04,2024,志聯工業,            399523,            302384,          1927057,                  0,            167869,            727996,            880536,             86971,          1496272,                  0,           -420680,             25738,          2796833,          1695503,          1101330,          7.36
91/04,2025,千興,            893643,             20289,          3294431,                  0,            231859,          2113464,            296764,             28441,          3228341,             20008,           -939843,           -306953,          4440222,          2438669,          2001553,          6.19
91/04,2027,大成鋼,          1926181,          1550684,          1432236,                 34,            196242,          2072662,             52066,            103704,          2480410,            616149,            212013,           -431627,          5105377,          2228432,          2876945,         11.59
91/04,2028,威致鋼鐵,          3712594,             78158,          4363451,                267,            188130,          4644709,          1436579,             13389,          4026892,          1155292,         -2931769,             -2492,          8342600,          6094677,          2247923,          5.58
91/04,2029,盛餘,          2986266,            115235,          4960326,                  0,            439886,          1584073,                  0,            473524,          3180000,            922538,          2341578,                  0,          8501713,          2057597,          6444116,         20.26
91/04,2030,彰源,          1246321,            103403,          1194357,                  0,            152530,          1053063,            388250,            128443,            803592,            113999,            201888,              7376,          2696611,          1569756,          1126855,         14.02
91/04,2031,新光鋼,          2674017,            278644,            685677,                  0,             69651,          1613684,            198562,             11122,          1200000,            253729,            445350,            -14458,          3707989,          1823368,          1884621,         15.71
91/04,2032,新鋼工業,          1126482,            161755,            586306,              6649,             27806,            565924,                  0,            210313,            778849,            156422,            197449,                 41,          1908998,            776237,          1132761,         14.54
91/04,2033,佳大世界,            660380,            113281,            576687,             37329,             45988,            482453,             50000,             77935,            684465,             25752,            130566,            -17506,          1433665,            610388,            823277,         12.02
91/04,2034,允強,          1198566,            415160,          1135242,             29673,             21005,            892990,            451235,             85689,          1056561,            167549,            194206,            -48584,          2799646,          1429914,          1369732,         12.96
91/04,,,,,,,,,,,,,,,,,,
91/04,2038,海光企業,          1971553,             15750,          2747104,             49143,            432358,          2975975,            283500,            341914,          1371500,            104608,            138411,                  0,          5215908,          3601389,          1614519,         11.77
91/04,2049,上銀科技,          1001723,            294910,          1407538,                  0,             90052,            961889,            300590,             25776,          1399255,                  0,            113156,             -6443,          2794223,          1288255,          1505968,         10.76
91/04,2059,川湖,            364420,                  0,            499717,                  0,              8531,            141991,            117592,             85438,            380000,                 14,            147633,                  0,            872668,            345021,            527647,         13.88
91/04,2101,南港輪胎,          1073391,          1311465,          6741758,            217930,            229374,          4708093,            255153,          2671255,          1486674,                465,            411732,             40546,          9573918,          7634501,          1939417,         13.04
91/04,2102,泰豐輪胎,          1999997,            692898,          3512757,             85862,            951003,          1515069,                  0,          2224042,          2691583,            451130,            552253,           -191560,          7242517,          3739111,          3503406,         13.01
91/04,2103,台橡,          2003800,          3963371,          4489782,             20968,            268327,          1994217,          1471429,            165428,          6095114,             90640,            837772,             91648,         10746248,          3631074,          7115174,         11.67
91/04,2104,中橡,          1150767,          7417719,          1403862,                  0,            518573,            674438,          2494376,            261754,          4160243,          1542226,          1046509,            311375,         10490921,          3430568,          7060353,         16.97
91/04,2105,正新,          4020752,         11824979,          5894808,            267199,            448275,          3914389,            821700,          1562164,          8861732,            718403,          5227192,          1350433,         22456013,          6298253,         16157760,         18.23
91/04,2106,建大,          2099990,          4349875,          1381327,                  0,            101421,          1264213,            570975,            981629,          3364080,            152318,          1250225,            349173,          7932613,          2816817,          5115796,         15.20
91/04,2107,厚生,          2788407,          1657822,          1417599,            123958,          1932063,          1401461,            675313,            413447,          3970884,          1074190,            402435,            -17881,          7919849,          2490221,          5429628,         13.67
91/04,2108,南帝化工,          1024917,            777240,          1490054,             49378,             65498,            327497,                  0,            227433,          2156937,            112876,            579812,              2532,          3407087,            554930,          2852157,         13.22
91/04,2109,華豐橡膠,          1373808,          2064683,          1339753,             66275,             69196,            988991,             91425,            610201,          2413004,                  0,            490240,            319854,          4913715,          1690617,          3223098,         13.36
91/04,2201,裕隆汽車,         13046042,         25074878,          8803160,            594225,         10631676,          6370549,                  0,         10587248,         18291464,          9340434,         13995597,           -435311,         58149981,         16957797,         41192184,         22.51
91/04,2204,中華汽車,         27313329,         17792417,          7179352,                  0,            246619,         14280820,            359596,          2038059,         13041007,          6367010,         16523472,            -78247,         52531717,         16678475,         35853242,         28.55
91/04,2206,三陽工業,          4078178,          3419997,          8141048,            600633,          3332215,          4362188,                  0,          5037397,          8053700,          1355385,          1002926,           -239525,         19572071,          9399585,         10172486,         12.63
91/04,,,,,,,,,,,,,,,,,,
91/04,2207,和泰汽車,         11521572,          4053950,          5047040,                  0,            844787,          8689695,                  0,            947922,          5461792,            466596,          5856605,             44739,         21467349,          9637617,         11829732,         21.65
91/04,2208,台船公司,         12516105,                  0,         11112779,                  0,            758236,         15568558,          6000000,          2404360,         11138997,              1896,        -10726691,                  0,         24387120,         23972918,            414202,          0.37
91/04,2301,光寶科技,         34501324,         25239734,          7387659,            100751,          1189078,         25926702,          1436994,            185327,         19094383,         17794499,          5988417,         -2007776,         68418546,         27549023,         40869523,         21.40
91/04,2302,麗正,          1418564,          1803907,          1300644,                  0,            452363,            738104,             10000,            109543,          2770000,          2195645,           -915050,             67236,          4975478,            857647,          4117831,         14.86
91/04,2303,聯電,         86658337,         56246744,        146075886,             18880,          8332799,         20949418,         55066424,          3883441,        154748456,         81875491,         20004054,        -39194638,        297332646,         79899283,        217433363,         14.05
91/04,2305,全友電腦,          1701294,          2767779,            216917,                  0,            309232,          1515649,            670496,             79482,          2056608,            622274,             50833,               -120,          4995222,          2265627,          2729595,         13.27
91/04,2308,台達電,         15074687,         30183273,          3044235,                  0,          1219345,         15795229,                  0,          3592229,         13878790,          6836540,          7227411,          2191341,         49521540,         19387458,         30134082,         21.71
91/04,2311,日月光,         11907514,         34344162,         20888848,                  0,          1440314,         11704753,         17121519,            323900,         32548000,          6925527,          1173564,         -1216425,         68580838,         29150172,         39430666,         12.11
91/04,2312,金寶電子,          3665174,         14456895,            722254,              4340,             42227,          1917043,          2250000,            345251,         10774337,          1064574,          3448768,           -909083,         18890890,          4512294,         14378596,         13.34
91/04,2313,華通,          8381731,          7185512,         11362909,             63289,             19124,          2769719,          7659597,            744739,          8700341,            472764,          5996616,            668789,         27012565,         11174055,         15838510,         18.20
91/04,2314,台揚科技,          3875866,          2559847,          1349750,                  0,             51251,          1544593,          1752172,            299624,          4261626,             12024,           -108318,             74993,          7836714,          3596389,          4240325,          9.95
91/04,2316,楠梓電,          3679683,          2901103,          3740709,                  0,             98026,          2557711,            980251,            275200,          4279599,          1031012,          1214133,             81615,         10419521,          3813162,          6606359,         15.43
91/04,2317,鴻海,         75075428,         43069258,         15748992,                  0,            312052,         56503494,          5590000,          2484733,         20648970,         10995455,         36623976,          1359102,        134205730,         64578227,         69627503,         33.71
91/04,2321,東訊,          3422537,          2654473,            639758,             36083,            253367,          2155978,            901882,             10485,          2908277,            324240,            708898,             -3542,          7006218,          3068345,          3937873,         13.54
91/04,2323,中環,         15783934,         19744893,         31459157,            104731,          2295555,         11500349,         19241162,            257903,         26002658,         12489123,          2839244,         -2942169,         69388270,         30999414,         38388856,         14.76
91/04,,,,,,,,,,,,,,,,,,
91/04,2324,仁寶電腦,         57581487,         27629804,          4215576,                  0,            921887,         22316446,         21086393,            226971,         25476590,          4121334,         18328600,         -1207580,         90348754,         43629810,         46718944,         18.33
91/04,2325,矽品,         11566030,          8915038,         23709933,                  0,          1966983,          5867635,         14080073,             31724,         18851737,          8087113,            849690,         -1609988,         46157984,         19979432,         26178552,         13.88
91/04,2327,國巨,         11858209,         35699263,          5655291,                  0,          5013134,         14735392,          6922917,            166995,         22540415,         12571098,           -209341,          1498421,         58225897,         21825304,         36400593,         16.14
91/04,2328,廣宇,          3042710,          2372389,            396598,                  0,            288871,            898406,                  0,             36090,          3441000,          1413339,            145404,            166329,          6100568,            934496,          5166072,         15.01
91/04,2329,華泰電子,          4292883,          3629420,         16144595,                  0,          2484071,          8826522,          7555412,            658111,         12419538,          2659813,         -5757300,            188873,         26550969,         17040045,          9510924,          7.66
91/04,2330,台積電,         94747405,         34978495,        217192263,          2612926,         20484422,         31160103,         39281665,          3720536,        199228867,         57004789,         40792197,         -1172646,        370015511,         74162304,        295853207,         14.85
91/04,2331,精英,         22155011,          2244307,          2447472,            325058,          1004462,         11982536,          4327382,            326595,          4314672,          3573360,          3614432,             37333,         28176310,         16636513,         11539797,         26.74
91/04,2332,友訊科技,          9991520,          4125503,          1842960,                  0,            590551,          3787126,          3001164,            155249,          5163307,          2790203,          2178609,           -525124,         16550534,          6943539,          9606995,         18.60
91/04,2337,旺宏,         19354864,          3388474,         39240794,          1048850,          1919592,         15283985,         19338726,            115569,         36912769,          2630977,         -7381829,         -1947623,         64952574,         34738280,         30214294,          8.18
91/04,2338,光罩,          2721012,            918673,          3708363,                  0,            262831,            670869,          1480000,              2433,          4249180,            483064,          1012609,           -287276,          7610879,          2153302,          5457577,         12.84
91/04,2340,光磊,          5016320,          1227745,          5247608,              1916,            693998,          2448192,          3520845,            134708,          4301973,          1496142,            432462,           -146735,         12187587,          6103745,          6083842,         14.14
91/04,2342,茂矽,          8510574,         20903429,          3143981,          4488153,          1851187,         21270839,          1390064,          2582695,         36390394,            762083,        -22801544,           -697207,         38897324,         25243598,         13653726,          3.75
91/04,2344,華邦電,         18794545,         13562268,         34769680,                  0,          8332683,          9043009,          5200000,            175169,         44252972,         27639973,         -9185675,         -1666272,         75459176,         14418178,         61040998,         13.79
91/04,2345,智邦科技,          9815016,          4597743,          1220628,                  0,            847583,          2998737,            464270,             50272,          5690431,          5694389,          1587880,             -5009,         16480970,          3513279,         12967691,         22.78
91/04,2347,聯強國際,         16377213,          8185218,          1369537,             39999,             85147,          8795117,                  0,             66529,          6601120,          7084628,          3599865,            -90145,         26057114,          8861646,         17195468,         26.04
91/04,,,,,,,,,,,,,,,,,,
91/04,2348,海悅,            791443,          2169971,            153488,                  0,          1327480,          2711152,            512560,              1978,          1287052,                  0,            102671,           -173031,          4442382,          3225690,          1216692,          9.45
91/04,2349,錸德科技,         30020031,         32865797,         32826270,            388087,          1933135,         14832764,         23948444,          1013816,         20973029,         39319129,            917256,         -2971118,         98033320,         39795024,         58238296,         27.76
91/04,2351,順德,          1444206,            620598,          1576790,                  0,            171129,          1145112,            385258,            233144,          1664307,            315808,             64752,              4342,          3812723,          1763514,          2049209,         12.31
91/04,2352,佳世達,         36615727,         25765614,          6605433,                  0,            872429,         26757568,          1388160,            435153,         16810510,         13296073,         10485579,            686160,         69859203,         28580881,         41278322,         24.55
91/04,2353,宏碁,         26737022,         50119052,          6163250,            687080,          6030754,         15713273,          7494311,            142042,         20195081,         36884792,         17386385,         -8078726,         89737158,         23349626,         66387532,         32.87
91/04,2354,鴻準,          4374704,            387047,            331219,                  0,            115944,          1514976,                  0,             20624,          2240499,          1056098,            380324,             -3607,          5208914,          1535600,          3673314,         16.39
91/04,2355,敬鵬,          5038429,          1245197,          2810390,             14484,            170424,          1405817,          1865206,             15515,          2748530,          1401843,          1939889,            -97876,          9278924,          3286538,          5992386,         21.80
91/04,2356,英業達,         27689506,         11686401,          1832131,                  0,            971864,         15876731,                  0,            759837,         18350000,            568964,          6403723,            220647,         42179902,         16636568,         25543334,         13.92
91/04,2357,華碩,         46101838,         23489687,          7634222,                  0,            676950,         11005622,                  0,            448139,         19988800,          6957351,         39001994,            500791,         77902697,         11453761,         66448936,         33.24
91/04,2358,廷鑫,            815911,            181543,              6651,                  0,            768720,          1102986,            205066,                  0,            650000,                  0,           -186804,              1577,          1772825,          1308052,            464773,          7.15
91/04,2359,所羅門,          2473282,          4687721,            755670,                  0,            923869,          3997773,            717437,            325656,          3761834,          1175657,         -1101941,            -35874,          8840542,          5040866,          3799676,         10.10
91/04,2360,致茂電子,          2677693,          1666620,          1523062,                  0,             83336,          1302941,            465300,            122244,          2526900,            815701,            748996,            -31371,          5950711,          1890485,          4060226,         16.06
91/04,2362,藍天,          3197071,          1692753,          1127720,              2038,          1895815,          1356090,            860000,             44243,          4819757,            539903,            506223,           -210819,          7915397,          2260333,          5655064,         11.73
91/04,2363,矽統科技,         10492030,            825207,         18871568,             88038,          2621472,          7542984,         10786000,             70969,         10880166,          7828567,         -4183163,            -27208,         32898315,         18399953,         14498362,         13.32
91/04,2364,倫飛電腦,          3603416,            883900,          1574229,                  0,          1190947,          2280055,          1958969,              6529,          5284509,          1415798,         -2881229,           -812139,          7252492,          4245553,          3006939,          5.69
91/04,,,,,,,,,,,,,,,,,,
91/04,2365,昆盈企業,          3138866,          1919477,            558558,                  0,             74090,          1643073,                  0,            139190,          2029193,          1250199,            591611,             37725,          5690991,          1782263,          3908728,         19.26
91/04,2367,燿華,          2398059,          2042538,          4063406,              7700,            426732,          2533706,            513266,            111611,          3621412,          2196989,            -73534,             34985,          8938435,          3158583,          5779852,         15.96
91/04,2368,金像電,          3430484,            704542,          5106394,                  0,            901408,          3492941,          1640791,            121011,          4104135,          2657642,         -1858329,            -15363,         10142828,          5254743,          4888085,         11.91
91/04,2369,菱生,          1372480,            857097,          2571456,                  0,             33300,            946781,            275528,             18949,          2637440,          1212069,            -30640,           -225794,          4834333,          1241258,          3593075,         13.62
91/04,2371,大同,         30165293,         33866819,         26855521,          2290559,          2627148,         33963220,          6933801,         16050308,         42100000,          5104480,         -5073673,         -3272796,         95805340,         56947329,         38858011,          9.22
91/04,2373,震旦行,          3581515,          4084949,            947340,             26476,            822860,          3966946,            823183,            785080,          3769671,          1672704,          1271474,         -2825918,          9463140,          5575209,          3887931,         10.31
91/04,2374,佳能,          1173408,          1628553,            788023,                  0,            618829,          1444028,                  0,             36202,          2104916,             78923,            577857,            -33113,          4208813,          1480230,          2728583,         12.96
91/04,2375,智寶,          1188367,          1783140,            450468,             62947,            190003,            423226,            182116,             60884,          1916873,            819378,            230042,             42406,          3674925,            666226,          3008699,         15.69
91/04,2376,技嘉,         18184933,          5395085,          3252117,                  0,            266612,          8698738,            852110,            180438,          5494478,          4900220,          6782583,            190180,         27098747,          9731286,         17367461,         31.60
91/04,2377,微星科技,         23604390,          5152144,          4415468,                  0,              6086,         12249355,          4177832,             58972,          5556326,          4382830,          6504408,            248365,         33178088,         16486159,         16691929,         30.04
91/04,2379,瑞昱,         14172493,          3777007,            839999,                  0,            319084,          1555715,            861198,             96062,          5278908,          6349107,          4911336,             56257,         19108583,          2512975,         16595608,         31.43
91/04,2380,虹光精密,          1901107,          1789800,            639741,                  0,             99556,            883429,                  0,             69293,          2116900,            780589,            674350,            -94357,          4430204,            952722,          3477482,         16.42
91/04,2382,廣達,         78052224,         14519759,          6143194,                  0,            508914,         49912076,            681172,            401367,         24618428,          2615369,         20950340,             45339,         99224091,         50994615,         48229476,         19.59
91/04,2383,台光電子,            985959,            498110,            800322,                  0,             56180,            428145,             86043,             14741,          1670382,            172055,            -61010,             30215,          2340571,            528929,          1811642,         10.84
91/04,2384,勝華科技,          8218108,          2512484,          4508908,                  0,            237173,          3976466,          2457192,             55178,          4319575,          4349476,            259522,             59264,         15476673,          6488836,          8987837,         20.80
91/04,,,,,,,,,,,,,,,,,,
91/04,2385,群光電子,          2178236,          2581380,            473454,                  0,            108513,          1591137,                  0,            299317,          2495450,            206804,          1172554,           -423679,          5341583,          1890454,          3451129,         13.82
91/04,2387,精元電腦,          1151494,            883697,            619012,            113083,             11150,            621638,                  0,            140916,          1733981,            166360,            412720,           -297179,          2778436,            762554,          2015882,         11.62
91/04,2388,威盛電子,         19208740,         12989183,          1804852,                  0,          2288003,          6820466,          4859288,            251767,         11918540,          8321260,          5218156,         -1098699,         36290778,         11931521,         24359257,         20.43
91/04,2390,云辰,          1503154,          4089674,            370499,              4058,            953631,          1063840,          1414351,             49636,          3183506,            937201,            663579,           -391097,          6921016,          2527827,          4393189,         13.79
91/04,2392,正崴,          5218591,          2008997,          1771534,             14459,             61844,          2471068,                  0,             39607,          2013071,          3385229,          1113157,             53293,          9075425,          2510675,          6564750,         32.61
91/04,2393,億光電子,          2645654,          2344330,            984795,                  0,            305132,          1429213,             26755,            175786,          2256348,          1594100,            725938,             71771,          6279911,          1631754,          4648157,         20.60
91/04,2395,研華,          3907198,          2076745,          1418104,                  0,            180582,          1057773,          1040534,            371827,          2855291,            256889,          1941962,             58353,          7582629,          2470134,          5112495,         17.90
91/04,2397,友通資訊,          2864169,             78418,            363157,                  0,             52959,            621910,                  0,             69234,          1176000,            963602,            595623,            -67666,          3358703,            691144,          2667559,         22.68
91/04,2399,映泰,          2390806,            153256,            408172,                  0,              9953,          1755161,             14402,             35167,            860000,            136712,            135796,             24949,          2962187,          1804730,          1157457,         13.45
91/04,2401,凌陽科技,          8465575,          4262868,          1380456,                  0,            500201,          1100004,              2168,            245185,          6949500,          2784723,          3681758,           -154238,         14609100,          1347357,         13261743,         19.08
91/04,2402,毅嘉科技,          1209949,          1280864,          1311121,                  0,             70588,            604154,            708070,            128225,          1377000,            571016,            449930,             34127,          3872522,          1440449,          2432073,         17.66
91/04,2404,漢唐,          4485862,            760143,            133202,              1806,            218593,          2944773,                  0,             34789,          1792158,            492900,            676948,           -341962,          5599606,          2979562,          2620044,         14.61
91/04,2405,浩鑫,          2622148,            311515,            892250,                  0,            195171,          1637176,                  0,             26434,          1368500,            852008,            150709,            -13743,          4021084,          1663610,          2357474,         17.22
91/04,2406,國碩科技,          1785387,            405504,          3012057,                  0,            285623,          1242135,            591496,                  0,          2520076,          2405981,         -1203742,            -67375,          5488571,          1833631,          3654940,         14.50
91/04,2408,南亞科,         22855962,          1062870,         45894576,          6809199,          6101357,         14124516,         24834078,          1243086,         31000000,          9816333,          2331028,           -625077,         82723964,         40201680,         42522284,         13.87
91/04,,,,,,,,,,,,,,,,,,
91/04,2409,友達,         49035593,          1114941,         68378582,          2984455,          5107977,         23519728,         25162713,            111063,         40242957,         31718116,          6022669,           -155698,        126621548,         48793504,         77828044,         19.34
91/04,2412,中華電,         39438555,          5727204,        407211397,         10390506,          3092794,         47290325,         18093182,         12338993,         96477249,        220309342,         71351065,                300,        465860456,         77722500,        388137956,         40.23
91/04,2413,環科,          1513349,          1936948,            928164,                  0,             91659,            766104,            859219,              8940,          1390000,          1274053,            247967,            -76163,          4470120,          1634263,          2835857,         20.40
91/04,2414,精技電腦,          2819868,            238828,            663849,                  0,             72711,          1704696,            300000,             25910,          1186678,            442578,            185079,            -49685,          3795256,          2030606,          1764650,         14.87
91/04,2415,錩新,            984527,            939725,            260738,                  0,             31060,            739589,                  0,             78738,            788586,            153713,            420347,             35077,          2216050,            818327,          1397723,         17.72
91/04,2417,圓剛,          1344326,            305296,            537250,                  0,            184739,            394299,            300000,             42918,          1066817,            439366,            290358,           -162147,          2371611,            737217,          1634394,         15.32
91/04,2419,仲琦,          2495207,            797421,            539216,                  0,            441878,          1655207,            868547,             52090,          1213030,            447882,             90714,            -53748,          4273722,          2575844,          1697878,         13.99
91/04,2420,新巨,          1073435,            175480,            792737,                849,             53938,            658505,                  0,             19277,            972244,            211995,            317180,            -82762,          2096439,            677782,          1418657,         14.59
91/04,2421,建準電機,          2174620,            719387,            791354,              3583,             77728,          1188393,              7840,            102585,          1809099,            392714,            251191,             14850,          3766672,          1298818,          2467854,         13.64
91/04,2423,固緯,            569780,            515033,            273926,              4763,            101196,            275546,              4362,             52619,            834272,             45765,            271746,            -19612,          1464698,            332527,          1132171,         13.57
91/04,2424,隴華電子,            498110,            362675,            157077,                  0,            278798,            382097,                  0,             12042,            936626,             30467,             15245,            -79817,          1296660,            394139,            902521,          9.63
91/04,2425,承啟,          1618550,            527172,            455288,                  0,            243836,            853364,            447410,             46843,          1351331,            343963,           -190996,             -7069,          2844846,          1347617,          1497229,         11.21
91/04,2426,鼎元,          2192987,            186335,          1029976,                  0,             41845,          1112710,            448732,              2396,          1549163,            184625,            149852,              3665,          3451143,          1563838,          1887305,         12.18
91/04,2427,三商電腦,          3543393,            446297,            709511,                  0,            236624,          1852593,                  0,             45565,          1895357,            842578,            336133,            -36401,          4935825,          1898158,          3037667,         16.02
91/04,2428,興勤電子,            767400,            484901,            286227,                  0,             10284,            230266,             77500,             25124,            820745,             65321,            315159,             14697,          1548812,            332890,          1215922,         14.81
