年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
94/01,1714,和桐化學,          1232637,          8708846,                  0,                  0,             43431,            598685,          2800000,            108915,          6180734,            113310,            385641,           -202371,          9984914,          3507600,          6477314,         10.66
94/01,,,,,,,,,,,,,,,,,,
94/01,1715,萬洲化學,          1629979,          3676786,          1331455,              2249,            107883,          1780199,            792813,            142884,          3084094,            535293,            744412,           -331343,          6748352,          2715896,          4032456,         13.08
94/01,1717,長興材料,          7352273,          5229670,          5568958,            256470,            126660,          4019257,          3065463,          1112336,          5836668,          1350244,          3411717,           -261654,         18534031,          8197056,         10336975,         17.71
94/01,1718,中纖,         10154697,          4877756,          8384794,             25653,          4152954,          3175449,          2449490,          1369560,         12100000,          4909676,          4098067,           -506388,         27595854,          6994499,         20601355,         17.14
94/01,1720,生達化學,          1542871,            653243,            649675,             15493,             57251,            387691,            416820,            108330,          1350724,            185074,            490706,            -20812,          2918533,            912841,          2005692,         14.97
94/01,1721,三晃,            547264,            138119,            524982,              9322,             26331,            536209,             42000,             54507,            959345,             40473,           -378605,             -7911,          1246018,            632716,            613302,          6.39
94/01,1722,台肥,         12873299,          7682765,         36752896,             24285,            144555,          1430270,                  0,          7828543,          9800000,         32005482,          6635429,           -221924,         57477800,          9258813,         48218987,         51.47
94/01,1723,中碳,          3016371,          1183861,            492744,                  0,             79442,          1051983,                  0,             55883,          1970229,             85439,          1803210,           -194326,          4772418,          1107866,          3664552,         19.19
94/01,1724,台硝,            906725,            434153,            522287,              2716,            316061,            346511,            398856,             84740,          1765446,             51360,           -333792,           -131179,          2181942,            830107,          1351835,          7.79
94/01,1725,元禎,          2687120,            226742,            450937,              1158,            106372,          2270950,            159617,             18145,            729556,              2911,            296583,             -5433,          3472329,          2448712,          1023617,         14.03
94/01,1726,永記造漆,          3969087,            773467,            778055,                  0,            230038,          1122653,                  0,            118012,          1599989,            187093,          2737246,            -14346,          5750647,          1240665,          4509982,         28.19
94/01,1727,中華化學,            509963,             10301,            379613,              9152,            155960,            273847,                720,             23575,            570000,             13516,            183331,                  0,          1064989,            298142,            766847,         13.45
94/01,1729,必翔實業,          1802340,            434373,            859139,                  0,             73160,            279575,                  0,             69845,          1705413,             88366,          1040776,            -14963,          3169012,            349420,          2819592,         16.53
94/01,1730,花仙子,            449247,            107422,            208554,             74954,              3695,            199941,                  0,              3429,            534812,             20082,             90948,             -5340,            843872,            203370,            640502,         11.98
94/01,1731,美吾華,          2010247,            594324,            365272,                  0,             55794,          1155140,            300000,            167394,            969168,            329753,            148699,            -44517,          3025637,          1622534,          1403103,         14.48
94/01,1732,毛寶,            313744,                238,            195003,              1067,              5840,             54225,                  0,             22871,            424439,             10927,              3430,                  0,            515892,             77096,            438796,         10.34
94/01,,,,,,,,,,,,,,,,,,
94/01,1733,五鼎,            598481,            119300,            191394,             18311,            113686,            125155,             10443,             14507,            717680,             11564,            240858,            -79035,          1041172,            150105,            891067,         13.00
94/01,1734,杏輝藥品,            811331,            462526,            656349,             52625,             85337,            665707,            152280,             29129,            821757,            188654,            219900,             -9259,          2068168,            847116,          1221052,         14.86
94/01,1735,日勝化,            843467,            456664,            534992,                  0,              8879,            519342,            172509,            109945,            729000,             13873,            314892,            -15559,          1844002,            801796,          1042206,         14.30
94/01,1736,喬山健康,          2630631,          2396006,            378872,             10398,             64236,          2295766,            210500,            255181,          1050000,             26204,          1767730,           -125238,          5480143,          2761447,          2718696,         25.89
94/01,1737,臺鹽,          4838268,             46191,          4709017,              6781,             14478,          1577897,                  0,            105619,          2644737,          2580947,          2705535,                  0,          9614735,          1683516,          7931219,         29.99
94/01,1802,台玻,         13029906,         11218580,         10252232,            245037,            212026,          3211344,                  0,          1672987,         13867200,            195818,         16084689,            -74257,         34957781,          4884331,         30073450,         21.69
94/01,1805,寶徠,            202847,             64790,            125558,                  0,            399429,            326042,            270829,            105032,          1750000,            154389,         -1855895,             42227,            792624,            701903,             90721,          0.52
94/01,1806,冠軍,          1512133,          1769987,          1231485,                  2,            216298,          1491623,            122700,            115729,          3153754,             49553,           -182982,            -20472,          4729905,          1730052,          2999853,         10.49
94/01,1808,潤隆,          2682241,             37512,            842787,              5092,             85157,          2594563,            400230,             62197,            600000,             68047,            -72248,                  0,          3652789,          3056990,            595799,          9.93
94/01,1809,中釉,          1030977,            695659,          1016232,              4991,            369902,            859712,            143750,             99363,          1640079,              7548,            353587,             13722,          3117761,          1102825,          2014936,         12.29
94/01,1810,和成,          2671960,          4252978,          1310151,             59940,          1172435,          2702624,            380782,            283031,          4189485,            844405,          1171394,           -104257,          9467464,          3366437,          6101027,         14.56
94/01,1902,台紙,          2254693,          2525941,          4186058,             48142,            319246,          2795354,            497200,          1147708,          3069200,          2080290,            -70555,           -185117,          9334080,          4440262,          4893818,         16.15
94/01,1903,士紙,          1232711,          4042606,            770736,             64953,            327907,          1495403,                  0,            183303,          2600391,          3301341,         -1141525,                  0,          6438913,          1678706,          4760207,         18.31
94/01,1904,正隆,          8120750,          4925598,         11218661,            368205,            190753,          4439918,          2423106,          1993950,         10793498,            603408,          4922202,           -352115,         24823967,          8856974,         15966993,         14.79
94/01,1905,華紙,          3635752,          2600904,          4426315,            126907,             17906,            211594,                  0,          2074033,          5984401,          1682457,            700327,            154972,         10807784,          2285627,          8522157,         14.24
94/01,,,,,,,,,,,,,,,,,,
94/01,1906,寶隆,            292084,            817834,            490093,                  0,            202102,            300612,             40000,            144173,          1510000,            158633,           -152648,           -198657,          1802113,            484785,          1317328,          8.72
94/01,1907,永豐餘,         11255412,         15013973,          6136681,            465742,          1578815,          8104032,          6566211,            922480,         14215681,            337361,          4620405,           -315547,         34450623,         15592723,         18857900,         13.28
94/01,1909,榮成,          2394575,          4210322,          3078836,             93216,            192294,          2238051,          1177173,            273224,          5172914,            346287,          1920299,         -1158705,          9969243,          3688448,          6280795,         12.14
94/01,2002,中鋼,         98813644,         52264366,         99777036,                  0,          3279876,         33784007,         13683750,          6519450,         99311138,          2398042,        101024856,         -2586321,        254134922,         53987207,        200147715,         20.37
94/01,2006,東和鋼鐵,          9034304,          3755794,         10881409,             42505,          1693727,          6131976,          4876527,            482922,          7170687,          1928028,          4844723,            -27124,         25407739,         11491425,         13916314,         19.41
94/01,2007,燁興公司,          2345741,          3174823,          5983632,                  0,          3000239,          7193617,          3209858,            169685,          3801685,                  5,            128584,              1001,         14504435,         10573160,          3931275,         10.34
94/01,2008,高興昌,          4513762,            219668,          6514536,            103115,          1438416,          7657966,            489235,            624130,          4238266,            473017,               -187,           -692930,         12789497,          8771331,          4018166,         10.43
94/01,2009,第一伸銅,          2123289,            892712,          1835250,             25039,            212704,            591418,                  0,            362566,          3596222,            241423,            679135,           -381770,          5088994,            953984,          4135010,         11.50
94/01,2010,春源鋼鐵,          9200189,          1933851,          3591483,             15758,            404206,          5305954,                  0,          1352664,          4461686,          1172129,          2844257,              8797,         15145487,          6658618,          8486869,         19.02
94/01,2012,春雨,          2202215,          1333543,          1505085,             69916,            125445,          1401516,            286963,            472387,          2877740,            133875,            207089,           -143366,          5236204,          2160866,          3075338,         12.41
94/01,2013,中鋼構,          4557846,          1050863,          1145888,             15129,             93355,          4095324,                  0,            205004,          1569793,            769177,            481235,           -257452,          6863081,          4300328,          2562753,         17.05
94/01,2014,中鴻,         13246500,          1896374,         17555618,             26934,            252572,         10566063,          7420000,            439341,         12069834,                  0,          2480644,              2116,         32977998,         18425404,         14552594,         12.06
94/01,2015,豐興鋼鐵,          8937730,            896471,          6126456,             11799,            441580,          4721565,             44305,            368184,          5248571,            445375,          5678310,            -92274,         16414036,          5134054,         11279982,         21.49
94/01,2017,官田鋼,          2039571,          1464544,          3504557,                  0,              8029,          1641235,            629035,             24085,          4507940,            489970,            335529,           -611093,          7016701,          2294355,          4722346,         13.04
94/01,2020,美亞鋼管,          3636936,          1142568,            687344,             32346,             66489,          2672813,            228839,            220027,          1375889,            414076,            668759,            -14720,          5565683,          3121679,          2444004,         17.78
94/01,,,,,,,,,,,,,,,,,,
94/01,2022,聚亨,          1008672,          4976408,            650070,                  0,             29434,            918242,            887819,             45415,          4550084,             95369,            715817,           -548162,          6664584,          1851476,          4813108,         10.58
94/01,2023,燁輝,         17092527,          9238348,         12531852,              1389,            329843,          9002458,          6803013,            101311,         11962580,          4723526,          6745776,           -144705,         39193959,         15906782,         23287177,         19.47
94/01,2024,志聯工業,            497093,            231954,          1474671,              3494,            224066,            866120,            528852,            100790,          1496272,                  0,           -563686,              2930,          2431278,          1495762,            935516,          6.25
94/01,2025,千興,          1381659,            393937,          2817579,                  0,            107414,          1180148,            377870,             29390,          3228341,            450722,           -385136,           -180746,          4700589,          1587408,          3113181,         11.07
94/01,2027,大成鋼,          4542047,          2591030,          1885936,              4530,            170302,          2462988,          1466040,            623688,          2863374,            745364,          1270306,           -237915,          9193845,          4552716,          4641129,         17.30
94/01,2028,威致鋼鐵,          3378228,            766805,          3823592,                199,            162056,          4828319,          1400279,             42405,          2650000,                  0,           -783471,             -6652,          8130880,          6271003,          1859877,          7.02
94/01,2029,盛餘,          5066766,             60652,          4803700,                  0,            463921,          1455747,                  0,            511222,          3211800,            994096,          4222652,               -478,         10395039,          1966969,          8428070,         26.24
94/01,2030,彰源,          3624188,            413056,          1461703,                  0,            112511,          1593530,          1065053,            110878,          1532130,            595459,            730903,            -16495,          5611458,          2769461,          2841997,         18.55
94/01,2031,新光鋼,          5860181,            759459,            955896,                  0,             44094,          2571853,          1044954,             14826,          1705427,            244041,          2044548,             -6019,          7619630,          3631633,          3987997,         23.38
94/01,2032,新鋼工業,          1783062,            208274,            653233,             13189,             36567,            906594,            149499,            242147,            873869,            161980,            360253,                -17,          2694325,          1298240,          1396085,         15.98
94/01,2033,佳大世界,            838723,             42372,            693453,             18398,             36234,            523462,            159375,             68294,            711843,             35078,            159418,            -28290,          1629180,            751131,            878049,         12.33
94/01,2034,允強,          2787838,            205214,          1212998,             21722,             56123,          1108068,            452493,             98948,          1292697,            499018,            832671,                  0,          4283895,          1659509,          2624386,         20.30
94/01,2059,川湖,          1019162,                  0,            483918,              3447,              7853,            283348,             25000,             43788,            387600,             37368,            737276,                  0,          1514380,            352136,          1162244,         29.99
94/01,2101,南港輪胎,          2528980,          4257998,          3742451,            163446,             91535,          2952019,          1255269,            820063,          2608200,          1972125,          1216011,            -39277,         10784410,          5027351,          5757059,         22.07
94/01,2102,泰豐輪胎,          3341436,          3413156,          1095851,             64396,             71586,            721759,          1212627,            179506,          2868162,          1668535,          1611468,           -275632,          7986425,          2113892,          5872533,         21.68
94/01,,,,,,,,,,,,,,,,,,
94/01,2103,台橡,          4099722,          4179339,          2362842,             63413,          1714007,          2292434,            950000,            505101,          6095114,             75455,          2402336,             98883,         12419323,          3747535,          8671788,         14.23
94/01,2104,中橡,          1546743,          6477006,          1269719,            219122,            181808,            528862,          2045883,            286800,          4257837,          1536508,          1006198,             32310,          9694398,          2861545,          6832853,         16.44
94/01,2105,正新,          6074329,         16819579,          7170095,            133051,            433778,          4736987,          5171976,          1487655,         10489455,          1003785,          7259524,            481450,         30630832,         11396618,         19234214,         18.34
94/01,2106,建大,          2326095,          5064645,          1437625,                  0,             70592,          1286407,          1095570,            917523,          3960000,            152318,          1573711,            -86572,          8898957,          3299500,          5599457,         14.14
94/01,2107,厚生,          2768506,          1551875,          4104694,             85302,             82763,            435016,          1437805,            332108,          4617679,          1436666,            369761,            -35895,          8593140,          2204929,          6388211,         13.83
94/01,2108,南帝化工,          1156140,          1054247,          1225285,             33689,             54301,            374857,                  0,            151146,          2332727,            175674,            551942,            -62684,          3523662,            526003,          2997659,         12.85
94/01,2109,華豐橡膠,          1691606,          2739817,          1538977,             49707,            116054,            724961,            962223,            484685,          3144483,             56457,            492652,            270700,          6136161,          2171869,          3964292,         12.61
94/01,2201,裕隆汽車,         19555698,         30033775,         16177315,            401203,          2547190,          7560862,          5673831,          6067668,         13917845,         14241185,         22175765,           -921975,         68715181,         19302361,         49412820,         35.50
94/01,2204,中華汽車,         25342221,         28014212,          5645885,                  0,          2225449,         12689176,          4017313,          2695167,         13465362,          7872919,         21282600,           -794770,         61227767,         19401656,         41826111,         31.05
94/01,2206,三陽工業,          5518746,          7791846,          5686690,            480507,          1656899,          5800638,                  0,          2752670,          8053700,          2854097,          2702998,         -1029415,         21134688,          8553308,         12581380,         16.26
94/01,2207,和泰汽車,         15903439,          5720733,          4116223,                  0,          1379262,          9976057,                  0,            497752,          5461792,            943027,         10235193,              5836,         27119657,         10473809,         16645848,         30.48
94/01,2227,裕隆日產,          9508741,          6525533,             96528,            155773,          1100069,          2970598,                  0,          1498998,          3000000,          5988968,          4340945,           -412865,         17386644,          4469596,         12917048,         43.06
94/01,2301,光寶科技,         50853448,         31588159,          2961747,            166086,          1135420,         26867829,          9894250,            785991,         25121449,         15819375,         11575531,         -3359565,         86704860,         37548070,         49156790,         19.94
94/01,2302,麗正,            522029,          1638464,          1042740,                914,            530218,            675968,                  0,            119320,          1869750,          1697284,           -595036,            -32921,          3734365,            795288,          2939077,         15.72
94/01,2303,聯電,        117146837,         67528427,        128883684,          1194009,          8618268,         19882036,         33595282,          3004520,        178285454,         85279605,         43920382,        -40596054,        323371225,         56481838,        266889387,         15.18
94/01,,,,,,,,,,,,,,,,,,
94/01,2305,全友電腦,            844315,          2082734,            219786,                  0,            256896,          1166824,            288098,            102558,          2056608,            419716,           -567185,            -62888,          3403731,          1557480,          1846251,          9.11
94/01,2308,台達電,         33275603,         21025582,          3597714,                  0,            861730,         15461461,          5301979,          2580213,         16073866,          7643306,         12196850,           -497046,         58760629,         23343653,         35416976,         22.03
94/01,2311,日月光,         20431202,         27020400,         47078415,          1501485,          5482871,         14523490,         34916628,          1020114,         41208387,          6983413,          5448639,         -2586298,        101514373,         50460232,         51054141,         12.45
94/01,2312,金寶電子,          5729673,         16213249,            635468,                  0,             32038,          4164529,          1250000,            359373,         12948027,            701860,          4432876,         -1246237,         22610428,          5773902,         16836526,         13.43
94/01,2313,華通,          8222265,          5482320,          6785051,             31934,          1298146,          3923675,          5687529,            732370,         10650140,            882924,            -52094,             -4828,         21819716,         10343574,         11476142,         10.89
94/01,2314,台揚科技,          4551564,          2070299,          1161891,                  0,             53356,          2734613,            219546,            206546,          4291480,             44871,            285516,             54538,          7837110,          3160705,          4676405,         10.90
94/01,2316,楠梓電,          4017767,          2955645,          3103887,                  0,             69710,          1798802,            899469,            383766,          4446487,          1031486,          1799304,           -212305,         10147009,          3082037,          7064972,         16.12
94/01,2317,鴻海,        126751398,         76613575,         22174399,                  0,          1135013,         87253012,          7688099,          3335085,         32387189,         15693851,         81842603,         -1525454,        226674385,         98276196,        128398189,         39.74
94/01,2321,東訊,          4863970,          1922110,            570394,             35388,            155900,          2343126,            967004,             28645,          2973318,            320740,            931167,            -16238,          7547762,          3338775,          4208987,         14.16
94/01,2323,中環,         17814750,         19903177,         50079389,             71020,          3217807,         15702105,         21688149,            389870,         32490481,         20527739,          4554358,         -4266559,         91086143,         37780124,         53306019,         17.54
94/01,2324,仁寶電腦,         67667619,         35190442,          3218850,                  0,            938633,         42589825,          5220000,            210708,         33382609,          5821997,         21338641,         -1548236,        107015544,         48020533,         58995011,         17.67
94/01,2325,矽品,         17780512,          9428174,         25600767,                  0,          2664689,          4362128,         16307563,             31951,         21111226,          8346498,          6267526,           -952750,         55474142,         20701642,         34772500,         16.47
94/01,2327,國巨,          8977961,         24964838,          8571440,                  0,          6743693,         10074517,          9916442,          5334259,         22748635,         11652120,        -10313452,           -154589,         49257932,         25325218,         23932714,         10.52
94/01,2328,廣宇,          4410615,          2786895,            992572,              1315,            222947,          2165479,                  0,            121479,          3628000,          1433380,          1205308,           -139302,          8414344,          2286958,          6127386,         17.16
94/01,2329,華泰電子,          4928105,          1774474,         10144849,                  0,          2818150,          8587582,          4851898,          1272792,          8617141,                  0,         -3899396,            235561,         19665578,         14712272,          4953306,          5.75
94/01,,,,,,,,,,,,,,,,,,
94/01,2330,台積電,        159744397,         76877217,        229853709,          1829049,         12369440,         37890858,         23133832,          4295642,        232528635,         56574377,        130548413,         -4297945,        480673812,         65320332,        415353480,         17.90
94/01,2331,精英,          9755181,          7192289,          2074156,            121708,            541369,          6746636,             53816,            123522,          7326691,          5040120,          1095574,           -701656,         19684703,          6923974,         12760729,         17.91
94/01,2332,友訊科技,          8046640,          7746548,             95654,                  0,          1318982,          4482812,                  0,            700934,          5486926,          2909333,          4030024,           -402205,         17207824,          5183746,         12024078,         28.05
94/01,2337,旺宏,         17010893,          1612326,         25902475,            887792,          1915253,          6233670,          9578992,            307961,         50352963,            355649,        -16861276,         -2639220,         47328739,         16120623,         31208116,          6.26
94/01,2338,光罩,          2853308,          1817106,          3373173,                  0,             95912,          1220668,          2160000,              2534,          3619640,            395334,          1080362,           -339039,          8139499,          3383202,          4756297,         13.89
94/01,2340,光磊,          3629613,          1246309,          6079060,                  0,            700977,          3534750,          2360456,             94124,          6419205,          1216314,         -1765504,           -203386,         11655959,          5989330,          5666629,          8.83
94/01,2342,茂矽,          6529407,         15834284,          1208152,             96929,             43947,          6826162,            122911,          2255044,         10266922,          1228397,          4014133,         -1000850,         23712719,          9204117,         14508602,         14.69
94/01,2344,華邦電,         23998425,         11172940,         25014436,                  0,          5025032,          6042269,              8718,            578893,         43260173,         20750059,         -2444778,         -2984501,         65210833,          6629880,         58580953,         14.30
94/01,2345,智邦科技,          6416694,          2822512,            887673,                  0,            853809,          3311177,            911651,            604525,          5845855,          2232329,           -778472,         -1146377,         10980688,          4827353,          6153335,         11.69
94/01,2347,聯強國際,         17087547,         11851182,          1228216,                  0,            145074,          7209895,          3000000,             90822,          8280000,          7503989,          5030515,           -803202,         30312019,         10300717,         20011302,         24.70
94/01,2348,海悅,            531170,          1678272,              1127,                  0,            215168,          1832773,            362500,                  0,          1287052,                  0,         -1039706,            -16882,          2425737,          2195273,            230464,          1.79
94/01,2349,錸德科技,         15573544,         25253954,         30401794,            146113,          4970629,          9103215,         16788737,            730823,         21612355,         37970712,         -4915927,         -4943881,         76346034,         26622775,         49723259,         24.03
94/01,2351,順德,          1870411,            838570,          1748681,                  0,            122134,          1284948,            676395,            263592,          1735583,            301425,            440389,           -122536,          4579796,          2224935,          2354861,         13.79
94/01,2352,佳世達,         35604590,         31449083,          5995631,                  0,          1869065,         20837889,          4239405,            510015,         23165569,         14716633,         11701744,           -252886,         74918369,         25587309,         49331060,         21.34
94/01,2353,宏碁,         41723288,         44732236,          4167996,            461884,          4839611,         31859681,                  0,          1009246,         20933677,         30538568,         15356688,         -3772845,         95925015,         32868927,         63056088,         30.69
94/01,,,,,,,,,,,,,,,,,,
94/01,2354,鴻準,         11569089,          4956553,          1393948,                  0,            252653,          7600093,                  0,             16098,          5065000,            841638,          4828292,           -178878,         18172243,          7616191,         10556052,         20.84
94/01,2355,敬鵬,          5748297,          1095706,          3757149,             11289,            308986,          4175802,                  0,             44987,          3313267,            987997,          2604024,           -204650,         10921427,          4220789,          6700638,         20.22
94/01,2356,英業達,         58176715,         11894552,          1602140,             59505,            467925,         43337548,                  0,            474732,         21370000,            602841,          6604784,           -189068,         72200837,         43812280,         28388557,         13.28
94/01,2357,華碩,         50629828,         54244996,          9140859,                  0,          1306823,         16886575,         10057116,            708081,         25529140,          6946025,         57844559,         -2648990,        115322506,         27651772,         87670734,         34.34
94/01,2358,廷鑫,            552132,             55016,              3356,                  0,            511851,            595282,                  0,             18305,            650000,                  0,           -138834,             -2398,          1122355,            613587,            508768,          7.83
94/01,2359,所羅門,          3514258,          2816964,            605839,                  0,          1073392,          4126851,            467782,            246839,          3761834,             94303,           -466384,           -220772,          8010453,          4841472,          3168981,          8.42
94/01,2360,致茂電子,          2531267,          1437320,          1985043,                  0,            349619,          1365557,            425000,            142570,          2647969,            774474,          1082039,           -134360,          6303249,          1933127,          4370122,         16.65
94/01,2362,藍天,          3572355,          2982911,            875804,                  0,          1653197,          2067717,            776318,             54759,          5296950,            260616,          1131193,           -503286,          9084267,          2898794,          6185473,         12.44
94/01,2363,矽統科技,          6410494,          8332133,          1688817,              7492,          1446347,          2103144,                  0,            106987,         13559107,          5894856,         -2028130,         -1750681,         17885283,          2210131,         15675152,         11.23
94/01,2364,倫飛電腦,          2437189,            646172,          1200197,                  0,          1501321,          1956191,          1073011,            206473,          2773037,          1501573,           -293265,         -1432141,          5784879,          3235675,          2549204,         10.29
94/01,2365,昆盈企業,          3678078,          1876604,            498514,                  0,             84779,          1430694,            500000,            129325,          2220334,          1076735,            818754,            -37867,          6137975,          2060019,          4077956,         18.40
94/01,2367,燿華,          3217532,          1670102,          3652250,                  0,             60391,          2093112,            574166,            472635,          3560552,          2094818,             32691,           -227699,          8600275,          3139913,          5460362,         15.92
94/01,2368,金像電,          5193229,          1003420,          4178947,                  0,            646664,          2935714,          1587710,            153084,          4439327,          1242521,            785908,           -122004,         11022260,          4676508,          6345752,         14.47
94/01,2369,菱生,          2564922,            932076,          2530390,                  0,            127692,          1182953,            271000,             58331,          2982668,          1351414,            556982,           -248268,          6155080,          1512284,          4642796,         15.96
94/01,2371,大同,         28332091,         54835967,          3369813,          1717919,          1383654,         24911993,          9765522,          6967002,         41981420,         11461693,         -2042337,         -3405849,         89639444,         41644517,         47994927,         11.67
94/01,,,,,,,,,,,,,,,,,,
94/01,2373,震旦行,          2378499,          3936855,            487903,             20043,            767536,          2246654,            920539,            242457,          3522171,          1588285,          1109963,         -2039233,          7590836,          3409650,          4181186,         14.42
94/01,2374,佳能,          4168505,          3257006,            750076,                  0,            763307,          5383730,                  0,             36730,          3089874,            448224,            503249,           -522913,          8938894,          5420460,          3518434,         11.96
94/01,2375,智寶,            861659,          1796800,            284489,             35780,            428275,            454479,            200000,             29124,          1940132,            826011,            123014,           -165757,          3407003,            683603,          2723400,         14.04
94/01,2376,技嘉,         18220854,          6660529,          3112824,                  0,            303874,          9470701,                  0,            178002,          6245093,          4826590,          7713322,           -135627,         28298081,          9648703,         18649378,         29.86
94/01,2377,微星科技,         24652407,          8081187,          3015414,                  0,            352050,         16455288,                  0,            150989,          7564352,          4903738,          7250111,           -223420,         36101058,         16606277,         19494781,         25.77
94/01,2379,瑞昱,         11923065,          4235950,          2067011,                  0,          1199976,          2153541,                  0,            156073,          7340268,          5953429,          5731974,         -1909283,         19426002,          2309614,         17116388,         24.54
94/01,2380,虹光精密,          1887681,          1906094,            547973,                  0,            246398,            613318,                  0,            158402,          2212310,            799560,          1035009,           -230453,          4588146,            771720,          3816426,         17.85
94/01,2382,廣達,        106646414,         23829351,          8831014,                  0,            592786,         72257310,             95232,            572838,         30469700,          8736718,         28179957,           -412190,        139899565,         72925380,         66974185,         21.98
94/01,2383,台光電子,          1464693,            531287,            799462,                  0,             42371,            711681,            299200,              5779,          1671066,                116,            161500,            -11529,          2837813,          1016660,          1821153,         10.90
94/01,2384,勝華科技,         18549071,          7075670,          7040437,                  0,            586281,         11801429,          2140480,                242,          7311224,          6622767,          5682364,           -307047,         33251459,         13942151,         19309308,         26.42
94/01,2385,群光電子,          3966162,          5036297,            351180,                  0,             33188,          4681968,                  0,            240027,          3735000,            225554,          1827532,         -1323254,          9386827,          4921995,          4464832,         13.42
94/01,2387,精元電腦,          1337838,          1887585,            603525,             91165,             13595,            866454,                  0,            138348,          2342242,              3191,            888504,           -305031,          3933708,          1004802,          2928906,         12.50
94/01,2388,威盛電子,         12575859,          6419720,          1769245,                  0,          1733428,          4658584,          2238408,            276166,         13333803,          7327974,         -2804516,         -2532167,         22498252,          7173158,         15325094,         11.97
94/01,2390,云辰,            645023,          2346764,            277651,              2391,            930903,            599386,            180519,             79418,          2779789,            803426,             -2658,           -237148,          4202732,            859323,          3343409,         12.96
94/01,2392,正崴,         10962709,          3054415,          2457739,             13178,            102924,          8343135,                  0,             73243,          2587616,          3385229,          2264897,            -63155,         16590965,          8416378,          8174587,         31.59
94/01,,,,,,,,,,,,,,,,,,
94/01,2393,億光電子,          4341973,          2795488,          1225393,                  0,            307597,          2547794,                  0,            184404,          2736647,          1593245,          1623419,            -15058,          8670451,          2732198,          5938253,         21.70
94/01,2395,研華,          5953643,          3126457,          1578845,                  0,            119854,          2089983,                  0,            478678,          3747672,          1102077,          3419161,            -58772,         10778799,          2568661,          8210138,         21.91
94/01,2397,友通資訊,          2696565,            103594,            216580,                  0,             43283,            558019,                  0,             49355,          1098000,            896151,            598839,           -140342,          3060022,            607374,          2452648,         24.15
94/01,2399,映泰,          2060500,            106104,            354762,                  0,             33826,          1329585,                  0,             40079,          1091000,            136712,            -61006,             18822,          2555192,          1369664,          1185528,         10.87
94/01,2401,凌陽科技,         10434185,          3671085,          1495625,          1165934,            868112,          1583434,                  0,            576807,          8752544,          1604261,          5520507,           -402612,         17634941,          2160241,         15474700,         17.68
94/01,2402,毅嘉科技,          6504318,          2705564,          1694530,                  0,             16100,          3110790,          2227491,            100620,          2488837,          1873292,          1229528,           -110046,         10920512,          5438901,          5481611,         22.02
94/01,2404,漢唐,          7101271,            826644,            171441,             14328,            452143,          4371929,                  0,             67580,          2147379,            663353,          1338559,            -22973,          8565827,          4439509,          4126318,         19.22
94/01,2405,浩鑫,          2261415,            768122,            971496,                  0,            236289,          1318340,                  0,             33513,          2179369,            759332,            263472,           -316704,          4237322,          1351853,          2885469,         13.24
