年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
93/04,1711,永光化學,          2685499,            689636,          3004534,                  0,            113573,          1246798,             22500,             61743,          3742300,            473906,            909683,             36312,          6493242,          1331041,          5162201,         13.79
93/04,1712,興農,          2576232,          1766963,          2159463,             46566,            735450,          1950972,            410520,            473728,          3644184,             42402,            839161,            -76293,          7284674,          2835220,          4449454,         12.31
93/04,,,,,,,,,,,,,,,,,,
93/04,1713,國化,          1358533,            206697,            752084,             20093,             13826,             72580,                  0,            216726,          1509517,            203920,            355136,             -6646,          2351233,            289306,          2061927,         13.66
93/04,1714,和桐化學,          1350066,          8378036,                  0,                  0,             43664,            185928,          2877968,            108515,          6180734,            113331,            487838,           -182548,          9771766,          3172411,          6599355,         10.86
93/04,1715,萬洲化學,          1516358,          3617347,          1352937,              4477,            107882,          1663610,            817951,            144120,          3084094,            539674,            680479,           -330927,          6599001,          2625681,          3973320,         15.02
93/04,1717,長興材料,          7623645,          5122863,          5660177,            259801,            127082,          4049299,          3453796,          1073056,          5836668,          1350244,          3243522,           -213017,         18793568,          8576151,         10217417,         17.51
93/04,1718,中纖,          9180843,          4834655,          8461831,             27784,          4037915,          4566931,            685000,          2322096,         12100000,          3954373,          3478162,           -563534,         26543028,          7574027,         18969001,         15.78
93/04,1720,生達化學,          1612587,            679506,            658579,             15580,             62732,            418147,            686415,            125798,          1280843,            115998,            422595,            -20812,          3028984,          1230360,          1798624,         14.16
93/04,1721,三晃,            523581,            146006,            541677,              9322,             26721,            505191,             45000,             78860,            959345,             15627,           -354440,             -2276,          1247307,            629051,            618256,          6.44
93/04,1722,台肥,         11772842,          7477732,         31215741,             25633,            280503,          2071255,                  0,         17713576,          9800000,         16457144,          5101028,           -370552,         50772451,         19784831,         30987620,         33.08
93/04,1723,中碳,          4115262,          1132416,            445431,                  0,             80211,          2303761,                  0,             53669,          1970229,             85440,          1552317,           -192096,          5773320,          2357430,          3415890,         17.89
93/04,1724,台硝,            954040,            437607,            529097,              8571,            311873,            429237,            403713,             82124,          1765446,             51360,           -362141,           -128551,          2241188,            915074,          1326114,          7.64
93/04,1725,元禎,          2541949,            223527,            453677,              1158,            104974,          2176863,            161847,             19955,            729556,              2911,            239410,             -5257,          3325285,          2358665,            966620,         13.25
93/04,1726,永記造漆,          3985654,            671469,            788543,                  0,            236553,          1217950,                  0,            117650,          1599989,            187093,          2571159,            -11622,          5682219,          1335600,          4346619,         27.17
93/04,1727,中華化學,            468496,              9986,            377869,              9741,            171000,            255820,                810,             26838,            570000,             13516,            170108,                  0,          1037092,            283468,            753624,         13.22
93/04,1729,必翔實業,          1660691,            448254,            866745,              8386,             73912,            264315,                  0,             69276,          1705413,             88366,            941604,            -10986,          3057988,            333591,          2724397,         15.97
93/04,1730,花仙子,            415702,            103144,            209775,             77251,              3634,            180838,                  0,              5613,            534812,             20082,             73429,             -5268,            809506,            186451,            623055,         11.65
93/04,,,,,,,,,,,,,,,,,,
93/04,1731,美吾華,          1875876,            631099,            379358,                  0,             65291,          1054303,            300000,            172776,            969168,            329753,            135923,            -10299,          2951624,          1527079,          1424545,         14.70
93/04,1732,毛寶,            325624,                238,            198052,              1067,              6362,             67408,                  0,             31975,            424439,              2815,              4706,                  0,            531343,             99383,            431960,         10.18
93/04,1733,五鼎,            549859,            118441,            196954,             19766,            114167,            110723,              9342,             13207,            717680,             11564,            215706,            -79035,            999187,            133272,            865915,         12.63
93/04,1734,杏輝藥品,            870143,            462208,            647009,             55131,             88076,            741899,            158348,             31420,            821757,            188654,            183186,             -2697,          2122567,            931667,          1190900,         14.49
93/04,1735,日勝化,            883603,            432957,            539821,                  0,              9288,            552585,            179528,            105384,            729000,             13873,            296341,            -11042,          1865669,            837497,          1028172,         14.10
93/04,1736,喬山健康,          2829788,          2009287,            371552,             10398,             55130,          2546537,             13125,            301769,          1050000,             26204,          1444579,           -106059,          5276155,          2861431,          2414724,         23.00
93/04,1737,臺鹽,          4902079,             46046,          4866570,              7122,             15554,          1852749,                  0,            138203,          2644737,          2541438,          2660244,                  0,          9837371,          1990952,          7846419,         29.67
93/04,1762,中化合成,            419443,             79268,          1601862,              2198,             30572,            619047,            547118,            457027,            652000,              2642,           -104280,            -40211,          2133343,          1623192,            510151,          7.82
93/04,1773,勝一化工,          1701350,            625067,            736371,             29064,            180723,          1347187,            100000,            143919,            800000,             11913,            875605,             -6049,          3272575,          1591106,          1681469,         21.02
93/04,1783,和康生技,            111587,                469,             56029,              3717,             13806,             33721,                  0,                149,            300000,                  0,           -148105,               -157,            185608,             33870,            151738,          5.06
93/04,1786,科妍,            101616,              9241,            209741,             45500,             18612,             58763,             75472,                629,            333500,             41750,           -125404,                  0,            384710,            134864,            249846,          7.49
93/04,1802,台玻,         12002722,         10844488,         10503860,            245036,            218331,          2942331,                  0,          1674339,         13867200,            193432,         15172065,            -34930,         33814437,          4616670,         29197767,         21.06
93/04,1805,寶徠,            201806,             66661,            170328,                  0,            643762,            547325,            271594,            162528,          1750000,            154389,         -1845746,             42467,          1082557,            981447,            101110,          0.58
93/04,1806,冠軍,          1556079,          1804749,          1234335,                  3,            214673,          1577499,            132000,            138297,          3153754,             32985,           -210942,            -13754,          4809839,          1847796,          2962043,         10.36
93/04,1808,潤隆,          1010210,             37512,            811833,              5336,            104221,            953123,            413730,             89364,            600000,                  0,            -87105,                  0,          1969112,          1456217,            512895,          8.55
93/04,,,,,,,,,,,,,,,,,,
93/04,1809,中釉,          1048500,            699678,          1019790,              4991,            376431,            924425,            118500,             96677,          1640079,              7548,            348439,             13722,          3149390,          1139602,          2009788,         12.25
93/04,1810,和成,          2821086,          4479975,          1222512,             59940,          1265718,          2959177,            533159,            278518,          4189485,            844405,          1147925,           -103438,          9849231,          3770854,          6078377,         14.51
93/04,1902,台紙,          2396030,          2614144,          4190285,             48142,            385883,          3058805,            580600,          1892713,          2987000,          1329995,            -42949,           -171680,          9634484,          5532118,          4102366,         13.92
93/04,1903,士紙,          1267468,          4061184,            799942,             64953,            329295,          1429114,                  0,            183920,          2600391,          3301341,           -991924,                  0,          6522842,          1613034,          4909808,         18.88
93/04,1904,正隆,          8303229,          5198963,         11215344,            368205,            142431,          4778534,          2426883,          1937168,         10793498,            603408,          4876735,           -188054,         25228172,          9142585,         16085587,         14.90
93/04,1905,華紙,          3477459,          2287722,          4476081,            126907,             16231,            210274,                  0,          2364409,          5984401,          1069069,            627189,            129058,         10384400,          2574683,          7809717,         13.05
93/04,1906,寶隆,            348843,            874902,            490363,                  0,            206004,            351781,             40000,            278141,          1510000,             24993,           -124653,           -160150,          1920112,            669922,          1250190,          8.51
93/04,1907,永豐餘,          9687816,         14736564,          6172229,            465742,          1611741,          6885638,          6406870,            924263,         14215681,            337361,          4328526,           -424247,         32674092,         14216771,         18457321,         13.00
93/04,1909,榮成,          2539652,          4237832,          3115081,             93225,            185943,          2461755,          1229033,            265863,          5118480,            310704,          1863654,         -1077756,         10171733,          3956651,          6215082,         12.14
93/04,2002,中鋼,         85093446,         50631972,         99334963,                  0,          3348613,         33673946,         12861200,          7712734,         99311138,          1172320,         85642418,         -1964762,        238408994,         54247880,        184161114,         18.70
93/04,2006,東和鋼鐵,          8823690,          3737726,         11078350,             50909,          1716396,          6581605,          5155431,            489233,          7170687,          1928028,          4110575,            -28488,         25407071,         12226269,         13180802,         18.38
93/04,2007,燁興公司,          1947470,          3166980,          6022095,                  0,          3115656,          6553309,          3506016,            167697,          3801685,                  5,            222206,              1283,         14252201,         10227022,          4025179,         10.59
93/04,2008,高興昌,          4350176,            185144,          7156467,            103115,          1343920,          7594033,            527985,            621934,          4238266,            473017,            376395,           -692808,         13138822,          8743952,          4394870,         11.40
93/04,2009,第一伸銅,          2865115,            911859,          1856634,             25039,            228824,          1433919,                  0,            467556,          3596222,            149529,            603667,           -363422,          5887471,          1901475,          3985996,         11.08
93/04,2010,春源鋼鐵,          8851472,          1867935,          4204084,             15758,            405113,          5271922,                  0,          1972968,          4461686,          1138238,          2483094,             16454,         15344362,          7244890,          8099472,         18.15
93/04,,,,,,,,,,,,,,,,,,
93/04,2012,春雨,          2091838,          1348135,          1442096,             70726,            121595,          1402244,            216622,            616745,          2877740,              5487,             93726,           -138174,          5074390,          2235611,          2838779,         11.46
93/04,2013,中鋼構,          4713630,          1033834,          1157563,             15129,             93925,          4281546,                  0,            198701,          1569793,            769181,            445361,           -250501,          7014081,          4480247,          2533834,         16.85
93/04,2014,中鴻,         10835391,          1898755,         17793359,             26934,            270099,          8765237,          7840000,            425542,         12069834,                  0,          1721444,              2481,         30824538,         17030779,         13793759,         11.43
93/04,2015,豐興鋼鐵,          8375657,            895346,          5655447,             11799,            791179,          4819343,             51690,            353410,          5248571,            445375,          4903313,            -92274,         15729428,          5224443,         10504985,         20.01
93/04,2017,官田鋼,          2865639,          1453205,          3530969,                  0,              8493,          2463419,            726220,             26540,          4507940,            488066,            255401,           -609280,          7858306,          3216179,          4642127,         12.82
93/04,2020,美亞鋼管,          3349743,          1165654,            645072,             33337,             76094,          2445384,            239631,            216370,          1374778,            412534,            593299,            -12096,          5269900,          2901385,          2368515,         17.40
93/04,2022,聚亨,          1313786,          5205222,            625219,                  0,             60599,          1129298,          1009385,             43448,          4524885,             95369,            618040,           -215599,          7204826,          2182131,          5022695,         11.10
93/04,2023,燁輝,         15315109,          9016436,         12629114,              1853,            332242,          9840870,          6755638,            131228,         10953026,          3712944,          6028037,           -126989,         37294754,         16727736,         20567018,         18.78
93/04,2024,志聯工業,            441471,            230608,          1503791,              3494,            225684,            806801,            562356,             99834,          1496272,                  0,           -565478,              5263,          2405048,          1468991,            936057,          6.26
93/04,2025,千興,          1469293,            384848,          2859778,                  0,            108045,            844735,            827758,             29183,          3228341,            443760,           -370856,           -180957,          4821964,          1701676,          3120288,         11.12
93/04,2027,大成鋼,          3864359,          2477423,          1823744,              4530,            159279,          1801450,          1493959,            583362,          2863374,            745364,          1067694,           -225868,          8329335,          3878771,          4450564,         16.59
93/04,2028,威致鋼鐵,          3766002,            766805,          3860266,                199,            162628,          5261389,          1406579,             31468,          2650000,                  0,           -786884,             -6652,          8555900,          6699436,          1856464,          7.01
93/04,2029,盛餘,          4795393,             64949,          4615155,                  0,            461305,          1454501,                  0,            569944,          3211800,            921875,          3779160,               -478,          9936802,          2024445,          7912357,         24.64
93/04,2030,彰源,          3086871,            315397,          1460976,                  0,            143791,          1679193,            743303,            156157,          1409546,            459829,            575573,            -16566,          5007035,          2578653,          2428382,         17.23
93/04,2031,新光鋼,          6327469,            747627,            960825,                  0,             44407,          3229842,          1041553,             15537,          1705427,            244041,          1843928,                  0,          8080328,          4286932,          3793396,         22.24
93/04,,,,,,,,,,,,,,,,,,
93/04,2032,新鋼工業,          1778811,            204189,            649409,             13189,             34737,          1074403,                  0,            238999,            873869,            161980,            331101,                -17,          2680335,          1313402,          1366933,         15.64
93/04,2033,佳大世界,            948078,             44174,            695704,             18398,             42055,            617300,            190000,             76663,            711843,             25752,            152916,            -26065,          1748409,            883963,            864446,         12.14
93/04,2034,允強,          2704153,            209014,          1175687,             21722,             46814,            998444,            525383,             99781,          1292697,            499018,            742067,                  0,          4157390,          1623608,          2533782,         19.94
93/04,2038,海光企業,          2613206,             15750,          2823853,             44071,            438295,          2398350,          1120098,            369760,          1380000,            277061,            403685,            -13779,          5935175,          3888208,          2046967,         14.83
93/04,2049,上銀科技,          1437171,            338256,          2213291,                  0,             85467,          1433686,            527720,             35042,          1569178,                  0,            496131,             12428,          4074185,          1996448,          2077737,         13.24
93/04,2059,川湖,            916657,                  0,            491934,              3447,              7197,            309480,             25000,             81142,            387600,                 14,            615999,                  0,          1419235,            415622,          1003613,         25.89
93/04,2101,南港輪胎,          2165828,          4244240,          3537677,            163446,             91190,          2852019,          1267823,          1033583,          2608200,          1567533,            903028,            -29805,         10202381,          5153425,          5048956,         19.38
93/04,2102,泰豐輪胎,          3439733,          3270748,          1111113,             64396,             79810,            800668,          1213814,            174355,          2868162,          1668535,          1515436,           -275170,          7965800,          2188837,          5776963,         21.33
93/04,2103,台橡,          3812388,          4090882,          3890562,             63413,            201665,          1981901,          1300000,            464450,          6095114,             75455,          2027388,            114602,         12058910,          3746351,          8312559,         13.64
93/04,2104,中橡,          1506881,          6720853,          1260873,            228822,            213919,            590099,          2112133,            282398,          4297407,          1541670,          1083060,             24581,          9931348,          2984630,          6946718,         16.65
93/04,2105,正新,          6118712,         16093972,          7043740,            133051,            428578,          4679224,          5099103,          1420883,         10489455,          1003785,          6934657,            190946,         29818053,         11199210,         18618843,         17.75
93/04,2106,建大,          2163210,          5025109,          1426558,                  0,             70977,          1616816,            426000,            968160,          3960000,            152318,          1591143,            -28583,          8685854,          3010976,          5674878,         14.33
93/04,2107,厚生,          2750988,          1705697,          4116866,             85302,            152475,            402715,          2501696,            424642,          3852644,          1083181,            582345,            -35895,          8811328,          3329053,          5482275,         14.23
93/04,2108,南帝化工,          1079449,          1030428,          1253068,             34924,             62778,            378333,                  0,            213918,          2332727,            112876,            477204,            -54411,          3460647,            592251,          2868396,         12.30
93/04,2109,華豐橡膠,          1687754,          2423373,          1479160,             49707,            117032,            700379,            985248,            499369,          3144483,            190526,             53403,            -52827,          5757026,          2421441,          3335585,         10.62
93/04,,,,,,,,,,,,,,,,,,
93/04,2114,鑫永銓,            405272,             12390,            466757,              2933,             10102,            334403,            129882,             44690,            275020,             36804,             77580,               -925,            897454,            508975,            388479,         14.13
93/04,2201,裕隆汽車,         14389301,         28256041,         15805418,            401203,          2512271,          7565970,                  0,          9921387,         13917845,         10198496,         20682511,           -921975,         61364234,         17487357,         43876877,         31.53
93/04,2204,中華汽車,         26116503,         27582308,          5315766,                  0,          2231829,         13865065,          4024775,          2647549,         13465362,          7872919,         20165506,           -794770,         61246406,         20537389,         40709017,         30.24
93/04,2206,三陽工業,          5349325,          7483428,          5759018,            480507,          1673350,          5474589,                  0,          3622363,          8053700,          1958129,          2621215,           -984368,         20745628,          9096952,         11648676,         15.06
93/04,2207,和泰汽車,          9284631,          5486509,          4223226,                  0,          1299526,          4486979,                  0,            497752,          5461792,            943027,          8898506,              5836,         20293892,          4984731,         15309161,         28.03
93/04,2227,裕隆日產,          9255640,          6374727,             88754,            155773,          1279638,          3747386,                  0,          1482273,          3000000,          5988968,          3315745,           -379840,         17154532,          5229659,         11924873,         39.75
93/04,2228,劍麟,            449060,                  0,            341312,             16931,             26975,            123320,                  0,             22144,            377400,             62199,            249215,                  0,            834278,            145464,            688814,         18.25
93/04,2301,光寶科技,         55045878,         30850722,          3349498,            177120,          1023985,         32153335,          9981325,            573696,         25121449,         15819375,         10093729,         -3295706,         90447203,         42708356,         47738847,         19.36
93/04,2302,麗正,            569107,          1656651,          1053789,                914,            514962,            676898,             30000,            118327,          1869750,          1697284,           -579208,            -17628,          3795423,            825225,          2970198,         15.89
93/04,2303,聯電,        110373653,         72871646,        137355251,          1214956,          7747985,         23277031,         33607029,          6296677,        177923859,         84933195,         42401701,        -38876001,        329563491,         63180737,        266382754,         15.18
93/04,2305,全友電腦,          1117029,          1947994,            213422,                  0,            253057,          1387053,            288815,            118173,          2056608,            419716,           -680991,            -57872,          3531502,          1794041,          1737461,          8.57
93/04,2308,台達電,         30643008,         21258219,          3505493,                  0,            884229,         14260514,          6337929,          2568713,         15859720,          6853030,         10858154,           -447111,         56290949,         23167156,         33123793,         20.89
93/04,2311,日月光,         19564504,         27221171,         47197322,          1541703,          4735551,         12993213,         35012571,            942708,         41042759,          6972656,          5576332,         -2279988,        100260251,         48948492,         51311759,         12.52
93/04,2312,金寶電子,          4912700,         16401240,            645415,                  0,             45269,          3657331,          1250000,            397476,         12948027,            672686,          4245351,         -1166247,         22004624,          5304807,         16699817,         13.32
93/04,2313,華通,          8368096,          5355979,          7091760,             32853,          1266129,          4251569,          5489399,            721310,         10650140,            882924,             36265,             83210,         22114817,         10462278,         11652539,         10.99
93/04,,,,,,,,,,,,,,,,,,
93/04,2314,台揚科技,          4510049,          2097749,          1210631,                  0,             55484,          2722628,            239476,            215610,          4291480,             44871,            283743,             76105,          7873913,          3177714,          4696199,         10.94
93/04,2316,楠梓電,          4772145,          2979897,          3267633,                  0,             71315,          2934869,            599471,            390664,          4446487,          1031486,          1886009,           -197996,         11090990,          3925004,          7165986,         16.35
93/04,2317,鴻海,        129136489,         72993659,         22196803,                  0,          1142388,         93266596,          8622514,          3293517,         32310231,         14761894,         74526303,         -1311716,        225469339,        105182627,        120286712,         37.23
93/04,2321,東訊,          5459443,          1937954,            595731,             33295,            219072,          3048292,          1062583,             26476,          2973318,            320740,            830349,            -16263,          8245495,          4137351,          4108144,         13.82
93/04,2323,中環,         20042287,         18920173,         49019463,             86229,          3123363,         15547081,         21759309,            337307,         32490481,         20527741,          4743544,         -4213948,         91191515,         37643697,         53547818,         17.62
93/04,2324,仁寶電腦,         66546757,         35157207,          3119608,                  0,          1060657,         43008497,          5220000,            278474,         33382609,          5768377,         19704958,         -1478686,        105884229,         48506971,         57377258,         17.19
93/04,2325,矽品,         20511326,          9026352,         26292471,                  0,          2555032,          8529063,         16331434,             31641,         21050731,          8305832,          5071717,           -935237,         58385181,         24892138,         33493043,         15.91
93/04,2327,國巨,          7842771,         25053084,          8712033,                  0,          6683867,          8648643,         10297389,          5299875,         22748635,         11652120,        -10204525,           -150382,         48291755,         24245907,         24045848,         10.57
93/04,2328,廣宇,          4541238,          2746854,          1007001,              1315,            222998,          2454786,                  0,            105675,          3628000,          1433380,          1027718,           -130153,          8519406,          2560461,          5958945,         16.68
93/04,2329,華泰電子,          4575590,          1911893,         10747586,                  0,          2755908,          8276311,          5217370,          1041225,          8617141,                  0,         -3361224,            200154,         19990977,         14534906,          5456071,          6.33
93/04,2330,台積電,        173667311,         73292863,        227976400,          1916146,         10700490,         60638852,         23752940,          4196119,        232519637,         56537259,        113730016,         -3821613,        487553210,         88587911,        398965299,         17.19
93/04,2331,精英,         12996086,          6323805,          2031120,            126243,            905062,          9452817,             54497,            108204,          7326691,          5032022,          1087835,           -679750,         22382316,          9615518,         12766798,         17.92
93/04,2332,友訊科技,          8610899,          7717452,             93848,                  0,          1328372,          5235061,                  0,            853246,          5475211,          2894829,          3676956,           -384732,         17750571,          6088307,         11662264,         21.78
93/04,2337,旺宏,         19766926,          2553698,         27268414,            917455,          1926247,          7499305,         10313038,            275724,         50352963,            355649,        -13886018,         -2477921,         52432740,         18088067,         34344673,          6.88
93/04,2338,光罩,          2640658,          1866818,          3178694,                  0,             99276,            919825,          2160000,              5681,          3619640,            395334,            988858,           -303892,          7785446,          3085506,          4699940,         13.66
93/04,,,,,,,,,,,,,,,,,,
93/04,2340,光磊,          4061209,          1300104,          7021019,                  0,            680195,          4337455,          2313042,             97132,          6419205,          1216314,         -1118112,           -202509,         13062527,          6747629,          6314898,         10.07
93/04,2342,茂矽,          6161888,         15648237,          1625277,            115847,          1238450,          8443565,            169377,          2268008,         10266922,          1224127,          3400441,           -982741,         24789699,         10880950,         13908749,         14.08
93/04,2344,華邦電,         24787171,         11581404,         23350385,                  0,          6169573,          5078968,              8890,            522534,         43252492,         20739748,           -791952,         -2922147,         65888533,          5610392,         60278141,         14.71
93/04,2345,智邦科技,          7648417,          2261964,            867090,                  0,            884785,          3799433,            916419,            515065,          5845855,          2232329,           -620028,         -1026817,         11662256,          5230917,          6431339,         12.01
93/04,2347,聯強國際,         19199550,         11742121,          1245660,                  0,            113475,          9769290,          3000000,             88417,          8280000,          7512091,          4348074,           -697066,         32300806,         12857707,         19443099,         24.00
93/04,2348,海悅,            892600,          1862305,              1330,                  0,            215724,          1979089,            580448,                  0,          1287052,                  0,           -861412,            -13218,          2971959,          2559537,            412422,          3.20
93/04,2349,錸德科技,         16772616,         24736126,         31430661,            171369,          4343975,         11723965,         14329998,          1084477,         21612355,         38005766,         -4446084,         -4855730,         77454747,         27138440,         50316307,         24.32
93/04,2351,順德,          1809415,            821645,          1694393,                  0,            136654,          1162076,            700293,            260174,          1735583,            301425,            417275,           -114719,          4462107,          2122543,          2339564,         13.70
93/04,2352,佳世達,         36831209,         31988176,          6069437,                  0,          1986218,         23044841,          4287855,            464481,         23150141,         14688280,         11398532,           -159090,         76875040,         27797177,         49077863,         21.23
93/04,2353,宏碁,         38977620,         43692146,          5633134,            465632,          3939385,         30738777,                  0,          1292117,         20933677,         30541968,         13211567,         -4010189,         92707917,         32030894,         60677023,         29.53
93/04,2354,鴻準,         17724766,          4638636,          1396056,                  0,            303336,         14083824,                  0,             14811,          5065000,            841638,          4221519,           -163998,         24062794,         14098635,          9964159,         19.67
93/04,2355,敬鵬,          5161675,          1095914,          3701346,             11289,            304389,          3588911,                  0,             44987,          3313267,            987997,          2544101,           -204650,         10274613,          3633898,          6640715,         20.04
93/04,2356,英業達,         40790805,         11725046,          1579789,             59505,            389297,         26031719,                  0,            456972,         21370000,            602843,          6206659,           -123751,         54544442,         26488691,         28055751,         13.13
93/04,2357,華碩,         50357809,         50134136,          9047880,                  0,          1204496,         16798888,         10131233,            743731,         25529140,          6946025,         53124994,         -2529690,        110744321,         27673852,         83070469,         32.54
93/04,2358,廷鑫,            501143,             61469,              3725,                  0,            532253,            553868,                  0,             25567,            650000,                  0,           -131488,                643,          1098590,            579435,            519155,          7.99
93/04,,,,,,,,,,,,,,,,,,
93/04,2359,所羅門,          2730479,          3143097,            613396,                  0,          1078159,          3755788,            483778,            289148,          3761834,             95962,           -567711,           -253668,          7565131,          4528714,          3036417,          8.07
93/04,2360,致茂電子,          2977986,          1462088,          1904604,                  0,            349920,          1904535,            425000,            123651,          2639119,            766371,            946081,           -110159,          6694598,          2453186,          4241412,         16.21
93/04,2362,藍天,          3185729,          2855739,            931366,                  0,          1579477,          1478014,            875906,             45286,          5296950,            260616,          1092173,           -496634,          8552311,          2399206,          6153105,         12.37
93/04,2363,矽統科技,          7086929,          8493453,          1762154,             10820,          1478957,          2976742,                  0,            110158,         13559107,          5821293,         -2046783,         -1588204,         18832313,          3086900,         15745413,         11.28
93/04,2364,倫飛電腦,          2887023,            658700,          1158018,                  0,          1563462,          2286780,          1117241,            241555,          2773037,          1501573,           -219975,         -1433008,          6267203,          3645576,          2621627,         10.58
93/04,2365,昆盈企業,          3672359,          1961206,            506232,                  0,            105203,          1574061,            500000,            130033,          2220334,          1076735,            772366,            -28529,          6245000,          2204094,          4040906,         18.24
93/04,2367,燿華,          3677965,          1719693,          3746713,                  0,             60836,          2664175,            442261,            277129,          3560552,          2094818,            327013,           -160741,          9205207,          3383565,          5821642,         16.67
93/04,2368,金像電,          5750374,            912663,          4290197,                  0,            644834,          3691679,          1615672,            148320,          4439327,          1242521,            606900,           -146351,         11598068,          5455671,          6142397,         14.15
93/04,2369,菱生,          2536922,            930700,          2632148,                  0,             66056,          1019342,            425640,             52518,          2972639,          1351961,            578752,           -235026,          6165826,          1497500,          4668326,         16.03
93/04,2371,大同,         29373115,         56350447,          3349139,          1717919,          1324326,         27410384,          6876175,          6880033,         41981420,         11463077,             57979,         -2554122,         92114946,         41166592,         50948354,         12.20
93/04,2373,震旦行,          2278559,          3990282,            470781,             20758,            848851,          2331688,            920839,            236686,          3522171,          1588285,          1041714,         -2032152,          7609231,          3489213,          4120018,         14.21
93/04,2374,佳能,          3635232,          3106792,            648307,                  0,            772068,          2680829,          2043709,             36805,          3089874,            448224,            416392,           -553434,          8162399,          4761343,          3401056,         11.56
93/04,2375,智寶,            951624,          1795219,            289959,             35780,            538568,            610883,            200000,             37374,          1990132,            819598,            116136,           -162973,          3611150,            848257,          2762893,         13.88
93/04,2376,技嘉,         16475169,          6557637,          3162940,                  0,            314816,          7967789,                  0,            174033,          6245093,          4826590,          7419486,           -122429,         26510562,          8141822,         18368740,         29.41
93/04,2377,微星科技,         27128090,          8197993,          3093470,                  0,            352369,         19639563,                  0,            135815,          7564352,          4903738,          6637300,           -108846,         38771922,         19775378,         18996544,         25.11
93/04,,,,,,,,,,,,,,,,,,
93/04,2379,瑞昱,         12079513,          4320024,          2048359,                  0,          1195606,          2621190,                  0,            147667,          7340268,          5948394,          5472055,         -1886072,         19643502,          2768857,         16874645,         24.20
93/04,2380,虹光精密,          2011923,          1974254,            563175,                  0,            209588,            847922,                  0,            148934,          2211600,            800557,            970235,           -220308,          4758940,            996856,          3762084,         17.60
93/04,2382,廣達,        113851633,         23850168,          7670218,                  0,            660105,         80179400,            159127,            567120,         31072500,          8862639,         28801692,         -3610354,        146032124,         80905647,         65126477,         20.96
93/04,2383,台光電子,          1599365,            517906,            732611,                  0,             42845,            757503,            299200,              6770,          1671066,                116,            164334,             -6262,          2892727,          1063473,          1829254,         10.95
93/04,2384,勝華科技,         18226694,          5898104,          7026175,                  0,            687184,         11763892,          2266718,                241,          7305118,          6618659,          4166183,           -282654,         31838157,         14030851,         17807306,         24.38
93/04,2385,群光電子,          3440963,          5056966,            359718,                  0,             48451,          4317113,                  0,            283351,          3735000,            222561,          1650788,         -1302715,          8906098,          4600464,          4305634,         12.94
