年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
94/02,1729,必翔實業,          1717500,            733198,            848772,                  0,             70389,            835763,                  0,             65358,          1734467,             88366,            660009,            -14104,          3369859,            901121,          2468738,         14.48
94/02,1730,花仙子,            391862,            154839,            207311,             72663,              3529,            210472,                  0,              3856,            534812,             20082,             66586,             -5604,            830204,            214328,            615876,         11.52
94/02,1731,美吾華,          2110236,            601193,            362344,              8775,             55142,          1293383,            300000,            161422,          1007935,            290986,            129308,            -45344,          3137690,          1754805,          1382885,         14.27
94/02,,,,,,,,,,,,,,,,,,
94/02,1732,毛寶,            311884,                238,            192470,              1067,             15617,             61354,                  0,             23489,            424439,             10927,              1067,                  0,            521276,             84843,            436433,         10.28
94/02,1733,五鼎,            651814,            119490,            259387,             17127,             56696,            309205,             10869,             15785,            717680,             11564,            118446,            -79035,          1104514,            335859,            768655,         11.21
94/02,1734,杏輝藥品,            769219,            468990,            705326,             52069,            104725,            650669,            196616,             35523,            879280,            188654,            167537,            -17950,          2100329,            882808,          1217521,         14.82
94/02,1735,日勝化,            767884,            449068,            488915,                  0,              8622,            475713,            144600,            108596,            797000,             13873,            189208,            -14501,          1714489,            728909,            985580,         13.52
94/02,1736,喬山健康,          2407918,          2266273,            391790,                  0,             59285,          1787971,            427875,            240156,          1264500,             26204,          1471325,            -92765,          5125266,          2456002,          2669264,         25.42
94/02,1737,臺鹽,          4558718,             47240,          4659978,              5924,             40837,          2184869,                  0,            105225,          2780955,          2580947,          1660701,                  0,          9312697,          2290094,          7022603,         26.55
94/02,1762,中化合成,            366094,             80320,          1596207,              2198,             25548,            691534,            484478,            281783,            652000,            176191,           -171125,            -44494,          2070367,          1457795,            612572,          9.40
94/02,1773,勝一化工,          2161763,            614200,            764440,             29065,            183440,          1810072,             75000,            145441,          1000000,             11913,            716708,             -6226,          3752908,          2030513,          1722395,         21.53
94/02,1783,和康生技,             80557,              8219,             51211,              3460,             14225,             24941,                  0,                149,            300000,                  0,           -167271,               -147,            157672,             25090,            132582,          4.42
94/02,1786,科妍,             39701,             12579,            194275,             43833,             13490,             38368,             66603,                529,            333500,                  0,           -135122,                  0,            303878,            105500,            198378,          5.95
94/02,1802,台玻,         13323365,         11345605,         10155461,            245036,            185156,          3442100,                  0,          1702798,         15253920,            193432,         14715388,            -53015,         35254623,          5144898,         30109725,         19.74
94/02,1805,寶徠,            225655,             73195,            153494,                  0,            377819,            368339,            238490,            103548,          1750000,            154389,         -1838683,             54080,            830163,            710377,            119786,          0.68
94/02,1806,冠軍,          1574603,          1758591,          1173793,                  2,            217850,          1428136,            113400,             99223,          3153754,             49553,           -124448,              5221,          4724839,          1640759,          3084080,         10.78
94/02,1808,潤隆,          3262990,              5519,            832194,              4884,             82605,          3127425,            383730,             62197,            600000,             68047,            -53207,                  0,          4188192,          3573352,            614840,         10.25
94/02,1809,中釉,          1162815,            749638,          1014673,              4991,            369413,            910792,            246700,            102119,          1640079,              7736,            383137,             10967,          3301530,          1259611,          2041919,         12.45
94/02,,,,,,,,,,,,,,,,,,
94/02,1810,和成,          2675933,          4248079,          1275623,             59940,          1114949,          2718871,            284685,            288808,          4189485,            844552,          1173628,           -125505,          9374524,          3292364,          6082160,         14.52
94/02,1902,台紙,          2425354,          2563776,          4179463,             48142,            318612,          3008014,            472500,          1155048,          3069300,          2080742,            -56538,           -193719,          9535347,          4635562,          4899785,         16.17
94/02,1903,士紙,          1516701,          3723941,            740973,             64953,            337010,          1516272,                  0,            183959,          2600391,          3301341,         -1218385,                  0,          6383578,          1700231,          4683347,         18.01
94/02,1904,正隆,          8254965,          4913158,         11071901,            368205,            189160,          4965432,          2568228,          1908550,         10793498,            695241,          4245240,           -378800,         24797389,          9442210,         15355179,         14.23
94/02,1905,華紙,          3798535,          2736106,          4382249,            126907,             22653,            846201,                  0,          1721387,          5984401,          1682457,            662782,            169222,         11066450,          2567588,          8498862,         14.20
94/02,1906,寶隆,            334221,            748784,            393818,                  0,            299142,            325698,             33333,            158879,          1510000,            143926,           -129026,           -266845,          1775965,            517910,          1258055,          8.56
94/02,1907,永豐餘,          9737318,         17436025,          6085646,            465742,          1561656,          7646267,          8697710,            754932,         14997544,            347273,          3523929,           -681268,         35286387,         17098909,         18187478,         12.81
94/02,1909,榮成,          2926699,          4143293,          2890192,            104808,            384859,          2461465,          1627607,            279104,          5172915,            383691,          1717054,         -1191985,         10449851,          4368176,          6081675,         14.70
94/02,2002,中鋼,        105227878,         64771652,        101151050,                  0,          3420330,         81742577,          8582500,          6338284,         99311138,          2398575,         78836214,         -2638378,        274570910,         96663361,        177907549,         18.11
94/02,2006,東和鋼鐵,          8315012,          3923126,         10766382,             42312,          1685523,          7188786,          3786342,            490767,          7887756,          1930210,          3465925,            -17431,         24732355,         11465895,         13266460,         16.82
94/02,2007,燁興公司,          2502803,          3180293,          7631046,                  0,          1266948,          7282385,          3271854,            171663,          3801685,                  5,             52369,              1129,         14581090,         10725902,          3855188,         10.14
94/02,2008,高興昌,          4987528,            239383,          6474546,            103115,          1530511,          8364005,            444801,            625627,          4238266,            811772,           -456395,           -692993,         13335083,          9434433,          3900650,         10.12
94/02,2009,第一伸銅,          2094624,            882077,          1804428,             24377,            212673,            677018,                  0,            364688,          3596222,            237361,            552262,           -409372,          5018179,          1041706,          3976473,         11.06
94/02,2010,春源鋼鐵,          9904853,          2041931,          3630465,             15758,            421526,          6425746,                  0,          1382562,          4907855,          1172129,          2120406,              5835,         16014533,          7808308,          8206225,         18.39
94/02,2012,春雨,          2326821,          1310847,          1521834,             69107,            132891,          1413419,            306225,            478316,          2877740,            201031,            226241,           -141472,          5361500,          2197960,          3163540,         12.77
94/02,,,,,,,,,,,,,,,,,,
94/02,2013,中鋼構,          3578757,          1130369,          1146457,             15129,            115832,          3232630,                  0,            209097,          1569793,            769177,            466599,           -260752,          5986544,          3441727,          2544817,         16.93
94/02,2014,中鴻,         17143291,          3466554,         17334805,             26934,            263569,         15992562,          7800000,            461948,         12069834,                  0,          1908807,              2002,         38235153,         24254510,         13980643,         11.58
94/02,2015,豐興鋼鐵,          7467149,          2518820,          6253205,             11799,            416234,          4907009,            990000,            351188,          5773428,            445375,          4292481,            -92274,         16667207,          6248197,         10419010,         20.22
94/02,2017,官田鋼,          2669348,          1650372,          3471676,                  0,              9298,          2634066,            611850,             25407,          4507940,            489970,            141731,           -610270,          7800694,          3271323,          4529371,         12.51
94/02,2020,美亞鋼管,          3742371,          1208125,            701939,             31550,             66246,          2934555,            220696,            221330,          1525889,            615119,            264258,            -31616,          5750231,          3376581,          2373650,         15.56
94/02,2022,聚亨,          1255187,          4935643,            661260,                  0,             29136,          1409190,            772762,             47483,          4550084,             95369,            537587,           -531249,          6881226,          2229435,          4651791,         10.22
94/02,2023,燁輝,         14049020,          9644370,         12203501,                926,            330850,          6868105,          6817953,             69922,         12560709,          4732478,          5317609,           -138109,         36228667,         13755980,         22472687,         18.79
94/02,2024,志聯工業,            549402,            203591,          1260755,              2036,            242980,            798142,            440204,             40155,          1496272,                  0,           -518747,              2738,          2258764,          1278501,            980263,          6.55
94/02,2025,千興,          1340223,            419804,          2765011,                  0,            100068,          1320480,            197960,             19592,          3228341,            450722,           -411231,           -180758,          4625106,          1538032,          3087074,         10.98
94/02,2027,大成鋼,          3882404,          3232046,          2130283,              4530,            179399,          2780926,          1659073,            678131,          2863374,            745364,            944994,           -243200,          9428662,          5118130,          4310532,         16.07
94/02,2028,威致鋼鐵,          3442895,            766805,          3782004,                199,            194049,          4880463,          1393279,             58994,          2650000,                  0,           -790132,             -6652,          8185952,          6332736,          1853216,          7.45
94/02,2029,盛餘,          5055960,             66085,          4890764,                  0,            337276,          2547309,                  0,            527449,          3211800,            994096,          3069957,               -526,         10350085,          3074758,          7275327,         22.65
94/02,2030,彰源,          3249009,            428932,          1504278,                  0,            101751,          1402724,            874590,            126906,          1807913,            595459,            491789,            -15411,          5283970,          2404220,          2879750,         18.80
94/02,2031,新光鋼,          5766855,          2207689,          1011510,                  0,             49147,          2935394,          2348446,             16773,          2054512,             73498,          1612380,             -5802,          9035201,          5300613,          3734588,         21.90
94/02,2032,新鋼工業,          1819254,            202125,            650783,             13189,             36754,          1044065,            199324,            241692,            917562,            161980,            157499,                -17,          2722105,          1485081,          1237024,         14.16
94/02,,,,,,,,,,,,,,,,,,
94/02,2033,佳大世界,            837771,             37467,            688692,             16864,             37323,            526979,            178750,             68865,            740318,             35078,            101267,            -33140,          1618117,            774594,            843523,         11.85
94/02,2034,允強,          3143748,            226746,          1217683,             23732,             58598,          1526592,            439607,            101667,          1492697,            759018,            352780,             -1854,          4670507,          2067866,          2602641,         17.44
94/02,2038,海光企業,          2679191,             95760,          2771515,             44071,            438952,          2570468,          1088473,            275129,          1380000,            377015,            352183,            -13779,          6029489,          3934070,          2095419,         15.18
94/02,2049,上銀科技,          1455385,            366365,          2488344,                  0,             74198,          1448837,            694174,             36990,          1777058,                  0,            444248,            -17015,          4384292,          2180001,          2204291,         14.05
94/02,2059,川湖,          1038698,                  0,            487715,              3447,              7817,            374574,             25000,             53523,            554280,             27633,            502667,                  0,          1537677,            453097,          1084580,         27.98
94/02,2101,南港輪胎,          2275513,          4318229,          3770554,            163446,            637506,          3383231,          1246110,            833753,          2608200,          2160208,          1444988,           -511242,         11165248,          5463094,          5702154,         23.18
94/02,2102,泰豐輪胎,          3363589,          3424091,          1115956,             64396,             72499,          2031100,                  0,            182411,          3011570,          1668535,          1420361,           -273446,          8040531,          2213511,          5827020,         21.51
94/02,2103,台橡,          4252878,          4241020,          2332620,             63413,          1710905,          3522255,            500000,            523667,          6095114,             75455,          1796267,             88078,         12600836,          4545922,          8054914,         13.22
94/02,2104,中橡,          2001883,          6313927,          1323675,            208862,            178733,            970000,          1653300,            243661,          4377056,          1536508,          1207263,             39292,         10027080,          2866961,          7160119,         17.22
94/02,2105,正新,          5945816,         16342277,          7157801,            133051,            445725,          5875400,          4895471,          1469811,         11381059,          1003785,          5450452,            -51308,         30024670,         12240682,         17783988,         16.96
94/02,2106,建大,          2281358,          5102645,          1433037,                  0,             67951,          1274179,          1166020,            938545,          3960000,            152318,          1467174,            -73245,          8884991,          3378744,          5506247,         13.90
94/02,2107,厚生,          2595168,          1547822,          4198395,             85302,             84389,            428163,          1344456,            341516,          4690235,          1461224,            281377,            -35895,          8511076,          2114135,          6396941,         13.64
94/02,2108,南帝化工,          1252430,          1141491,          1213181,             33553,             47541,            491925,                  0,            151234,          2391045,            175674,            537919,            -59601,          3688196,            643159,          3045037,         13.05
94/02,2109,華豐橡膠,          1630113,          2784742,          1520070,             49707,            113971,            698682,          1158138,            491816,          3191650,              9290,            349999,            199028,          6098603,          2348636,          3749967,         11.93
94/02,2114,鑫永銓,            340444,              6184,            507084,              2933,             13764,            278186,            126532,             44420,            297022,             36804,             88370,               -925,            870409,            449138,            421271,         15.32
94/02,,,,,,,,,,,,,,,,,,
94/02,2201,裕隆汽車,         20802824,         29991291,         16513405,            401202,          2592025,          9953437,          5682663,          6028157,         14126036,         14756675,         20657840,           -904061,         70300747,         21664257,         48636490,         35.33
94/02,2204,中華汽車,         22691953,         28954685,          5686415,                  0,          2114653,         12255333,          4009850,          2540709,         13599016,          8556290,         19294707,           -808199,         59447706,         18805892,         40641814,         30.41
94/02,2206,三陽工業,          6610396,          8198593,          5721811,            480507,          1319891,          7532052,                  0,          2954292,          8053700,          2858851,          2012328,         -1080025,         22331198,         10486344,         11844854,         15.31
94/02,2207,和泰汽車,         17119427,          6185475,          3657232,                  0,          1808726,         12687298,                  0,            498624,          5461792,            943027,          9175426,              4693,         28770860,         13185922,         15584938,         28.53
94/02,2227,裕隆日產,         10112855,          6682237,            104231,            155773,          1081032,          4908746,                  0,          1521174,          3000000,          5988968,          3113568,           -396328,         18136128,          6429920,         11706208,         39.02
94/02,2228,劍麟,            421454,             17456,            407529,             16932,             25311,            143732,                  0,             25253,            528360,             62199,            129138,                  0,            888682,            168985,            719697,         19.07
94/02,2301,光寶科技,         54817707,         30804256,          2791929,            155053,          1033066,         33299615,          9914050,            891778,         26107463,         15877910,          6848206,         -3337011,         89602011,         44105443,         45496568,         18.45
94/02,2302,麗正,            447053,          1812237,          1040587,                914,            522674,            626743,                  0,            120694,          2369750,            720585,              7427,            -21734,          3823465,            747437,          3076028,         12.98
94/02,2303,聯電,         93578986,         46173702,        159871048,          4568175,          7792279,         22073536,         28347240,          3503802,        197354534,         85014369,         21363800,        -45673091,        311984190,         53924578,        258059612,         14.99
94/02,2305,全友電腦,            614326,          2078390,            253852,                  0,            214518,          1040836,            137381,             57334,          2056608,            419716,           -502850,            -47939,          3161086,          1235551,          1925535,          9.50
94/02,2308,台達電,         39043957,         20856662,          3683745,                  0,            844679,         23493655,          2615825,          2722568,         17785162,          9737782,          8430326,           -356275,         64429043,         28832048,         35596995,         20.01
94/02,2311,日月光,         24115552,         25954462,         36667637,          1461266,          5789624,         17294603,         34050948,          1014373,         41153162,          7068155,         -4142113,         -2450587,         93988541,         52359924,         41628617,         10.12
94/02,2312,金寶電子,          5297206,         16184080,            631179,                  0,             33379,          4689445,          1250000,            273830,         13651428,            407566,          3226926,         -1353351,         22145844,          6213275,         15932569,         12.71
94/02,2313,華通,          7986082,          5977645,          6479060,             31729,          1591012,          4036714,          5811915,            743947,         10687177,            887087,           -113355,             12043,         22065528,         10592576,         11472952,         10.85
94/02,2314,台揚科技,          4698622,          2037225,          1122240,                  0,             52059,          2814394,            200000,            240342,          4291480,             44871,            282703,             36356,          7910146,          3254736,          4655410,         10.85
94/02,,,,,,,,,,,,,,,,,,
94/02,2316,楠梓電,          3985246,          3023435,          2980129,                  0,             68340,          1943323,            896090,            365597,          4618488,          1048672,          1391799,           -206819,         10057150,          3205010,          6852140,         15.64
94/02,2317,鴻海,        132394511,         90641546,         22914019,                  0,            990004,         85356980,         18811547,          3442682,         39813009,         26841150,         74854916,         -2180204,        246940080,        107611209,        139328871,         43.03
94/02,2321,東訊,          4680382,          1876455,            545739,             32072,            224273,          2597508,            734187,             31379,          2973318,            320740,            718104,            -16315,          7358921,          3363074,          3995847,         13.44
94/02,2323,中環,         18493498,         19843698,         52600935,             56940,          2483678,         18812192,         21282635,            438139,         32495651,         20530412,          4461262,         -4541542,         93478749,         40532966,         52945783,         17.49
94/02,2324,仁寶電腦,         65091498,         37233841,          3114092,                  0,            941603,         44382054,          4440000,            211258,         35132552,          5488582,         18297998,         -1571410,        106381034,         49033312,         57347722,         17.42
94/02,2325,矽品,         20849879,          9634712,         26617858,                  0,          2563715,          9034509,         16270344,             37904,         23020946,          8413538,          3849395,           -960472,         59666164,         25342757,         34323407,         16.46
94/02,2327,國巨,          8338694,         22953950,          8585394,                  0,          6689422,          9292340,          9696304,          4493564,         22748635,          1449604,            -95044,         -1017943,         46567460,         23482208,         23085252,         10.15
94/02,2328,廣宇,          4393791,          3149571,            975536,              1315,            229878,          2380370,                  0,             40752,          4016260,          1426228,          1027558,           -141077,          8750091,          2421122,          6328969,         17.72
94/02,2329,華泰電子,          4875687,          1642486,          9586288,                  0,          2845724,         10071651,          3104269,          1180042,          8617141,                  0,         -4263890,            240972,         18950185,         14355962,          4594223,          5.33
94/02,2330,台積電,        181826873,         76434570,        225063110,          1741951,         14365661,         86724194,         22871269,          5636775,        247261288,         56720875,         84383333,         -4165569,        499432165,        115232238,        384199927,         15.57
94/02,2331,精英,          8816975,          7562267,          2128397,            117172,            502846,          6114649,             53551,            108750,          7326691,          5048654,          1161545,           -686183,         19127657,          6276950,         12850707,         18.04
94/02,2332,友訊科技,          9084912,          7830024,            105261,                  0,          1280912,          6611969,                  0,            691204,          6091619,          2432837,          2920762,           -447282,         18301109,          7303173,         10997936,         20.49
94/02,2337,旺宏,         15791673,          1741855,         24935469,            760207,          1767033,          5793560,          9500946,            617164,         49952963,             46469,        -20794746,           -120119,         44996237,         15911670,         29084567,          5.83
94/02,2338,光罩,          2847184,          1870208,          3268978,                  0,            104147,          1421647,          2160000,              2585,          3619640,            395334,            862639,           -371328,          8090517,          3584232,          4506285,         13.25
94/02,2340,光磊,          3661595,          1177226,          5856175,                  0,            636702,          3354424,          2399667,             91836,          6419205,             98202,           -827913,           -203723,         11331698,          5845927,          5485771,          8.79
94/02,,,,,,,,,,,,,,,,,,
94/02,2342,茂矽,          6783743,         14656269,          1146283,             78011,            243350,          7288181,            323805,          2193189,         10266922,          1164617,          2661360,           -990418,         22907656,          9805175,         13102481,         12.96
94/02,2344,華邦電,         24514575,         10528120,         37910275,                  0,          7824871,         17435613,          4508556,            622466,         42843469,         20543395,         -2120953,         -3054705,         80777841,         22566635,         58211206,         14.31
94/02,2345,智邦科技,          6282273,          2721286,            851489,                  0,            829245,          3205873,            850578,            678352,          5845855,          1612301,           -382165,         -1126501,         10684293,          4734803,          5949490,         11.30
94/02,2347,聯強國際,         16668127,         12038519,          1359137,                  0,            159313,          7137253,          3000000,             94215,          9200000,          7493592,          4081266,           -781230,         30225096,         10231468,         19993628,         24.70
94/02,2348,海悅,            467756,          1563965,                852,                  0,            214642,          1515444,            455000,                  0,          1287052,                  0,           -980614,            -29667,          2247215,          1970444,            276771,          2.15
94/02,2349,錸德科技,         16697362,         25058780,         29247511,            135022,          5138407,         16023811,          9361556,            716619,         22875422,         33690065,           -647479,         -5742912,         76277082,         26101986,         50175096,         23.50
94/02,2351,順德,          1855999,            871109,          1895979,                  0,            135688,          1451041,            761995,            253376,          1735582,            301425,            366204,           -110848,          4758775,          2466412,          2292363,         13.42
94/02,2352,佳世達,         40312380,         30195744,          5940152,                  0,          2283064,         24185660,          8238641,            344606,         24679983,         14427862,          6988938,           -134350,         78731340,         32768907,         45962433,         18.65
94/02,2353,宏碁,         55067816,         44559826,          4141966,            414372,          4875913,         47798953,                  0,          1373679,         22545187,         29480510,         12055424,         -4193860,        109059893,         49172632,         59887261,         29.15
94/02,2354,鴻準,          9931021,          6242060,          1112988,                  0,            234172,          6241508,                  0,             21816,          5621350,            841638,          4989788,           -195859,         17520241,          6263324,         11256917,         22.22
94/02,2355,敬鵬,          5841794,          1124640,          3791164,             11289,            337090,          4631097,                  0,             44987,          3489692,            855467,          2298780,           -214046,         11105977,          4676084,          6429893,         19.80
94/02,2356,英業達,         60055684,         11259049,          1643005,             59505,            458978,         45750688,                  0,            518920,         22057000,            602841,          4738181,           -191409,         73476221,         46269608,         27206613,         12.73
94/02,2357,華碩,         49356802,         58278376,          8905038,                  0,          1431164,         20138462,         10059455,            600169,         28612054,          6946025,         54270277,         -2655062,        117971380,         30798086,         87173294,         34.15
94/02,2358,廷鑫,            397350,             45020,              2992,                  0,            505072,            428584,                  0,             11943,            650000,                  0,           -132853,             -7240,            950434,            440527,            509907,          7.84
94/02,2359,所羅門,          3069364,          2388580,            591804,                  0,          1047445,          3269465,            447814,            212619,          3761834,             87151,           -502216,           -179474,          7097193,          3929898,          3167295,          8.42
94/02,,,,,,,,,,,,,,,,,,
94/02,2360,致茂電子,          3083704,          1450913,          2064903,                  0,             76852,          2081698,            300000,            159875,          2723744,            775082,            771078,           -135105,          6676372,          2541573,          4134799,         15.85
94/02,2362,藍天,          2919083,          2852144,            857690,                  0,          1649407,          1699371,            664139,             64481,          5582273,            169025,            596461,           -497426,          8278324,          2427991,          5850333,         11.77
94/02,2363,矽統科技,          6905956,          9488198,          1570777,              6148,          1474160,          2192660,                  0,            105246,         13559107,          3808081,            434272,           -654127,         19445239,          2297906,         17147333,         13.03
94/02,2364,倫飛電腦,          1944257,            602227,          1108874,                  0,          1467172,          1381427,          1137076,            208084,          2773037,          1281598,           -231007,         -1427685,          5122530,          2726587,          2395943,          9.67
94/02,2365,昆盈企業,          3913079,          1945184,            496849,                  0,             77668,          1938039,            500000,            129294,          2314046,          1076735,            517966,            -43300,          6432780,          2567333,          3865447,         17.45
94/02,2367,燿華,          3055177,          1546845,          3602229,                  0,             51258,          2040627,            501904,            498585,          3817832,          1923969,           -299827,           -227581,          8255509,          3041116,          5214393,         15.20
94/02,2368,金像電,          5282645,          1092746,          3984076,                  0,            621125,          3247774,          1272807,            159495,          4668108,          1245044,            506345,           -118981,         10980592,          4680076,          6300516,         14.34
94/02,2369,菱生,          2423440,            895573,          2390976,                  0,            161065,          1339070,            316000,             65818,          3003268,          1348006,            130663,           -331771,          5871054,          1720888,          4150166,         14.51
94/02,2371,大同,         31279881,         52421341,          3452765,          1574760,            994035,         22952273,         14107891,          6558765,         41981420,         11615089,         -3685305,         -3807351,         89722782,         43618929,         46103853,         11.20
94/02,2373,震旦行,          2025011,          3936348,            491249,             19329,            747821,          1949124,            920419,            248242,          3522171,          1609589,          1004193,         -2033980,          7219758,          3117785,          4101973,         14.03
94/02,2374,佳能,          3839328,          3238793,            751503,                  0,            753264,          2920896,          2013812,             44874,          3266367,            273228,            647067,           -583356,          8582888,          4979582,          3603306,         12.31
94/02,2375,智寶,            692821,          1826010,            278555,             35780,            547601,            410599,            200000,             31430,          2034639,            731504,            133605,           -161010,          3380767,            642029,          2738738,         14.12
94/02,2376,技嘉,         18113098,          6640513,          2933199,                  0,            284774,         10218759,                  0,            171720,          6718859,          4826590,          6184202,           -148546,         27971584,         10390479,         17581105,         28.15
94/02,2377,微星科技,         24161482,          7880802,          2961633,                  0,            529242,         16248508,                  0,            155391,          7821283,          4903738,          6703371,           -299132,         35533159,         16403899,         19129260,         25.29
94/02,2379,瑞昱,         11145462,          4662978,          1828444,                  0,          1498821,          2638179,                  0,            164383,          7741175,          5569748,          4120290,         -1098070,         19135705,          2802562,         16333143,         23.42
94/02,,,,,,,,,,,,,,,,,,
94/02,2380,虹光精密,          2286451,          1752046,            523949,                  0,            274254,            939538,                  0,            158438,          2259820,            800540,            954713,           -276349,          4836700,          1097976,          3738724,         17.72
94/02,2382,廣達,        110717693,         22277345,          8613169,                  0,          1037425,         80742688,             57136,            611931,         32393185,          8578632,         20623305,           -361245,        142645632,         81411755,         61233877,         20.10
94/02,2383,台光電子,          1543646,            569165,          1051890,                  0,             45517,          1066439,            298900,              7053,          1754619,                116,             93423,            -10332,          3210218,          1372392,          1837826,         11.00
94/02,2384,勝華科技,         17772918,          8298414,          7093781,                  0,            595163,         11423670,          2398219,                  0,          9082187,          6696077,          4450351,           -290228,         33760276,         13821889,         19938387,         26.83
94/02,2385,群光電子,          3343497,          4866756,            343519,                  0,             30885,          3583198,            700000,            380673,          4150000,            227227,            875450,         -1331891,          8584657,          4663871,          3920786,         11.78
94/02,2387,精元電腦,          1412217,          2035656,            616420,             88677,             13830,          1064885,                  0,            137726,          2573466,              4495,            686783,           -300555,          4166800,          1202611,          2964189,         13.18
94/02,2388,威盛電子,         12316129,          6660169,          1663797,                  0,          1386488,          4733619,          2182765,            315958,         13333803,          4557346,           -566452,         -2530456,         22026583,          7232342,         14794241,         11.57
94/02,2390,云辰,            634185,          2061229,            275426,              2383,            916404,            488033,            115580,             78997,          2854932,            626504,             21357,           -295776,          3889627,            682610,          3207017,         12.80
94/02,2392,正崴,          9214552,          3284517,          2610389,             13178,            200287,          6854159,            300000,             78096,          2926378,          3385229,          1835908,            -56847,         15322923,          7232255,          8090668,         31.27
94/02,2393,億光電子,          4779358,          2822615,          1131641,                  0,            289062,          3401977,                  0,            198740,          2878913,          1593245,            968686,            -18885,          9022676,          3600717,          5421959,         19.81
94/02,2395,研華,          6728157,          2801044,          1591830,                  0,            125795,          3323039,                  0,            527066,          4016790,          1245434,          2205204,            -70707,         11246826,          3850105,          7396721,         19.57
94/02,2397,友通資訊,          2498696,            122833,            209686,                  0,             46848,            409797,                  0,             50969,          1128100,            896151,            551587,           -158541,          2878063,            460766,          2417297,         24.05
94/02,2399,映泰,          1881867,            200796,            346981,                  0,             33036,          1190629,                  0,             80369,          1091000,            136712,            -55842,             19812,          2462680,          1270998,          1191682,         10.92
94/02,2401,凌陽科技,         11956174,          3630798,          1567427,          1182536,            877202,          4394796,                  0,            602192,          9455700,          1498515,          3673094,           -410160,         19214137,          4996988,         14217149,         16.28
94/02,2402,毅嘉科技,          5253626,          2777667,          1703581,                  0,             13123,          2342461,          2229771,            101467,          2928110,          1873475,            384865,           -112152,          9747997,          4673699,          5074298,         20.39
94/02,,,,,,,,,,,,,,,,,,
94/02,2404,漢唐,          6792107,            751528,            170036,             14328,            433366,          4219209,                  0,             69929,          2152438,            676993,          1067098,            -24302,          8161365,          4289138,          3872227,         18.03
94/02,2405,浩鑫,          1918994,            741495,            948378,                  0,            147424,            981818,                  0,             34699,          2237583,            759332,            166942,           -424083,          3756291,          1016517,          2739774,         13.28
94/02,2406,國碩科技,          2422650,            412184,          2982345,                  0,            300536,          1153528,          1097604,              7820,          2924612,          1316581,           -317901,            -64529,          6117715,          2258952,          3858763,         13.19
94/02,2408,南亞科,         29805273,         20094619,         37805498,          5321512,          5509661,         27877229,         14402600,          1039302,         38186637,         14298424,          3062622,           -330251,         98536563,         43319131,         55217432,         15.36
94/02,2409,友達,         59811409,         11448710,        178366940,          2284778,          5513049,         63861328,         71125889,            212427,         55005471,         45164984,         22546854,           -492067,        257424886,        135199644,        122225242,         24.71
