年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
94/04,1810,和成,          2685815,          4005315,          1116670,             38044,            967631,          1967374,            743546,            267474,          4189485,            856157,          1206597,           -392528,          8813475,          2978394,          5835081,         14.02
94/04,1902,台紙,          2450511,          2617164,          4162118,             44025,            314241,          2673635,            943300,          1155965,          3069300,          2079032,           -222767,            -93224,          9588059,          4772900,          4815159,         15.89
94/04,1903,士紙,          1426767,          3688317,            716337,             84336,            106617,          1232711,                  0,            207623,          2600391,          3301341,         -1312676,             -7016,          6022374,          1440334,          4582040,         17.62
94/04,1904,正隆,          7928783,          5070346,         10634867,            323498,            171934,          4137223,          2412849,          1803953,         10793498,            698209,          4481321,           -125935,         24129428,          8354025,         15775403,         14.74
94/04,1905,華紙,          2969434,          2873251,          4493414,            128640,             23371,            309333,                  0,          1356648,          5984401,          1682457,            875106,            280165,         10488110,          1665981,          8822129,         14.74
94/04,1906,寶隆,            206274,            771917,            390964,                  0,            291107,            265434,             26667,            159279,          1510000,            143927,           -134050,           -305705,          1660262,            451380,          1208882,          8.23
94/04,1907,永豐餘,          6225606,         23249601,          3680245,            342678,          3036936,          6014308,          9539424,            553493,         14997544,          1638001,          4095916,           -293867,         36535066,         16107225,         20427841,         13.63
94/04,1909,榮成,          1776235,          4851921,          2946394,             43957,            404615,          1449205,          1709831,            221931,          5022914,            456096,          1939160,           -493461,         10023122,          3380967,          6642155,         15.49
94/04,2002,中鋼,         75851757,         65881813,        105567044,                  0,          3461726,         45109246,          2769030,          6257573,        105866716,          2744741,         90107602,           -819347,        250762340,         54135849,        196626491,         18.71
94/04,2006,東和鋼鐵,          7158277,          3876730,         10636778,             42078,          1657772,          5147880,          3639091,            485298,          7687756,          1888935,          4537541,            -14866,         23371635,          9272269,         14099366,         18.34
94/04,2007,燁興公司,          2185502,          3109759,          7627694,                  0,          1132182,          7512715,          3035556,            172350,          3801685,                  5,           -470371,              3197,         14055137,         10720621,          3334516,          8.77
94/04,2008,高興昌,          3108802,            188406,          6414276,             74490,          1507483,          7532587,            424544,            606038,          4238266,            815771,         -1627978,           -588818,         11293457,          8563169,          2730288,          7.07
94/04,2009,第一伸銅,          2314469,            780766,          1772478,             18526,            212225,            724380,                  0,            365728,          3596222,            237384,            647057,           -472307,          5098464,          1090108,          4008356,         11.15
94/04,,,,,,,,,,,,,,,,,,
94/04,2010,春源鋼鐵,          9543826,          2308110,          3648416,              9793,            476417,          6098273,                  0,          1433907,          4907855,          1176943,          2280417,             89167,         15986562,          7532180,          8454382,         17.23
94/04,2012,春雨,          2533223,          1328943,          1534797,             61584,            165556,          1608629,            315149,            474125,          2877740,            201030,            243988,               -664,          5624103,          2397903,          3226200,         13.02
94/04,2013,中鋼構,          4104884,          1234117,          1049237,             13238,             77354,          3636342,                  0,            194319,          1609038,            731924,            553442,           -148455,          6478830,          3830661,          2648169,         17.18
94/04,2014,中鴻,         13519656,          3434909,         15205065,                  0,          1875447,         17018598,          8420000,            459864,         12845706,                  0,         -4689385,            -19706,         34035077,         25898462,          8136615,          6.33
94/04,2015,豐興鋼鐵,          6893524,          2354265,          6732667,                  0,            474494,          4037607,            770000,            361912,          5668325,            482091,          5135015,                  0,         16454950,          5169519,         11285431,         19.91
94/04,2017,官田鋼,          2557743,          1603425,          3396838,                  0,             22548,          1958969,          1298912,             22524,          4507940,            516565,           -116266,           -462751,          7580554,          3280405,          4300149,         11.96
94/04,2020,美亞鋼管,          3974001,            991222,            709669,             29371,            100831,          2985068,            284427,            243327,          1475889,            587122,            190755,             38506,          5805094,          3512822,          2292272,         15.53
94/04,2022,聚亨,            734443,          4990352,            649442,                  0,            167302,          1038754,            883352,             49549,          4550084,            103654,            217860,           -301714,          6541539,          1971655,          4569884,         10.04
94/04,2023,燁輝,         12967191,         10392149,         12986249,                  0,          1268258,          6965162,          7595903,             47926,         12609299,          4786899,          5658014,             17335,         37613847,         14608991,         23004856,         18.33
94/04,2024,志聯工業,            431622,            176160,          1223155,              1797,            154948,            663792,            424223,             39613,            931000,                  0,            -85550,             14604,          1987682,          1127628,            860054,          9.24
94/04,2025,千興,          1175895,            403709,          2678882,                  0,            132719,          1241793,            163900,             29815,          3228341,            450722,           -539837,           -147696,          4391205,          1435508,          2955697,         10.51
94/04,2027,大成鋼,          3265955,          3364018,          2055478,                  0,            132853,          1616196,          2022403,            308964,          2863374,            825413,          1245290,             38832,          8818304,          3947563,          4870741,         17.76
94/04,2028,威致鋼鐵,          3507946,            462952,          3727220,                165,            157608,          4951359,          1289254,             25986,          2650000,             10848,         -1062749,             -8807,          7855891,          6266599,          1589292,          6.17
94/04,2029,盛餘,          3456353,             70095,          4591574,                  0,            749689,            847291,                  0,            572893,          3211800,            994096,          3258958,            -17327,          8867711,          1420184,          7447527,         23.19
94/04,2030,彰源,          2997587,            565305,          1618156,                  0,            115427,          1303163,            867034,            116431,          1807913,            595459,            595502,             10973,          5296475,          2286628,          3009847,         16.65
94/04,,,,,,,,,,,,,,,,,,
94/04,2031,新光鋼,          5178701,          2217902,          1172201,                  0,             46434,          2590189,          2518888,             15275,          2054512,             73498,          1365258,             -2382,          8615238,          5124352,          3490886,         16.99
94/04,2032,新鋼工業,          1586797,            194182,            644237,              7926,             37061,            832682,            199283,            240146,            917562,            162115,            118395,                 20,          2470203,          1272111,          1198092,         13.06
94/04,2033,佳大世界,            753488,             35019,            662830,             15331,             41344,            476159,            133430,             64428,            740317,             35078,             89661,            -31061,          1508012,            674017,            833995,         11.27
94/04,2034,允強,          3148517,            219552,          1268556,             20620,             60457,          1203684,            709250,             98502,          1492864,            759356,            458649,             -4603,          4717702,          2011436,          2706266,         18.13
94/04,2038,海光企業,          2741421,             98653,          2737672,             39663,            240929,          2347988,          1107615,            276738,          1380000,            312161,            468031,            -34195,          5858338,          3732341,          2125997,         15.41
94/04,2049,上銀科技,          1414055,            448076,          2895897,                  0,             85926,          1050340,          1274490,             38013,          1777059,                  0,            716645,            -12593,          4843954,          2362843,          2481111,         13.96
94/04,2059,川湖,          1225380,                  0,            507046,              1406,              6520,            298765,                  0,             50319,            554280,             27633,            809355,                  0,          1740352,            349084,          1391268,         25.10
94/04,2101,南港輪胎,          2287084,          4540912,          3766823,            136204,            765816,          3078861,          1242881,            818872,          2608200,          2160209,          2046357,             15871,         11496839,          5140614,          6356225,         25.84
94/04,2102,泰豐輪胎,          2492992,          4092635,          1181849,             53663,             75861,          1439388,                  0,            133907,          3011570,          1676494,          1779160,           -143519,          7897000,          1573295,          6323705,         22.23
94/04,2103,台橡,          3896529,          4685397,          2298287,             58128,          1704701,          2305360,            500000,            600232,          6095114,             76370,          2841949,            224017,         12643042,          3405592,          9237450,         15.16
94/04,2104,中橡,          1294914,          7886693,          1175964,            188902,            181627,            712982,          1650300,            227115,          4377056,          1943770,          1598262,            459094,         10728100,          2590397,          8137703,         19.04
94/04,2105,正新,          5813043,         17873149,          7484844,            110877,            404507,          4821096,          6111754,          1534471,         11381059,            959774,          6343995,            537197,         31686420,         12467321,         19219099,         16.89
94/04,2106,建大,          2499308,          4966067,          1411180,                  0,             58400,          1338020,          1031875,            708349,          4356000,            302710,          1051760,            146241,          8934955,          3078244,          5856711,         13.45
94/04,2107,厚生,          2490402,          1495672,          4241498,             70202,             84282,            641024,          1210746,            362692,          4558280,          1462877,            230578,            -50572,          8382056,          2214462,          6167594,         13.62
94/04,2108,南帝化工,          1262774,          1365722,          1233523,             31131,             47787,            533586,                  0,            156535,          2391045,            175674,            687688,             -3591,          3940937,            690121,          3250816,         13.60
94/04,,,,,,,,,,,,,,,,,,
94/04,2109,華豐橡膠,          1657160,          2601733,          1594103,             41423,            124205,          1019609,          1101453,            579480,          3191650,            306250,           -362754,             26592,          6018624,          2856886,          3161738,          9.91
94/04,2114,鑫永銓,            536161,              9342,            525982,              1914,             19773,            398025,            107554,             44280,            330000,             46576,            167114,               -377,          1093172,            549859,            543313,         16.46
94/04,2201,裕隆汽車,         15459747,         33433844,         14087653,            424532,          5068728,          5791465,          5700326,          5726236,         14126036,         14563422,         23233407,           -368337,         68474504,         17218027,         51256477,         36.68
94/04,2204,中華汽車,         18279234,         29907718,          6574057,                  0,          1587324,         10912437,                  0,          2507167,         13599016,          8528491,         21553120,           -298484,         56348333,         13419604,         42928729,         31.80
94/04,2206,三陽工業,          6030234,          8720135,          5964595,            420444,          1578644,          7132610,                  0,          2503710,          8053700,          2876800,          3070611,           -450910,         22714052,          9636320,         13077732,         16.90
94/04,2207,和泰汽車,         12317520,          6621929,          3678295,                  0,          1800808,          6296902,                  0,            526206,          5461792,            943027,         11154700,             35925,         24418552,          6823108,         17595444,         32.22
94/04,2227,裕隆日產,          8852464,          7489930,            108540,            109902,          1742226,          3328417,                  0,          1472467,          3000000,          5988968,          4473591,             39619,         18303062,          4800884,         13502178,         45.01
94/04,2228,劍麟,            322191,            287846,            349999,             10126,             24668,            163701,                  0,             20311,            528360,             62199,            215836,              4423,            994830,            184012,            810818,         15.35
94/04,2301,光寶科技,         63366832,         33055070,          2820418,            132986,            716225,         43143634,          2800000,          1297511,         26225639,         16138820,         12505237,           -799530,        100091531,         47241145,         52850386,         20.62
94/04,2302,麗正,            455174,          1876624,          1030075,              1340,            540122,            429627,            203794,            123971,          2369750,            720585,              3089,             52519,          3903335,            757392,          3145943,         13.28
94/04,2303,聯電,        128267746,         36068330,        149809616,          4104678,          7970867,         28303962,         36009055,          3624667,        197983633,         85381599,         26572792,         -9768515,        326221237,         67937684,        258283553,         13.70
94/04,2305,全友電腦,            451249,          1969184,            205352,                  0,             76330,            914438,            135947,              5814,          2056608,            419716,           -867966,             87339,          2702115,          1056199,          1645916,          8.12
94/04,2308,台達電,         28520789,         32735893,          4179000,                  0,            851275,         20062966,                  0,          2824440,         18303815,         11452389,         13246732,            396615,         66286957,         22887406,         43399551,         23.71
94/04,2311,日月光,         25317511,         29921999,         36429517,          1380830,          4756275,         20614769,         29203562,            910373,         45729951,          5916292,         -2745555,            985176,         97806132,         50728704,         47077428,         10.77
94/04,2312,金寶電子,          3225559,         17803741,            618811,                  0,             43722,          3212086,          1250000,            220367,         13651428,            395574,          3997719,           -388250,         21691833,          4682453,         17009380,         12.87
94/04,,,,,,,,,,,,,,,,,,
94/04,2313,華通,          9934255,          6608484,          6077626,             25266,          1809933,          5850749,          3607254,            767004,         12432060,          1098527,            342954,            469429,         24455564,         10225007,         14230557,         11.55
94/04,2314,台揚科技,          3624210,          2122482,            997193,                  0,             47243,          1539513,            300000,            239097,          4291480,             35849,            372282,             12907,          6791128,          2078610,          4712518,         11.24
94/04,2316,楠梓電,          4842259,          3670158,          2895112,             21539,             65252,          2813597,            996670,            491873,          4618488,          1032394,          1619596,             35805,         11494320,          4302140,          7192180,         15.80
94/04,2317,鴻海,        208803365,        106989228,         26264976,             92353,            733436,        143609411,         12128749,          5002315,         40942211,         40868435,         99355859,            995279,        342883358,        160740475,        182142883,         45.11
94/04,2321,東訊,          5561914,          2064962,            537586,             34543,            269870,          3511102,            713765,             41338,          2973318,            320740,            914141,             -5529,          8468875,          4266205,          4202670,         14.13
94/04,2323,中環,         16836779,         19369636,         50850353,             34119,          2348065,         16063079,         19680249,            534486,         32006771,         20223466,          4142209,            644553,         89438952,         36277814,         53161138,         17.50
94/04,2324,仁寶電腦,         77676842,         39942701,          2931242,                  0,            756803,         39483360,         16820036,            210099,         35765054,          6682450,         23274703,            -46867,        121307588,         56513495,         64794093,         18.36
94/04,2325,矽品,         24949443,          9700714,         29138827,                  0,          2667987,         10754796,         14643600,            233568,         23289193,          8853379,          9561191,            -50028,         66456971,         25631964,         40825007,         17.77
94/04,2327,國巨,          5303525,         24322220,          8119094,                  0,          6377479,          7113047,          7097632,          4579432,         24064694,          1495513,            300577,           -528577,         44122318,         18790111,         25332207,         10.53
94/04,2328,廣宇,          6233711,          3583740,            908477,                  0,            213883,          4012524,                  0,             57085,          4016260,          1465619,          1422676,             75268,         10939811,          4069609,          6870202,         17.35
94/04,2329,華泰電子,          5412237,          1433307,          8580531,                  0,          3024180,         10998104,          1663292,          1201344,          8760158,                  0,         -4351147,            178504,         18450255,         13862740,          4587515,          5.24
94/04,2330,台積電,        197562416,         80659601,        214145633,          1567756,         13604409,         32184415,         22111575,          7613476,        247300246,         57117886,        142771034,           -640742,        507539815,         61909466,        445630349,         18.04
94/04,2331,精英,         14390465,          9279600,          2271872,            108100,            437457,          8455186,          1565918,            257998,          9860052,          5062728,          1593500,           -133793,         26487494,         10279102,         16208392,         22.56
94/04,2332,友訊科技,          7186465,          9021726,          1052218,                  0,            361683,          5277349,                  0,            235463,          6091618,          2435023,          3951439,             79916,         17622092,          5512812,         12109280,         20.28
94/04,2337,旺宏,         18153665,          1664628,         16156654,            754495,          7002018,          8752960,          5777743,            642357,         49952963,             57990,        -21388090,             77902,         43731460,         15173060,         28558400,          5.72
94/04,,,,,,,,,,,,,,,,,,
94/04,2338,光罩,          2448454,          1925813,          3230853,                  0,            108934,          1476113,          1420000,              1732,          3594990,            388743,          1228763,              2097,          7714054,          2897845,          4816209,         14.40
94/04,2340,光磊,          4239996,            906197,          5432702,                  0,            615194,          2747536,          2331271,             49947,          7678093,             92124,         -1525944,             -4924,         11194089,          5128754,          6065335,          8.08
94/04,2342,茂矽,          3702744,         15526998,          1044392,             59289,             38485,          3617437,            961587,          2003071,         10266922,          1232906,          3096577,            -26381,         20371908,          6582095,         13789813,         13.64
94/04,2344,華邦電,         18973656,          9037580,         45154792,                  0,          7604909,         13085887,         11907731,            575248,         41555982,         20227523,         -2227023,         -4354411,         80770937,         25568866,         55202071,         14.02
94/04,2345,智邦科技,          6771309,          2389209,            670622,                  0,            780757,          3390923,            810373,            357504,          5845855,          1608235,           -301872,            247266,         10611897,          4558800,          6053097,         11.54
94/04,2347,聯強國際,         17488086,         14367485,          1480669,                  0,            164340,          8781779,          3000000,             97142,          9200000,          7514914,          5453034,            155686,         33500580,         11878921,         21621659,         23.99
94/04,2348,海悅,            327320,          1325324,                595,                  0,            192976,          1004854,            475833,                  0,          1287052,                428,           -923576,              1624,          1846215,          1480687,            365528,          2.84
94/04,2349,錸德科技,         18324037,         24265158,         29196377,             90501,          3992897,         15810366,         10548292,            938219,         22893629,         33697793,         -2350952,         -2902770,         75868970,         27296877,         48572093,         22.73
94/04,2351,順德,          2065320,            970427,          2029352,                  0,            128010,          1475257,            994715,            261202,          1735583,            301425,            518457,            -49693,          5193109,          2731174,          2461935,         14.41
94/04,2352,佳世達,         48123587,         33105943,          5792779,                  0,          3021631,         33413778,          7050000,          5148897,         26199785,         18574348,          1059698,            434760,         90043940,         45612675,         44431265,         17.39
94/04,2353,宏碁,         76408727,         42445814,          4108829,            319106,          5098248,         60416979,                  0,          2175331,         22545187,         30552133,         16123212,           -161198,        128380724,         62592310,         65788414,         29.71
94/04,2354,鴻準,          7767996,          9299419,            535231,                  0,            168512,          4183685,                  0,            115140,          5621350,            841638,          6957197,             52148,         17771158,          4298825,         13472333,         23.97
94/04,2355,敬鵬,          6626126,          1342970,          3747481,              9378,            302638,          3433564,          1659533,             49023,          3325421,            820242,          2770185,            -29375,         12028593,          5142120,          6886473,         20.71
94/04,2356,英業達,         64623851,         14228826,          1674599,             73820,            272221,         49776058,                  0,            511700,         22057000,          1410077,          7116546,              1936,         80873317,         50287758,         30585559,         13.87
94/04,2357,華碩,        117694105,         71505806,          8720196,                  0,          1646016,         84294984,         10091538,          1147750,         29245209,         12435714,         62965499,           -614571,        199566123,         95534272,        104031851,         35.57
94/04,,,,,,,,,,,,,,,,,,
94/04,2358,廷鑫,            689322,             47156,              2218,                  0,            450958,            641894,                  0,             12474,            650000,                  0,           -117188,              2474,          1189654,            654368,            535286,          8.24
94/04,2359,所羅門,          2868447,          2355067,            468931,                  0,          1161134,          3139053,            407071,            200621,          3761834,             87155,           -616782,           -121990,          6853579,          3746745,          3106834,          8.26
94/04,2360,致茂電子,          3565920,          1481184,          2062704,                  0,             31856,          2061382,            300000,            165408,          2742584,            783077,          1208993,             -7353,          7141664,          2526790,          4614874,         17.08
94/04,2362,藍天,          3986762,          2807031,            741770,                  0,          1667163,          2104800,          1481295,             28371,          5582273,            171928,            216802,            -49529,          9202726,          3614466,          5588260,         10.65
94/04,2363,矽統科技,          8673186,          9107118,          1490809,             20270,          1514572,          3518669,                  0,             94906,         13582204,          3875561,            912169,           -532698,         20805955,          3613575,         17192380,         13.02
94/04,2364,倫飛電腦,          2240351,            628981,            439043,                  0,            621125,          1504361,                  0,            201101,          2773037,          1281598,           -422159,           -481599,          3929500,          1705462,          2224038,          8.98
94/04,2365,昆盈企業,          4857704,          2030580,            483443,                  0,             57775,          2412218,            500000,            132052,          2314045,          1076735,          1005081,              2188,          7429502,          3044270,          4385232,         18.99
94/04,2367,燿華,          4178855,          1587601,          3808560,                  0,             26282,          2997153,            644047,            281339,          3817832,          1923968,            255729,            -11205,          9601298,          3922539,          5678759,         15.95
94/04,2368,金像電,          6080450,          1462203,          3912302,                  0,            583019,          3585910,            933348,            152558,          4889168,          1324324,          1195260,             23846,         12037974,          4671816,          7366158,         15.24
94/04,2369,菱生,          2234805,          1123374,          2384372,                  0,            118785,          1292952,            249000,             74794,          3007568,          1353512,            179931,           -124076,          5861336,          1616746,          4244590,         14.82
94/04,2371,大同,         27726268,         56533583,          3478520,          1431600,          1713300,         25059735,         14355277,          6846046,         41981446,         11554838,         -6113896,         -1939214,         90883271,         46261058,         44622213,         11.28
94/04,2373,震旦行,          2145576,          4009095,            491724,             18043,            786465,          1807234,            920109,            249600,          3522171,          1609589,          1316659,           -804933,          7450903,          2976943,          4473960,         15.30
94/04,2374,佳能,          5579303,          3549701,            501445,                  0,            962608,          4111485,          1989801,             85668,          3294077,            279264,          1169725,             -8894,         10593057,          6186954,          4406103,         13.88
94/04,2375,智寶,          1296389,          3458891,            586117,             41714,            873049,          1335199,            200000,            136222,          3790452,            863315,             36575,            -13367,          6256160,          1671421,          4584739,         12.97
94/04,2376,技嘉,         22478923,          6093130,          2866703,                  0,            985658,         13706575,                  0,            171719,          6718859,          4826590,          6945229,             55442,         32424414,         13878294,         18546120,         27.60
94/04,,,,,,,,,,,,,,,,,,
94/04,2377,微星科技,         27101686,          8545528,          2794690,                  0,            382474,         18505941,                  0,            146313,          7821283,          4903738,          7400438,             46665,         38824378,         18652254,         20172124,         25.79
94/04,2379,瑞昱,         13156844,          3810054,          1991705,                  0,          1459210,          2003100,                  0,            162431,          7741175,          5569748,          5273548,           -114366,         20417813,          2165531,         18252282,         23.77
94/04,2380,虹光精密,          2303151,          1798665,            493056,                  0,            332014,            510472,                  0,            146988,          2212074,            786890,          1363530,             -1430,          4926886,            657460,          4269426,         19.69
94/04,2382,廣達,        123215674,         29178396,          7208314,                  0,          2723471,         84243849,          8231540,            496702,         32393185,          9580430,         27378628,              1521,        162325855,         92972091,         69353764,         21.41
94/04,2383,台光電子,          1595937,            606744,          1500661,              1393,            194702,          1193778,            747755,             20708,          1754619,                116,            167536,             14925,          3899437,          1962241,          1937196,         11.04
94/04,2384,勝華科技,         20208255,          9748238,          7017578,                  0,            376640,         12049978,          2039966,                  0,          9098512,          6707055,          7287292,            167908,         37350711,         14089944,         23260767,         25.57
94/04,2385,群光電子,          3913568,          5097479,            328151,                  0,             32962,          3580692,            700000,            322233,          4150000,            251492,          1462320,           -133080,          9372160,          4602925,          4769235,         12.82
94/04,2387,精元電腦,          1634160,          2369611,            605310,             79631,             12728,          1028791,                  0,            128007,          2573467,              8399,          1122127,              2906,          4701440,          1156798,          3544642,         14.25
94/04,2388,威盛電子,         16250458,          7026620,          1837101,                  0,          1664625,          8757840,          2071487,            329699,         13333803,          4553266,              8347,            484681,         26778804,         11159026,         15619778,         12.21
94/04,2390,云辰,            599957,          1674450,            265612,              2212,            905411,            465617,             88810,             57978,          2554933,            652213,           -331249,            -11809,          3447642,            612405,          2835237,         11.25
94/04,2392,正崴,         14848071,          4659044,          2708225,                702,            315226,          9152413,          3223220,             68036,          3038481,          4243171,          2792282,             13665,         22531268,         12443669,         10087599,         33.20
94/04,2393,億光電子,          5410385,          2953843,          1291003,                  0,            244878,          2242759,                  0,            223515,          3092217,          2334199,          1983111,             24308,          9900109,          2466274,          7433835,         24.04
94/04,2395,研華,          6708128,          6205242,          1598618,                  0,            160605,          1730479,                  0,            469510,          4489003,          4392569,          3551551,             39481,         14672593,          2199989,         12472604,         27.78
94/04,2397,友通資訊,          2611234,            455404,            181539,                  0,             48484,            572107,                  0,             44261,          1065600,            851072,            814331,             -3118,          3296661,            616368,          2680293,         25.89
94/04,2399,映泰,          2363797,            216474,            145521,                  0,            233783,          1566601,                  0,             52550,          1091000,            136712,             80743,             31969,          2959575,          1619151,          1340424,         12.29
94/04,,,,,,,,,,,,,,,,,,
94/04,2401,凌陽科技,         12545989,          3990655,          1587454,          1044784,          1203116,          3749300,             45088,            588591,          9487296,          1520461,          5452688,           -294860,         20371998,          4382979,         15989019,         17.01
94/04,2402,毅嘉科技,          4983400,          2382420,          1392025,                  0,             38988,          3644829,            398090,             58275,          2928410,          1873886,            199918,            -29453,          8796833,          4101194,          4695639,         16.60
94/04,2404,漢唐,          5582690,            786964,            242023,             12320,            419659,          2706174,             33872,            126810,          2366127,            716738,          1108473,                504,          7043656,          2866856,          4176800,         17.71
94/04,2405,浩鑫,          1732126,            715780,            962951,                  0,            126419,            823620,                  0,             32548,          2237583,            759332,            223481,            -43216,          3537276,            856168,          2681108,         11.98
94/04,2406,國碩科技,          2000421,            436134,          2810887,                  0,            286011,          1095637,            872658,              7532,          2943204,          1318212,           -631004,            -72786,          5533453,          1975827,          3557626,         12.09
94/04,2408,南亞科,         37765118,         21463927,         34382643,          3552500,          3562340,         18187472,         23995962,          1022697,         38332598,         14358397,          5370027,             20843,        100726528,         43206131,         57520397,         15.14
94/04,2409,友達,         91552518,         12008161,        208203236,          2483329,          4653955,         83702449,         79323528,            173035,         58305471,         57664144,         39673359,             59213,        318901199,        163199012,        155702187,         26.70
94/04,2412,中華電,         79895514,          5891218,        360882469,          9915318,          2318089,         43681719,            618528,          7694173,         96477249,        220393637,         90040244,             -2942,        458902608,         51994420,        406908188,         42.18
94/04,2413,環科,          1519333,          1532484,            784158,                  0,            186381,          1933846,             33333,              9913,          1332700,          1196403,           -441265,             -3193,          4022356,          1977092,          2045264,         15.79
94/04,2414,精技電腦,          3532094,            292081,          1159177,                  0,             65960,          1962289,            590636,             47975,          1793924,            328081,            317062,              9345,          5049312,          2600900,          2448412,         13.65
94/04,2415,錩新,            637962,          1353609,            196475,              4452,            116039,            584592,            530000,             43685,            742062,            138913,            277313,             -8028,          2308537,          1158277,          1150260,         15.50
94/04,2417,圓剛,          2576231,            381578,            641579,                  0,            354205,            800968,            300000,             60766,          1666495,            625925,            676362,             -3097,          3953593,          1161734,          2791859,         17.46
94/04,2419,仲琦,          2258377,            829250,            729184,                  0,            415043,          1647519,            786000,             77420,          1389714,            357693,             14977,             -4203,          4231854,          2510939,          1720915,         12.85
94/04,2420,新巨,          1892038,            161985,            704186,                  0,             45731,            966330,                  0,             37440,          1233884,            146575,            465559,              5220,          2803940,          1003770,          1800170,         14.95
94/04,2421,建準電機,          2770692,            968072,            984599,              6657,             46523,          1908110,            232273,            128781,          1998601,            299229,            285128,            -24783,          4776543,          2269164,          2507379,         12.74
94/04,,,,,,,,,,,,,,,,,,
94/04,2423,固緯,            689069,            512986,            710594,             15739,            195363,            505343,            274853,            108715,            886685,              4052,            415148,            -47401,          2123751,            888911,          1234840,         14.10
94/04,2424,隴華電子,            492480,            219501,            158376,                  0,            207453,            287682,                  0,             15228,          1086120,             64809,           -323419,            -52610,          1077810,            302910,            774900,          7.13
94/04,2425,承啟,          1081333,            276227,             28456,                  0,             25589,            383398,                  0,              7287,          2040137,              7630,         -1038057,             11828,          1411605,            390685,          1020920,          5.01
94/04,2426,鼎元,          2730230,            366097,          1079076,                  0,             44030,          1236129,             92615,              4610,          2363769,            182722,            336820,              2768,          4219433,          1333354,          2886079,         12.21
94/04,2427,三商電腦,          4464048,            587981,            721419,                  0,            274584,          2672788,            500000,            117378,          2221975,            616002,            -59523,            -14788,          6048032,          3290166,          2757866,         12.43
94/04,2428,興勤電子,            906390,            869596,            310624,              2252,              6964,            451977,            191115,             71170,            977480,             86488,            352894,              5073,          2095826,            714262,          1381564,         14.42
94/04,2429,銘旺科,            717841,            258150,            415165,                  0,            251246,            886423,            305403,             95160,          1000000,             70528,           -743690,             28578,          1642402,          1286986,            355416,          3.55
94/04,2430,燦坤實業,          8379954,          4191479,          3121156,                  0,            281505,          8043596,            842316,            924622,          2422122,            955988,          2506858,            278592,         15974094,          9810534,          6163560,         25.45
94/04,2431,聯昌電子,          1500219,            841489,             35387,                700,             39911,            836113,                  0,             14668,          1092648,            134971,            339834,               -528,          2417706,            850781,          1566925,         14.34
94/04,2433,互盛電,            388750,          2260102,            149405,                  0,            558354,            471731,          1011000,            122229,          1521072,             36317,            423417,            -97317,          3356611,          1604960,          1751651,         12.34
94/04,2434,統懋,            567390,            418553,            328776,              2375,             10078,            146467,            165700,             41522,            826601,              2536,            135821,              8525,          1327172,            353689,            973483,         11.78
