年季,公司代號,公司名稱,流動資產,基金及投資,固定資產,無形資產,其他資產,流動負債,長期負債,其他負債,股本,資本公積,保留盈餘,其它項目,資產總計,負債總計,股東權益,每股淨值(註一)
92/02,1721,三晃,            484108,             80854,            630019,              4610,             22581,            389906,                  0,             75132,            959345,                  0,           -194080,             -8131,          1222172,            465038,            757134,          7.89
92/02,1722,台肥,          9924997,          5992537,         33813162,             37039,            492203,          1759248,                  0,         18282431,          9800000,         16775145,          3741574,            -98460,         50259938,         20041679,         30218259,         30.83
92/02,1723,中碳,          3243240,            974369,            337149,                  0,             63451,          2002302,                  0,             45990,          1857287,             45029,            827932,           -160331,          4618209,          2048292,          2569917,         13.83
92/02,1724,台硝,          1211447,            776750,            533211,             24521,            345843,            547446,            407382,             70722,          1765446,             51360,            167346,           -117930,          2891772,          1025550,          1866222,         11.31
92/02,1725,元禎,          2393535,            184081,            460954,              1416,            106549,          2272145,            115256,             14464,            651389,              2911,             95122,             -4752,          3146535,          2401865,            744670,         12.86
92/02,1726,永記造漆,          3230300,            762946,            752359,              2087,            399104,          1175018,              4692,            129371,          1599989,            187093,          2018841,             31792,          5146796,          1309081,          3837715,         24.56
92/02,1727,中華化學,            416236,                  0,            369682,             17477,            177983,            264704,                  0,             31601,            530000,             13516,            141557,                  0,            981378,            296305,            685073,         13.70
92/02,1729,必翔實業,          2376837,            414428,            888812,             81145,             58944,          1132600,                  0,            126202,          1644090,             88366,            821959,              6949,          3820166,          1258802,          2561364,         16.43
92/02,1730,花仙子,            299208,             45805,            212925,             90616,              4960,            169417,                  0,              2694,            407824,             25479,             47085,              1015,            653514,            172111,            481403,         11.80
92/02,1731,美吾華,          1299343,            762403,            286662,                  0,             30197,            916520,            300000,             23566,            705737,            295579,            137203,                  0,          2378605,          1240086,          1138519,         16.13
92/02,,,,,,,,,,,,,,,,,,
92/02,1732,毛寶,            333557,                238,            212318,                594,              7809,             51102,                  0,             29936,            416117,              2815,             54546,                  0,            554516,             81038,            473478,         11.37
92/02,1733,五鼎,            607945,            117356,             81979,             27268,             29319,            141743,              5642,              7363,            612912,             29936,             66271,                  0,            863867,            154748,            709119,         13.33
92/02,1734,杏輝藥品,            710791,            252340,            598257,              3347,             56460,            496831,            202167,             30673,            675242,            114885,             91081,             10316,          1621195,            729671,            891524,         13.86
92/02,1735,日勝化,            632137,            264566,            527287,                  0,             12557,            434313,             70382,             21640,            679000,             13868,            203050,             14294,          1436547,            526335,            910212,         15.14
92/02,1736,喬山健康,          1622657,            993665,            297694,             12477,             51583,          1244718,             28875,            227784,            840000,             26204,            597609,             12886,          2978076,          1501377,          1476699,         21.09
92/02,1737,臺鹽,          9180980,             88491,          5024091,             13005,             82054,          5800480,                  0,          1234631,          2500000,          2541439,          2312071,                  0,         14388621,          7035111,          7353510,         29.41
92/02,1762,中化合成,            482996,             53016,          1573958,              3450,              3808,          1135642,            208660,            451783,            920000,                  0,           -531379,            -67478,          2117228,          1796085,            321143,          3.49
92/02,1773,勝一化工,          1407560,            670478,            634902,              1511,             70685,          1124761,            150000,            101306,            800000,             11913,            575612,             21544,          2785136,          1376067,          1409069,         17.61
92/02,1802,台玻,          8635101,          8682670,         11367984,                  0,            451302,          2037346,                  0,          1345734,         12840000,            195124,         12068330,            650523,         29137057,          3383080,         25753977,         21.46
92/02,1805,寶徠,            143066,            474056,            759990,                  0,            715650,            678956,                  0,            188006,          1750000,            191217,           -800599,             85182,          2092762,            866962,          1225800,          7.00
92/02,1806,冠軍,          1116964,          1838341,          1198551,                  5,            323872,          1419534,            232971,            117867,          2501754,            184395,            -73085,             94297,          4477733,          1770372,          2707361,         11.53
92/02,1808,潤隆,            113948,              1752,            821909,              6631,            329873,            805458,             61011,             89144,            600000,                  0,           -281500,                  0,          1274113,            955613,            318500,          5.30
92/02,1809,中釉,          1073672,            763199,          1116395,              1818,            448653,          1020339,            314000,             76795,          1640079,              7258,            318328,             26938,          3403737,          1411134,          1992603,         12.14
92/02,1810,和成,          2914903,          3475101,          2558568,             39941,          1130325,          3012877,            632800,            226604,          4189485,            642407,          1445652,            -30987,         10118838,          3872281,          6246557,         14.91
92/02,1902,台紙,          1952826,          2702628,          4157465,             55335,            103070,          3058663,            264800,          1856018,          5600000,          1329995,         -3208269,             70117,          8971324,          5179481,          3791843,          6.77
92/02,,,,,,,,,,,,,,,,,,
92/02,1903,士紙,          1813324,            330389,          1587187,             81468,          5045803,          1644631,                  0,          3367787,          2600391,          1715016,           -469654,                  0,          8858171,          5012418,          3845753,         14.78
92/02,1904,正隆,          9226987,          3668749,         10765388,            417790,             97895,          5280389,          3690926,          1537145,          9900000,            210312,          3719984,           -161947,         24176809,         10508460,         13668349,         13.80
92/02,1905,華紙,          3366199,          1504138,          4649289,            153986,             15254,            278116,                  0,          1937417,          5699429,          1063198,            538574,            172132,          9688866,          2215533,          7473333,         13.26
92/02,1906,寶隆,            243989,            568156,            492510,                  0,            211615,            224228,             18400,            278537,          1510000,             11713,           -108938,           -417670,          1516270,            521165,            995105,          6.59
92/02,1907,永豐餘,          8012349,         12212297,          6619687,            620412,          1353731,          7886594,          3032967,          1096576,         13162669,            335533,          3432912,           -128775,         28818476,         12016137,         16802339,         13.14
92/02,1909,榮成,          2152865,          3531766,          2963457,                135,            492835,          1501683,          1662294,            233390,          5115585,            256174,          1386808,         -1014876,          9141058,          3397367,          5743691,         11.22
92/02,2002,中鋼,         58144626,         38822764,        104899948,                  0,          4913924,         39483470,         17250000,          8240426,         93157609,            413939,         50003304,         -1767486,        206781262,         64973896,        141807366,         15.22
92/02,2006,東和鋼鐵,          6548066,          4870026,         12157319,             58877,            699013,          6154478,          7516951,            401439,          6961832,          2128828,          1152237,             17536,         24333301,         14072868,         10260433,         15.46
92/02,2007,燁興公司,          2146246,          3312329,          6330530,                  0,          4708187,          6942006,          5881976,            159911,          3801685,                  5,           -294510,              6219,         16497292,         12983893,          3513399,          9.24
92/02,2008,高興昌,          3687605,            820462,          6454432,            119166,          1290765,          7181586,            885200,            709971,          4238266,            360411,           -202535,           -800469,         12372430,          8776757,          3595673,          8.48
92/02,2009,第一伸銅,          1684142,            920336,          2051204,             26516,            206680,            693395,                  0,            448016,          3596222,            149507,            403902,           -402164,          4888878,          1141411,          3747467,         10.47
92/02,2010,春源鋼鐵,          6940807,          1508381,          4238173,             63050,            379095,          4410650,             50000,          1884779,          4249225,          1130688,          1324507,             79657,         13129506,          6345429,          6784077,         15.96
92/02,2012,春雨,          2481782,          1522403,          1259853,             31152,            112214,          1865410,            326450,            593553,          2877740,             10580,           -209325,            -57004,          5407404,          2785413,          2621991,          9.11
92/02,2013,中鋼構,          3510465,            774719,          1311640,                  0,            119270,          3148896,                  0,             15432,          1506324,            796426,            342052,            -93036,          5716094,          3164328,          2551766,         16.94
92/02,2014,中鴻,          6809056,          3758450,         15589458,             66641,          2513096,         11034046,          5591738,            383476,         11443361,                  0,            278830,              5250,         28736701,         17009260,         11727441,         10.24
92/02,,,,,,,,,,,,,,,,,,
92/02,2015,豐興鋼鐵,          4917399,            541544,          5088302,                  0,            699851,          3916010,                  0,            301359,          5248571,            420719,          1452711,            -92274,         11247096,          4217369,          7029727,         13.66
92/02,2017,官田鋼,          2046120,          1148021,          3693113,                  0,             32674,          1330413,          1189330,             35603,          4507940,            451354,             42593,           -637305,          6919928,          2555346,          4364582,          9.68
92/02,2020,美亞鋼管,          1276445,            699107,            654057,             19850,             29403,          1002928,                  0,            151695,          1132728,             93460,            226890,             71161,          2678862,          1154623,          1524239,         13.45
92/02,2022,聚亨,            533687,          4425480,            629914,                  0,             49914,          1339095,            623419,             33517,          4247693,             30713,           -281966,           -353476,          5638995,          1996031,          3642964,          8.57
92/02,2023,燁輝,          6992305,          4724833,         11021835,              4632,            245943,          6968239,          1707717,            111475,          9223352,          1556140,          3383457,             39168,         22989548,          8787431,         14202117,         17.55
92/02,2024,志聯工業,            353491,            305003,          1732182,                  0,            281357,            654986,            898529,             87660,          1496272,                  0,           -490396,             24982,          2672033,          1641175,          1030858,          6.88
92/02,2025,千興,          1084015,            130095,          3196812,                  0,            238581,          1964932,            457216,                  0,          3228341,            109461,           -814044,           -296403,          4649503,          2422148,          2227355,          6.89
92/02,2027,大成鋼,          1915473,          1610003,          1718659,             22545,            157039,          2068883,             82839,            112096,          2480410,            621493,            238270,           -180272,          5423719,          2263818,          3159901,         12.73
92/02,2028,威致鋼鐵,          3887404,             78158,          4264246,                267,            188155,          4602915,          1436579,             14184,          4026892,          1155292,         -2815140,             -2492,          8418230,          6053678,          2364552,          5.87
92/02,2029,盛餘,          3075286,             99809,          5164772,                  0,            441462,          1756959,                  0,            497295,          3180000,            921875,          2425200,                  0,          8781329,          2254254,          6527075,         20.52
92/02,2030,彰源,          1309110,            102451,          1238929,                  0,            152614,          1137406,            361895,            132228,            843771,            113999,            206756,              7049,          2803104,          1631529,          1171575,         14.57
92/02,2031,新光鋼,          3243400,            344735,            698579,                  0,             41656,          2094935,            182516,             12973,          1355000,            139000,            551708,             -7762,          4328370,          2290424,          2037946,         16.98
92/02,2032,新鋼工業,          1233806,            161305,            594335,              6649,             28494,            677136,                  0,            215870,            794426,            156422,            180694,                 41,          2024589,            893006,          1131583,         14.52
92/02,2033,佳大世界,            617305,            113200,            554334,             37329,             45805,            443496,             43750,             77056,            711844,             25752,             83218,            -17143,          1367973,            564302,            803671,         11.74
92/02,2034,允強,          1152502,            320569,          1148461,             29673,             23294,            616040,            514045,             88583,          1117600,            138880,            199099,                252,          2674499,          1218668,          1455831,         14.32
92/02,,,,,,,,,,,,,,,,,,
92/02,2038,海光企業,          2112243,             20254,          2751415,             49143,            421082,          3098735,            237273,            347310,          1371500,            243020,             56299,                  0,          5354137,          3683318,          1670819,         12.18
92/02,2049,上銀科技,          1103458,            287377,          1422126,                  0,             93813,          1020276,            264150,             27576,          1455442,                  0,            137668,              1662,          2906774,          1312002,          1594772,         11.40
92/02,2059,川湖,            532256,                  0,            490963,              1559,              9139,            303621,             90279,             86361,            380000,                 14,            173642,                  0,          1033917,            480261,            553656,         14.56
92/02,2101,南港輪胎,          1386848,          1306198,          6625598,            217930,            163269,          4572887,            208416,          2687888,          1692507,            412197,             89332,             36616,          9699843,          7469191,          2230652,         15.00
92/02,2102,泰豐輪胎,          2338781,            989578,          3516549,             85862,             73357,            894050,                  0,          1527553,          2691583,          1124652,            962164,           -195875,          7004127,          2421603,          4582524,         17.02
92/02,2103,台橡,          2395997,          3918724,          4480679,             20703,            253497,          2256682,          1304556,            168131,          6095114,             90640,          1048479,            105998,         11069600,          3729369,          7340231,         12.04
92/02,2104,中橡,            868046,          7538572,          1342593,            278085,            240644,            948822,          1921156,            202932,          4297406,          1545055,          1010486,            342083,         10267940,          3072910,          7195030,         17.25
92/02,2105,正新,          5294496,         12601346,          6019240,            267199,            419551,          4825193,          1274885,          1571573,          9570671,            718403,          5333438,          1307669,         24601832,          7671651,         16930181,         19.10
92/02,2106,建大,          2660389,          4144189,          1420891,                  0,             78559,          1495655,            557440,            962058,          3364080,            152318,          1442881,            329596,          8304028,          3015153,          5288875,         15.72
92/02,2107,厚生,          2478940,          1753042,          3190709,            123958,            146610,          1365284,            529251,            416889,          3970884,          1074190,            407768,            -71007,          7693259,          2311424,          5381835,         13.55
92/02,2108,南帝化工,          1018437,            936636,          1424517,             51482,             56565,            481530,                  0,            229549,          2264784,            112876,            398217,                681,          3487637,            711079,          2776558,         12.87
92/02,2109,華豐橡膠,          1542155,          2530964,          1395456,             66275,             81319,            832664,            849367,            597662,          2593979,                  0,            429791,            312706,          5616169,          2279693,          3336476,         13.83
92/02,2201,裕隆汽車,         15225167,         28015581,          8699739,            594225,         10477065,          9013027,                  0,         11366084,         18291464,          9307021,         15266277,           -232096,         63011777,         20379111,         42632666,         23.30
92/02,2204,中華汽車,         35510692,         19436629,          6337717,                  0,            186801,         23763574,            141136,          2216700,         13408871,          6548654,         15384140,              8764,         61471839,         26121410,         35350429,         27.10
92/02,2206,三陽工業,          4032168,          4005644,          7858051,            600633,          3258598,          4366171,                  0,          5128757,          8053700,          1338391,          1186587,           -318512,         19755094,          9494928,         10260166,         12.73
92/02,,,,,,,,,,,,,,,,,,
92/02,2207,和泰汽車,         11526542,          4479855,          4212092,                  0,          1576941,          8948149,                  0,          1013942,          5461792,            466596,          5860212,             44739,         21795430,          9962091,         11833339,         21.66
92/02,2208,台船公司,         11137956,             10655,         10864944,                  0,            714288,         13570926,          4000000,          2507907,         11138997,              1896,         -8491883,                  0,         22727843,         20078833,          2649010,          2.37
92/02,2301,光寶科技,         33093312,         25841568,          7717860,             74468,            619529,         25839609,            350000,            485912,         22476906,         15884386,          4669309,         -2359385,         67346737,         26675521,         40671216,         21.30
92/02,2302,麗正,          1409420,          1948162,          1257097,                  0,            368878,            720150,                  0,            111597,          2770000,          2181265,           -869308,             69853,          4983557,            831747,          4151810,         14.98
92/02,2303,聯電,        102890463,         61138662,        129340977,             12918,          8794608,         31049464,         51087487,          4062210,        161407435,         79955082,         16429954,        -41814004,        302177628,         86199161,        215978467,         13.95
92/02,2305,全友電腦,          1456038,          2792363,            221576,                  0,            303206,          1425910,            506979,             68428,          2056608,            502392,            172606,             40260,          4773183,          2001317,          2771866,         13.47
92/02,2308,台達電,         15036043,         29660815,          3093404,                  0,          1096873,         15902045,                  0,          3081017,         14802730,          6836540,          6424953,          1839850,         48887135,         18983062,         29904073,         20.20
92/02,2311,日月光,         13163476,         36001542,         22132970,                  0,          2188902,         11936952,         18574343,            364169,         32548000,          7173863,          1175652,          1713911,         73486890,         30875464,         42611426,         13.09
92/02,2312,金寶電子,          4071722,         16589697,            702186,              4340,             38596,          3153110,          3150000,            393395,         11914839,            874118,          2818978,           -897899,         21406541,          6696505,         14710036,         13.65
92/02,2313,華通,          5939868,          7194336,         10388410,             52952,            567111,          3668638,          5732032,            652929,          8700341,            472764,          4348732,            567241,         24142677,         10053599,         14089078,         16.19
92/02,2314,台揚科技,          3790664,          2555686,          1276581,                  0,             48896,          1442542,          1602166,            280059,          4261626,             10664,           -158321,            233091,          7671827,          3324767,          4347060,         10.20
92/02,2316,楠梓電,          3367484,          2923120,          3534351,                  0,             93206,          2515188,            600000,            281816,          4279599,          1031012,          1138504,             72042,          9918161,          3397004,          6521157,         15.23
92/02,2317,鴻海,         67599182,         49443731,         15787350,            312570,            192798,         49317199,          5000000,          2717616,         25191744,         10999450,         38860866,          1248756,        133335631,         57034815,         76300816,         36.95
92/02,2321,東訊,          3558612,          2682057,            622019,             32201,            182185,          2151209,          1108897,             12955,          3016208,            326206,            514597,            -52998,          7077074,          3273061,          3804013,         13.07
92/02,2323,中環,         20022933,         18696843,         34307783,             81616,          3247258,         13733036,         22793641,            335979,         26095515,         12578104,          4844300,         -4024142,         76356433,         36862656,         39493777,         15.13
92/02,,,,,,,,,,,,,,,,,,
92/02,2324,仁寶電腦,         59338962,         31735174,          4105840,                  0,            769627,         25574395,         21244698,            183245,         29643000,          1581234,         18947182,         -1224151,         95949603,         47002338,         48947265,         19.21
92/02,2325,矽品,         12082351,          9078761,         22814549,                  0,          2044959,          6040212,         13126299,             25770,         18851737,          8087899,          1193166,         -1304463,         46020620,         19192281,         26828339,         14.23
92/02,2327,國巨,          7824482,         32805862,          8616429,          5403231,          5419024,          6971891,         17332912,            192588,         22540415,         12347429,         -1035486,          1719279,         60069028,         24497391,         35571637,         15.78
92/02,2328,廣宇,          3209633,          2746774,            662046,                  0,            286520,          1503274,                  0,             25276,          3441000,          1413339,            363588,            158496,          6904973,          1528550,          5376423,         15.62
92/02,2329,華泰電子,          4577099,          3449158,         14520251,                  0,          4465357,          9598350,          7865554,            807061,         14582589,                  0,         -5983435,            141746,         27011865,         18270965,          8740900,          5.99
92/02,2330,台積電,        111019415,         35121987,        195794289,          2438731,         18478067,         21973821,         38921540,          3695558,        202666189,         56840751,         39929224,         -1174594,        362852489,         64590919,        298261570,         16.02
92/02,2331,精英,         22206966,          3246759,          1754567,            306915,            937339,         16774162,                  0,            334265,          5740322,          3573360,          2002033,             28404,         28452546,         17108427,         11344119,         26.29
92/02,2332,友訊科技,         12252810,          4095076,          1745044,                  0,            372079,          6835885,          1978108,            174096,          4999107,          2651410,          1683307,            143096,         18465009,          8988089,          9476920,         19.32
92/02,2337,旺宏,         14804002,          3402644,         35589122,          1036398,          1738397,          7925853,         23326263,            153552,         37793495,              8511,        -10960301,         -1676810,         56570563,         31405668,         25164895,          6.65
92/02,2338,光罩,          2913873,          1081471,          3402025,                  0,             89588,            940547,          1460000,              2432,          3995940,            433513,            685029,            -30504,          7486957,          2402979,          5083978,         12.77
92/02,2340,光磊,          3893936,          1708267,          5820246,              1916,            780136,          3323967,          3140843,            149065,          4301973,          1496142,            -60665,           -146824,         12204501,          6613875,          5590626,         12.99
92/02,2342,茂矽,          7387175,         16027394,          2605620,          3256186,          1720521,         17302188,          1108422,          4168852,         43399119,            735964,        -35242446,           -475203,         30996896,         22579462,          8417434,          2.31
92/02,2344,華邦電,         17614698,         12749655,         31927038,                  0,          7825172,          6274611,          4610138,            250949,         44252972,         23442922,         -6674393,         -2040636,         70116563,         11135698,         58980865,         13.32
92/02,2345,智邦科技,          8556051,          4485099,          1129676,                  0,          1052050,          3693576,            204880,             48001,          5979325,          5147070,            220668,            -70644,         15222876,          3946457,         11276419,         18.85
92/02,2347,聯強國際,         17492521,          8047745,          1317156,             36849,             80350,          9662736,                  0,             73396,          7350000,          7084628,          2896061,            -92200,         26974621,          9736132,         17238489,         26.11
92/02,,,,,,,,,,,,,,,,,,
92/02,2348,海悅,            778368,          1985245,            142134,                  0,          1276254,          2351327,            731467,              1978,          1287052,              4601,           -136640,            -57784,          4182001,          3084772,          1097229,          8.52
92/02,2349,錸德科技,         23051984,         32368810,         32985728,            329923,          2184088,         15687991,         15883307,          1133478,         20973029,         38027652,          1933535,         -2718459,         90920533,         32704776,         58215757,         27.75
92/02,2351,順德,          1525076,            652181,          1531900,                  0,            165305,          1234661,            297467,            235123,          1664307,            301286,            139618,              2000,          3874462,          1767251,          2107211,         12.66
92/02,2352,佳世達,         35322418,         26602412,          7162871,                  0,            190256,         26021344,          1378544,            543983,         20671612,         13191348,          6845943,            625183,         69277957,         27943871,         41334086,         19.99
92/02,2353,宏碁,         23526643,         50092147,          5935863,            600627,          5773110,         17896191,          7538939,            155046,         21354521,         34448021,         12445194,         -7909522,         85928390,         25590176,         60338214,         31.75
92/02,2354,鴻準,          4346819,            569496,            361541,                  0,            154253,          1534881,                  0,             13547,          2484000,          1056098,            348173,             -4590,          5432109,          1548428,          3883681,         17.33
92/02,2355,敬鵬,          5230097,          1086929,          3254929,             14484,            212013,          2000287,          1866567,             15515,          3050275,          1191101,          1773820,            -99113,          9798452,          3882369,          5916083,         21.52
92/02,2356,英業達,         27106239,         11964285,          1685899,                  0,          1014364,         15255366,                  0,            725507,         20260000,            568964,          4804399,            156551,         41770787,         15980873,         25789914,         14.05
92/02,2357,華碩,         38314374,         35825681,          7630398,                  0,          1664500,         13791044,                  0,            521621,         22817400,          6957351,         38887764,            459773,         83434953,         14312665,         69122288,         34.58
92/02,2358,廷鑫,            531574,            159789,             10205,                  0,            758906,            578666,            106921,            339025,            650000,                  0,           -211172,             -2966,          1460474,          1024612,            435862,          6.70
92/02,2359,所羅門,          2992721,          3990811,            730598,                  0,            973199,          3838144,            762276,            306503,          3761834,            118041,            -23399,            -76070,          8687329,          4906923,          3780406,         10.04
92/02,2360,致茂電子,          2604275,          1652076,          1557711,                  0,             97552,          1500220,            250000,            116371,          2722892,            815701,            563539,            -57109,          5911614,          1866591,          4045023,         16.00
92/02,2362,藍天,          3310220,          2040077,          1094820,              1394,          1869810,          1795014,            660000,             48165,          4982093,            396558,            652151,           -217660,          8316321,          2503179,          5813142,         12.06
92/02,2363,矽統科技,         12002434,          1223159,         17151354,             71721,          2312027,          5215660,          8113732,            443772,         13380166,          5821293,           -156629,            -57299,         32760695,         13773164,         18987531,         14.19
92/02,2364,倫飛電腦,          3437535,            864656,          1341425,                  0,          1491803,          2145912,          2143521,            110621,          5284509,          1419443,         -3163636,           -804951,          7135419,          4400054,          2735365,          5.18
92/02,,,,,,,,,,,,,,,,,,
92/02,2365,昆盈企業,          3255134,          1947211,            548391,                  0,             79336,          2056765,                  0,            136442,          2069753,          1209639,            456646,            -99173,          5830072,          2193207,          3636865,         17.92
92/02,2367,燿華,          2169193,          1970770,          3827818,              7425,            537104,          2281081,            362198,            123037,          3621412,          2124838,            -26410,             26154,          8512310,          2766316,          5745994,         15.86
92/02,2368,金像電,          3991546,            526126,          4649713,                  0,          1102482,          3837977,          1517145,            128789,          4104135,          1498981,           -774862,            -42298,         10269867,          5483911,          4785956,         11.66
92/02,2369,菱生,          1464032,            851155,          2388778,                  0,             72740,            771846,            319708,             23953,          2637440,          1212069,             98405,           -286716,          4776705,          1115507,          3661198,         13.88
92/02,2371,大同,         30044165,         32945939,         25368108,          2290559,          2682707,         29964256,          9870428,         16972334,         42100000,          4594539,         -6083901,         -4086178,         93331478,         56807018,         36524460,          8.67
92/02,2373,震旦行,          3508195,          4146074,            914851,             25047,            843172,          3888091,          1060801,            541478,          3769671,          1672704,          1310588,         -2805994,          9437339,          5490370,          3946969,         10.47
92/02,2374,佳能,          1954829,          2074432,            849422,                  0,            567566,          1565662,                  0,             45558,          2954837,            448224,            558898,           -126930,          5446249,          1611220,          3835029,         13.30
92/02,2375,智寶,          1303353,          1824019,            418656,             62947,            117562,            586986,            138800,             46493,          1936443,            819598,            148719,             49498,          3726537,            772279,          2954258,         15.41
92/02,2376,技嘉,         17704134,          4980491,          3151044,                  0,            164705,          7144070,            849274,            177120,          5920774,          4900220,          6821438,            187478,         26000374,          8170464,         17829910,         32.45
92/02,2377,微星科技,         20584472,          8023842,          4230800,                  0,              5494,         11167624,          4219214,             76386,          6604775,          4382830,          6077872,            315907,         32844608,         15463224,         17381384,         31.28
92/02,2379,瑞昱,         14577223,          3668770,          1201608,                  0,            578049,          2214467,            859083,            107720,          6525768,          6375736,          3903250,             39626,         20025650,          3181270,         16844380,         31.90
92/02,2380,虹光精密,          1903725,          1882179,            615386,                  0,             97121,            962866,                  0,            118226,          2162400,            782672,            636155,           -163908,          4498411,          1081092,          3417319,         16.14
92/02,2382,廣達,         88723978,         16905432,          6317780,                  0,            583581,         51779724,         10933941,            550262,         27460271,          2597496,         19175939,             33138,        112530771,         63263927,         49266844,         20.01
92/02,2383,台光電子,          1216461,            439232,            756262,                  0,             77158,            574403,            124684,             15210,          1670382,            111045,            -35550,             28939,          2489113,            714297,          1774816,         10.62
92/02,2384,勝華科技,          6254516,          2929929,          4787317,                  0,            674848,          4794383,            753640,             29566,          4837924,          3916385,            261885,             52827,         14646610,          5577589,          9069021,         20.99
92/02,,,,,,,,,,,,,,,,,,
92/02,2385,群光電子,          2499468,          3112585,            445969,                  0,             74329,          2154607,                  0,            244539,          2987770,            190855,            961091,           -406511,          6132351,          2399146,          3733205,         14.96
92/02,2387,精元電腦,          1255459,          1072012,            615423,            108106,              4885,            752735,                  0,            154541,          1907089,            166818,            347867,           -273165,          3055885,            907276,          2148609,         12.39
92/02,2388,威盛電子,         16252612,         12233540,          1947051,                  0,          2232455,          5394830,          4975149,            219246,         12704467,          7994053,          2409098,         -1031185,         32665658,         10589225,         22076433,         18.52
92/02,2390,云辰,          1603208,          3113822,            354940,              1467,            979614,            927493,          1096024,             35822,          3191005,            937387,            233414,           -368094,          6053051,          2059339,          3993712,         12.54
92/02,2392,正崴,          5157006,          2061157,          1712390,             14459,             62534,          2366891,                  0,             47164,          2282378,          3385229,            881309,             44575,          9007546,          2414055,          6593491,         32.75
92/02,2393,億光電子,          2874387,          2601052,          1018078,                  0,            311763,          1796720,                  0,            211511,          2464267,          1607831,            657541,             67410,          6805280,          2008231,          4797049,         21.16
92/02,2395,研華,          4013464,          2579714,          1482195,                  0,            153495,          1391416,          1014464,            359077,          3413039,            501253,          1473017,             76602,          8228868,          2764957,          5463911,         18.65
92/02,2397,友通資訊,          2600728,             90157,            328112,                  0,             48636,            485902,                  0,             77011,          1188600,            963602,            483468,           -130950,          3067633,            562913,          2504720,         21.29
92/02,2399,映泰,          2263490,            150557,            395833,                  0,             59539,          1516865,              8490,             36530,            860000,            136713,            286209,             24612,          2869419,          1561885,          1307534,         15.20
92/02,2401,凌陽科技,          8183357,          4395976,          1408128,             95750,          1361799,          2618090,              1084,            262372,          7775040,          2091498,          2772964,            -76038,         15445010,          2881546,         12563464,         18.07
92/02,2402,毅嘉科技,          1695080,          1562375,          1357992,                  0,             76293,          1900410,                  0,            150560,          1680000,            571016,            361699,             28055,          4691740,          2050970,          2640770,         19.17
92/02,2404,漢唐,          4998359,            798757,            131754,              1073,            189626,          3451193,                  0,             36504,          1792158,            492900,            688915,           -342101,          6119569,          3487697,          2631872,         14.68
92/02,2405,浩鑫,          2644278,            322837,            885297,                  0,            164964,          1281075,                  0,             39498,          1625988,            715158,            385486,            -29829,          4017376,          1320573,          2696803,         19.70
