年季,公司代號,公司名稱,流動資產,基金與投資,固定資產,無形資產,其他資產,資產總計,流動負債,長期負債,各項準備,其他負債,負債總計,股本,資本公積,保留盈餘,股東權益其他調整項目合計,庫藏股票(自98年第4季起併入「其他項目」表達),共同控制下前手權益,少數股權,股東權益總計,預收股款(股東權益項下)之約當發行股數(單位:股),母公司暨子公司所持有之母公司庫藏股股數(單位:股),每股淨值
101/03,1326,台化,    191974370,    117450184,    145812014,        899129,     12319935,    468455632,     97956807,     90856963,              0,      9268315,    198082085,     56904721,      9882420,    100394046,     57714549,              0,              0,     45477811,    270373547,              0.00,     17836314.00,             39.65
101/03,1337,F-再生,      3519229,              0,      3186223,      1156392,          1751,      7863595,      1546705,        281389,              0,              0,      1828094,      1587920,      1736170,      2656138,         55273,              0,              0,              0,      6035501,              0.00,              0.00,             38.01
101/03,1338,F-廣華,      3389082,        323068,      2012947,        128578,        211380,      6065055,      2152290,        314668,              0,              0,      2466958,        630000,      1635189,      1339992,        -33776,              0,              0,         26692,      3598097,              0.00,              0.00,             56.69
101/03,1402,遠東新,     98265874,     50251578,    150176255,     19151410,     16325690,    334170807,     79491032,     73203734,      8660653,      5179268,    166534687,     50441338,     10095875,     25115388,     22868405,              0,              0,     59115114,    167636120,              0.00,        713000.00,             21.52
101/03,1410,南染,        735709,         26996,        871576,              0,         26848,      1661129,        104045,              0,        145501,         61420,        310966,        900000,         21784,        109888,        272235,              0,              0,         46256,      1350163,              0.00,              0.00,             14.49
101/03,1413,宏洲纖維,      1584226,         63448,      1820142,              0,         91756,      3559572,      1617648,         32400,        234150,        235624,      2119822,      1701874,            541,       -898635,        589378,              0,              0,         46592,      1439750,              0.00,      2097951.00,              8.29
101/03,1416,廣豐,      4506204,      1538050,      2344793,          1618,        187594,      8578259,      1164838,        709752,        341151,         73562,      2289303,      3848484,      1013424,      1270052,        131310,              0,              0,         25686,      6288956,              0.00,     28205990.00,             17.56
101/03,1417,嘉裕,      3764363,        794687,        812911,         12420,        625765,      6010146,      1243173,              0,        103078,        160569,      1506820,      3798837,         19571,        428792,        256126,              0,              0,              0,      4503326,              0.00,              0.00,             11.85
101/03,1418,東華,        596605,         99892,      1423949,            933,         88918,      2210297,        762826,         19300,        280955,         90700,      1153781,      1319276,          1612,       -305701,         41205,              0,              0,            124,      1056516,              0.00,     10933000.00,              8.73
101/03,1419,新紡,      1326384,      2615531,      5021594,          7181,         15314,      8986004,      2426209,              0,        763884,         56521,      3246614,      3000413,            595,        821803,      1916579,              0,              0,              0,      5739390,              0.00,        803829.00,             19.18
101/03,1432,大魯閣,      1476169,        150045,        684970,         16860,         87031,      2415075,      1315300,         76289,              0,          6589,      1398178,        885642,         28150,       -133371,        220593,              0,              0,         15883,      1016897,              0.00,        759715.00,             11.40
101/03,1434,福懋興業,     17969681,     36374704,     21497347,        337758,      1755058,     77934548,      9731883,     10739303,              0,      2281029,     22752215,     16846646,        698507,     10143347,     24426234,              0,              0,      3067599,     55182333,              0.00,      3043228.00,             30.99
101/03,1435,中福國際,        398009,        184727,        553666,              0,          2266,      1138668,          3105,              0,        161746,          6962,        171813,      1397801,          1302,       -451683,         19451,              0,              0,            -16,        966855,              0.00,     14424000.00,              7.71
101/03,1436,華友聯,      1904655,              0,         15246,              0,        224761,      2144662,         91986,              0,              0,          2759,         94745,        600000,        343983,      1105934,              0,              0,              0,              0,      2049917,              0.00,              0.00,             34.17
101/03,1437,勤益投控,      1113003,        198576,      1304071,             75,      6118616,      8734341,        910807,      3684254,        391231,        204323,      5190615,      2039649,        318310,        -87294,      1226644,              0,              0,         46417,      3543726,              0.00,        200000.00,             17.16
101/03,1440,南紡,      8358789,      5939504,     12828203,         11239,      4274296,     31412031,      2879570,              0,      3358571,      1378901,      7617042,     15690963,         75446,      4673936,      3314651,              0,              0,         39993,     23794989,              0.00,              0.00,             15.14
101/03,1441,大東紡織,        764353,        565580,        790806,          6046,         32403,      2159188,        633217,        125000,        196975,        119805,      1074997,        899923,         33351,          1489,        149428,              0,              0,              0,      1084191,              0.00,      1954000.00,             12.31
101/03,1442,名軒,     10087578,        772382,        100253,              0,        168790,     11129003,      4560229,      3198779,              0,            582,      7759590,      2062646,        457967,        839655,            -80,              0,              0,          9225,      3369413,              0.00,              0.00,             16.29
101/03,1443,立益紡織,      2101110,        116420,      3093066,         63257,        100056,      5473909,      3122571,        347844,        296750,         57921,      3825086,      1353430,        164823,       -411902,        430901,              0,              0,        111571,      1648823,              0.00,        460610.00,             11.40
101/03,1444,力麗,      7076342,      4036729,      5172388,          9192,        648640,     16943291,      4340323,        659273,         96653,        227380,      5323629,      9117171,        377923,      1181818,        216894,              0,              0,        725856,     11619662,              0.00,     10260009.00,             12.08
101/03,1445,大宇紡織,      1065759,        209023,      1081946,              0,          6607,      2363335,        243575,              0,        114667,         70456,        428698,      1386670,        172064,        120860,        255043,              0,              0,              0,      1934637,              0.00,              0.00,             13.95
101/03,1446,宏和,      2042669,        151861,        333646,              0,        210938,      2739114,        233600,        500000,              0,         12270,        745870,      1386215,        297632,        294758,         14639,              0,              0,              0,      1993244,              0.00,              0.00,             14.38
101/03,1447,力鵬,      8093343,      3211091,      5069011,         23724,        187999,     16585168,      6278861,      1001931,        146650,        184751,      7612193,      7540608,        381805,        907918,       -482902,              0,              0,        625546,      8972975,              0.00,     85002278.00,             12.48
101/03,1449,佳和實業,      2031813,        216456,      1441132,         25882,         70174,      3785457,      1138383,      1462010,        352072,        265814,      3218279,      1871941,        336473,     -1560386,       -353845,              0,              0,        272995,        567178,              0.00,      9089263.00,              1.65
101/03,1451,年興紡織,      7108598,      1766230,      4195087,         43468,        410677,     13524060,      2413958,        300000,              0,        519252,      3233210,      4331250,        386767,      6062673,       -588030,              0,              0,         98190,     10290850,              0.00,              0.00,             23.53
101/03,1453,大將,        714972,         48505,        313568,              0,         63267,      1140312,        195106,              0,         54850,             40,        249996,        773606,            405,         55159,         43689,              0,              0,         17457,        890316,              0.00,      1556000.00,             11.51
101/03,1454,台富,        954842,         70214,        941975,              0,         20653,      1987684,        258902,         35500,              0,         88582,        382984,      1403098,         53877,         97758,         49961,              0,              0,              6,      1604700,              0.00,      9175103.00,             12.24
101/03,1456,怡華,        767511,        127763,      1341643,              0,         11338,      2248255,      1886503,            741,        141648,        181305,      2210197,      1675000,         18497,       -815101,       -840338,              0,              0,              0,         38058,              0.00,              0.00,              0.23
101/03,1457,宜進,      1792094,        718056,      4205764,         36933,      1295326,      8048173,      1710903,      2545130,          3944,         35964,      4295941,      3178746,        307296,         16581,       -124056,              0,              0,        373665,      3752232,              0.00,     64581032.00,             13.34
101/03,1459,聯發紡織,      2599257,        752964,      3596884,         94513,        212434,      7256052,      2441343,        980728,              0,         33307,      3455378,      3586289,        320608,        386192,       -645585,              0,              0,        153170,      3800674,              0.00,     43081531.00,             11.56
101/03,1460,宏遠,      4969483,          5849,      3466303,          3128,        225328,      8670091,      3670716,        290429,        169777,        256975,      4387897,      4711891,        119663,       -618387,         69012,              0,              0,             15,      4282194,              0.00,     33706585.00,              9.79
101/03,1463,強盛染整,      1669719,         86729,        698990,          3324,        456832,      2915594,        622653,              0,         67994,        146254,        836901,      1884108,        183352,       -115753,       -104170,              0,              0,        231156,      2078693,              0.00,     26589911.00,             11.42
101/03,1464,得力實業,      2364724,        207614,      1681755,        240037,        234007,      4728137,      1926962,        112000,              0,        147383,      2186345,      2230800,        106462,         22527,         11891,              0,              0,        170112,      2541792,              0.00,      6184000.00,             10.93
101/03,1465,偉全實業,      1963893,         15972,        796247,         74449,         16689,      2867250,        626512,              0,              0,         99214,        725726,        863394,        353488,        366612,         41121,              0,              0,        516909,      2141524,              0.00,              0.00,             18.82
101/03,1466,聚隆,      1532908,              0,      1189390,          3515,        120210,      2846023,      1115346,        132560,         18115,         28641,      1294662,        952617,        260973,        206587,        131184,              0,              0,              0,      1551361,              0.00,         91475.00,             16.30
101/03,1467,南緯實業,      4405024,         95599,      1827976,        280090,        230733,      6839422,      3039269,      1031304,         68902,         98443,      4237918,      1682098,         63250,        495187,       -326290,              0,              0,        687259,      2601504,              0.00,              0.00,             11.38
101/03,1468,昶和纖維,      1328812,         21021,      1134188,         44113,         44592,      2572726,        768141,        321013,         65656,          3153,      1157963,      1604053,         43757,       -545282,        247989,              0,              0,         64246,      1414763,              0.00,              0.00,              8.42
101/03,1469,理隆纖維,        753551,         43745,      1266585,              0,         24739,      2088620,        513848,              0,              0,         17462,        531310,      1246000,        455920,       -121775,        -22854,              0,              0,             19,      1557310,              0.00,              0.00,             12.50
101/03,1471,首利,      2554054,        125604,      1411428,              0,        243090,      4334176,      1657292,              0,              0,          3879,      1661171,      2014677,        743831,       -162154,         76651,              0,              0,              0,      2673005,              0.00,              0.00,             13.27
101/03,1472,三洋紡,        501277,              0,        795475,            400,         54411,      1351563,        850921,         26551,         37616,          2585,        917673,        645000,            343,       -319276,         93946,              0,              0,         13877,        433890,              0.00,      3559204.00,              6.89
101/03,1473,台南企業,      6240157,        620061,      1346835,         30928,        261193,      8499174,      3412085,        100000,         37967,        226101,      3776153,      1468220,        822523,      1781113,       -159190,              0,              0,        810355,      4723021,              0.00,      1818000.00,             26.98
101/03,1474,弘裕,      1895671,         43749,        957612,         75822,        278961,      3251815,      1258547,        140000,         67569,          5554,      1471670,      1378744,          8974,        278029,        114398,              0,              0,              0,      1780145,              0.00,      5147402.00,             13.41
101/03,1475,本盟光電,        372308,         11003,        463333,         28662,         20415,        895721,        689360,              0,              0,              0,        689360,        525167,         25720,       -278657,         12888,              0,              0,        -78757,        206361,              0.00,              0.00,              5.43
101/03,1476,儒鴻,      6484184,              0,      3793923,        149004,        125683,     10552794,      4319138,         41991,              0,        220940,      4582069,      3160288,        358274,      2498356,        -55130,              0,              0,          8937,      5970725,     18000000.00,              0.00,             24.43
101/03,1477,聚陽實業,      6651985,              0,        946180,              0,        282422,      7880587,      2647793,        642017,              0,        128003,      3417813,      1650721,      1029094,      1869863,        -93654,              0,              0,          6750,      4462774,              0.00,              0.00,             26.99
101/03,1503,士電,     11106231,      5753274,     13732464,        215903,        141529,     30949401,      7676919,        850000,      1175718,      1364447,     11067084,      5209722,      2560383,      6581640,      5278821,              0,              0,        251751,     19882317,              0.00,              0.00,             37.68
101/03,1504,東元電機,     33832435,     16449181,     14713092,        124287,      3142198,     68261193,     15083792,     10771134,      1080247,      1887052,     28822225,     18476399,      5930251,     10902860,      2451454,              0,              0,      1678004,     39438968,      2450000.00,     22366000.00,             20.69
101/03,1506,正道,      1139336,         51626,      1225177,         15752,        176970,      2608861,        826706,        232147,         76990,        225461,      1361304,      1022516,        133831,       -239655,        118250,              0,              0,        212615,      1247557,              0.00,              0.00,             10.12
101/03,1507,永大機電,     13775062,        886004,      4497646,        521583,      1070704,     20750999,      8449892,         25596,          2702,      1044185,      9522375,      4108200,        268862,      6615538,         82924,              0,              0,        153100,     11228624,              0.00,      2129800.00,             27.10
101/03,1512,瑞利,      2844272,              0,      2562597,         80275,        161739,      5648883,      2843277,        499128,         94482,        125976,      3562863,      1818025,         40369,         38322,        132050,              0,              0,         57254,      2086020,              0.00,              0.00,             11.16
101/03,1513,中興電,      7746974,      1331353,      4032297,        329391,        233846,     13673861,      5184096,        109953,        286075,        469044,      6049168,      4800000,        351586,      1290422,        915543,              0,              0,        267142,      7624693,              0.00,     10329917.00,             15.67
101/03,1514,亞力電機,      2853878,        344048,        999711,         12505,        175524,      4385666,      1630120,         13550,        164401,        118183,      1926254,      2010670,        122806,        123141,        139008,              0,              0,         63787,      2459412,              0.00,      8359112.00,             12.43
101/03,1515,力山,      2719955,        255183,      1730781,         83927,         85236,      4875082,      2470057,        120292,         31782,        216385,      2838516,      2287843,            433,       -430565,        150918,              0,              0,         27937,      2036566,              0.00,              0.00,              8.78
101/03,1517,利奇機械,      3561190,        105609,      1369253,        168233,         74792,      5279077,      1015707,        721634,          9875,        130747,      1877963,      2278250,         72891,        691711,         18169,              0,              0,        340093,      3401114,              0.00,              0.00,             13.44
101/03,1519,華城電機,      4269733,         99400,      1491679,         28055,         86124,      5974991,      2872876,              0,         34528,        225060,      3132464,      2610585,         27138,        226799,        -21995,              0,              0,              0,      2842527,              0.00,              0.00,             10.89
101/03,1521,大億,      1643037,        268805,        867329,          5755,         47270,      2832196,      1093629,              0,         76736,         88480,      1258845,        762300,         60472,        674446,         76133,              0,              0,              0,      1573351,              0.00,              0.00,             20.64
101/03,1522,堤維西,      8053622,        681652,      7559009,        238317,        681554,     17214154,      8420621,      2808254,         38717,        317102,     11584694,      3142619,      1332146,        581637,        -65469,              0,              0,        638527,      5629460,              0.00,        930368.00,             15.93
101/03,1524,耿鼎企業,      1356489,         65992,      3862350,              0,         39451,      5324282,      1007894,      2216341,         74336,         24400,      3322971,      1624146,        229835,        103853,         43477,              0,              0,              0,      2001311,              0.00,      5249253.00,             12.73
101/03,1525,江申工業,        992231,      1685302,        502097,          2818,          2445,      3184893,        551206,              0,         69799,        110159,        731164,        692454,          1251,      1512809,        247215,              0,              0,              0,      2453729,              0.00,              0.00,             35.44
101/03,1526,日馳,        521965,              0,        403560,              0,         50743,        976268,        308475,        202500,              0,         29304,        540279,        500000,              0,        -64348,            337,              0,              0,              0,        435989,              0.00,              0.00,              8.72
101/03,1527,鑽全,      8378729,             10,      1181545,          4705,      1371974,     10936963,      7301516,      1265000,              0,          3053,      8569569,      1537266,            305,        850779,        -20956,              0,              0,              0,      2367394,              0.00,        437000.00,             15.44
101/03,1528,恩德,      3260630,         26747,        873742,         30802,        206471,      4398392,      1449548,        704746,              0,        128176,      2282470,      1470000,        304331,        278355,         38872,              0,              0,         24364,      2115922,              0.00,              0.00,             14.23
101/03,1529,樂士,        243361,          6097,        118029,              0,        328985,        696472,        147396,         20198,              0,          4674,        172268,      2497089,          2320,     -1975205,              0,              0,              0,              0,        524204,      1000000.00,              0.00,              2.09
101/03,1530,亞崴機電,      3472001,         89777,      1145279,         37296,         58625,      4802978,      2396995,         22467,              0,        118884,      2538346,        949525,        246528,      1168210,        -99631,              0,              0,              0,      2264632,              0.00,      2958000.00,             24.62
101/03,1531,高林股,      4433475,         33564,      1266697,        221536,          2907,      5958179,        889619,         11718,              0,        359542,      1260879,      1931511,        341177,      1757990,        145455,              0,              0,        521167,      4697300,              0.00,              0.00,             21.62
101/03,1532,勤美,     19226949,      1947822,     12486573,        739363,         34792,     34435499,     10801802,      7052482,              0,        538945,     18393229,      3783700,      2002222,      3435775,        335581,              0,              0,      6484992,     16042270,              0.00,              0.00,             25.26
101/03,1533,車王電,      2366796,        123698,      1066535,         57224,         10067,      3624320,      1250876,        426000,              0,         66406,      1743282,        964152,        275871,        686536,        -45512,              0,              0,             -9,      1881038,              0.00,      1658000.00,             19.85
101/03,1535,中宇,      5145211,        722334,        145587,              0,         15030,      6028162,      2837840,        455867,         57463,         62290,      3413460,      1152512,        249427,      1238128,        -25365,              0,              0,              0,      2614702,              0.00,              0.00,             22.69
101/03,1536,和大工業,      2567675,        312666,      3070346,              0,        108851,      6059538,      2225551,      1434171,          1417,        198087,      3859226,      2003103,          5786,        168459,        -29386,              0,              0,         52350,      2200312,              0.00,              0.00,             10.72
101/03,1537,廣隆光電,      2375279,         17437,        905295,         68434,         77507,      3443952,        957573,              0,              0,        137016,      1094589,        815854,        618809,      1010884,       -149849,              0,              0,         53665,      2349363,              0.00,              0.00,             28.14
101/03,1538,正峰新,        355299,              0,      2213373,         17708,        109456,      2695836,        706535,        548159,         24689,         18760,      1298143,      1638845,              0,       -399193,        158041,              0,              0,              0,      1397693,              0.00,              0.00,              8.53
101/03,1539,巨庭機械,      1150260,          7750,        424154,         23412,         66912,      1672488,        956552,         80239,              0,         17802,      1054593,        653700,              0,        -57331,         21526,              0,              0,              0,        617895,              0.00,              0.00,              9.45
101/03,1540,喬福機械,      1193860,              0,        412437,              0,            404,      1606701,        265737,              0,              0,          3762,        269499,        854736,        164973,        351637,        -34162,              0,              0,             18,      1337202,              0.00,      6105911.00,             16.85
101/03,1541,錩泰,        855591,              0,        568163,        162281,         41467,      1627502,        679375,              0,              0,             84,        679459,        788000,          1364,        158855,           -176,              0,              0,              0,        948043,              0.00,              0.00,             12.03
101/03,1558,伸興,      2983368,          8068,      1004179,         69850,          7123,      4072588,      1473219,              0,             87,        128574,      1601880,        516692,        602491,      1406694,        -84899,              0,              0,         29730,      2470708,              0.00,              0.00,             47.24
101/03,1582,信錦,      5732463,         67402,        779145,        376434,        172215,      7127659,      2247924,        495028,              0,        399915,      3142867,      1378158,      1565324,        984088,         57222,              0,              0,              0,      3984792,              0.00,              0.00,             29.16
101/03,1583,程泰,      6655803,         25450,      2183254,        173608,        249290,      9287405,      4576352,        520573,         26601,        215033,      5338559,        975930,        453710,      1195561,        -41455,              0,              0,      1365100,      3948846,              0.00,      1597000.00,             26.92
101/03,1589,F-永冠,      3678737,              0,      4056874,        363698,        117439,      8216748,      1788229,        803400,              0,         11954,      2603583,      1008890,      3548276,      1239634,       -183635,              0,              0,              0,      5613165,              0.00,              0.00,             55.64
101/03,1590,F-亞德,      4260790,              0,      5490997,        187177,        106514,     10045478,      4145809,        241548,              0,        221796,      4609153,      1500000,      2090146,      1774536,        -74008,              0,              0,        145651,      5436325,              0.00,              0.00,             35.27
