年季,公司代號,公司名稱,利息淨收益,利息以外淨收益,呆帳費用,營業費用,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動之累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,稀釋每股盈餘,營業收入,營業成本,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,利息收入,減：利息費用,淨收益,收回(提存)各項保險責任準備淨額,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據,會計原則變動累積影響數,綜合損益總額歸屬於共同控制下前手權益
2009/02,2331.0,精英,,,,2539954.0,771690.0,80121.0,691569.0,0.0,0.0,,691569.0,672810.0,18759.0,0.57,,36724243.0,33406324.0,3317919.0,777965.0,-6275.0,,,,,,,,,,,0.0,0.0
2009/02,2332.0,友訊科技,,,,4329683.0,-77475.0,35688.0,-113163.0,0.0,0.0,,-113163.0,-105875.0,-7288.0,-0.19,,13830332.0,9800352.0,4029980.0,-299703.0,222228.0,,,,,,,,,,,0.0,0.0
2009/02,2337.0,旺宏,,,,2528639.0,1645706.0,104802.0,1540904.0,0.0,0.0,,1540904.0,1603799.0,-62895.0,0.51,,10932862.0,6730187.0,4202675.0,1674036.0,-28330.0,,,,,,,,,,,0.0,0.0
2009/02,2338.0,光罩,,,,167327.0,-19549.0,21264.0,-40813.0,0.0,0.0,,-40813.0,-42536.0,1723.0,-0.13,,1233668.0,1062463.0,171205.0,3878.0,-23427.0,,,,,,,,,,,0.0,0.0
2009/02,2340.0,光磊,,,,461493.0,-22958.0,32451.0,-55409.0,0.0,0.0,,-55409.0,-54196.0,-1213.0,-0.1,,2437040.0,1988299.0,448741.0,-12752.0,-10206.0,,,,,,,,,,,0.0,0.0
2009/02,2342.0,茂矽,,,,216162.0,-965016.0,12195.0,-977211.0,-6803.0,0.0,,-984014.0,-932336.0,-51678.0,-0.88,,1187875.0,1415897.0,-228022.0,-444184.0,-520832.0,,,,,,,,,,,0.0,0.0
2009/02,2344.0,華邦電,,,,3212554.0,-7940081.0,28019.0,-7968100.0,0.0,0.0,,-7968100.0,-7971941.0,3841.0,-2.19,,10679824.0,13250497.0,-2570673.0,-5783800.0,-2156281.0,,,,,,,,,,,0.0,0.0
2009/02,2345.0,智邦科技,,,,1512974.0,144204.0,12074.0,132130.0,0.0,0.0,,132130.0,128506.0,3624.0,0.24,,7468331.0,6073930.0,1394401.0,-117584.0,261788.0,,,,,,,,,,,0.0,0.0
2009/02,2347.0,聯強國際,,,,2545230.0,2359857.0,420284.0,1939573.0,0.0,0.0,,1939573.0,1939573.0,0.0,1.46,,98044156.0,93959097.0,4085059.0,1539829.0,820028.0,,,,,,,,,,,0.0,0.0
2009/02,2349.0,錸德科技,,,,1460846.0,-1796727.0,174455.0,-1971182.0,0.0,0.0,,-1971182.0,-1897487.0,-73695.0,-0.82,,9010715.0,8833406.0,177309.0,-1283537.0,-513190.0,,,,,,,,,,,0.0,0.0
2009/02,2351.0,順德,,,,202460.0,63101.0,9695.0,53406.0,0.0,0.0,,53406.0,43068.0,10338.0,0.31,,2281817.0,1982379.0,299438.0,96978.0,-33877.0,,,,,,,,,,,0.0,0.0
2009/02,2352.0,佳世達,,,,6932467.0,-2531876.0,204996.0,-2736872.0,0.0,0.0,,-2736872.0,-2586770.0,-150102.0,1.34,,70128918.0,63673099.0,6455819.0,-476648.0,-2055228.0,,,,,,,,,,,0.0,0.0
2009/02,2353.0,宏碁,,,,18869964.0,5581587.0,1215567.0,4366020.0,0.0,0.0,,4366020.0,4366064.0,-44.0,1.66,,238168983.0,213685238.0,24483745.0,5613781.0,-32194.0,,,,,,,,,,,0.0,0.0
2009/02,2354.0,鴻準,,,,2384826.0,2722742.0,928735.0,1794007.0,0.0,0.0,,1794007.0,1794007.0,0.0,1.85,,72039841.0,67008190.0,5031651.0,2646825.0,75917.0,,,,,,,,,,,0.0,0.0
2009/02,2355.0,敬鵬,,,,422295.0,406238.0,40005.0,366233.0,0.0,0.0,,366233.0,366233.0,0.0,0.92,,4964937.0,4163994.0,800943.0,378648.0,27590.0,,,,,,,,,,,0.0,0.0
2009/02,2356.0,英業達,,,,4986547.0,2442986.0,73557.0,2369429.0,0.0,0.0,,2369429.0,2347078.0,22351.0,0.83,,205713233.0,198656922.0,7056311.0,2069764.0,373222.0,,,,,,,,,,,0.0,0.0
2009/02,2357.0,華碩,,,,21544851.0,2637123.0,829836.0,1807287.0,0.0,0.0,,1807287.0,322583.0,1484704.0,0.08,,238750520.0,216485258.0,22265262.0,720411.0,1916712.0,,,,,,,,,,,0.0,0.0
2009/02,2358.0,廷鑫,,,,23288.0,8314.0,3825.0,4489.0,0.0,0.0,,4489.0,4489.0,0.0,0.07,,553151.0,530123.0,23028.0,-260.0,8574.0,,,,,,,,,,,0.0,0.0
2009/02,2359.0,所羅門,,,,279061.0,-2218.0,-15395.0,13177.0,0.0,0.0,,13177.0,38263.0,-25086.0,0.17,,2576650.0,2379044.0,197606.0,-81455.0,79237.0,,,,,,,,,,,0.0,0.0
2009/02,2360.0,致茂電子,,,,716538.0,290298.0,51459.0,238839.0,0.0,0.0,,238839.0,248914.0,-10075.0,0.72,,4483200.0,3506496.0,976704.0,260166.0,30132.0,,,,,,,,,,,0.0,0.0
2009/02,2362.0,藍天,,,,1575448.0,380009.0,153394.0,226615.0,0.0,0.0,,226615.0,231203.0,-4588.0,0.36,,8940705.0,7100228.0,1840477.0,265029.0,114980.0,,,,,,,,,,,0.0,0.0
2009/02,2363.0,矽統科技,,,,514613.0,233610.0,28.0,233582.0,0.0,0.0,,233582.0,233582.0,0.0,0.17,,1571179.0,917279.0,653900.0,139287.0,94323.0,,,,,,,,,,,0.0,0.0
2009/02,2364.0,倫飛電腦,,,,237575.0,-118169.0,-19999.0,-98170.0,0.0,0.0,,-98170.0,-98171.0,1.0,-0.4,,1051777.0,923585.0,128192.0,-109383.0,-8786.0,,,,,,,,,,,0.0,0.0
2009/02,2365.0,昆盈企業,,,,625463.0,303048.0,20141.0,282907.0,0.0,0.0,,282907.0,282774.0,133.0,1.1,,4190354.0,3322177.0,868177.0,242714.0,60334.0,,,,,,,,,,,0.0,0.0
2009/02,2367.0,燿華,,,,553814.0,-194701.0,68886.0,-263587.0,0.0,0.0,,-263587.0,-252345.0,-11242.0,-0.59,,4370111.0,3809671.0,560440.0,6626.0,-201327.0,,,,,,,,,,,0.0,0.0
2009/02,2368.0,金像電,,,,727497.0,-282467.0,-98750.0,-183717.0,0.0,0.0,,-183717.0,-183717.0,0.0,-0.34,,6740379.0,6029418.0,710961.0,-16536.0,-265931.0,,,,,,,,,,,0.0,0.0
2009/02,2369.0,菱生,,,,190268.0,-3550.0,45426.0,-48976.0,0.0,0.0,,-48976.0,-29114.0,-19862.0,-0.09,,2211945.0,2029522.0,182423.0,-7845.0,4295.0,,,,,,,,,,,0.0,0.0
2009/02,2371.0,大同,,,,9097092.0,-21598428.0,-270766.0,-21327662.0,0.0,0.0,,-21327662.0,-5433770.0,-15893892.0,-4.78,,50043803.0,59764847.0,-9721044.0,-18838345.0,-2760083.0,,,,,,,,,,,0.0,0.0
2009/02,2373.0,震旦行,,,,1850219.0,354862.0,101882.0,252980.0,0.0,0.0,,252980.0,220899.0,32081.0,0.73,,5643637.0,3508076.0,2135561.0,287840.0,67022.0,,,,,,,,,,,0.0,0.0
2009/02,2374.0,佳能,,,,843595.0,1010504.0,182843.0,827661.0,0.0,0.0,,827661.0,827661.0,0.0,1.95,,12722948.0,11254660.0,1468288.0,624693.0,385811.0,,,,,,,,,,,0.0,0.0
2009/02,2375.0,智寶,,,,158815.0,-611603.0,67287.0,-678890.0,0.0,0.0,,-678890.0,-629935.0,-48955.0,-1.73,,1017389.0,1128289.0,-110900.0,-269715.0,-341888.0,,,,,,,,,,,0.0,0.0
2009/02,2376.0,技嘉,,,,3387974.0,937377.0,203952.0,733425.0,0.0,0.0,,733425.0,728421.0,5004.0,1.16,,22110494.0,18058603.0,4051891.0,663917.0,273460.0,,,,,,,,,,,0.0,0.0
2009/02,2377.0,微星科技,,,,3677023.0,-174227.0,119851.0,-294078.0,0.0,0.0,,-294078.0,-294078.0,0.0,-0.28,,38746497.0,35245166.0,3501331.0,-175692.0,1465.0,,,,,,,,,,,0.0,0.0
2009/02,2379.0,瑞昱,,,,2635774.0,869450.0,36441.0,833009.0,0.0,0.0,,833009.0,833009.0,0.0,1.78,,8687439.0,5122438.0,3565001.0,929227.0,-59777.0,,,,,,,,,,,0.0,0.0
2009/02,2380.0,虹光精密,,,,460606.0,-47761.0,-8134.0,-39627.0,0.0,0.0,,-39627.0,-32665.0,-6962.0,-0.15,,1625881.0,1214767.0,411114.0,-49492.0,1731.0,,,,,,,,,,,0.0,0.0
2009/02,2382.0,廣達,,,,10295933.0,12717400.0,2798619.0,9918781.0,0.0,0.0,,9918781.0,9279518.0,639263.0,2.54,,347166550.0,326347933.0,20818617.0,10522068.0,2195332.0,,,,,,,,,,,0.0,0.0
2009/02,2383.0,台光電子,,,,363722.0,420518.0,44536.0,375982.0,0.0,0.0,,375982.0,353308.0,22674.0,1.38,,4281488.0,3450517.0,830971.0,467249.0,-46731.0,,,,,,,,,,,0.0,0.0
2009/02,2385.0,群光電子,,,,2504150.0,1552009.0,311029.0,1240980.0,0.0,0.0,,1240980.0,1270752.0,-29772.0,2.36,,21919947.0,17814587.0,4105360.0,1601556.0,-49547.0,,,,,,,,,,,0.0,0.0
2009/02,2387.0,精元電腦,,,,310798.0,671225.0,187892.0,483333.0,0.0,0.0,,483333.0,428433.0,54900.0,1.19,,5604333.0,4633925.0,970408.0,659610.0,11615.0,,,,,,,,,,,0.0,0.0
2009/02,2388.0,威盛電子,,,,2542544.0,-709803.0,52617.0,-762420.0,0.0,0.0,,-762420.0,-785919.0,23499.0,-1.52,,2543413.0,1437180.0,1106233.0,-1436311.0,726508.0,,,,,,,,,,,0.0,0.0
2009/02,2390.0,云辰,,,,192036.0,-30676.0,-669.0,-30007.0,0.0,0.0,,-30007.0,-27844.0,-2163.0,-0.13,,482045.0,368356.0,113689.0,-78347.0,47671.0,,,,,,,,,,,0.0,0.0
2009/02,2392.0,正崴,,,,1751018.0,556586.0,176953.0,379633.0,0.0,0.0,,379633.0,468531.0,-88898.0,1.03,,17276141.0,15182406.0,2093735.0,342717.0,213869.0,,,,,,,,,,,0.0,0.0
2009/02,2393.0,億光電子,,,,973655.0,772359.0,142979.0,629380.0,0.0,0.0,,629380.0,629528.0,-148.0,1.73,,4734742.0,3128373.0,1606369.0,632714.0,139645.0,,,,,,,,,,,0.0,0.0
2009/02,2395.0,研華,,,,2130493.0,857408.0,119816.0,737592.0,0.0,0.0,,737592.0,733793.0,3799.0,1.48,,7188816.0,4287564.0,2901252.0,778439.0,78969.0,,,,,,,,,,,0.0,0.0
2009/02,2397.0,友通資訊,,,,214298.0,198284.0,41085.0,157199.0,0.0,0.0,,157199.0,157199.0,0.0,1.33,,1080405.0,686106.0,394299.0,180001.0,18283.0,,,,,,,,,,,0.0,0.0
2009/02,2399.0,映泰,,,,236533.0,338995.0,94198.0,244797.0,0.0,0.0,,244797.0,244797.0,0.0,1.37,,3802835.0,3234356.0,568479.0,331946.0,7049.0,,,,,,,,,,,0.0,0.0
2009/02,2401.0,凌陽科技,,,,2245708.0,-71059.0,267785.0,-338844.0,0.0,0.0,,-338844.0,-420005.0,81161.0,-0.71,,7670254.0,5400193.0,2270061.0,24370.0,-95429.0,,,,,,,,,,,0.0,0.0
2009/02,2402.0,毅嘉科技,,,,287156.0,123737.0,20920.0,102817.0,0.0,0.0,,102817.0,148289.0,-45472.0,0.46,,3968228.0,3614328.0,353900.0,66744.0,56993.0,,,,,,,,,,,0.0,0.0
2009/02,2404.0,漢唐,,,,285281.0,199877.0,55011.0,144866.0,0.0,0.0,,144866.0,145466.0,-600.0,0.61,,2095167.0,1656809.0,438358.0,153077.0,46800.0,,,,,,,,,,,0.0,0.0
2009/02,2405.0,浩鑫,,,,255459.0,-74021.0,26787.0,-100808.0,0.0,0.0,,-100808.0,-100802.0,-6.0,-0.53,,828544.0,613990.0,214554.0,-40905.0,-33116.0,,,,,,,,,,,0.0,0.0
2009/02,2406.0,國碩科技,,,,111276.0,87176.0,20940.0,66236.0,0.0,0.0,,66236.0,65581.0,655.0,0.37,,952019.0,731406.0,220613.0,109337.0,-22161.0,,,,,,,,,,,0.0,0.0
2009/02,2408.0,南亞科,,,,2930052.0,-17049843.0,3626.0,-17053469.0,0.0,0.0,,-17053469.0,-17053469.0,0.0,-8.06,,14086936.0,24722712.0,-10635776.0,-13565828.0,-3484015.0,,,,,,,,,,,0.0,0.0
2009/02,2409.0,友達,,,,9916654.0,-25442711.0,1371653.0,-26814364.0,0.0,0.0,,-26814364.0,-27142062.0,327698.0,-3.19,,133227012.0,148000549.0,-14773537.0,-24690191.0,-752520.0,,,,,,,,,,,0.0,0.0
2009/02,2412.0,中華電,,,,13863095.0,29482253.0,6849491.0,22632762.0,0.0,0.0,,22632762.0,22261402.0,371360.0,2.09,,97178944.0,54269907.0,42909037.0,29045942.0,436311.0,,,,,,,,,,,0.0,0.0
2009/02,2413.0,環科,,,,258375.0,-61624.0,1132.0,-62756.0,0.0,0.0,,-62756.0,-62771.0,15.0,-0.49,,1571887.0,1326341.0,245546.0,-12829.0,-48795.0,,,,,,,,,,,0.0,0.0
2009/02,2414.0,精技電腦,,,,558383.0,173289.0,43420.0,129869.0,0.0,0.0,,129869.0,128552.0,1317.0,0.64,,6279295.0,5557765.0,721530.0,163147.0,10142.0,,,,,,,,,,,0.0,0.0
2009/02,2415.0,錩新,,,,230847.0,-130170.0,-18674.0,-111496.0,0.0,0.0,,-111496.0,-87119.0,-24377.0,-1.07,,564324.0,454513.0,109811.0,-121036.0,-9134.0,,,,,,,,,,,0.0,0.0
2009/02,2417.0,圓剛,,,,770529.0,557535.0,102548.0,454987.0,0.0,0.0,,454987.0,401881.0,53106.0,1.84,,2250993.0,1112681.0,1138312.0,367783.0,189752.0,,,,,,,,,,,0.0,0.0
2009/02,2419.0,仲琦,,,,370767.0,42736.0,15133.0,27603.0,0.0,0.0,,27603.0,27603.0,0.0,0.2,,1666631.0,1229141.0,437490.0,66723.0,-23987.0,,,,,,,,,,,0.0,0.0
2009/02,2420.0,新巨,,,,282927.0,55378.0,46352.0,9026.0,0.0,0.0,,9026.0,7985.0,1041.0,0.05,,1164518.0,821780.0,342738.0,59811.0,-4433.0,,,,,,,,,,,0.0,0.0
2009/02,2421.0,建準電機,,,,577289.0,-56320.0,3348.0,-59668.0,0.0,0.0,,-59668.0,-64161.0,4493.0,-0.23,,2830962.0,2294075.0,536887.0,-40402.0,-15918.0,,,,,,,,,,,0.0,0.0
2009/02,2423.0,固緯,,,,255798.0,36782.0,12503.0,24279.0,0.0,0.0,,24279.0,27571.0,-3292.0,0.24,,610920.0,328371.0,282549.0,26751.0,10031.0,,,,,,,,,,,0.0,0.0
2009/02,2424.0,隴華電子,,,,16953.0,-7465.0,7474.0,-14939.0,0.0,0.0,,-14939.0,-14939.0,0.0,-0.37,,41816.0,37522.0,4294.0,-12659.0,5194.0,,,,,,,,,,,0.0,0.0
2009/02,2425.0,承啟,,,,55549.0,30664.0,81.0,30583.0,0.0,0.0,,30583.0,30583.0,0.0,0.4,,762997.0,694113.0,68884.0,13335.0,17329.0,,,,,,,,,,,0.0,0.0
2009/02,2426.0,鼎元,,,,205163.0,-210447.0,-22000.0,-188447.0,0.0,0.0,,-188447.0,-121187.0,-67260.0,-0.41,,1304990.0,1324752.0,-19762.0,-224925.0,14478.0,,,,,,,,,,,0.0,0.0
2009/02,2427.0,三商電腦,,,,286045.0,2284.0,514.0,1770.0,0.0,0.0,,1770.0,2942.0,-1172.0,0.02,,811758.0,563334.0,248424.0,-37621.0,39905.0,,,,,,,,,,,0.0,0.0
2009/02,2428.0,興勤電子,,,,168520.0,183723.0,30667.0,153056.0,0.0,0.0,,153056.0,160645.0,-7589.0,1.44,,1312785.0,966323.0,346462.0,177942.0,5781.0,,,,,,,,,,,0.0,0.0
2009/02,2430.0,燦坤實業,,,,2711725.0,901490.0,211981.0,689509.0,0.0,0.0,,689509.0,653236.0,36273.0,2.07,,21304564.0,18084274.0,3220290.0,508565.0,392925.0,,,,,,,,,,,0.0,0.0
2009/02,2431.0,聯昌電子,,,,132452.0,118345.0,26453.0,91892.0,-10561.0,0.0,,81331.0,81331.0,0.0,0.83,,1771220.0,1510228.0,260992.0,128540.0,-10195.0,,,,,,,,,,,0.0,0.0
2009/02,2433.0,互盛電,,,,260552.0,122955.0,34828.0,88127.0,0.0,0.0,,88127.0,88127.0,0.0,0.61,,1067874.0,618353.0,449521.0,188969.0,-66014.0,,,,,,,,,,,0.0,0.0
2009/02,2434.0,統懋,,,,39243.0,-73061.0,-5023.0,-68038.0,0.0,0.0,,-68038.0,-68038.0,0.0,-0.73,,315770.0,352708.0,-36938.0,-76181.0,3120.0,,,,,,,,,,,0.0,0.0
2009/02,2436.0,偉詮電,,,,148021.0,56555.0,12353.0,44202.0,0.0,0.0,,44202.0,48812.0,-4610.0,0.2,,878478.0,667141.0,211337.0,63316.0,-6761.0,,,,,,,,,,,0.0,0.0
2009/02,2437.0,旺詮,,,,98479.0,113495.0,13948.0,99547.0,0.0,0.0,,99547.0,99547.0,0.0,1.72,,739359.0,555630.0,183729.0,85250.0,28245.0,,,,,,,,,,,0.0,0.0
2009/02,2438.0,翔耀實業,,,,308750.0,-822690.0,-31651.0,-791039.0,0.0,0.0,,-791039.0,-713142.0,-77897.0,-2.37,,497016.0,536667.0,-39651.0,-348401.0,-474289.0,,,,,,,,,,,0.0,0.0
2009/02,2439.0,美律,,,,412302.0,78588.0,25625.0,52963.0,0.0,0.0,,52963.0,53533.0,-570.0,0.34,,2484482.0,2023182.0,461300.0,48998.0,29590.0,,,,,,,,,,,0.0,0.0
2009/02,2440.0,太空梭,,,,107937.0,71134.0,3037.0,68097.0,0.0,0.0,,68097.0,65034.0,3063.0,0.35,,968362.0,791853.0,176509.0,68572.0,2562.0,,,,,,,,,,,0.0,0.0
2009/02,2442.0,新美齊,,,,264641.0,201776.0,19356.0,182420.0,0.0,0.0,,182420.0,181080.0,1340.0,1.11,,4301877.0,3851396.0,450481.0,185840.0,15936.0,,,,,,,,,,,0.0,0.0
2009/02,2443.0,新利虹,,,,311645.0,77037.0,26584.0,50453.0,0.0,0.0,,50453.0,46051.0,4402.0,0.13,,2389012.0,2049099.0,339913.0,28268.0,48769.0,,,,,,,,,,,0.0,0.0
2009/02,2444.0,友旺科技,,,,138390.0,-111571.0,0.0,-111571.0,0.0,0.0,,-111571.0,-111571.0,0.0,-0.9,,782318.0,764699.0,17619.0,-120771.0,9200.0,,,,,,,,,,,0.0,0.0
2009/02,2446.0,全懋,,,,392947.0,-36040.0,3895.0,-39935.0,0.0,0.0,,-39935.0,-39935.0,0.0,-0.06,,4967279.0,4553803.0,413476.0,20529.0,-56569.0,,,,,,,,,,,0.0,0.0
2009/02,2448.0,晶電,,,,623100.0,250832.0,24948.0,225884.0,0.0,0.0,,225884.0,181520.0,44364.0,0.29,,5170974.0,4373613.0,797361.0,174261.0,76571.0,,,,,,,,,,,0.0,0.0
2009/02,2449.0,京元電,,,,596452.0,-1350440.0,180000.0,-1530440.0,0.0,0.0,,-1530440.0,-1449856.0,-80584.0,-1.25,,4894249.0,5559139.0,-664890.0,-1261342.0,-89098.0,,,,,,,,,,,0.0,0.0
2009/02,2451.0,創見資訊,,,,886737.0,2430208.0,611692.0,1818516.0,0.0,0.0,,1818516.0,1818516.0,0.0,4.61,,15824474.0,12683905.0,3140569.0,2253832.0,176376.0,,,,,,,,,,,0.0,0.0
2009/02,2453.0,凌群,,,,311177.0,-35737.0,342.0,-36079.0,0.0,0.0,,-36079.0,-35013.0,-1066.0,-0.35,,1244668.0,985823.0,258845.0,-52332.0,16595.0,,,,,,,,,,,0.0,0.0
2009/02,2454.0,聯發科,,,,14155222.0,16508922.0,349900.0,16159022.0,0.0,0.0,,16159022.0,16164424.0,-5402.0,15.15,,52055114.0,21998219.0,30056895.0,15901673.0,607249.0,,,,,,,,,,,0.0,0.0
2009/02,2456.0,奇力新,,,,141816.0,43060.0,15749.0,27311.0,0.0,0.0,,27311.0,27311.0,0.0,0.18,,915315.0,743743.0,171572.0,29756.0,13304.0,,,,,,,,,,,0.0,0.0
2009/02,2457.0,飛宏科技,,,,875067.0,533949.0,119808.0,414141.0,0.0,0.0,,414141.0,419311.0,-5170.0,1.12,,5291688.0,3929069.0,1362619.0,487552.0,46397.0,,,,,,,,,,,0.0,0.0
2009/02,2458.0,義隆,,,,676159.0,69528.0,49675.0,19853.0,0.0,0.0,,19853.0,66549.0,-46696.0,0.17,,2027821.0,1292751.0,735070.0,58911.0,10617.0,,,,,,,,,,,0.0,0.0
2009/02,2459.0,敦吉,,,,265196.0,148540.0,52076.0,96464.0,0.0,0.0,,96464.0,90765.0,5699.0,0.6,,4506233.0,4063454.0,442779.0,177583.0,-29043.0,,,,,,,,,,,0.0,0.0
2009/02,2460.0,建通精密,,,,149684.0,181659.0,14173.0,167486.0,0.0,0.0,,167486.0,167486.0,0.0,1.01,,1296215.0,972836.0,323379.0,173695.0,7964.0,,,,,,,,,,,0.0,0.0
2009/02,2461.0,光群雷射,,,,303255.0,56145.0,23660.0,32485.0,0.0,0.0,,32485.0,31213.0,1272.0,0.23,,1365596.0,1031784.0,333812.0,30082.0,26063.0,,,,,,,,,,,0.0,0.0
2009/02,2462.0,良得電,,,,160490.0,248682.0,50437.0,198245.0,0.0,0.0,,198245.0,198245.0,0.0,2.81,,1546415.0,1205264.0,341151.0,180661.0,68021.0,,,,,,,,,,,0.0,0.0
2009/02,2463.0,研揚科技,,,,290512.0,162175.0,33975.0,128200.0,0.0,0.0,,128200.0,128758.0,-558.0,1.47,,943286.0,518877.0,424409.0,133897.0,28278.0,,,,,,,,,,,0.0,0.0
2009/02,2464.0,盟立,,,,233542.0,156351.0,25658.0,130693.0,0.0,0.0,,130693.0,130796.0,-103.0,0.78,,1680209.0,1301955.0,378254.0,144712.0,11639.0,,,,,,,,,,,0.0,0.0
2009/02,2465.0,麗臺科技,,,,278752.0,-148293.0,22716.0,-171009.0,0.0,0.0,,-171009.0,-171009.0,0.0,-0.97,,1270244.0,1149892.0,120352.0,-158400.0,10107.0,,,,,,,,,,,0.0,0.0
2009/02,2466.0,冠西電,,,,102221.0,7038.0,2779.0,4259.0,0.0,0.0,,4259.0,4259.0,0.0,0.03,,930302.0,833062.0,97240.0,-4981.0,12019.0,,,,,,,,,,,0.0,0.0
2009/02,2467.0,志聖工業,,,,268180.0,29060.0,-13624.0,42684.0,0.0,0.0,,42684.0,42684.0,0.0,0.31,,897179.0,608431.0,288748.0,20568.0,8492.0,,,,,,,,,,,0.0,0.0
2009/02,2468.0,華經,,,,111054.0,35470.0,9796.0,25674.0,0.0,0.0,,25674.0,27066.0,-1392.0,0.38,,895859.0,763960.0,131899.0,20845.0,14625.0,,,,,,,,,,,0.0,0.0
2009/02,2471.0,資通,,,,76021.0,10905.0,5748.0,5157.0,0.0,0.0,,5157.0,5157.0,0.0,0.11,,267963.0,187670.0,80293.0,4272.0,6633.0,,,,,,,,,,,0.0,0.0
2009/02,2472.0,立隆電子,,,,211270.0,-100719.0,37281.0,-138000.0,0.0,0.0,,-138000.0,-80935.0,-57065.0,-0.57,,1666994.0,1561708.0,105286.0,-105984.0,5265.0,,,,,,,,,,,0.0,0.0
2009/02,2474.0,可成科技,,,,1161185.0,1750452.0,359539.0,1390913.0,0.0,0.0,,1390913.0,1384377.0,6536.0,2.31,,8243979.0,5498993.0,2744986.0,1583801.0,166651.0,,,,,,,,,,,0.0,0.0
2009/02,2475.0,華映,,,,4596729.0,-21257305.0,-305469.0,-20951836.0,0.0,0.0,,-20951836.0,-20935436.0,-16400.0,-2.22,,22036704.0,35816454.0,-13779750.0,-18376479.0,-2880826.0,,,,,,,,,,,0.0,0.0
2009/02,2476.0,鉅祥,,,,229710.0,158271.0,-35346.0,193617.0,0.0,0.0,,193617.0,176246.0,17371.0,0.75,,1506355.0,1147049.0,359306.0,129596.0,28675.0,,,,,,,,,,,0.0,0.0
2009/02,2477.0,美隆電,,,,296862.0,-136024.0,-22649.0,-113375.0,0.0,0.0,,-113375.0,-111451.0,-1924.0,-0.43,,1405905.0,1290016.0,115889.0,-180973.0,44949.0,,,,,,,,,,,0.0,0.0
2009/02,2478.0,大毅,,,,216560.0,89956.0,-16054.0,106010.0,0.0,0.0,,106010.0,103683.0,2327.0,0.57,,1313721.0,978784.0,334937.0,118377.0,-28421.0,,,,,,,,,,,0.0,0.0
2009/02,2480.0,敦陽科技,,,,396823.0,142996.0,16019.0,126977.0,0.0,0.0,,126977.0,126977.0,0.0,0.96,,1646811.0,1113068.0,533743.0,136920.0,6076.0,,,,,,,,,,,0.0,0.0
2009/02,2481.0,強茂,,,,723682.0,-299956.0,-10871.0,-289085.0,0.0,0.0,,-289085.0,-170731.0,-118354.0,-0.55,,4315935.0,3781321.0,534614.0,-189068.0,-110888.0,,,,,,,,,,,0.0,0.0
2009/02,2482.0,連宇,,,,174910.0,15635.0,-6919.0,22554.0,0.0,0.0,,22554.0,26709.0,-4155.0,0.43,,560741.0,376365.0,184376.0,9466.0,6169.0,,,,,,,,,,,0.0,0.0
2009/02,2483.0,百容,,,,121079.0,-49974.0,-637.0,-49337.0,0.0,0.0,,-49337.0,-49729.0,392.0,-0.44,,617262.0,547585.0,69677.0,-51402.0,1428.0,,,,,,,,,,,0.0,0.0
2009/02,2484.0,希華,,,,185876.0,-101742.0,-20315.0,-81427.0,0.0,0.0,,-81427.0,-67987.0,-13440.0,-0.5,,800721.0,703261.0,97460.0,-88416.0,-13326.0,,,,,,,,,,,0.0,0.0
2009/02,2485.0,兆赫電子,,,,630470.0,815083.0,227444.0,587639.0,0.0,0.0,,587639.0,596350.0,-8711.0,1.88,,4755295.0,3403691.0,1351604.0,721134.0,93949.0,,,,,,,,,,,0.0,0.0
2009/02,2486.0,一詮精密,,,,197197.0,324951.0,29330.0,295621.0,0.0,0.0,,295621.0,295621.0,0.0,1.76,,1869343.0,1484675.0,384668.0,187471.0,137480.0,,,,,,,,,,,0.0,0.0
2009/02,2488.0,漢平,,,,139738.0,60937.0,22239.0,38698.0,0.0,0.0,,38698.0,39566.0,-868.0,0.4,,650825.0,493108.0,157717.0,17979.0,42958.0,,,,,,,,,,,0.0,0.0
2009/02,2489.0,瑞軒,,,,4259808.0,1813154.0,531410.0,1281744.0,0.0,0.0,,1281744.0,933017.0,348727.0,1.44,,32318738.0,26401373.0,5917365.0,1657557.0,155597.0,,,,,,,,,,,0.0,0.0
2009/02,2491.0,吉祥全,,,,196560.0,-120151.0,25004.0,-145155.0,0.0,0.0,,-145155.0,-144727.0,-428.0,-0.65,,512840.0,526057.0,-13217.0,-209777.0,89626.0,,,,,,,,,,,0.0,0.0
2009/02,2492.0,華新科,,,,1499988.0,-214179.0,-75709.0,-138470.0,0.0,0.0,,-138470.0,-652544.0,514074.0,-0.99,,14931646.0,13459656.0,1471990.0,-27998.0,-186181.0,,,,,,,,,,,0.0,0.0
2009/02,2495.0,普安,,,,352067.0,380722.0,-3331.0,384053.0,0.0,0.0,,384053.0,384053.0,0.0,1.42,,1086505.0,406893.0,679612.0,327545.0,53177.0,,,,,,,,,,,0.0,0.0
