年,季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2016,01,3057,喬鼎資訊,2082094,1030789,3112883,835991,47510,883501,1621722,330678,271340,37885,-35750,2225875,--,--,3507,2229382,0,0,1000000,                 13.81
2016,01,3058,立德電子,2773617,2166017,4939634,2130162,13918,2144080,1715194,591161,288696,219092,-18875,2795268,--,--,286,2795554,0,0,1801000,                 16.47
2016,01,3059,華晶科技,9170081,5623863,14793944,4717628,623024,5340652,2738838,1996879,4489167,261623,-129393,9357114,--,--,96178,9453292,0,0,4413973,                 34.72
2016,01,3060,銘異,5169963,2897078,8067041,1806669,609993,2416662,1742020,1789500,2148698,-273400,--,5406818,--,--,243561,5650379,0,0,0,                 31.04
2016,01,3062,建漢科技,6417843,2459887,8877730,2933307,104501,3037808,3290114,531097,1936022,82689,--,5839922,--,--,--,5839922,0,--,0,                 17.75
2016,01,3090,日電貿,5141350,906889,6048239,2685341,369100,3054441,1669693,413006,806905,89076,-59541,2919139,--,--,74659,2993798,0,--,2500000,                 17.75
2016,01,3094,聯傑國際,1029839,320846,1350685,58410,21581,79991,832551,283187,150121,4831,0,1270690,--,--,4,1270694,0,0,0,                 15.26
2016,01,3130,一零四,2080318,202828,2283146,678187,4146,682333,331237,388393,873791,-191,--,1593230,--,--,7583,1600813,0,--,0,                 48.10
2016,01,3149,正達國際,4661635,6668869,11330504,5192409,4402868,9595277,2681878,3980161,-5137565,183737,0,1708211,--,--,27016,1735227,0,72100,0,                  6.37
2016,01,3164,景岳生技,435148,1178476,1613624,107013,12345,119358,889119,727663,-105648,-16868,--,1494266,--,--,--,1494266,0,0,0,                 16.81
2016,01,3167,大量科技,2684219,482470,3166689,1172181,390677,1562858,799786,138046,619475,22720,--,1580027,--,--,23804,1603831,0,0,0,                 19.76
2016,01,3189,景碩科技,22574118,19522097,42096215,9495604,1385087,10880691,4460000,5939819,18344844,158239,-32885,28870017,--,--,2345507,31215524,0,0,550000,                 64.81
2016,01,3209,全科,7603175,486505,8089680,5732634,218299,5950933,1194191,237030,665070,11779,--,2108070,--,--,30677,2138747,0,0,0,                 17.65
2016,01,3229,晟鈦,937930,667879,1605809,363855,104159,468014,935159,21097,-1416,12041,--,966881,--,--,170914,1137795,0,0,0,                 10.34
2016,01,3231,緯創,194071923,57387660,251459583,164257014,18988819,183245833,25554824,21089887,22578514,1342492,-2628947,67936770,--,--,276980,68213750,0,--,134362100,                 28.06
2016,01,3257,虹冠電,1271594,447087,1718681,166011,5835,171846,600421,562024,386556,-2166,--,1546835,--,--,--,1546835,0,--,0,                 25.76
2016,01,3266,昇陽建設,7956032,2387343,10343375,4068709,399939,4468648,3523143,802339,692111,33617,--,5051210,--,--,823517,5874727,0,--,0,                 14.34
2016,01,3296,勝德國際,2073791,375435,2449226,638082,28343,666425,1082244,309497,328592,62468,0,1782801,--,--,0,1782801,0,0,0,                 16.47
2016,01,3305,昇貿科技,4720842,1697927,6418769,1724962,687321,2412283,1214893,1302876,1445738,138088,-119237,3982358,--,--,24128,4006486,0,--,4813000,                 34.13
2016,01,3308,聯德電子,2021066,601353,2622419,1058051,388764,1446815,999496,253362,-92087,25836,-11003,1175604,--,--,--,1175604,0,--,1380000,                 11.93
2016,01,3311,閎暉,5111230,1930233,7041463,1129444,1601058,2730502,1893838,535425,1984557,134043,-234654,4313209,--,--,-2248,4310961,0,--,10000000,                 24.04
2016,01,3312,弘憶國際,3299624,70629,3370253,2064030,2336,2066366,1085008,186517,-78827,33864,--,1226562,--,--,77325,1303887,0,0,0,                 11.30
2016,01,3315,宣昶,4743909,212337,4956246,3104876,143897,3248773,702813,260493,645003,99164,--,1707473,--,--,--,1707473,0,0,0,                 24.29
2016,01,3321,同泰電子,1525468,1581753,3107221,1264725,218783,1483508,890000,260230,446289,32896,-5702,1623713,--,--,--,1623713,0,0,202000,                 18.29
2016,01,3338,泰碩電子,1630022,525563,2155585,762436,297105,1059541,696122,116234,252375,40718,-9405,1096044,0,--,--,1096044,0,0,430000,                 15.84
2016,01,3356,奇偶科技,2286687,290958,2577645,536004,3819,539823,775407,289137,963562,-8783,--,2019323,--,--,18499,2037822,0,0,0,                 26.04
2016,01,3376,新日興,11077321,6056239,17133560,4948427,344393,5292820,1787253,3517879,6365012,170596,--,11840740,--,--,0,11840740,0,--,0,                 66.25
2016,01,3380,明泰科技,11145686,3408335,14554021,4935015,1121673,6056688,4429144,2185837,2006076,53061,-176785,8497333,--,--,--,8497333,0,0,8654700,                 19.57
2016,01,3383,新世紀,1891367,6038136,7929503,1316847,2756986,4073833,3180446,2542189,-2219522,6916,-82738,3427291,--,--,428379,3855670,0,0,7538926,                 11.04
2016,01,3406,玉晶光,3468207,9174332,12642539,5193178,996227,6189405,997711,5783133,-594540,181401,--,6367705,--,--,85429,6453134,0,0,0,                 63.82
2016,01,3413,京鼎,3034580,1059144,4093724,1856796,29014,1885810,680000,419993,847048,260873,--,2207914,--,--,--,2207914,0,0,0,                 32.47
2016,01,3416,融程電訊,1337677,589498,1927175,231577,577,232154,601815,595137,493236,4833,--,1695021,--,--,0,1695021,0,0,0,                 28.17
2016,01,3419,譁裕實業,1555044,913757,2468801,777306,41782,819088,1206934,374831,5023,62925,0,1649713,--,--,--,1649713,0,7000,0,                 13.67
2016,01,3432,台端,1287805,660688,1948493,376411,97322,473733,665860,376889,390346,41665,--,1474760,--,--,--,1474760,0,--,0,                 22.15
2016,01,3437,榮創,4006884,1247835,5254719,1765836,1865,1767701,1479310,968319,1207748,1942,-170301,3487018,--,--,--,3487018,0,0,5000000,                 24.40
2016,01,3443,創意電子,5131284,574358,5705642,1962585,56979,2019564,1340119,29853,2314034,2072,--,3686078,--,--,--,3686078,0,--,0,                 27.51
2016,01,3450,聯鈞,4703795,2474207,7178002,2277932,315242,2593174,919706,328550,2195018,37541,--,3480815,--,--,1104013,4584828,0,--,0,                 37.85
2016,01,3454,晶睿,2775863,907683,3683546,848603,61366,909969,772565,519429,1366308,-3571,0,2654731,0,--,118846,2773577,0,0,0,                 34.36
2016,01,3474,華亞科,37163684,120884941,158048625,13885575,10172283,24057858,65953747,49019490,19017313,217,--,133990767,--,--,--,133990767,9503000,0,0,                 20.35
2016,01,3481,群創光電,108812385,242445976,351258361,91887681,36560388,128448069,99526816,99645204,21756942,1881330,--,222810292,--,--,0,222810292,0,0,0,                 22.39
2016,01,3494,誠研科技,1867125,2426440,4293565,907328,573554,1480882,1794506,573554,30577,8998,0,2407635,--,--,405048,2812683,0,0,0,                 13.42
2016,01,3501,維熹科技,4341317,2741638,7082955,1000147,323060,1323207,1182579,1745758,2731878,113048,--,5773263,--,--,-13515,5759748,0,0,0,                 48.82
2016,01,3504,揚明光學,3107667,2380133,5487800,1514270,61151,1575421,1140598,1647625,1017989,106207,--,3912419,--,--,-40,3912379,0,0,0,                 34.30
2016,01,3514,昱晶能源,10519266,9936958,20456224,4645355,1974348,6619703,4499481,8949105,422304,-34369,--,13836521,--,--,--,13836521,215726,--,0,                 30.77
2016,01,3515,華擎,7558893,316134,7875027,2010199,22095,2032294,1150416,2799780,1901144,-3284,--,5848056,--,--,-5323,5842733,0,--,0,                 50.83
2016,01,3518,柏騰科技,1921791,1718646,3640437,483026,115698,598724,867072,1657040,511286,105680,-99365,3041713,--,--,--,3041713,0,--,2998000,                 36.34
2016,01,3519,綠能,6493721,13106745,19600466,10976091,1433865,12409956,4142615,3878771,-1102710,-448268,0,6470408,0,--,720102,7190510,0,0,0,                 15.62
2016,01,3528,安馳科技,2202546,101235,2303781,908548,17007,925555,615911,244899,508304,9112,0,--,--,--,--,1378226,0,0,0,                 22.38
2016,01,3532,台勝科,6996910,14960270,21957180,1345682,334602,1680284,7756966,5739080,6744099,36751,0,20276896,0,--,0,20276896,0,--,0,                 26.14
2016,01,3533,嘉澤端子,6728331,3393372,10121703,1980571,66823,2047394,934779,2376631,4427271,282313,0,8020994,--,--,53315,8074309,0,0,0,                 85.81
2016,01,3535,晶彩科,1320560,591242,1911802,581839,416353,998192,785978,95386,32815,-569,--,913610,--,--,--,913610,0,--,0,                 11.62
2016,01,3536,誠創科技,742397,568009,1310406,531948,99745,631693,968000,8650,-470062,31403,--,537991,--,--,140722,678713,0,--,0,                  5.56
2016,01,3545,敦泰,10917251,3786467,14703718,3015202,318622,3333824,2942136,6599880,1386626,441252,--,11369894,--,--,--,11369894,0,--,0,                 38.65
2016,01,3550,聯穎,3090402,522612,3613014,891232,455039,1346271,850000,473558,843136,27079,0,2193773,--,--,72970,2266743,0,0,0,                 25.81
2016,01,3557,嘉威光電,605195,509964,1115159,392103,30468,422571,1094342,91991,-493862,0,--,692471,--,--,117,692588,0,0,0,                  6.33
2016,01,3559,全智科,1189861,1125200,2315061,253875,12545,266420,1205110,73733,769798,--,--,--,--,--,--,2048641,0,--,0,                 17.00
2016,01,3561,昇陽光電,3301604,9377996,12679600,2231052,2693478,4924530,3712694,5648932,29398,-1636241,0,7754783,--,--,287,7755070,0,--,0,                 20.89
2016,01,3576,新日光,19037140,19521752,38558892,11681363,5912467,17593830,9146701,12248549,-1059836,23912,0,20359326,--,--,605736,20965062,31480919,--,0,                 22.89
2016,01,3579,尚志,6792236,14353200,21145436,11316889,1656463,12973352,1155973,1191930,1047484,-243199,0,3152188,0,--,5019896,8172084,0,0,0,                 27.27
2016,01,3583,辛耘,2344023,1620877,3964900,1339015,611547,1950562,811390,520574,670025,12349,--,2014338,--,--,--,2014338,0,--,0,                 24.83
2016,01,3588,通嘉,1280806,188607,1469413,208623,14132,222755,463091,369234,421267,-6934,0,1246658,--,--,0,1246658,0,0,0,                 26.92
2016,01,3591,艾笛森,2283962,2746525,5030487,1333346,67241,1400587,1326232,2457380,-170557,96138,-182060,3527133,--,--,102767,3629900,0,0,7754000,                 28.25
2016,01,3593,力銘,485514,1190169,1675683,711208,127929,839137,1127431,0,-365614,74729,0,836546,--,--,--,836546,0,0,0,                  7.42
2016,01,3596,智易科技,12059136,2598375,14657511,6231200,113370,6344570,1891438,2656372,3369599,6688,0,7924097,--,--,388844,8312941,0,--,0,                 41.89
2016,01,3605,宏致,4511704,3112745,7624449,2388118,959148,3347266,1238839,484690,2190509,195268,-40733,4068573,--,--,208610,4277183,0,0,960000,                 33.10
2016,01,3607,谷崧,5821211,5227899,11049110,1703420,2226439,3929859,1251512,3006184,2473384,352564,--,7083644,--,--,35607,7119251,0,--,0,                 56.60
2016,01,3617,碩天科技,4567042,674386,5241428,1343420,19918,1363338,808925,1396796,1685948,-3792,--,3887877,--,--,-9787,3878090,30000,0,0,                 48.06
2016,01,3622,洋華,2731115,2197631,4928746,757726,24921,782647,1513276,4468314,-2042985,195214,0,4133819,--,--,12280,4146099,0,0,0,                 27.32
2016,01,3645,達邁,1096773,2242464,3339237,656976,717551,1374527,1173882,389054,366071,364,--,1929371,--,--,35339,1964710,0,0,0,                 16.44
2016,01,3653,健策,3074891,1884285,4959176,517866,64327,582193,1063242,2268961,1067745,30428,-53393,4376983,--,--,--,4376983,0,0,1250000,                 41.66
2016,01,3661,世芯-KY,2368364,1256837,3625201,824403,--,824403,615678,1394204,671270,119646,0,2800798,0,--,0,2800798,0,0,0,                 45.49
2016,01,3665,貿聯-KY,7316501,2174855,9491356,1898494,2884332,4782826,921896,1370347,2365160,51127,--,4708530,--,--,--,4708530,0,0,0,                 51.07
2016,01,3669,圓展,1196037,1485782,2681819,286091,22319,308410,974820,771879,697919,13729,-84938,2373409,--,--,--,2373409,0,--,4700000,                 25.58
2016,01,3673,TPK-KY,39275854,52340132,91615986,49338463,11393908,60732371,3466338,21297069,2713292,3238061,-243595,30471165,--,--,412450,30883615,0,0,3482000,                 88.80
2016,01,3679,新至陞,5488649,1701622,7190271,1236901,1095440,2332341,802653,1396350,2480188,235373,-56634,4857930,--,--,0,4857930,0,0,962000,                 61.26
2016,01,3682,亞太電信,15262998,29925066,45188064,5431834,449634,5881468,43006270,6630344,-10397512,--,-46220,39192882,--,--,113714,39306596,0,0,2394831,                  9.12
2016,01,3686,達能,1312637,3416022,4728659,350011,44158,394169,3496268,1513900,-675678,0,--,--,--,--,--,4334490,0,0,0,                 12.40
2016,01,3694,海華科技,2223058,917088,3140146,1562877,15,1562892,1298388,927689,-705013,56190,0,1577254,--,--,0,1577254,0,0,0,                 12.15
2016,01,3698,隆達,11869944,8304072,20174016,6194386,64083,6258469,5826928,6838293,1126785,123541,0,13915547,--,--,0,13915547,115000,0,0,                 23.88
2016,01,3701,大眾投控,6311388,4099292,10410680,7106167,84285,7190452,3206891,151669,-1956389,98647,-3232,1497586,--,--,1722642,3220228,0,0,338048,                  4.67
2016,01,3702,大聯大,154049235,13544006,167593241,101401021,17619053,119020074,16557092,15187281,15028668,1282717,-1354,48054404,--,--,518763,48573167,0,0,39481,                 29.02
2016,01,3703,欣陸投控,36721761,22223710,58945471,25863662,10982344,36846006,8532160,6854189,5076553,1343035,-347969,21457968,--,--,641497,22099465,0,0,30000000,                 26.07
2016,01,3704,合勤控,14113338,2900793,17014131,7978797,179335,8158132,4511773,3779144,674208,6534,-157212,8814447,--,--,41552,8855999,0,0,11700262,                 20.06
2016,01,3705,永信,4904944,4538435,9443379,2177390,886246,3063636,2664230,2182242,1386476,-84701,-1439,6146808,--,--,232935,6379743,0,0,58059,                 23.08
2016,01,3706,神達,21733550,23157306,44890856,10863550,613251,11476801,7794252,22364445,2181186,1596621,-522449,33414055,--,--,--,33414055,0,0,19809228,                 43.99
2016,01,4104,佳醫,11586428,4667967,16254395,6688014,1148941,7836955,1255694,2769492,2582092,68585,0,6675863,0,--,1741577,8417440,0,--,0,                 54.82
2016,01,4106,雃博,1228009,1392912,2620921,936015,5595,941610,833855,123321,747306,-26732,0,1677750,0,--,1561,1679311,0,0,0,                 20.12
2016,01,4108,懷特,1267889,1014832,2282721,26495,426,26921,1636164,634752,-258364,18127,--,2030679,--,--,225121,2255800,0,0,0,                 12.41
2016,01,4119,旭富製藥,1686664,1943008,3629672,683359,22066,705425,762896,1189844,982378,-10871,--,2924247,--,--,--,2924247,0,0,0,                 38.33
2016,01,4133,亞諾法,955673,299145,1254818,73661,188,73849,580469,502389,97473,638,--,1180969,--,--,--,1180969,0,0,0,                 20.35
2016,01,4137,麗豐-KY,4753366,1355387,6108753,1009067,865665,1874732,794924,1456484,1921974,60639,--,4234021,--,--,--,4234021,0,0,0,                 53.26
2016,01,4141,龍燈-KY,10933919,7529116,18463035,9115410,2806904,11922314,1519120,3059423,2166957,-204779,0,6540721,0,--,0,6540721,0,0,0,                 43.06
2016,01,4142,國光生技,1452085,3801776,5253861,413441,1322144,1735585,2376132,1828265,-910448,67580,-88712,3272817,--,--,245459,3518276,0,0,3695000,                 13.99
2016,01,4144,康聯-KY,2060539,2333967,4394506,870967,179909,1050876,781390,1128988,771937,230952,-66332,2846935,0,--,496695,3343630,0,0,1000000,                 36.91
2016,01,4164,承業醫,2581507,7179046,9760553,843668,3368859,4212527,1397238,2885654,979261,-123676,--,5138477,--,--,409549,5548026,0,0,0,                 36.78
2016,01,4190,佐登-KY,1375637,2013916,3389553,1714976,83304,1798280,584697,442938,512033,51605,--,1591273,--,--,--,1591273,0,--,0,                 27.22
2016,01,4306,炎洲,17471251,19380553,36851804,16608775,8570695,25179470,4512842,1874821,1209855,128821,0,7726339,--,--,3945995,11672334,0,0,0,                 17.12
2016,01,4414,如興,1616214,1333267,2949481,868893,835551,1704444,1443288,334813,-507098,32659,-62193,1241469,--,--,3568,1245037,7561324,--,4109000,                  8.85
2016,01,4426,利勤實業,1206930,2363952,3570882,706080,618449,1324529,911721,42859,1291002,771,--,2246353,--,--,--,2246353,0,--,0,                 24.64
2016,01,4526,東台,10409543,4144255,14553798,6648449,1478228,8126677,2560265,1200010,1867579,132473,-28999,5731328,0,--,695793,6427121,0,--,1200000,                 22.49
2016,01,4532,瑞智精密,14246502,7384836,21631338,9453702,1999220,11452922,4684044,743799,2367782,180607,--,7976232,--,--,2202184,10178416,0,--,0,                 17.03
2016,01,4536,拓凱,5167169,2985064,8152233,2609609,300489,2910098,908200,1641376,2142343,169221,--,4861140,--,--,380995,5242135,0,--,0,                 53.52
2016,01,4545,銘鈺,2545338,758250,3303588,934679,77487,1012166,770000,758285,757706,5431,--,2291422,--,--,--,2291422,0,0,0,                 29.76
2016,01,4551,智伸科,2356965,2178403,4535368,1724569,97268,1821837,819340,1064002,768749,61440,0,2713531,--,--,--,2713531,0,--,0,                 33.12
2016,01,4552,力達-KY,4148220,515518,4663738,1194941,--,1194941,900000,536966,1999008,32823,--,3468797,--,--,--,3468797,0,0,0,                 38.54
2016,01,4555,台灣氣立,1414688,1958087,3372775,355432,221604,577036,668800,575750,1520557,30632,--,2795739,--,--,--,2795739,0,--,0,                 41.80
2016,01,4557,永新-KY,1064086,610922,1675008,335246,16102,351348,341430,428501,515092,29705,0,1314728,--,--,8932,1323660,0,0,0,                 38.51
2016,01,4720,德淵企業,1223890,710996,1934886,654286,156430,810716,810767,21275,238840,20744,--,1091626,--,--,32544,1124170,0,0,0,                 13.46
2016,01,4722,國精化學,1885300,1241628,3126928,747285,60742,808027,952469,392320,852586,121526,--,2318901,--,--,--,2318901,0,--,0,                 24.35
2016,01,4725,信昌化,3015483,8355166,11370649,3453898,4490664,7944562,2919750,690000,-117826,-65837,--,--,--,--,--,3426087,0,--,0,                 11.73
2016,01,4733,上緯企業,6062855,2042427,8105282,3526077,1157255,4683332,885857,915759,1408380,116079,0,3326075,--,--,95875,3421950,0,0,0,                 37.55
2016,01,4737,華廣,1384962,2994698,4379660,934984,890457,1825441,634468,1731881,180013,7857,--,2554219,--,--,0,2554219,0,0,0,                 40.26
2016,01,4746,台耀,2609995,4156494,6766489,1717242,1347976,3065218,874682,1589457,612371,624761,--,3701271,--,--,--,3701271,0,0,0,                 42.32
2016,01,4755,三福化工,1824121,1748504,3572625,871181,105179,976360,898350,648920,1009498,39497,--,2596265,--,--,--,2596265,0,--,0,                 28.90
2016,01,4763,材料-KY,1436849,371524,1808373,356709,14857,371566,464800,462001,383744,126262,--,1436807,--,--,--,1436807,0,--,0,                 30.91
2016,01,4904,遠傳,32445611,109508226,141953837,25170079,41177982,66348061,32585008,12058158,30388569,-188685,--,74843050,--,--,762726,75605776,0,--,0,                 22.97
2016,01,4906,正文,9745354,5409859,15155213,5454427,1146680,6601107,3028412,4304901,1084853,135940,0,8554106,0,--,0,8554106,0,0,0,                 28.25
2016,01,4912,聯德控股-KY,2172586,800439,2973025,1088632,246828,1335460,395411,749005,387732,33075,0,1565223,--,--,72342,1637565,0,0,0,                 39.58
2016,01,4915,致伸,23823542,11235049,35058591,19321795,2455932,21777727,4421622,787085,5061271,492815,--,10762793,--,--,2518071,13280864,139000,0,0,                 24.35
2016,01,4916,事欣科,977502,1103059,2080561,357877,662845,1020722,678990,286109,92853,28862,-26975,1059839,--,--,--,1059839,0,0,1404000,                 15.94
2016,01,4919,新唐科技,4066961,1371656,5438617,1671875,571970,2243845,2075544,63498,1000133,55597,--,3194772,--,--,0,3194772,0,0,0,                 15.39
2016,01,4927,泰鼎-KY,4145315,6245469,10390784,5043020,1139891,6182911,1225950,1483703,1689289,-213885,--,4185057,--,--,22816,4207873,0,--,0,                 34.14
2016,01,4930,燦星網通,8198440,3286055,11484495,3638150,1136696,4774846,1343000,2153780,930752,91189,--,4518721,--,--,2190928,6709649,0,0,0,                 33.65
2016,01,4934,太極能源,3740170,4362202,8102372,2405455,219201,2624656,3165450,1709032,659230,-55996,0,5477716,0,--,0,5477716,0,0,0,                 17.30
2016,01,4935,茂林-KY,5585826,3304810,8890636,2452774,101706,2554480,1396801,2535223,2444168,290476,-330512,6336156,--,--,0,6336156,0,--,10000000,                 48.86
2016,01,4938,和碩,330314883,86860638,417175521,209945422,13612074,223557496,26027615,78975432,46760755,1481713,-2073325,151172190,0,--,42445835,193618025,0,0,26693200,                 58.68
2016,01,4942,嘉彰,6986389,2702497,9688886,2267460,206555,2474015,1462026,2887586,2576475,284616,-5984,7204719,--,--,10152,7214871,0,--,475000,                 49.44
2016,01,4952,凌通科技,2085966,707545,2793511,499227,82812,582039,1088158,237725,874041,11548,--,2211472,--,--,--,2211472,0,--,0,                 20.32
2016,01,4956,光鋐,1816959,1215017,3031976,835667,189511,1025178,1004082,389185,613169,362,--,2006798,--,--,--,2006798,0,--,0,                 19.99
2016,01,4958,臻鼎-KY,50860464,34949691,85810155,34703380,9134325,43837705,8047484,11942690,20404572,1577704,--,41972450,--,--,--,41972450,0,0,0,                 52.16
2016,01,4960,奇美材料,9168929,7866358,17035287,3896931,583764,4480695,5157285,400487,6684313,90669,--,12332754,--,--,221838,12554592,0,0,0,                 23.91
2016,01,4968,立積,1135337,96326,1231663,395627,4545,400172,498976,226309,106221,-15,--,--,0,0,--,831491,0,--,0,                 16.66
2016,01,4976,佳凌,724794,1535546,2260340,310412,592304,902716,1059030,368732,13373,-8484,-75027,--,--,--,--,1357624,0,--,2221000,                 13.09
2016,01,4977,眾達-KY,1514542,234699,1749241,257078,2966,260044,515019,449612,472177,52389,--,1489197,--,--,--,1489197,0,0,0,                 28.92
2016,01,4984,科納-KY,1854922,142242,1997164,163533,37319,200852,454378,759206,501268,81460,0,1796312,--,--,0,1796312,0,0,0,                 39.53
2016,01,4994,傳奇,1755591,161145,1916736,201114,43470,244584,1106390,436938,147011,-18187,--,1672152,--,--,--,1672152,0,0,0,                 15.11
2016,01,4999,鑫禾,2487555,976272,3463827,485410,154906,640316,744172,476353,1576095,63280,-36389,2823511,--,--,--,2823511,0,0,879000,                 38.40
2016,01,5007,三星科技,3741731,3893439,7635170,1448577,500082,1948659,2949401,478297,2107642,-19162,0,5516178,--,--,170333,5686511,0,0,0,                 18.70
2016,01,5203,訊連,3908940,2175388,6084328,949463,491520,1440983,967950,1588587,2075855,10953,--,4643345,--,--,--,4643345,0,0,0,                 47.97
2016,01,5215,科嘉-KY,2020465,743789,2764254,501805,197689,699494,543375,808412,658416,54557,--,2064760,--,--,0,2064760,0,--,0,                 38.00
2016,01,5225,東科-KY,3033928,1558814,4592742,2723270,203643,2926913,610020,744831,300624,51025,-40671,1665829,--,--,0,1665829,0,0,453000,                 27.51
2016,01,5234,達興材料,1964176,1149892,3114068,1000494,100905,1101399,933781,41814,1038464,-1390,--,2012669,--,--,--,2012669,0,--,0,                 21.55
2016,01,5243,乙盛-KY,6006048,3412345,9418393,3102065,31897,3133962,1735289,2627182,1731160,132590,--,6226221,--,--,58210,6284431,0,--,0,                 35.88
2016,01,5259,清惠,164126,536723,700849,258540,309640,568180,720336,419293,-1006960,0,--,--,--,--,--,132669,0,0,0,                  1.84
2016,01,5264,鎧勝-KY,26543006,21555261,48098267,14279315,2285510,16564825,3397070,11328062,15218342,1589968,--,31533442,--,--,--,31533442,0,0,0,                 92.83
2016,01,5269,祥碩科技,1432389,212766,1645155,228702,0,228702,570869,453594,431179,-39189,--,1416453,--,--,--,1416453,0,0,0,                 24.81
2016,01,5285,界霖,1722385,986380,2708765,380117,695495,1075612,748000,333543,497384,54226,--,1633153,--,--,--,1633153,0,--,0,                 21.83
2016,01,5288,豐祥-KY,2363142,752424,3115566,500211,44317,544528,649322,813199,1109951,-1434,0,2571038,0,--,0,2571038,0,0,0,                 39.60
2016,01,5305,敦南科技,8386637,10527196,18913833,6573766,2253966,8827732,3090622,2081673,2150726,913290,--,8236311,--,--,1849790,10086101,0,--,0,                 26.65
2016,01,5388,中磊電子,17525654,4428048,21953702,14594040,227841,14821881,2429137,1583155,2919579,196428,--,7128299,--,--,3522,7131821,1785941,0,0,                 29.34
2016,01,5434,崇越科技,7973145,4179383,12152528,5311260,630464,5941724,1626467,1464048,3063228,47809,0,6201552,--,--,9252,6210804,0,0,0,                 38.13
2016,01,5469,瀚宇博德,31648693,19091578,50740271,18961348,11763841,30725189,4554362,2140680,4836056,891886,-71060,12351924,--,--,7663158,20015082,0,--,5000000,                 27.42
2016,01,5471,松翰科技,2875134,763726,3638860,401264,100416,501680,1678770,62661,1398444,-2695,--,3137180,--,--,--,3137180,0,0,0,                 18.69
2016,01,5484,慧友電子,1027708,344286,1371994,389187,--,389187,1155079,8284,-206505,25949,0,982807,--,--,0,982807,0,--,0,                  8.51
2016,01,5515,建國工程,7820457,1510800,9331257,2119139,1886513,4005652,3379001,200557,1532753,244921,-34835,5322397,--,--,3208,5325605,0,--,3600000,                 15.92
2016,01,5519,隆大營建,6735030,743857,7478887,1995599,2567114,4562713,1830635,12566,1070527,2446,--,2916174,--,--,--,2916174,0,0,0,                 15.93
2016,01,5521,工信,6927831,1466452,8394283,3886303,344519,4230822,3475274,310362,250284,61100,--,4097020,--,--,66441,4163461,0,0,0,                 11.79
2016,01,5522,遠雄建設,86494621,12592531,99087152,52817731,2427316,55245047,8354332,8951023,25595347,932276,--,43832978,--,--,9127,43842105,0,0,0,                 52.47
2016,01,5525,順天建設,6541891,2807372,9349263,4875566,58632,4934198,2530909,210609,1517470,0,-28770,4230218,--,--,184847,4415065,0,0,8604399,                 17.30
2016,01,5531,鄉林建設,40547289,5675424,46222713,21390590,12654316,34044906,8823100,141,2276667,-14088,--,11085820,--,--,1091987,12177807,0,0,0,                 12.56
2016,01,5533,皇鼎建設,9685293,4763198,14448491,5061719,2151842,7213561,2713356,18595,4504628,-1649,--,7234930,--,--,--,7234930,0,--,0,                 26.66
2016,01,5534,長虹,25850264,518976,26369240,15595117,185934,15781051,2783878,1208743,6547691,0,0,10540312,--,--,47877,10588189,0,0,0,                 37.86
2016,01,5538,東明-KY,3821697,1089829,4911526,1205674,120746,1326420,1680000,917152,740376,211216,--,3548744,--,--,36362,3585106,0,--,0,                 21.12
2016,01,5607,遠雄港,562238,6448360,7010598,910181,2207291,3117472,1699791,492000,895747,142173,--,3229711,--,--,663415,3893126,0,0,0,                 19.00
2016,01,5608,四維航業,1604596,31456544,33061140,6696117,17230217,23926334,4235606,1487439,2795729,22439,--,8541213,--,--,593593,9134806,0,0,0,                 20.17
2016,01,5706,鳳凰旅遊,1315486,458412,1773898,571364,13072,584436,640396,281358,395227,-34839,-146007,1136135,0,--,53327,1189462,0,0,3402000,                 18.74
2016,01,5871,中租-KY,214295323,59432206,273727529,188359137,43785591,232144728,11392300,9407395,17117969,1428053,0,39345717,--,--,2237084,41582801,0,--,0,                 34.54
2016,01,5906,台南-KY,555715,106315,662030,325893,57712,383605,963233,235648,-976727,56271,--,278425,--,--,--,278425,0,0,0,                  2.89
2016,01,5907,大洋-KY,9458703,14419904,23878607,7190014,6386015,13576029,1994990,5143330,3032990,317479,-197833,10290956,--,--,11622,10302578,0,0,5438000,                 53.03
2016,01,6108,競國實業,5822627,4285171,10107798,4592894,1947794,6540688,1598993,418929,1266332,282856,0,3567110,--,--,--,3567110,0,0,0,                 22.31
2016,01,6112,聚碩,5119052,695058,5814110,3808175,7607,3815782,917204,445507,533428,0,--,1896139,--,--,102189,1998328,0,--,0,                 20.67
2016,01,6115,鎰勝,6857651,1349524,8207175,2721574,174585,2896159,1789164,1216441,2266467,13164,0,5285236,--,--,25780,5311016,0,0,0,                 29.54
2016,01,6116,彩晶,10429576,27980952,38410528,6711000,25936,6736936,32339339,842099,-897027,-610819,--,31673592,--,--,--,31673592,0,0,0,                  9.79
2016,01,6117,迎廣科技,1487707,1555533,3043240,1310077,46172,1356249,886500,577794,158330,34632,--,1657256,--,--,29735,1686991,0,0,0,                 18.69
