年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2015/04,2444,友旺科技,988005,661251,1649256,450107,287906,738013,854375,36471,28769,-8372,--,911243,--,--,0,911243,0,0,0,10.67
2015/04,2448,晶電,30885730,52246194,83131924,22001168,5485999,27487167,10998443,42810893,241512,143141,-920089,53273900,--,--,2370857,55644757,0,0,30585756,49.82
2015/04,2449,京元電,11095165,29336971,40432136,6143296,11931687,18074983,11622944,5987947,4548443,192939,0,22352273,--,--,4880,22357153,0,--,0,19.23
2015/04,2450,神腦,7422739,2792528,10215267,4324620,137661,4462281,2582527,677819,2885436,69112,-492770,5722124,--,--,30862,5752986,0,--,10000000,23.05
2015/04,2451,創見資訊,20017235,4046014,24063249,3232995,328173,3561168,4307617,4799075,11417080,-21691,--,20502081,--,--,--,20502081,0,0,0,47.59
2015/04,2453,凌群,2511427,803803,3315230,1392956,178463,1571419,1000000,511,707583,10242,0,1718336,--,--,25475,1743811,0,0,0,17.18
2015/04,2454,聯發科,214873175,136376481,351249656,101266471,2896300,104162771,15715837,88354178,128508763,7904918,-55970,240427726,--,--,6659159,247086885,0,0,7794085,153.75
2015/04,2455,全新,2417964,1685130,4103094,505098,4175,509273,2465412,106704,1021705,0,--,--,--,--,--,3593821,0,0,0,14.58
2015/04,2456,奇力新,4430581,4236551,8667132,2735860,2086394,4822254,1269692,419428,1906416,175450,0,3770986,0,--,73892,3844878,0,0,0,29.7
2015/04,2457,飛宏科技,6023771,5423818,11447589,3655159,2135940,5791099,2776884,1026456,1521209,342109,--,5666658,--,--,-10168,5656490,0,--,0,20.41
2015/04,2458,義隆,7038751,2245894,9284645,1682957,510525,2193482,4411448,976488,1961910,221247,-471138,7099955,0,--,-8792,7091163,0,--,24783789,17.05
2015/04,2459,敦吉,5848523,2514706,8363229,2737968,713626,3451594,1073006,667394,2323363,552213,0,4615976,--,--,295659,4911635,0,--,0,43.02
2015/04,2460,建通精密,3652179,2378494,6030673,1725483,1302354,3027837,1692000,271315,685149,354372,0,3002836,--,--,--,3002836,0,0,0,17.75
2015/04,2461,光群雷射,3528980,2467060,5996040,1794121,1036368,2830489,1324665,408627,724695,84681,0,2542668,--,--,622883,3165551,0,--,0,19.19
2015/04,2462,良得電,3004222,1210559,4214781,1679947,362107,2042054,1053374,154168,899235,65950,--,2172727,--,--,--,2172727,0,0,0,20.63
2015/04,2464,盟立,6026335,1884367,7910702,3956092,360408,4316500,1916972,262505,1364660,49911,--,3594048,--,--,154,3594202,0,0,0,18.75
2015/04,2465,麗臺科技,977209,588218,1565427,823455,64157,887612,1071746,19163,-436887,4310,--,658332,--,--,19483,677815,0,0,0,6.14
2015/04,2466,冠西電,1894603,1444748,3339351,1197912,278585,1476497,1563073,496321,-248474,54359,--,1865279,--,--,-2425,1862854,0,0,0,11.93
2015/04,2467,志聖工業,3884677,1696376,5581053,2527739,971258,3498997,1587445,321548,144023,136336,--,2189352,--,--,-107296,2082056,0,--,0,13.79
2015/04,2468,華經,964463,508973,1473436,350224,10021,360245,699612,62361,354898,-3680,--,1113191,--,--,--,1113191,0,--,0,15.91
2015/04,2471,資通,952738,115220,1067958,223840,150584,374424,472539,181963,61266,3661,-25895,693534,--,--,--,693534,0,0,1817000,15.26
2015/04,2472,立隆電子,4884280,3412761,8297041,3034167,407927,3442094,1311948,633990,1013956,60094,-46759,2973229,--,--,1881718,4854947,0,0,1975000,23.01
2015/04,2474,可成科技,103551236,68028436,171579672,44873539,10740671,55614210,7703911,20274286,82827439,4956944,--,115762580,--,--,202882,115965462,0,--,0,150.26
2015/04,2475,華映,46134182,53764886,99899068,68403461,19186379,87589840,64794541,386219,-59341763,-2231876,--,3607121,--,--,8702107,12309228,0,0,0,0.56
2015/04,2476,鉅祥,4795767,1942575,6738342,1104071,519528,1623599,1800523,477760,2140060,48546,--,4466889,--,--,647854,5114743,0,0,0,24.81
2015/04,2477,美隆電,3391651,2300715,5692366,1438599,565529,2004128,2388151,4311,824738,128956,--,3346156,--,--,342082,3688238,0,0,0,14.01
2015/04,2478,大毅,3968802,3217392,7186194,1046123,830460,1876583,2558533,1366737,1197393,120730,-3520,5239873,--,--,69738,5309611,0,0,244000,20.5
2015/04,2480,敦陽科技,3504590,672742,4177332,1377590,26266,1403856,1329504,259048,1134282,50642,0,2773476,--,--,0,2773476,0,0,0,20.86
2015/04,2481,強茂,8362893,12396486,20759379,6950015,5961862,12911877,3904482,2443008,914154,92078,-463609,6890113,--,--,957389,7847502,1456862,--,34832000,19.38
2015/04,2482,連宇,665401,437491,1102892,193960,76764,270724,620725,80744,122973,7004,--,831446,--,--,722,832168,0,0,0,13.39
2015/04,2483,百容,1676447,1094495,2770942,333329,24906,358235,1117068,635893,528058,130609,-12004,2399624,--,--,13083,2412707,0,0,1088000,21.69
2015/04,2484,希華,2242612,2038933,4281545,734462,628868,1363330,1594210,888466,488166,-51813,--,2919029,--,--,-814,2918215,0,--,0,18.31
2015/04,2485,兆赫電子,7958563,2310990,10269553,2579247,211213,2790460,3176890,505736,3739108,21845,--,7443579,--,--,35514,7479093,0,0,0,23.43
2015/04,2486,一詮精密,4874949,3481347,8356296,3123511,1425021,4548532,2052546,1451653,223326,74011,-34180,3767356,--,--,40408,3807764,0,0,3296000,18.65
2015/04,2488,漢平,2058685,665208,2723893,674015,235387,909402,799994,33594,924089,42762,--,1800439,--,--,14052,1814491,0,0,0,22.51
2015/04,2489,瑞軒,15964580,6012928,21977508,5946012,1154273,7100285,8343620,2661686,3340544,517638,-378803,14484685,--,--,392538,14877223,0,0,25000000,17.9
2015/04,2491,吉祥全,635574,1591759,2227333,1438595,100775,1539370,704080,41546,-247399,0,--,498227,--,--,189736,687963,0,0,0,7.08
2015/04,2492,華新科,14915873,11308434,26224307,7131589,3628431,10760020,5600000,5144344,2579213,504668,-70270,13757955,--,--,1706332,15464287,0,--,4670073,24.77
2015/04,2493,揚博科技,2370950,657258,3028208,748692,98100,846792,1144373,322023,684791,30229,--,--,--,--,--,2181416,0,0,0,19.06
2015/04,2495,普安,3805849,903550,4709399,422540,74933,497473,2785459,82950,1363913,-20396,0,4211926,--,--,0,4211926,0,0,0,15.12
2015/04,2496,卓越成功,119921,14912,134833,88329,0,88329,465204,8903,-427603,--,--,--,--,--,--,46504,20000,0,0,1.0
2015/04,2497,怡利電子,2091765,1207914,3299679,1183333,87865,1271198,1187985,216787,614267,9442,--,2028481,--,--,--,2028481,0,--,0,17.07
2015/04,2498,宏達電,86439402,42953681,129393083,64473478,127510,64600988,8318695,15505853,40080087,1088415,-200955,64792095,--,--,--,64792095,0,0,4110000,78.27
2015/04,2499,東貝光電,9976745,7264553,17241298,7675746,2959523,10635269,3155120,2884941,346633,73943,0,6460637,0,--,145392,6606029,0,0,0,20.48
2015/04,2501,國建,41645933,20287342,61933275,24109194,11764974,35874168,16565158,10407,8046960,640465,--,25262990,--,--,796117,26059107,0,0,0,15.25
2015/04,2504,國產,17615632,45201562,62817194,17483166,17146773,34629939,14680003,1139467,6799614,461471,-26047,23054508,--,--,5132747,28187255,0,0,8355686,15.79
2015/04,2505,國揚實業,13117244,2941645,16058889,8573803,157416,8731219,5765825,487518,1067172,2482,--,7322997,--,--,4673,7327670,0,0,0,12.7
2015/04,2506,太設,8502756,6421367,14924123,5803747,1730633,7534380,3870000,373383,1930612,258866,-190956,6241905,--,--,1147838,7389743,0,--,25387994,17.26
2015/04,2509,全坤建,8004732,579211,8583943,4475512,86846,4562358,1517520,919902,1216122,-15885,--,3637659,--,--,383926,4021585,0,0,0,23.97
2015/04,2511,太子,32959394,21516517,54475911,12999759,16301581,29301340,16233261,2260513,4929196,1409109,-1003,24831076,--,--,343495,25174571,0,0,655424,15.3
2015/04,2515,中工,27714152,9318870,37033022,11726811,5447033,17173844,15308998,69688,5014151,-696399,--,19696438,--,--,162740,19859178,0,--,0,12.87
2015/04,2516,新建,7545361,3112605,10657966,7077048,549084,7626132,2314775,6450,577186,129670,-45284,2982797,--,--,49037,3031834,0,0,5199000,13.18
2015/04,2520,冠德,32974610,8669223,41643833,21616488,7048152,28664640,5037910,1339600,5014498,-1661,-71196,11319151,--,--,1660042,12979193,0,--,10625450,22.95
2015/04,2524,京城,29873350,645131,30518481,18219966,1631687,19851653,3838202,26102,6802524,0,--,10666828,--,--,--,10666828,0,0,0,27.79
2015/04,2527,宏璟,10955323,5849919,16805242,5114513,3634786,8749299,2703060,263839,2611506,2488549,-455812,7611142,--,--,444801,8055943,0,0,8547695,29.08
2015/04,2528,皇普建設,974327,826603,1800930,309655,191080,500735,1210854,17528,71813,0,--,--,--,--,--,1300195,0,--,0,10.74
2015/04,2530,華建,7295045,243840,7538885,3684481,35005,3719486,2707525,8828,871408,0,-35955,3551806,--,--,267593,3819399,0,0,2676640,13.25
2015/04,2534,宏盛,23118593,3936138,27054731,12637472,5471305,18108777,5890910,1937836,972998,144210,--,--,--,--,--,8945954,0,--,0,15.19
2015/04,2535,達工,12419297,2854362,15273659,6644994,3939701,10584695,2196229,1176004,1184197,72832,-151331,4477931,0,--,211033,4688964,0,0,13627785,21.74
2015/04,2536,宏普建設,19506615,780686,20287301,8861100,5074,8866174,3328087,2041583,6000434,51023,--,--,--,--,--,11421127,0,0,0,34.32
2015/04,2537,聯上開發,6698644,22195,6720839,2662339,790,2663129,2675907,564732,817071,0,--,--,--,--,--,4057710,0,0,0,15.16
2015/04,2538,基泰建設,13201525,5833020,19034545,6710841,3244393,9955234,4384488,233859,4017131,78135,--,8713613,--,--,365698,9079311,0,0,0,20.15
2015/04,2539,櫻花建設,8560931,77498,8638429,3117776,757374,3875150,2863656,49903,1849720,0,0,--,--,--,--,4763279,0,0,0,16.63
2015/04,2540,愛山林,7256483,1921702,9178185,4059610,1339201,5398811,1466000,2075556,237502,0,0,3779058,--,--,316,3779374,0,0,0,25.78
2015/04,2542,興富發,110495187,3700756,114195943,70216102,4657633,74873735,11666266,2417605,21067042,-1529,-58394,35090990,--,--,4231218,39322208,0,0,26652037,30.78
2015/04,2543,皇昌營造,5016419,733396,5749815,2897133,103969,3001102,2419837,37087,110656,0,--,2567580,--,--,181133,2748713,0,0,0,10.61
2015/04,2545,皇翔,33951702,10094076,44045778,27532818,6576373,34109191,3277348,672599,5986640,--,--,9936587,--,--,0,9936587,0,0,0,30.32
2015/04,2546,根基,4527991,344518,4872509,2784654,52810,2837464,1060357,515312,481209,-21930,0,2034948,--,--,97,2035045,0,0,0,19.19
2015/04,2547,日勝,51267173,23645428,74912601,50196234,10283308,60479542,8944192,4676046,423601,701,0,14044540,--,--,388519,14433059,0,--,0,15.7
2015/04,2548,華固建設,37022478,120889,37143367,21307615,1418026,22725641,2768127,375347,10830966,100769,-850,14074359,--,--,343367,14417726,0,0,174354,50.88
2015/04,2597,潤弘精密,5409216,6134620,11543836,4120315,1684830,5805145,1350000,757693,1123388,1064344,--,4295425,0,--,1443266,5738691,0,0,0,31.82
2015/04,2601,益航,15780648,24368812,40149460,13142304,14139467,27281771,3776172,2454128,1228129,684660,-138487,8004602,--,--,4863087,12867689,0,0,6734000,21.58
2015/04,2603,長榮海運,52171999,140480208,192652207,39356167,92001438,131357605,35123560,7986633,11795067,3095787,--,58001047,--,--,3293555,61294602,0,0,0,16.51
2015/04,2605,新興,6476700,21910962,28387662,2930956,5893334,8824290,5683042,49593,11085681,310434,--,17128750,--,--,2434622,19563372,0,0,0,30.14
2015/04,2606,裕民,27236089,36481467,63717556,15618081,20512621,36130702,8580167,225410,16888482,2370488,-477693,27586854,--,--,0,27586854,0,0,12961000,32.65
2015/04,2607,榮運,4831723,29250378,34082101,1911824,10654488,12566312,10671411,4264163,5161954,1274497,--,21372025,--,--,143764,21515789,0,0,0,20.03
2015/04,2608,嘉里大榮,2365381,10160368,12525749,2336471,1950218,4286689,4835825,449826,2926058,22952,0,8234661,0,--,4399,8239060,0,0,0,17.03
2015/04,2609,陽明海運,35571463,119404638,154976101,41503286,81741483,123244769,30044401,5500037,-3865480,-640248,--,31038710,--,--,692622,31731332,0,--,0,10.33
2015/04,2610,華航,45642615,176283694,221926309,68220452,93149314,161369766,54708901,798415,2872235,-66283,-43372,58269896,--,--,2286647,60556543,0,--,2888780,10.66
2015/04,2611,志信,1547275,2996705,4543980,1450012,314056,1764068,1756199,1179,865155,-144043,0,2478490,--,--,301422,2779912,0,0,0,14.11
2015/04,2612,中航,5039591,16274172,21313763,2418608,7754578,10173186,2564736,53411,8040862,481568,0,11140577,--,--,0,11140577,0,0,0,43.44
2015/04,2613,中櫃,912624,5237441,6150065,877504,2627167,3504671,998058,12522,2318863,3004,-686429,2646018,--,--,-624,2645394,0,0,15538000,31.4
2015/04,2614,東森,5387285,12287820,17675105,5721347,6668691,12390038,6959874,12293,-2220617,93112,0,4844662,--,--,440405,5285067,0,0,0,6.96
2015/04,2615,萬海,30822014,49399171,80221185,17770176,26536087,44306263,22182975,1261681,11719102,569372,--,35733130,--,--,181792,35914922,0,--,0,16.11
2015/04,2616,山隆通運,1785082,3820220,5605302,1602011,1122178,2724189,1130132,334018,1287333,-297,-31863,2719323,--,--,161790,2881113,0,0,1353454,24.35
2015/04,2617,台航,1480735,11393186,12873921,606085,2215760,2821845,4172945,334382,5013660,531089,--,10052076,--,--,--,10052076,0,--,0,24.09
2015/04,2618,長榮航空,58585588,136820724,195406312,58580061,82098729,140678790,38589450,6237027,6347229,-2314892,--,48858814,--,--,5868708,54727522,0,0,0,12.66
2015/04,2634,漢翔公司,21185744,7518438,28704182,13765578,3412009,17177587,9082615,0,2413365,30615,0,--,0,0,--,11526595,0,0,0,12.69
2015/04,2637,F-慧洋,3844623,80338618,84183241,7712237,46870494,54582731,5142401,2523318,10226588,11560213,0,29452520,--,--,147990,29600510,0,0,0,57.27
2015/04,2642,宅配通,1520795,661872,2182667,536896,22162,559058,954670,300082,271803,97054,--,1623609,--,--,--,1623609,0,0,0,17.01
2015/04,2701,萬企,1105345,6625430,7730775,99169,885793,984962,3979855,0,1990488,775470,--,--,--,--,--,6745813,0,0,0,16.95
2015/04,2702,華園,521220,3422510,3943730,1775391,955219,2730610,945835,2169,177428,87688,--,1213120,--,--,--,1213120,0,0,0,12.83
2015/04,2704,國賓,3531891,8666967,12198858,1293176,1545448,2838624,3669234,2925041,1885118,839100,0,9318493,--,--,41741,9360234,0,0,0,25.4
2015/04,2705,六福,2546834,8373209,10920043,1940601,4048213,5988814,3302410,--,1627842,977,--,4931229,--,--,--,4931229,0,0,0,14.93
2015/04,2706,第一店,2214120,6692196,8906316,91315,1049869,1141184,4202267,76031,2551400,935434,--,--,--,--,--,7765132,0,0,0,18.48
2015/04,2707,晶華酒店,1674731,5921295,7596026,3184959,503270,3688229,1267458,103299,2416871,-24891,--,3762737,--,--,145060,3907797,0,0,0,29.69
2015/04,2712,遠雄來,70596,1492545,1563141,219904,36462,256366,1050000,114815,141960,--,--,--,--,--,--,1306775,0,0,0,12.45
2015/04,2722,夏都,211839,1602503,1814342,209091,10420,219511,954460,170663,478091,-8383,--,--,--,--,--,1594831,0,0,0,16.71
2015/04,2723,F-美食,5570571,6719127,12289698,3505506,1091581,4597087,1411200,2681126,3204921,336894,--,7634141,--,--,58470,7692611,0,--,0,54.1
2015/04,2727,王品,5678846,3560032,9238878,4538619,201335,4739954,769879,2038109,506782,33363,--,3348133,--,--,1150791,4498924,0,--,0,43.49
2015/04,2731,雄獅旅遊,4468542,586334,5054876,2763914,74506,2838420,700000,815850,699207,-11846,--,2203211,--,--,13245,2216456,0,0,0,31.47
2015/04,2841,台灣土地,9604072,20940506,30544578,9365675,3737958,13103633,7258813,316057,10318347,5734,-471595,17427356,--,--,13589,17440945,0,0,42981000,25.52
2015/04,2901,欣欣大眾,383230,617978,1001208,44226,89068,133294,730433,410,136499,572,--,--,--,--,--,867914,0,0,0,11.88
2015/04,2903,遠百,18077296,88260190,106337486,44141119,25344496,69485615,14169406,3315420,7863493,3995790,-97110,29246999,--,--,7604872,36851871,0,--,8207004,20.76
2015/04,2904,匯僑,654065,402229,1056294,59565,17483,77048,690344,3494,268867,1853,--,964558,--,--,14688,979246,0,0,0,13.97
2015/04,2906,高林實,3654112,1286208,4940320,1468091,234284,1702375,2119817,88085,991003,-67930,-45682,3085293,--,--,152652,3237945,0,0,2870585,14.75
2015/04,2908,特力,13023367,12171879,25195246,12093772,5672052,17765824,5098875,673456,1682466,-28857,0,7425940,0,--,3482,7429422,0,0,0,14.56
2015/04,2910,統領,1487546,4061649,5549195,1777364,1560939,3338303,2087250,466977,940104,102,-1283541,2210892,--,--,0,2210892,0,0,33322000,12.6
2015/04,2911,麗嬰房,4690500,3090762,7781262,3494940,1104267,4599207,2053778,894188,48885,71041,-13412,3054480,--,--,127575,3182055,0,--,1053000,14.95
2015/04,2912,統一超,49022957,40359755,89382712,49685820,8605390,58291210,10396223,7733,16117194,592536,--,27113686,--,--,3977816,31091502,0,--,0,26.08
2015/04,2913,台灣農林,2585310,23147749,25733059,605119,8996724,9601843,7700000,1763472,6667744,0,0,16131216,--,--,0,16131216,0,--,0,20.95
2015/04,2915,潤泰全球,5448235,51136758,56584993,6309038,17071612,23380650,9414343,12198040,17607685,-18457679,-655691,20106698,--,--,13097645,33204343,0,0,46914600,22.48
2015/04,2923,F-鼎固,48578073,74970515,123548588,15281175,50630357,65911532,17402970,201861,32462394,4609164,--,54676389,--,--,2960667,57637056,0,--,0,31.42
2015/04,2929,F-淘帝,4901901,686262,5588163,1719233,342908,2062141,580800,1318627,1533243,93352,--,3526022,--,--,--,3526022,0,--,0,60.71
2015/04,3002,歐格電子,1341702,333297,1674999,93349,244589,337938,1020000,14767,237592,64702,0,1337061,--,--,0,1337061,0,0,0,13.11
2015/04,3003,健和興,4096747,1262049,5358796,886149,395489,1281638,1556549,610987,1878413,22882,0,4068831,--,--,8327,4077158,0,0,0,26.14
2015/04,3004,豐達科技,771969,1597707,2369676,650915,397161,1048076,526472,340105,455351,-328,0,1321600,0,--,0,1321600,0,0,0,25.1
2015/04,3005,神基科技,14429503,8752458,23181961,7359061,805505,8164566,5834962,2578592,4671062,727626,-94902,13717340,--,--,1300055,15017395,0,0,4703000,23.7
2015/04,3006,晶豪科技,7018162,1641343,8659505,1922519,41007,1963526,2728344,152778,3670737,362512,-137321,6777050,--,--,-81071,6695979,0,0,13439000,26.13
2015/04,3008,大立光,61500008,22486568,83986576,20527062,73215,20600277,1341402,1555729,60226867,262301,0,63386299,--,--,0,63386299,0,0,0,472.54
2015/04,3010,華立,18857357,7874008,26731365,11295396,4711205,16006601,2313901,1331568,5905336,238488,--,9789293,--,--,935471,10724764,0,--,0,42.31
2015/04,3011,今皓,1377935,782500,2160435,725540,62564,788104,1127192,226697,-13513,31955,--,1372331,--,--,--,1372331,0,0,0,12.17
2015/04,3013,晟銘電子,1787706,1655483,3443189,911008,295425,1206433,1779350,15415,431080,10911,0,2236756,0,--,0,2236756,0,0,0,12.57
2015/04,3014,聯陽,3726361,889505,4615866,818953,98884,917837,1578743,1723478,502167,-21074,-85285,3698029,--,--,--,3698029,0,0,3522000,23.96
2015/04,3015,全漢,10184393,4445380,14629773,5834556,65275,5899831,1922620,1333069,2320882,2889407,0,8465978,--,--,263964,8729942,0,0,0,44.03
2015/04,3016,嘉晶,619690,534937,1154627,111521,9244,120765,940518,102437,-9887,794,--,1033862,--,--,--,1033862,0,0,0,10.99
2015/04,3017,奇鋐科技,19690021,7284849,26974870,13799983,4435440,18235423,3533101,1796790,2828770,439622,--,8598283,--,--,141164,8739447,0,--,0,24.34
2015/04,3018,同開科技,1056150,221508,1277658,534462,203663,738125,524239,66347,-19634,-529,-30890,539533,--,--,--,539533,0,0,1918000,10.68
2015/04,3019,亞洲光學,15108043,6245954,21353997,4994614,616046,5610660,2810839,5724567,2114404,611730,--,11261540,--,--,4481797,15743337,0,0,0,40.06
2015/04,3021,鴻名企業,1540492,499297,2039789,802810,41372,844182,1079594,6250,132230,23528,-46103,1195499,--,--,108,1195607,0,0,3500000,11.44
2015/04,3022,威強電,8102499,3880683,11983182,3966474,530655,4497129,3283144,972312,3059139,171458,--,7486053,--,--,0,7486053,0,0,0,22.8
2015/04,3023,信邦電子,8530755,2582916,11113671,5115795,359820,5475615,2176454,890644,2325815,190428,0,5583341,--,--,54715,5638056,0,0,0,25.87
2015/04,3024,憶聲電子,2507172,2652958,5160130,2518799,446355,2965154,2821575,103588,-710756,20941,-36797,2198551,--,--,-3575,2194976,0,--,5000000,7.93
2015/04,3025,星通,649976,273598,923574,99705,69516,169221,709206,49419,-6361,221,--,752485,--,--,1868,754353,0,0,0,10.61
2015/04,3026,禾伸堂,8368392,3806846,12175238,3049178,124067,3173245,2242154,3608244,2312475,201854,0,8364727,--,--,637266,9001993,0,--,0,37.31
2015/04,3027,盛達電業,1931385,795018,2726403,1032605,87394,1119999,976344,273140,292609,61479,-2842,1600730,--,--,5674,1606404,0,0,254000,16.44
2015/04,3028,增你強,12104389,911744,13016133,7749597,188930,7938527,2138249,1080037,1073705,785615,--,5077606,--,--,0,5077606,0,0,0,23.75
2015/04,3029,零壹科技,2786264,445230,3231494,1280635,46648,1327283,1212655,418751,291504,-22876,--,1900034,--,--,4177,1904211,0,--,0,15.67
2015/04,3030,德律科技,4361441,2287779,6649220,825294,138680,963974,2362160,53290,3257114,12682,--,5685246,--,--,--,5685246,0,0,0,24.07
2015/04,3031,佰鴻工業,2224215,1547864,3772079,738780,147651,886431,1966742,459915,269315,-46910,0,2649062,--,--,236586,2885648,0,0,0,13.47
2015/04,3032,偉訓科技,2741158,700297,3441455,1535498,29189,1564687,1032856,139493,662892,30859,0,1866100,--,--,10668,1876768,0,0,0,18.07
2015/04,3033,威健,15808845,379981,16188826,11080023,347019,11427042,2830094,703993,1124425,103272,--,4761784,--,--,--,4761784,0,--,0,16.83
2015/04,3034,聯詠,35091322,6001283,41092605,12264756,310025,12574781,6085115,3287822,18986603,158284,0,28517824,--,--,0,28517824,0,0,0,46.86
2015/04,3035,智原,4416046,2524863,6940909,1607200,237610,1844810,2485503,640227,2038838,66454,-140449,5090573,--,--,5526,5096099,0,--,3000000,20.73
2015/04,3036,文曄科技,43188730,3988102,47176832,28062866,2189291,30252157,4476377,6278786,4466459,1702470,--,16924092,--,--,583,16924675,0,0,0,37.81
2015/04,3037,欣興電子,44501370,59190497,103691867,30762416,24976633,55739049,15386060,8850856,19289025,1076298,-822527,43779712,--,--,4173106,47952818,0,0,42174000,29.26
2015/04,3038,全台,2968777,792156,3760933,1338994,305870,1644864,2149076,27955,216937,-99001,-259140,2035827,--,--,80242,2116069,0,14000000,8794388,10.6
2015/04,3040,遠見,810595,969014,1779609,105793,49544,155337,630000,12232,835854,146186,--,1624272,--,--,0,1624272,0,0,0,25.78
2015/04,3041,揚智,5171700,1410361,6582061,1033995,30148,1064143,3030111,1146444,1338102,35111,-31850,5517918,--,--,0,5517918,0,0,2460000,18.36
2015/04,3042,晶技,8573807,7006608,15580415,3444554,1396615,4841169,3097570,1662181,3940109,2039386,0,10739246,0,--,0,10739246,0,0,0,34.67
2015/04,3043,科風,952477,551502,1503979,1340656,55428,1396084,1948781,1048393,-2839789,-30815,0,126570,--,--,-18675,107895,0,0,0,0.65
2015/04,3044,健鼎科技,45570419,16954992,62525411,31087643,1669925,32757568,5256059,325651,22839876,1346257,--,29767843,--,--,0,29767843,0,0,0,56.64
2015/04,3045,台灣大,34158789,121926884,156085673,59232218,31561731,90793949,34208328,14586376,41652299,-1173954,-29717344,59555705,--,--,5736019,65291724,0,0,698751601,21.88
2015/04,3046,建碁,1318856,505968,1824824,844590,84930,929520,1186276,-34998,-514586,253684,--,890376,--,--,4928,895304,0,0,0,7.51
2015/04,3047,訊舟科技,3409675,1168273,4577948,1998042,59881,2057923,1988890,222957,189303,27842,-170799,2258193,--,--,261832,2520025,0,0,17258239,12.43
2015/04,3048,益登,11870475,649499,12519974,8433235,833960,9267195,2023387,121162,895749,205728,0,3246026,--,--,6753,3252779,0,0,0,16.04
2015/04,3049,和鑫,3787742,11495371,15283113,7034712,707100,7741812,7369485,61616,124300,-14100,--,7541301,--,--,--,7541301,0,0,0,10.23
2015/04,3050,鈺德科技,1214244,1829915,3044159,405936,407421,813357,1520671,488787,139272,82072,0,2230802,--,--,0,2230802,0,0,0,14.67
2015/04,3051,力特光電,3427712,7695962,11123674,1888045,7221359,9109404,3253324,0,-1237099,-1955,--,2014270,--,--,0,2014270,0,0,0,6.19
2015/04,3052,夆典,7724993,464475,8189468,5029409,114096,5143505,2330045,199628,679710,8791,-292682,2925492,--,--,120471,3045963,0,0,31682802,14.53
2015/04,3054,立萬利,943486,715431,1658917,564527,3757,568284,1081132,36958,-9639,-17818,--,1090633,--,--,--,1090633,0,0,0,10.09
2015/04,3055,蔚華科技,3334642,997440,4332082,1155445,159857,1315302,1324802,211940,1452167,37600,-17830,3008679,--,--,8101,3016780,0,0,443582,22.79
2015/04,3056,總太地產,10158777,443103,10601880,6224568,1597,6226165,2293471,798462,1274806,8976,--,4375715,--,--,0,4375715,0,0,0,19.08
2015/04,3057,喬鼎資訊,2074041,1026570,3100611,762130,48483,810613,1620822,322459,326048,52487,-35750,2286066,0,--,3932,2289998,0,0,1000000,14.19
2015/04,3058,立德電子,2942189,2202468,5144657,2308138,16534,2324672,1715194,591161,268431,263796,-18875,2819707,--,--,278,2819985,0,0,1801000,16.61
2015/04,3059,華晶科技,9649516,5750662,15400178,5124537,646789,5771326,2726938,1975772,4536749,414647,-129393,9524713,--,--,104139,9628852,0,0,4413973,35.5
2015/04,3060,銘異,5481685,2519875,8001560,2121656,650114,2771770,1742020,1578072,2127213,-445538,--,5001767,--,--,228023,5229790,0,0,0,28.71
2015/04,3062,建漢科技,6188604,2483701,8672305,2806571,116978,2923549,3290114,531097,1829123,98422,--,5748756,--,--,--,5748756,0,0,0,17.47
2015/04,3090,日電貿,5356156,907795,6263951,2907923,481363,3389286,1669693,413006,731051,46516,-59541,2800725,--,--,73940,2874665,0,--,2500000,17.03
2015/04,3094,聯傑國際,1020388,316403,1336791,58676,29844,88520,832551,283187,131934,595,0,1248267,--,--,4,1248271,0,0,0,14.99
2015/04,3130,一零四,2164216,214767,2378983,937990,4639,942629,331237,388393,710334,-1243,--,1428721,--,--,7633,1436354,0,0,0,43.13
2015/04,3149,正達國際,3818923,8795158,12614081,6304217,4579718,10883935,2684419,3986223,-5154205,179991,0,1696428,--,--,33718,1730146,0,0,0,6.32
2015/04,3164,景岳生技,434529,1199286,1633815,121098,12332,133430,889119,727169,-97638,-18265,--,1500385,--,--,--,1500385,0,0,0,16.87
2015/04,3167,大量科技,2513793,494133,3007926,1035643,411382,1447025,799786,138046,573787,26485,--,1538104,--,--,22797,1560901,0,0,0,19.23
2015/04,3189,景碩科技,23471368,19167364,42638732,10318448,1492483,11810931,4460000,5939819,17829718,194484,-32885,28391136,--,--,2436665,30827801,0,0,550000,63.74
2015/04,3209,全科,6705804,480106,7185910,4884867,221039,5105906,1194191,237030,597384,23754,--,2052359,--,--,27645,2080004,0,0,0,17.19
2015/04,3229,晟鈦,921322,680094,1601416,346060,104159,450219,935159,21097,-588,19026,0,974694,--,--,176503,1151197,0,--,0,10.42
2015/04,3231,緯創,232090337,58294707,290385044,199844353,21323478,221167831,25554824,20707328,22162377,3012160,-2721183,68715506,--,--,501707,69217213,0,0,140000000,28.45
