年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2015/03,3130,一零四,1984194,236743,2220937,850946,2206,853152,331237,388212,640672,-293,--,1359828,--,--,7957,1367785,0,0,0,41.05
2015/03,3149,正達國際,5011992,9565584,14577576,6647362,4974807,11622169,2684650,4013795,-3935154,142271,0,2905562,--,--,49845,2955407,0,23100,0,10.82
2015/03,3164,景岳生技,427449,1266706,1694155,130978,12384,143362,889119,726675,-40485,-24516,--,1550793,--,--,--,1550793,0,0,0,17.44
2015/03,3167,大量科技,2577463,510159,3087622,1058453,412082,1470535,799786,138046,610041,48694,--,1596567,--,--,20520,1617087,0,0,0,19.96
2015/03,3189,景碩科技,22907970,18555059,41463029,10333842,1052413,11386255,4460000,5939819,16922952,250616,-32895,27540492,--,--,2536282,30076774,0,0,550000,61.83
2015/03,3209,全科,7137759,457433,7595192,5351018,239395,5590413,1194191,237030,459292,24260,--,1914773,--,--,90006,2004779,0,0,0,16.03
2015/03,3229,晟鈦,959008,598607,1557615,374390,5124,379514,935159,21097,18137,17102,--,991495,--,--,186606,1178101,0,0,0,10.6
2015/03,3231,緯創,228037362,57813350,285850712,196494310,20404922,216899232,25554824,20667625,22386343,2480580,-2702207,68387165,--,--,564315,68951480,0,0,138905000,28.3
2015/03,3257,虹冠電,1187040,446508,1633548,139576,4917,144493,600421,562024,332842,-6232,--,1489055,--,--,--,1489055,0,--,0,24.8
2015/03,3266,昇陽建設,8029232,2119291,10148523,4120223,107976,4228199,3523143,802339,695767,86328,--,5107577,--,--,812747,5920324,0,--,0,14.5
2015/03,3296,勝德國際,2209553,422559,2632112,772520,29315,801835,1121164,331318,327496,111040,-60741,1830277,--,--,0,1830277,0,0,3644000,16.87
2015/03,3305,昇貿科技,5087396,1456902,6544298,1912860,623661,2536521,1214893,1304323,1357321,203219,-71979,4007777,--,--,--,4007777,0,0,2945000,33.81
2015/03,3308,聯德電子,2212154,626191,2838345,1256020,402196,1658216,999496,253362,-104680,35578,-3627,1180129,--,--,--,1180129,0,--,3627,11.81
2015/03,3311,閎暉,5536307,2030589,7566896,1386944,1697832,3084776,1893838,535425,2062710,196221,-234654,4453540,--,--,28580,4482120,0,--,10000000,24.83
2015/03,3312,弘憶國際,5116614,86216,5202830,3414507,2418,3416925,1085008,186517,114385,60024,--,1445934,--,--,339971,1785905,0,0,0,13.33
2015/03,3315,宣昶,4838237,167040,5005277,3250569,144711,3395280,702813,260493,582523,64168,--,1609997,--,--,--,1609997,0,0,0,22.91
2015/03,3321,同泰電子,1838830,1372924,3211754,1559001,239328,1798329,800000,76466,491638,45321,--,1413425,--,--,--,1413425,0,0,0,17.67
2015/03,3338,泰碩電子,1737667,462023,2199690,824649,316079,1140728,697902,115650,180794,68507,-3891,1058962,0,--,--,1058962,0,0,186000,15.21
2015/03,3356,奇偶科技,2271230,298118,2569348,640199,11549,651748,769777,294767,855798,-8367,--,1911975,--,--,5625,1917600,0,0,0,27.32
2015/03,3376,新日興,10673059,3998798,14671857,2908106,362146,3270252,1787253,3517879,5737332,359141,--,11401605,--,--,0,11401605,0,0,0,63.79
2015/03,3380,明泰科技,13569448,3725492,17294940,7480150,1162544,8642694,4429144,2185837,2056983,153571,-173289,8652246,--,--,--,8652246,0,0,8444700,19.91
2015/03,3383,新世紀,2921197,6858908,9780105,1613655,2946173,4559828,3422604,2567389,-898319,15683,-355307,4752050,--,--,468227,5220277,0,0,31747000,15.3
2015/03,3406,玉晶光,4579896,10022151,14602047,7013522,510428,7523950,997711,5783133,-127332,325210,0,6978722,--,--,99375,7078097,0,0,0,69.95
2015/03,3413,京鼎,3159236,931650,4090886,2100962,26099,2127061,680000,419993,601992,261840,--,1963825,--,--,--,1963825,0,0,0,28.88
2015/03,3416,融程電訊,1233501,591771,1825272,240377,1011,241388,601815,595137,386349,583,0,1583884,0,--,0,1583884,0,0,0,26.32
2015/03,3419,譁裕實業,1821602,961412,2783014,985243,55869,1041112,1207424,375127,53399,105952,0,1741902,0,--,0,1741902,0,--,0,14.43
2015/03,3432,台端,1335272,716306,2051578,397275,145954,543229,665860,377004,388639,76846,--,1508349,--,--,--,1508349,0,--,0,22.65
2015/03,3437,榮創,4265160,1022748,5287908,1931557,9092,1940649,1466880,969330,1077557,3793,-170301,3347259,--,--,--,3347259,0,0,5000000,23.62
2015/03,3443,創意電子,4537315,630049,5167364,1713452,94301,1807753,1340119,29853,1985347,4292,0,3359611,--,--,--,3359611,0,--,0,25.07
2015/03,3450,聯鈞,3627484,2366575,5994059,1852477,261804,2114281,919706,328550,1551858,60027,--,2860141,--,--,1019637,3879778,0,--,0,31.1
2015/03,3454,晶睿,2594714,901533,3496247,829566,59186,888752,765565,472759,1201907,27450,0,2467681,--,--,139814,2607495,0,0,0,32.23
2015/03,3474,華亞科,51280779,102417814,153698593,17463766,1782075,19245841,65604782,48704504,20143068,398,--,134452752,--,--,--,134452752,535000,0,0,20.49
2015/03,3481,群創光電,144710483,251356028,396066511,110454679,44486697,154941376,99535828,99629609,37224273,4735425,--,241125135,--,--,0,241125135,0,0,0,24.22
2015/03,3494,誠研科技,1671953,2343545,4015498,992470,207092,1199562,1794506,573554,22628,33993,0,2424681,--,--,391255,2815936,0,0,0,13.51
2015/03,3501,維熹科技,4529371,2634301,7163672,1381853,308990,1690843,1157649,1707116,2394003,226714,--,5485482,--,--,-12653,5472829,0,0,0,47.38
2015/03,3504,揚明光學,3079161,2449031,5528192,1425879,66181,1492060,1140598,1647625,1059818,188104,--,4036145,--,--,-13,4036132,0,0,0,35.39
2015/03,3514,昱晶能源,11719468,10377028,22096496,6837227,2312845,9150072,4495168,8947782,-489423,-7103,--,12946424,--,--,--,12946424,0,--,0,28.8
2015/03,3515,華擎,8152557,283946,8436503,2606536,20222,2626758,1150416,2799780,1768129,82990,--,5801315,--,--,8430,5809745,0,0,0,50.43
2015/03,3518,柏騰科技,2219612,1894569,4114181,597808,90591,688399,867072,1653444,716730,218102,-29566,3425782,--,--,--,3425782,0,--,600000,39.79
2015/03,3519,綠能,6852573,14237604,21090177,13728973,384218,14113191,4142615,3878771,-1475575,-345526,0,6200285,0,--,776701,6976986,0,0,0,14.97
2015/03,3532,台勝科,6706874,15092798,21799672,1483634,288904,1772538,7756966,5739080,6504263,26825,--,20027134,--,--,--,20027134,0,--,0,25.82
2015/03,3533,嘉澤端子,8157443,3219218,11376661,3337429,86247,3423676,934779,2365431,4120006,481122,0,7901338,--,--,51647,7952985,0,0,0,84.53
2015/03,3535,晶彩科,1316920,615769,1932689,599515,443040,1042555,785978,95386,8269,501,0,890134,--,--,--,890134,0,--,0,11.33
2015/03,3536,誠創科技,737003,600175,1337178,504383,102564,606947,968000,8650,-444934,53989,--,585705,--,--,144526,730231,0,--,0,6.05
2015/03,3545,敦泰,12329214,3820474,16149688,3339148,1275878,4615026,2928707,6583266,1458014,564675,--,11534662,--,--,--,11534662,0,--,0,39.38
2015/03,3550,聯穎,3239315,609299,3848614,1044869,464033,1508902,850000,473558,848399,91495,0,2263452,--,--,76260,2339712,0,0,0,26.63
2015/03,3557,嘉威光電,518849,620908,1139757,213692,186072,399764,1094342,91991,-449076,2541,--,739798,--,--,195,739993,0,0,0,6.76
2015/03,3559,全智科,1010521,1180277,2190798,248794,12545,261339,1193950,70082,665427,--,--,--,--,--,--,1929459,0,--,0,16.16
2015/03,3561,昇陽科,3454743,9317412,12772155,5483816,3829,5487645,3713594,5648907,-320983,-1757124,-300,7284094,--,--,416,7284510,0,0,30000,19.62
2015/03,3573,穎台,2739117,4115294,6854411,1674300,222369,1896669,1327555,4710873,-993988,8933,-95631,4957742,--,--,0,4957742,0,0,6000000,39.11
2015/03,3576,新日光,20541675,17935822,38477497,12940928,5252636,18193564,8582285,12212362,-1307857,174968,0,19661758,--,--,622175,20283933,0,0,0,22.91
2015/03,3579,尚志,7218720,15946727,23165447,14219915,614211,14834126,1155973,1128201,1444520,-185967,--,3542727,0,--,4788594,8331321,0,0,0,30.65
2015/03,3583,辛耘,1787771,1741317,3529088,1256131,466765,1722896,811390,506999,516519,18992,-47708,1806192,--,--,--,1806192,0,--,811000,22.49
2015/03,3584,介面光電,2410112,3422793,5832905,4635814,245680,4881494,1406682,725333,-1181597,993,--,951411,--,--,--,951411,0,--,0,6.76
2015/03,3588,通嘉,1385805,61192,1446997,233207,12834,246041,463808,372063,378850,-13765,0,1200956,--,--,0,1200956,0,0,0,25.89
2015/03,3591,艾笛森,2756073,2827499,5583572,1632671,71889,1704560,1346432,2485259,-9136,174255,-218637,3778173,--,--,100839,3879012,0,0,9000000,30.07
2015/03,3593,力銘,509072,1219646,1728718,715826,50287,766113,1127431,0,-255298,90472,0,962605,--,--,--,962605,0,0,0,8.54
2015/03,3596,智易科技,10536964,2422149,12959113,5018747,98881,5117628,1891438,2650850,2916012,15677,0,7473977,--,--,367508,7841485,0,0,0,39.51
2015/03,3598,奕力,4449864,989992,5439856,1866650,317286,2183936,719801,949315,1581210,17006,-11412,3255920,--,--,0,3255920,0,0,227000,45.38
2015/03,3605,宏致,3605403,3101306,6706709,1944663,619361,2564024,1239559,484727,2143200,316472,-41273,4142685,--,--,--,4142685,0,--,1014000,33.7
2015/03,3607,谷崧,6785612,5922781,12708393,2429652,2515714,4945366,1251512,2940462,2515457,594615,--,7302046,--,--,460981,7763027,579448,--,0,58.35
2015/03,3617,碩天科技,5014209,621377,5635586,1953152,36457,1989609,808055,1394534,1430967,25336,--,3658892,--,--,-12915,3645977,32000,0,0,45.28
2015/03,3622,洋華,2963142,4168345,7131487,936288,76061,1012349,1513276,4475693,-120538,238148,0,6106579,--,--,12559,6119138,0,0,0,40.35
2015/03,3645,達邁,1322012,2253807,3575819,749843,820216,1570059,1173882,389054,399968,978,--,1963882,--,--,41878,2005760,0,0,0,16.73
2015/03,3653,健策,3055796,1986720,5042516,574567,75612,650179,1063242,2268961,1034245,59864,-33975,4392337,--,--,--,4392337,0,0,830000,41.64
2015/03,3661,F- 世芯,2780224,1335788,4116012,1374299,--,1374299,615678,1390679,586240,149116,0,2741713,0,--,0,2741713,0,0,0,44.53
2015/03,3665,F-貿聯,5119717,1803813,6923530,2212655,451038,2663693,917825,1164568,1988268,189176,--,4259837,--,--,--,4259837,0,0,0,46.41
2015/03,3669,圓展,1246960,1498300,2745260,342619,19652,362271,982370,779930,702691,18537,-100539,2382989,--,--,--,2382989,0,0,5455000,25.68
2015/03,3673,F-TPK,74746499,56368147,131114646,84319998,16076123,100396121,3516318,21398710,1767966,3653414,--,30336408,--,--,382117,30718525,0,0,0,86.27
2015/03,3679,新至陞,5624763,1825362,7450125,1870842,785165,2656007,802653,1396350,2248413,403336,-56634,4794118,--,--,0,4794118,0,0,962000,60.45
2015/03,3682,亞太電信,17898515,22290240,40188755,4824830,405088,5229918,38885155,5886742,-9877788,--,-46220,34847889,--,--,110948,34958837,0,0,2394831,8.97
2015/03,3686,達能,1178021,3806222,4984243,327791,52201,379992,3496758,1513410,-405917,0,--,--,--,--,--,4604251,0,0,0,13.17
2015/03,3694,海華科技,3680103,1004296,4684399,3161797,579,3162376,1298388,927689,-785387,81333,0,1522023,--,--,0,1522023,0,0,0,11.72
2015/03,3698,隆達,13567867,9168531,22736398,5161987,3248924,8410911,6228685,7061827,1110754,200877,-276656,14325487,--,--,0,14325487,1000,0,19500000,23.74
2015/03,3701,大眾投控,7462208,4748535,12210743,8314429,95942,8410371,3206891,151669,-1792373,247281,-3232,1810236,--,--,1990136,3800372,0,0,338048,5.65
2015/03,3702,大聯大,174538267,13747771,188286038,126456945,14414971,140871916,16557092,15186826,12365137,2748275,-1252,46856078,--,--,558044,47414122,0,0,39481,28.3
2015/03,3703,欣陸投控,34365708,22235593,56601301,22931112,11840819,34771931,8832160,6864224,4819322,747716,-60377,21203045,--,--,626325,21829370,0,0,6486000,24.18
2015/03,3704,合勤控,14219483,2935516,17154999,7914020,177850,8091870,4710233,3824975,613993,99341,-223477,9025065,--,--,38064,9063129,0,0,18013262,19.92
2015/03,3705,永信,4617686,4306102,8923788,2005838,1029358,3035196,2664230,2174948,970020,-140798,-1439,5666961,--,--,221631,5888592,0,0,58060,21.28
2015/03,3706,神達,24002955,23149184,47152139,12883369,640393,13523762,7770209,22310200,1740549,2322645,-515226,33628377,--,--,0,33628377,0,0,19463228,44.39
2015/03,4104,佳醫,10669907,4626034,15295941,6382096,942035,7324131,1204524,2625616,2354550,32033,0,6216723,--,--,1755087,7971810,0,--,0,51.61
2015/03,4106,雃博,1319701,1257081,2576782,970826,1846,972672,833855,123321,651072,-5178,0,1603070,0,--,1040,1604110,0,--,0,19.22
2015/03,4108,懷特,1374055,1012110,2386165,36405,1895,38300,1636164,634835,-166067,-814,--,2104118,--,--,243747,2347865,0,0,0,12.86
2015/03,4119,旭富製藥,1368894,1924986,3293880,676575,21243,697818,743007,1092878,765509,-5332,--,2596062,--,--,--,2596062,0,0,0,34.94
2015/03,4133,亞諾法,947345,274978,1222323,64742,160,64902,580469,502389,73130,1433,0,1157421,--,--,--,1157421,0,0,0,19.94
2015/03,4137,F-麗豐,3332185,1303793,4635978,1054750,8090,1062840,794924,1419463,1169851,188900,--,3573138,--,--,--,3573138,0,0,0,44.95
2015/03,4141,F - 龍燈,10598713,6535290,17134003,10965709,171444,11137153,1519120,3034263,1499286,-55819,0,5996850,0,--,0,5996850,0,0,0,39.48
2015/03,4142,國光生技,1579223,4010338,5589561,274214,1306255,1580469,2376132,1825793,-426472,75375,-93841,3756987,--,--,252105,4009092,0,0,3993000,16.08
2015/03,4144,F-康聯,1840955,2555103,4396058,684072,292355,976427,780650,1128028,672242,433280,-66332,2947868,0,--,471763,3419631,0,--,1000000,38.25
2015/03,4164,承業醫,2229527,7128673,9358200,1809724,2623886,4433610,1304098,2394440,876591,-51443,--,4523686,--,--,400904,4924590,0,0,0,34.69
2015/03,4190,F-佐登,1503224,1315732,2818956,1752201,75557,1827758,515907,22495,369857,82939,--,991198,0,--,--,991198,0,0,0,19.21
2015/03,4306,炎洲,17894312,19265390,37159702,13987909,10660794,24648703,5102746,2049180,1140885,289851,-101981,8480681,--,--,4030318,12510999,0,0,8095000,16.89
2015/03,4414,如興,2283264,1019499,3302763,869366,934805,1804171,1367675,279899,-108289,41052,-90815,1489522,--,--,9070,1498592,0,--,6000000,11.39
2015/03,4426,利勤實業,938787,1774625,2713412,436313,428194,864507,911721,42859,893524,801,--,1848905,--,--,--,1848905,0,--,0,20.28
2015/03,4526,東台,11083328,3766412,14849740,6966570,1503595,8470165,2560265,1200010,1883225,135920,-28999,5750421,--,--,629154,6379575,0,--,1200000,22.57
2015/03,4532,瑞智精密,14239399,7300980,21540379,8743914,2874322,11618236,4684044,734108,1975287,450671,--,7844110,--,--,2078033,9922143,0,0,0,16.75
2015/03,4536,拓凱,4989633,3144910,8134543,2668202,330874,2999076,908200,1641376,1870741,358942,--,4779259,--,--,356208,5135467,0,--,0,52.62
2015/03,4545,銘鈺,2080083,745780,2825863,1362953,117441,1480394,678810,43155,626522,-3018,--,1345469,--,--,--,1345469,0,0,0,19.82
2015/03,4551,智伸科,2441210,2255084,4696294,1955668,78408,2034076,830000,1124255,584904,123059,--,2662218,--,--,--,2662218,0,--,0,32.07
2015/03,4555,台灣氣立,1550084,1940380,3490464,853632,247320,1100952,608000,210950,1488179,82383,--,2389512,--,--,--,2389512,0,--,0,39.3
2015/03,4557,F-永新,876242,642467,1518709,429404,30482,459886,310000,179613,487712,70967,--,1048292,--,--,10531,1058823,0,0,0,33.82
2015/03,4720,德淵企業,1223513,718041,1941554,659137,169166,828303,810767,21275,213007,46817,--,1091866,--,--,21385,1113251,0,0,0,13.47
2015/03,4722,國精化學,1998881,1218246,3217127,1099622,213878,1313500,882469,250901,664670,105587,--,1903627,--,--,--,1903627,0,--,0,21.57
2015/03,4725,信昌化,3747310,8686951,12434261,3302494,4901034,8203528,2919750,690000,667079,-46096,--,--,--,--,--,4230733,0,--,0,14.49
2015/03,4733,上緯企業,7129875,1448949,8578824,4283278,1229934,5513212,869632,846295,1192295,178400,-22181,3064441,--,--,1171,3065612,0,--,516000,35.45
2015/03,4737,華廣,1044979,3081128,4126107,1068014,1688841,2756855,514468,711881,131560,11343,--,1369252,--,--,0,1369252,0,0,0,26.61
2015/03,4746,台耀,2344504,3550560,5895064,1538033,1348701,2886734,853537,1512851,394396,247546,--,3008330,--,--,--,3008330,0,0,0,35.25
2015/03,4755,三福化工,1866829,1625190,3492019,841457,122454,963911,897910,647690,911618,70890,--,2528108,--,--,--,2528108,0,0,0,28.16
2015/03,4763,F-材料,956315,392784,1349099,387053,11325,398378,410000,130241,243515,166965,--,950721,0,--,--,950721,0,--,0,23.19
2015/03,4904,遠傳,31473340,103047369,134520709,30401050,33542804,63943854,32585008,12058158,25319164,-130271,--,69832059,--,--,744796,70576855,0,--,0,21.43
2015/03,4906,正文,10342730,6321684,16664414,7896321,213100,8109421,3057606,4272009,1042989,210605,-28216,8554993,--,--,--,8554993,0,1912000,1912000,28.33
2015/03,4912,F-聯德,2036360,826565,2862925,1202843,43745,1246588,398281,760547,384882,90039,-17412,1616337,--,--,0,1616337,0,0,17412,40.6
2015/03,4915,致伸,30120466,10839318,40959784,26055291,2612845,28668136,4415543,780058,4163968,432931,--,9792500,--,--,2499148,12291648,164000,0,0,22.19
2015/03,4916,事欣科,1013044,740542,1753586,402997,265080,668077,678990,280425,88677,51214,-13797,1085509,--,--,--,1085509,0,0,797000,16.18
2015/03,4919,新唐科技,3926991,1413356,5340347,1627754,614871,2242625,2075544,63498,886355,72325,--,3097722,--,--,0,3097722,0,0,0,14.92
2015/03,4927,F-泰鼎,4954317,6238331,11192648,5809777,1443918,7253695,1225950,1483703,1444732,-236975,--,3917410,--,--,21543,3938953,0,--,0,31.95
2015/03,4930,燦星網通,10196429,3188527,13384956,5295383,1297474,6592857,1343000,2197645,934270,203428,--,4678343,--,--,2113756,6792099,0,0,0,34.84
2015/03,4934,太極能源,3281950,4378573,7660523,2161306,338817,2500123,3165450,1709032,263067,22851,0,5160400,0,--,0,5160400,0,0,0,16.3
2015/03,4935,F-茂林,5897637,2905628,8803265,2647102,108806,2755908,1396501,2534763,2028925,417680,-330512,6047357,--,--,--,6047357,0,--,10000000,46.64
2015/03,4938,和碩,453337832,86486769,539824601,337029320,17057079,354086399,26032293,78922268,35865922,4201193,-2089,145019587,0,--,40718615,185738202,0,0,208881,55.71
2015/03,4942,嘉彰,7734952,3003009,10737961,2847877,261282,3109159,1523046,2971026,2594241,527304,--,7615617,--,--,13185,7628802,0,--,0,50.0
2015/03,4952,凌通科技,2197543,732267,2929810,758650,91832,850482,1088158,237725,721838,31607,--,2079328,--,--,--,2079328,0,--,0,19.11
2015/03,4956,光鋐,1816766,1210979,3027745,805748,163553,969301,1004082,389303,664236,823,--,2058444,--,--,--,2058444,0,--,0,20.5
2015/03,4958,F-臻鼎,54158645,35060537,89219182,39425119,9211270,48636389,8047484,11942690,17422417,3170202,--,40582793,--,--,--,40582793,0,0,0,50.43
2015/03,4960,奇美材料,10778951,7277232,18056183,4920267,148718,5068985,5157285,400487,6950578,250952,--,12759302,--,--,227896,12987198,0,--,0,24.74
2015/03,4968,立積,827075,83279,910354,406983,3854,410837,439976,947,58617,-23,--,--,--,--,--,499517,0,0,0,11.35
2015/03,4976,佳凌,683153,1616336,2299489,344293,533314,877607,1059400,369098,80365,-11954,-75027,--,--,--,--,1421882,0,0,2221000,13.71
2015/03,4977,F-眾達,1425731,226357,1652088,278309,3381,281690,535579,470571,398479,83893,-118124,1370398,--,--,--,1370398,0,0,1998000,26.58
2015/03,4984,F-科納,1753080,142145,1895225,174645,34916,209561,453827,752175,356313,123349,0,1685664,--,--,0,1685664,0,0,0,37.14
2015/03,4994,傳奇,1952832,159531,2112363,350355,54197,404552,1106410,437145,192197,-27941,--,1707811,--,--,--,1707811,0,0,0,15.44
2015/03,4999,鑫禾,2470300,973125,3443425,602860,158675,761535,744172,476353,1385164,88736,-12535,2681890,--,--,--,2681890,0,--,336000,36.2
2015/03,5007,三星科技,3501871,3885091,7386962,1676819,525656,2202475,2949401,478182,1629849,-33146,--,5024286,--,--,160201,5184487,0,0,0,17.03
2015/03,5203,訊連,3725109,2252268,5977377,1029348,507379,1536727,1011134,1823163,1810842,-20088,-184401,4440650,--,--,--,4440650,0,2803000,2803000,46.5
2015/03,5215,F-科嘉,2087355,767368,2854723,553255,225636,778891,543375,808412,592370,120127,--,2064284,--,--,11548,2075832,0,--,0,37.99
2015/03,5225,F-東科,4061698,1645841,5707539,3545153,471245,4016398,610020,744831,241567,118741,-24018,1691141,--,--,0,1691141,0,0,453000,27.93
2015/03,5234,達興,2080328,1187281,3267609,1189508,177418,1366926,933781,41814,926561,-1473,--,1900683,--,--,--,1900683,0,--,0,20.35
2015/03,5243,F-乙盛,6530161,3716641,10246802,3868001,32708,3900709,1805289,2783854,1566955,316881,-200378,6272601,--,--,73492,6346093,0,--,6073000,35.96
2015/03,5259,清惠,367128,953312,1320440,414573,221049,635622,720336,419293,-462634,7823,--,--,--,--,--,684818,0,0,0,9.51
2015/03,5264,F-鎧勝,27931347,19853947,47785294,16105429,2238148,18343577,3397070,11328062,12135931,2580654,--,29441717,--,--,--,29441717,0,0,0,86.67
2015/03,5269,祥碩科技,1307773,200870,1508643,248580,1753,250333,570909,453594,296635,-62828,--,1258310,--,--,0,1258310,0,4000,0,22.04
2015/03,5285,界霖,1912399,804723,2717122,403996,698138,1102134,748000,333543,442546,90899,0,1614988,--,--,--,1614988,0,0,0,21.59
2015/03,5288,F-豐祥,2174917,797927,2972844,561475,68382,629857,658524,802877,828274,53312,0,2342987,0,--,0,2342987,334000,0,0,36.09
2015/03,5305,敦南科技,8232257,10701704,18933961,5695095,3014568,8709663,3160342,2055029,2301678,1081822,-121555,8477316,--,--,1746982,10224298,0,0,6233000,27.36
2015/03,5388,中磊電子,19214321,4458998,23673319,16649943,324025,16973968,2409378,1515582,2280850,491553,--,6697363,--,--,1988,6699351,73771,0,0,27.8
2015/03,5434,崇越科技,7119962,3937018,11056980,4746194,609392,5355586,1626467,1464020,2538541,63396,--,5692424,--,--,8970,5701394,0,--,0,35.0
2015/03,5469,瀚宇博德,35935103,19795769,55730872,23710193,11698812,35409005,4554362,2123941,4764295,990263,-71060,12361801,--,--,7960066,20321867,0,--,5000000,27.44
2015/03,5471,松翰科技,2876476,765637,3642113,498026,92189,590215,1678770,62661,1304982,5485,--,3051898,--,--,--,3051898,0,0,0,18.18
2015/03,5484,慧友電子,1099870,346024,1445894,419431,--,419431,1155079,8284,-168004,31104,0,1026463,--,--,0,1026463,0,--,0,8.89
2015/03,5515,建國工程,8136322,1309568,9445890,1896126,1924882,3821008,3389001,200524,1649402,412078,-28869,5622136,--,--,2746,5624882,0,--,2998000,16.74
2015/03,5519,隆大營建,6529879,533777,7063656,1902283,2279920,4182203,1830000,12371,1037394,1688,--,2881453,--,--,--,2881453,0,0,0,15.75
2015/03,5521,工信,7137789,1471965,8609754,4198659,291375,4490034,3475274,310362,222879,63500,--,4072015,--,--,47705,4119720,0,0,0,11.72
2015/03,5522,遠雄建設,85350355,12300421,97650776,53258791,2452314,55711105,8354332,8933159,23445523,1198196,--,41931210,--,--,8461,41939671,0,0,0,50.19
2015/03,5525,順天建設,7358359,2255593,9613952,4907414,241956,5149370,2530909,210609,1567012,0,-28770,4279760,--,--,184822,4464582,0,0,8604399,17.51
2015/03,5531,鄉林建設,45113071,1649852,46762923,24701004,7855182,32556186,8823100,141,1878705,233975,0,10935921,0,--,3270816,14206737,0,0,0,12.39
2015/03,5533,皇鼎建設,9155132,4522789,13677921,4539193,2052490,6591683,2713356,18595,4356309,-2022,--,7086238,--,--,--,7086238,0,--,0,26.12
2015/03,5534,長虹,27330439,704618,28035057,18393223,187231,18580454,2743176,1078203,5593178,0,--,9414557,--,--,40046,9454603,0,0,0,34.32
2015/03,5538,F-東明,3894340,1184782,5079122,1334893,116715,1451608,1680000,917152,640549,351255,--,3588956,--,--,38558,3627514,0,--,0,21.36
2015/03,5607,遠雄港,577120,6529576,7106696,1113988,2187083,3301071,1699791,492000,837103,129170,--,3158064,--,--,647561,3805625,0,0,0,18.58
2015/03,5608,四維航業,1739059,32493696,34232755,5476279,18983567,24459846,4235606,1484700,3194967,257164,--,9172437,--,--,600472,9772909,0,0,0,21.66
2015/03,5706,鳳凰旅遊,1295001,471364,1766365,563519,10214,573733,640396,281358,352558,-43347,-97040,1133925,0,--,58707,1192632,0,0,2194000,18.33
2015/03,5871,F-中租,209798434,53874005,263672439,181269997,43619350,224889347,11392300,9407341,13775620,2207541,0,36782802,--,--,2000290,38783092,0,--,0,32.29
2015/03,5906,F-台南,588783,151266,740049,302185,52623,354808,963233,235640,-879195,65563,--,385241,--,--,--,385241,0,0,0,4.0
2015/03,5907,F-大洋,9226677,15353923,24580600,9438158,4497629,13935787,2020000,5207809,3002611,706376,-304580,10632216,--,--,12597,10644813,0,0,4531000,53.84
2015/03,6108,競國實業,7712907,4689335,12402242,6654843,2317772,8972615,1598993,418929,941331,470374,0,3429627,--,--,--,3429627,0,0,0,21.45
2015/03,6112,聚碩,4295423,704733,5000156,3091036,12855,3103891,917204,444122,428308,0,--,1789634,--,--,106631,1896265,0,--,0,19.51
2015/03,6115,鎰勝,6835355,1399184,8234539,2815566,220661,3036227,1788876,1215849,2034539,131697,0,5170961,--,--,27351,5198312,0,0,0,28.91
2015/03,6116,彩晶,12064750,29118787,41183537,7220665,39565,7260230,32339339,842099,1377977,-636108,--,33923307,--,--,--,33923307,0,0,0,10.49
2015/03,6117,迎廣科技,1666930,1618951,3285881,1485161,42479,1527640,886500,560689,268087,42965,0,1758241,--,--,--,1758241,0,0,0,19.83
2015/03,6120,達運,23704905,10886046,34590951,16409828,3801973,20211801,7499671,4509307,1436963,1082686,-149477,14379150,--,--,0,14379150,0,0,13403000,19.52
2015/03,6128,上福全球,1016021,2686044,3702065,1499452,452001,1951453,910887,242079,545130,52516,--,1750612,--,--,--,1750612,0,0,0,19.22
2015/03,6131,悠克國際,326609,982445,1309054,209242,17808,227050,1016948,82572,-221523,204007,0,1082004,--,--,--,1082004,0,--,0,10.64
2015/03,6133,金橋科技,1354688,556770,1911458,275081,2387,277468,1170064,291797,129820,77155,-34846,1633990,--,--,--,1633990,0,0,2500000,14.27
2015/03,6136,富爾特,1383784,1582446,2966230,94793,24407,119200,1155364,21845,593626,1052766,0,2823601,0,--,23429,2847030,0,0,0,24.44
2015/03,6139,亞翔工程,15763482,6317026,22080508,9902905,2900259,12803164,1882512,2563551,1921780,549798,0,6917641,--,--,2359703,9277344,0,--,0,36.75
2015/03,6141,柏承科技,1967865,2657976,4625841,2232719,265368,2498087,1330645,291738,386427,144012,-26152,2126670,--,--,1084,2127754,0,0,2779000,16.32
2015/03,6142,友勁科技,4756475,2239168,6995643,2801162,1099029,3900191,2682357,431695,30131,-48731,0,3095452,--,--,0,3095452,0,0,0,11.54
2015/03,6145,勁永國際,2344640,4173131,6517771,1016832,539423,1556255,3255333,921445,270040,514698,--,4961516,--,--,0,4961516,0,--,0,15.24
2015/03,6152,百一電子,4789107,1716449,6505556,3655992,323557,3979549,1724005,613292,-25386,251666,-58448,2505129,--,--,20878,2526007,0,--,5317000,14.99
