年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2015,04,1614,三洋電,5226639,4222800,1003839,--,--,1003839,694994,--,308845,1389,310234,52357,257877,--,--,257877,-31635,--,226242,256086,--,1791,224451,--,1791,0.99
2015,04,1615,大山,2393947,2242232,151715,--,--,151715,123527,--,28188,-4357,23831,7979,15852,--,--,15852,-2397,--,13455,13455,0,2397,13455,0,0,0.14
2015,04,1616,億泰,3487824,3414938,72886,--,--,72886,207826,--,-134940,492218,357278,165719,191559,--,--,191559,2350,--,193909,191559,--,--,193909,--,--,1.01
2015,04,1617,榮星電線,2898267,2635584,262683,--,--,262683,236485,--,26198,34274,60472,4354,56118,--,--,56118,-33661,--,22457,55756,--,362,22823,--,-366,0.39
2015,04,1618,合機公司,2314420,2103684,210736,--,--,210736,106665,--,104071,22186,126257,18463,107794,--,--,107794,-158585,--,-50791,107794,--,0,-50791,--,0,0.45
2015,04,1626,F-艾美,10967669,8891263,2076406,9950,9525,2075981,2138845,--,-62864,-59457,-122321,-28279,-94042,--,--,-94042,-41323,--,-135365,-94042,--,--,-135365,--,--,-0.77
2015,04,1701,中化,5627644,4015274,1612370,--,--,1612370,1366414,--,245956,204373,450329,90378,359951,--,--,359951,-192923,--,167028,353696,--,6255,161949,--,5079,1.19
2015,04,1702,南僑化工,15479543,9871293,5608250,--,--,5608250,3652831,--,1955419,-214378,1741041,577080,1163961,--,--,1163961,-177248,--,986713,1112850,--,51111,940307,--,46406,4.49
2015,04,1704,榮化,35965047,30870414,5094633,--,--,5094633,2380111,--,2714522,7540118,10254640,490157,9764483,--,--,9764483,313365,--,10077848,9974414,--,-209931,10287777,--,-209929,11.69
2015,04,1707,葡萄王,7247855,862714,6385141,--,--,6385141,4572725,--,1812416,70188,1882604,335720,1546884,--,--,1546884,-10061,--,1536823,1051652,--,495232,1041648,--,495175,8.07
2015,04,1708,東鹼,4594088,3118333,1475755,--,--,1475755,543214,--,932541,-322120,610421,127792,482629,--,--,482629,83893,--,566522,452715,--,29914,536673,--,29849,2.48
2015,04,1709,和益化工,9461829,7938489,1523340,--,--,1523340,735506,--,787834,57997,845831,143567,702264,--,--,702264,-24551,--,677713,635428,--,66836,610198,--,67515,1.48
2015,04,1710,東聯,13924475,12563778,1360697,--,--,1360697,826041,--,534656,-880102,-345446,-30829,-314617,--,--,-314617,-639730,--,-954347,-119952,--,-194665,-692005,--,-262342,-0.14
2015,04,1711,永光化學,9537421,7252907,2284514,--,--,2284514,1611960,--,672554,52462,725016,151354,573662,--,--,573662,-81995,--,491667,565347,--,8315,480345,--,11322,1.08
2015,04,1712,興農,17731881,13057664,4674217,--,--,4674217,4000627,--,673590,-230407,443183,82680,360503,--,--,360503,-125358,--,235145,352733,--,7770,228952,--,6193,1.03
2015,04,1713,國化,658864,552037,106827,--,--,106827,59178,--,47649,31422,79071,9437,69634,--,--,69634,-4311,--,65323,--,--,--,--,--,--,0.46
2015,04,1714,和桐化學,38883963,36803423,2080540,--,--,2080540,2135837,--,-55297,93201,37904,131205,-93301,--,--,-93301,-108547,--,-201848,352117,--,-445418,285311,--,-487159,0.37
2015,04,1715,萬洲化學,11966506,10544347,1422159,--,--,1422159,1055483,--,366676,-78229,288447,142256,146191,--,--,146191,11503,--,157694,198941,-45070,-7680,225581,-44529,-23358,0.49
2015,04,1717,長興材料,38486943,29740054,8746889,--,--,8746889,5349462,--,3397427,93693,3491120,618344,2872776,--,--,2872776,-654615,--,2218161,2871636,--,1140,2229465,--,-11304,2.81
2015,04,1720,生達化學,3321366,1826285,1495081,--,--,1495081,1111596,--,383485,80217,463702,95803,367899,--,--,367899,71497,--,439396,347894,--,20005,417878,--,21518,1.95
2015,04,1721,三晃,1432395,1220708,211687,--,--,211687,149211,--,62476,-3106,59370,0,59370,--,--,59370,-6662,--,52708,59370,--,--,52708,--,--,0.71
2015,04,1722,台肥,17487077,13612077,3875000,--,--,3875000,1529988,--,2345012,174718,2519730,92647,2427083,--,--,2427083,300818,--,2727901,2427083,--,--,2727901,--,--,2.48
2015,04,1723,中碳,5737544,4191959,1545585,--,--,1545585,345668,--,1199917,241946,1441863,202777,1239086,--,--,1239086,-440136,--,798950,1239033,--,53,798566,--,384,5.37
2015,04,1724,台硝,1764654,1431968,332686,--,--,332686,203068,8649,138267,107131,245398,31656,213742,--,--,213742,-424,--,213318,213742,--,--,213318,--,--,1.67
2015,04,1725,元禎,9077893,8669595,408298,--,--,408298,238721,--,169577,66800,236377,34403,201974,--,--,201974,-186255,--,15719,201974,--,0,15719,--,0,1.11
2015,04,1726,永記造漆,8076116,5707528,2368588,--,--,2368588,1141623,0,1226965,2096,1229061,289207,939854,--,--,939854,-104199,--,835655,939854,--,0,835655,--,0,5.80
2015,04,1727,中華化學,2200305,1902860,297445,--,--,297445,179360,--,118085,-3783,114302,15905,98397,--,--,98397,-6788,--,91609,98883,--,-486,92166,--,-557,0.90
2015,04,1729,必翔實業,1407761,1093079,314682,--,--,314682,400286,--,-85604,72363,-13241,14128,-27369,--,--,-27369,-6784,--,-34153,-60427,--,33058,-66903,--,32750,-0.33
2015,04,1730,花仙子,1985548,1085980,899568,--,--,899568,719706,--,179862,32167,212029,50808,161221,--,--,161221,-5603,--,155618,145804,--,15417,139432,--,16186,2.73
2015,04,1731,美吾華,1369188,738645,630543,--,--,630543,517964,477,113056,-18295,94761,15675,79086,--,--,79086,-10110,--,68976,79086,--,--,68976,--,--,0.60
2015,04,1732,毛寶,597418,348332,249086,--,--,249086,259621,--,-10535,2115,-8420,-127,-8293,--,--,-8293,-1666,--,-9959,-8293,--,--,-9959,--,--,-0.20
2015,04,1733,五鼎,1847454,1300319,547135,--,--,547135,246340,--,300795,10498,311293,49755,261538,0,--,261538,-4515,--,257023,261853,--,-315,257443,--,-420,2.66
2015,04,1734,杏輝藥品,2187401,1401418,785983,--,--,785983,914250,--,-128267,69608,-58659,24870,-83529,--,--,-83529,94394,--,10865,13952,--,-97481,43659,--,-32794,0.09
2015,04,1735,日勝化,3361317,2690141,671176,--,--,671176,474704,--,196472,-16121,180351,60360,119991,--,--,119991,7138,--,127129,124279,--,-4288,133275,--,-6146,1.25
2015,04,1736,喬山健康,16974930,9153723,7821207,--,--,7821207,7161180,--,660027,208960,868987,304907,564080,--,--,564080,-291566,--,272514,563605,--,475,272039,--,475,1.85
2015,04,1737,臺鹽,2761204,1718895,1042309,--,--,1042309,733013,--,309296,10042,319338,50408,268930,--,--,268930,-32872,--,236058,268930,--,--,236058,--,--,1.34
2015,04,1762,中化合成,1162211,755738,406473,--,--,406473,306958,--,99515,236591,336106,27795,308311,--,--,308311,-4987,--,303324,308356,--,-45,303355,--,-31,3.98
2015,04,1773,勝一化工,6498135,5181352,1316783,--,--,1316783,689377,--,627406,116509,743915,132007,611908,--,--,611908,-13520,--,598388,611908,--,0,598388,--,0,4.08
2015,04,1783,和康生技,261469,169938,91531,--,--,91531,152055,--,-60524,-1539,-62063,896,-62959,--,--,-62959,-449,--,-63408,-62959,--,--,-63408,--,--,-0.89
2015,04,1786,科妍,264842,109265,155577,--,--,155577,115430,--,40147,6625,46772,-8068,54840,--,--,54840,-3531,--,51309,54840,--,--,51309,--,--,1.05
2015,04,1789,台灣神隆,3955207,2278553,1676654,--,--,1676654,926951,--,749703,53181,802884,167919,634965,--,--,634965,-25918,--,609047,634965,--,--,609047,--,--,0.87
2015,04,1802,台玻,41286161,39036140,2250021,--,--,2250021,5250580,-17258,-3017817,-1890092,-4907909,317541,-5225450,--,--,-5225450,-1749099,--,-6974549,-4687597,--,-537853,-6336046,--,-638503,-1.97
2015,04,1805,寶徠,119632,111241,8391,--,--,8391,154006,--,-145615,250142,104527,-9566,114093,--,--,114093,0,--,114093,114093,--,--,114093,--,--,1.42
2015,04,1806,冠軍,6048154,4152406,1895748,--,--,1895748,1656120,--,239628,-212437,27191,99999,-72808,--,--,-72808,-52861,--,-125669,-72808,--,0,-125669,--,0,-0.17
2015,04,1808,潤隆,4951316,3503090,1448226,--,--,1448226,473161,0,975065,-19398,955667,45448,910219,--,--,910219,674,--,910893,--,--,--,--,--,--,4.30
2015,04,1809,中釉,2828746,2227343,601403,--,--,601403,538305,-1512,61586,13182,74768,29755,45013,--,--,45013,-19642,--,25371,73389,--,-28376,69866,--,-44495,0.39
2015,04,1810,和成,5972666,4293650,1679016,--,--,1679016,1515319,--,163697,27744,191441,69096,122345,--,--,122345,-269172,--,-146827,127431,--,-5086,-141126,--,-5701,0.35
2015,04,1817,凱撒衛浴,2203488,1497464,706024,--,--,706024,387051,446,319419,2342,321761,90634,231127,--,--,231127,-5326,--,225801,231127,--,--,225801,--,--,3.18
2015,04,1902,台紙,6260721,5419956,840765,--,--,840765,562505,--,278260,7347,285607,86887,198720,--,--,198720,-53056,--,145664,182907,--,15813,133310,--,12354,0.45
2015,04,1903,士紙,205498,221434,-15936,0,0,-15936,210130,626,-225440,66659,-158781,0,-158781,0,--,-158781,-286444,--,-445225,-158781,--,0,-445225,--,0,-0.61
2015,04,1904,正隆,43390236,36228475,7161761,--,--,7161761,5383723,--,1778038,-469793,1308245,464142,844103,--,--,844103,-307923,--,536180,1170948,--,-326845,883556,--,-347376,1.06
2015,04,1905,華紙,20990843,18718924,2271919,--,--,2271919,1491671,-740,779508,80947,860455,14677,845778,--,--,845778,-379152,--,466626,779717,--,66061,478369,--,-11743,0.66
2015,04,1906,寶隆,321120,255582,65538,--,--,65538,65863,--,-325,103647,103322,15883,87439,--,--,87439,-627912,--,-540473,79282,--,8157,-512977,--,-27496,0.53
2015,04,1907,永豐餘,63579997,52915125,10664872,--,--,10664872,8978385,-740,1685747,-58509,1627238,445044,1182194,--,--,1182194,-4261556,--,-3079362,501904,--,680290,-3611713,--,532351,0.30
2015,04,1909,榮成,26826653,21846907,4979746,--,--,4979746,2903517,--,2076229,-826332,1249897,300815,949082,--,--,949082,-859163,--,89919,935449,--,13633,96139,--,-6220,1.12
2015,04,2002,中鋼,285053876,263652456,21401420,89,--,21401331,13285800,--,8115531,1390079,9505610,1886191,7619419,--,--,7619419,-3075005,--,4544414,7604721,--,14698,5073036,--,-528622,0.49
2015,04,2006,東和鋼鐵,31053412,28019608,3033804,--,--,3033804,1522667,--,1511137,3519,1514656,268977,1245679,--,--,1245679,-39593,--,1206086,1269089,--,-23410,1230981,--,-24895,1.27
2015,04,2007,燁興公司,7504158,7548583,-44425,--,--,-44425,225528,--,-269953,-226976,-496929,0,-496929,--,--,-496929,-9050,--,-505979,-496920,--,-9,-505970,--,-9,-0.79
2015,04,2008,高興昌,1246538,1326461,-79923,--,--,-79923,132891,--,-212814,420047,207233,19849,187384,--,--,187384,-301938,--,-114554,--,--,--,--,--,--,0.68
2015,04,2009,第一伸銅,3200272,3436096,-235824,--,--,-235824,65339,--,-301163,-90847,-392010,-51447,-340563,--,--,-340563,-692195,--,-1032758,--,--,--,--,--,--,-0.95
2015,04,2010,春源鋼鐵,16477374,15400122,1077252,0,0,1077252,914129,--,163123,695310,858433,170651,687782,--,--,687782,-159273,--,528509,662706,--,25076,542852,--,-14343,1.02
2015,04,2012,春雨,8560902,7158962,1401940,--,--,1401940,1087425,--,314515,-21925,292590,72261,220329,--,--,220329,-138084,--,82245,147408,--,72921,19094,--,63151,0.56
2015,04,2013,中鋼構,15660137,15070912,589225,--,--,589225,409285,--,179940,47941,227881,54648,173233,0,--,173233,-146179,--,27054,173233,--,--,27054,--,--,0.90
2015,04,2014,中鴻,29992331,31596846,-1604515,--,--,-1604515,1128757,--,-2733272,1569176,-1164096,-1898,-1162198,--,--,-1162198,-1244047,--,-2406245,-1162198,--,--,-2406245,--,--,-0.81
2015,04,2015,豐興鋼鐵,23380189,20363998,3016191,--,--,3016191,760718,--,2255473,144070,2399543,395908,2003635,--,--,2003635,-32636,--,1970999,2003635,--,0,1970999,--,0,3.45
2015,04,2017,官田鋼,4797729,4436893,360836,--,--,360836,411209,-1397,-51770,20521,-31249,38578,-69827,--,--,-69827,-6005,--,-75832,-188172,--,118345,-194215,--,118383,-0.59
2015,04,2020,美亞鋼管,4436044,3977222,458822,644,355,458533,431612,--,26921,-466175,-439254,47951,-487205,--,--,-487205,-194293,--,-681498,-370435,--,-116770,-565995,--,-115503,-1.45
2015,04,2022,聚亨,7488160,7310138,178022,--,--,178022,559427,--,-381405,-309688,-691093,-421,-690672,--,--,-690672,-403314,--,-1093986,-581093,--,-109579,-813287,--,-280699,-1.06
2015,04,2023,燁輝,49784834,46080342,3704492,--,--,3704492,2842815,--,861677,-2458392,-1596715,18122,-1614837,--,--,-1614837,190111,--,-1424726,-953786,--,-661051,-761465,--,-663261,-0.56
2015,04,2024,志聯工業,1380466,1252372,128094,--,--,128094,83730,--,44364,-9737,34627,179,34448,0,--,34448,298,--,34746,34448,--,0,34746,--,0,0.34
2015,04,2025,千興,2926372,3190504,-264132,--,--,-264132,53872,-1685,-319689,-88755,-408444,353,-408797,0,--,-408797,-55437,--,-464234,-408793,--,-4,-464225,--,-9,-1.45
2015,04,2027,大成鋼,50679180,45291748,5387432,--,--,5387432,5157254,6855,237033,-42696,194337,361224,-166887,--,--,-166887,375407,--,208520,-288067,--,121180,17246,--,191274,-0.36
2015,04,2028,威致鋼鐵,5265484,5953032,-687548,--,--,-687548,173993,--,-861541,-231097,-1092638,32755,-1125393,--,--,-1125393,22482,--,-1102911,--,--,--,--,--,--,-3.13
2015,04,2029,盛餘,12892092,11298251,1593841,--,196,1594037,777675,--,816362,-758915,57447,147835,-90388,--,--,-90388,-54126,--,-144514,-91948,--,1560,-144490,--,-24,-0.29
2015,04,2030,彰源,11715848,11144916,570932,--,--,570932,758934,--,-188002,-148248,-336250,-49268,-286982,--,--,-286982,-62670,--,-349652,-286982,0,0,-349652,0,0,-1.01
2015,04,2031,新光鋼,6449699,7018072,-568373,--,--,-568373,192850,-93900,-855123,433214,-421909,-13130,-408779,--,--,-408779,-582437,--,-991216,-401876,--,-6903,-984176,--,-7040,-1.45
2015,04,2032,新鋼工業,3056085,2938365,117720,--,--,117720,104168,--,13552,25878,39430,5160,34270,--,--,34270,-5260,--,29010,--,--,--,--,--,--,0.26
2015,04,2033,佳大世界,747537,673840,73697,--,--,73697,72070,--,1627,-5073,-3446,322,-3768,--,--,-3768,-8442,--,-12210,--,--,--,--,--,--,-0.05
2015,04,2034,允強,18374720,17028938,1345782,--,--,1345782,784994,--,560788,66046,626834,95672,531162,0,--,531162,-20153,--,511009,531162,--,0,511009,--,0,1.44
2015,04,2038,海光企業,8023635,8132860,-109225,--,--,-109225,164670,--,-273895,39075,-234820,-38234,-196586,--,--,-196586,-12427,--,-209013,-199938,--,3352,-212365,--,3352,-1.16
2015,04,2049,上銀科技,14881048,9547429,5333619,--,--,5333619,3431002,--,1902617,-68431,1834186,439627,1394559,--,--,1394559,-91926,--,1302633,1642238,--,-247679,1551550,--,-248917,6.10
2015,04,2059,川湖,4498347,1915012,2583335,--,--,2583335,559823,--,2023512,354736,2378248,455286,1922962,--,--,1922962,-4659,--,1918303,1922962,--,--,1918303,--,--,20.18
2015,04,2062,橋椿,6776525,5218643,1557882,--,--,1557882,826083,--,731799,77250,809049,185382,623667,--,--,623667,-35271,--,588396,623667,--,--,588396,--,--,3.83
2015,04,2069,運錩,7649128,7139673,509455,--,--,509455,349214,--,160241,-58007,102234,41212,61022,--,--,61022,-18505,--,42517,61022,--,--,42517,--,--,0.55
2015,04,2101,南港輪胎,10869998,8682037,2187961,634,0,2187327,1233047,0,954280,159115,1113395,302898,810497,--,--,810497,-215181,--,595316,810497,--,0,595316,--,0,0.97
2015,04,2102,泰豐輪胎,7535941,5666519,1869422,--,--,1869422,1214861,--,654561,48257,702818,152850,549968,--,--,549968,-20470,--,529498,545352,4616,--,524882,4616,--,1.22
2015,04,2103,台橡,25981759,22606144,3375615,--,--,3375615,2140505,161573,1396683,-750683,646000,44853,601147,--,--,601147,737495,--,1338642,529115,--,72032,1295104,--,43538,0.64
2015,04,2104,中橡,16851463,13196142,3655321,--,--,3655321,1568529,--,2086792,-170513,1916279,1189715,726564,--,--,726564,-2005683,--,-1279119,850638,--,-124074,-1198157,--,-80962,1.45
2015,04,2105,正新,116726293,81168501,35557792,--,--,35557792,16937412,--,18620380,-1144177,17476203,4636989,12839214,--,--,12839214,-1719409,--,11119805,12776655,--,62559,11121989,--,-2184,3.94
2015,04,2106,建大,31239954,22651694,8588260,--,--,8588260,4858471,--,3729789,561235,4291024,824047,3466977,--,--,3466977,-116415,--,3350562,3466978,--,-1,3350564,--,-2,4.04
2015,04,2107,厚生,2290940,1235218,1055722,--,--,1055722,244056,--,811666,208284,1019950,230132,789818,--,--,789818,-232660,--,557158,789825,--,-7,557165,--,-7,1.60
2015,04,2108,南帝化工,9665791,7213027,2452764,--,--,2452764,1031611,--,1421153,119465,1540618,346357,1194261,--,--,1194261,-58651,--,1135610,1158746,--,35515,1100929,--,34681,2.72
2015,04,2109,華豐橡膠,6461629,4845993,1615636,--,--,1615636,935075,--,680561,-172481,508080,223138,284942,--,--,284942,-86650,--,198292,104716,--,180226,70791,--,127501,0.32
2015,04,2114,鑫永銓,1832109,1189076,643033,--,--,643033,161346,--,481687,35487,517174,98955,418219,--,--,418219,8994,--,427213,418853,--,-634,427719,--,-506,6.20
2015,04,2115,F-六暉,2474627,1928987,545640,--,--,545640,263341,--,282299,35568,317867,71362,246505,--,--,246505,-23517,--,222988,246505,--,--,222988,--,--,3.35
2015,04,2201,裕隆汽車,122525821,104565743,17960078,--,1088,17961166,17681210,--,279956,4457921,4737877,818585,3919292,--,--,3919292,-907689,--,3011603,3352078,--,567214,2575361,--,436242,2.29
2015,04,2204,中華汽車,36884447,30181234,6703213,--,9914,6713127,4497712,--,2215415,1675814,3891229,386541,3504688,--,--,3504688,-544138,--,2960550,3166104,--,338584,2667467,--,293083,2.32
2015,04,2206,三陽工業,32884338,28141915,4742423,--,--,4742423,5161227,--,-418804,4015606,3596802,599786,2997016,--,--,2997016,-192123,--,2804893,3093332,--,-96316,2906241,--,-101348,3.48
2015,04,2207,和泰汽車,160607628,139402826,21204802,49409,21542,21176935,12056395,--,9120540,4100226,13220766,2338273,10882493,--,--,10882493,-70023,--,10812470,9776591,--,1105902,9706323,--,1106147,17.90
2015,04,2208,台船公司,21457696,20463252,994444,--,--,994444,557810,--,436634,142391,579025,106241,472784,--,--,472784,9065,--,481849,468154,--,4630,477219,--,4630,0.63
2015,04,2227,裕隆日產,33218394,27913181,5305213,--,--,5305213,4068911,-1486,1234816,3764871,4999687,833786,4165901,--,--,4165901,-141235,--,4024666,4165901,--,--,4024666,--,--,13.89
2015,04,2228,劍麟,3944842,2697479,1247363,--,--,1247363,542808,--,704555,119545,824100,204057,620043,--,--,620043,-64356,--,555687,620043,--,--,555687,--,--,8.55
2015,04,2231,為升,2822080,1259917,1562163,--,--,1562163,313049,0,1249114,54783,1303897,181797,1122100,0,--,1122100,-8029,--,1114071,1120274,--,1826,1111278,--,2793,13.45
2015,04,2236,F-百達,1539487,1147366,392121,--,--,392121,283287,--,108834,16740,125574,47507,78067,--,--,78067,-25490,--,52577,60695,--,17372,34159,--,18418,1.88
2015,04,2239,F-英利,12405766,10026466,2379300,--,--,2379300,1054416,--,1324884,116291,1441175,321068,1120107,--,--,1120107,-111435,--,1008672,1120107,--,--,1008672,--,--,11.20
2015,04,2301,光寶科技,216928734,188787517,28141217,--,--,28141217,19488394,--,8652823,1353818,10006641,2693809,7312832,--,--,7312832,-1195235,--,6117597,7222899,--,89933,6080431,--,37166,3.11
2015,04,2302,麗正,511704,358835,152869,--,--,152869,165895,0,-13026,21531,8505,3502,5003,--,--,5003,-4497,--,506,5003,--,0,506,--,0,0.03
2015,04,2303,聯電,144830421,113061894,31768527,--,0,31768527,19969136,-963734,10835657,2876488,13712145,876494,12835651,--,--,12835651,-1794644,--,11041007,13448624,--,-612973,11716094,--,-675087,1.08
2015,04,2305,全友電腦,809073,505479,303594,--,--,303594,379155,--,-75561,434325,358764,98018,260746,--,--,260746,412899,--,673645,257625,--,3121,670612,--,3033,1.27
2015,04,2308,台達電,203451661,148082996,55368665,--,--,55368665,34869751,--,20498914,4275882,24774796,4892422,19882374,--,--,19882374,566477,--,20448851,18714623,--,1167751,19248822,--,1200029,7.67
2015,04,2311,日月光,283302536,233167308,50135228,--,--,50135228,25250606,--,24884622,403631,25288253,4839246,20449007,--,--,20449007,-147547,--,20301460,19478873,--,970134,19405806,--,895654,2.55
2015,04,2312,金寶電子,41149248,38229147,2920101,--,--,2920101,2326938,--,593163,1188372,1781535,428191,1353344,--,--,1353344,-1299511,--,53833,1411228,--,-57884,122182,--,-68349,1.02
2015,04,2313,華通,44382978,37742791,6640187,--,--,6640187,2164094,-2636,4473457,-598035,3875422,1008254,2867168,--,--,2867168,-246171,--,2620997,2867168,--,--,2620997,--,--,2.41
2015,04,2314,台揚科技,6322854,5450654,872200,--,--,872200,979174,--,-106974,182735,75761,34861,40900,--,--,40900,3616,--,44516,40904,--,-4,44522,--,-6,0.10
2015,04,2316,楠梓電,6161592,5467390,694202,--,--,694202,491794,--,202408,5862042,6064450,1336548,4727902,--,--,4727902,-115397,--,4612505,4727902,--,--,4612505,--,--,15.03
2015,04,2317,鴻海,4482145967,4161553998,320591969,--,--,320591969,156323398,--,164268571,34769744,199038315,48836899,150201416,--,--,150201416,-29072832,--,121128584,146866977,--,3334439,123263182,--,-2134598,9.42
2015,04,2321,東訊,4080867,3683663,397204,--,--,397204,476677,--,-79473,4925,-74548,2151,-76699,--,--,-76699,-14808,--,-91507,-78731,--,2032,-94167,--,2660,-0.27
2015,04,2323,中環,12788344,12607296,181048,--,--,181048,1874316,--,-1693268,-1013811,-2707079,150241,-2857320,--,--,-2857320,-145730,--,-3003050,-2696771,--,-160549,-2836569,--,-166481,-1.31
2015,04,2324,仁寶電腦,847305698,813927341,33378357,--,--,33378357,22065905,--,11312452,479641,11792093,2784946,9007147,--,--,9007147,-101970,--,8905177,8684610,--,322537,8552926,--,352251,2.01
2015,04,2325,矽品,82839922,61230622,21609300,--,0,21609300,8354769,--,13254531,-2863674,10390857,1628600,8762257,--,--,8762257,-906053,--,7856204,8762257,--,0,7856204,--,0,2.81
2015,04,2327,國巨,27512865,20973877,6538988,--,--,6538988,2993001,--,3545987,1017388,4563375,891310,3672065,--,--,3672065,-381298,--,3290767,3630267,--,41798,3249847,--,40920,5.48
2015,04,2328,廣宇,18933935,17378153,1555782,--,--,1555782,1236543,--,319239,413043,732282,257398,474884,--,--,474884,-741291,--,-266407,284038,--,190846,-375546,--,109139,0.55
2015,04,2329,華泰電子,16100450,13632571,2467879,--,--,2467879,1097871,--,1370008,-45247,1324761,256656,1068105,--,--,1068105,-47203,--,1020902,1051499,--,16606,999118,--,21784,1.30
2015,04,2330,台積電,843497368,433117601,410379767,--,15126,410394893,88466500,-1880618,320047775,30381136,350428911,43872744,306556167,--,--,306556167,-14714182,--,291841985,306573837,--,-17670,291867757,--,-25772,11.82
2015,04,2331,精英,48386567,42914848,5471719,--,--,5471719,3925301,--,1546418,143082,1689500,578295,1111205,--,--,1111205,-95198,--,1016007,1151287,--,-40082,1051488,--,-35481,2.07
2015,04,2332,友訊科技,26614479,20181362,6433117,--,--,6433117,8020247,--,-1587130,-504870,-2092000,-266263,-1825737,--,--,-1825737,-136007,--,-1961744,-1870831,--,45094,-2006278,--,44534,-2.90
2015,04,2337,旺宏,20927770,18415880,2511890,--,80,2511970,7515746,--,-5003776,822893,-4180883,15058,-4195941,--,--,-4195941,-323735,--,-4519676,-4187669,--,-8272,-4511362,--,-8314,-1.19
2015,04,2338,光罩,1485306,1293897,191409,--,--,191409,289359,--,-97950,-13527,-111477,17635,-129112,--,--,-129112,-53508,--,-182620,-37071,--,-92041,-44436,--,-138184,-0.15
2015,04,2340,光磊,5630540,4111004,1519536,--,--,1519536,953982,--,565554,143722,709276,135903,573373,--,--,573373,-15516,--,557857,573375,--,-2,557861,--,-4,1.05
2015,04,2342,茂矽,1431568,1737437,-305869,--,--,-305869,237011,--,-542880,-444494,-987374,6135,-993509,--,--,-993509,-34530,--,-1028039,-987595,--,-5914,-1021101,--,-6938,-2.65
2015,04,2344,華邦電,38350315,26528662,11821653,--,--,11821653,7712727,--,4108926,139258,4248184,775311,3472873,--,--,3472873,-1754383,--,1718490,3291251,--,181622,1541648,--,176842,0.90
2015,04,2345,智邦科技,24738760,20046789,4691971,--,0,4691971,3210585,--,1481386,1518,1482904,316969,1165935,--,--,1165935,-43987,--,1121948,1166341,--,-406,1122127,--,-179,2.19
2015,04,2347,聯強國際,322133452,310541679,11591773,--,--,11591773,7643202,--,3948571,-211019,3737552,318875,3418677,--,--,3418677,-317792,--,3100885,3185995,--,232682,2925730,--,175155,2.01
2015,04,2348,海悅,916678,673062,243616,--,--,243616,124075,0,119541,-16882,102659,12323,90336,--,--,90336,--,--,90336,90998,--,-662,90998,--,-662,1.06
2015,04,2349,錸德科技,11080145,11155505,-75360,--,--,-75360,2225055,--,-2300415,296338,-2004077,248721,-2252798,--,--,-2252798,91442,--,-2161356,-2162664,--,-90134,-2124584,--,-36772,-0.84
2015,04,2351,順德,8793202,7294975,1498227,--,--,1498227,739265,--,758962,33009,791971,161690,630281,--,--,630281,-52329,--,577952,574805,--,55476,523158,--,54794,3.16
2015,04,2352,佳世達,133102431,118462432,14639999,--,--,14639999,12042319,--,2597680,263675,2861355,615871,2245484,0,--,2245484,-225080,--,2020404,2169178,--,76306,1976188,--,44216,1.10
2015,04,2353,宏碁,263775202,238891080,24884122,--,--,24884122,24221971,276457,938608,-92051,846557,242762,603795,--,--,603795,-829149,--,-225354,603680,--,115,-225467,--,113,0.20
2015,04,2354,鴻準,99425613,83106762,16318851,--,--,16318851,4153805,--,12165046,2396718,14561764,2379347,12182417,--,--,12182417,-303125,--,11879292,12198244,--,-15827,11896028,--,-16736,8.76
2015,04,2355,敬鵬,22644105,19310837,3333268,--,--,3333268,1269583,--,2063685,502126,2565811,651356,1914455,--,--,1914455,-49520,--,1864935,1977323,--,-62868,1960241,--,-95306,4.97
2015,04,2356,英業達,395470221,373764813,21705408,--,--,21705408,16298140,--,5407268,1776602,7183870,2208135,4975735,--,--,4975735,-245620,--,4730115,5563633,--,-587898,5315880,--,-585765,1.55
2015,04,2357,華碩,472335318,404449948,67885370,--,--,67885370,46878994,--,21006376,1436944,22443320,5157403,17285917,--,--,17285917,-1029629,--,16256288,17097470,--,188447,16069758,--,186530,23.02
2015,04,2358,廷鑫,1631210,1741400,-110190,--,--,-110190,77448,--,-187638,-16324,-203962,-12801,-191161,--,--,-191161,--,--,-191161,--,--,--,--,--,--,-2.25
2015,04,2359,所羅門,4603492,3699206,904286,--,--,904286,632313,--,271973,232469,504442,98275,406167,--,--,406167,-6828,--,399339,369081,--,37086,367108,--,32231,2.15
2015,04,2360,致茂電子,9692365,5470761,4221604,264,--,4221340,3001341,--,1219999,262673,1482672,288130,1194542,--,--,1194542,-131740,--,1062802,1236557,--,-42015,1102621,--,-39819,3.28
