年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2015,02,1616,億泰,1805931,1781972,23959,--,--,23959,112033,--,-88074,597154,509080,196424,312656,--,--,312656,18664,--,331320,312656,--,--,331320,--,--,1.65
2015,02,1617,榮星電線,1513335,1387184,126151,--,--,126151,111897,--,14254,-9781,4473,3762,711,--,--,711,-24942,--,-24231,349,--,362,-23866,--,-365,0.00
2015,02,1618,合機公司,805228,813840,-8612,--,--,-8612,69438,--,-78050,6263,-71787,-11355,-60432,--,--,-60432,-121787,--,-182219,-60432,--,0,-182219,--,0,-0.25
2015,02,1626,F-艾美,6889505,5503605,1385900,-9453,-11206,1384147,1160600,0,223547,-44913,178634,33645,144989,--,--,144989,-79865,--,65124,144989,0,--,65124,--,--,1.18
2015,02,1701,中化,2825613,1976333,849280,--,--,849280,677225,--,172055,90677,262732,55379,207353,--,--,207353,-112186,--,95167,204830,--,2523,92644,--,2523,0.69
2015,02,1702,南僑化工,7381784,4761519,2620265,--,--,2620265,1741072,--,879193,-15545,863648,244872,618776,--,--,618776,-183328,--,435448,596026,--,22750,417542,--,17906,2.40
2015,02,1704,榮化,16592068,14981928,1610140,--,--,1610140,1039299,--,570841,296257,867098,156979,710119,--,--,710119,-375470,--,334649,917592,--,-207473,542122,--,-207473,1.08
2015,02,1707,葡萄王,3508893,416230,3092663,--,--,3092663,2265763,--,826900,40047,866947,163017,703930,--,--,703930,-6727,--,697203,482117,--,221813,475390,--,221813,3.70
2015,02,1708,東鹼,2344631,1548980,795651,--,--,795651,278927,--,516724,5483,522207,111071,411136,--,--,411136,-60415,--,350721,394834,--,16302,334728,--,15993,2.16
2015,02,1709,和益化工,5378246,4602155,776091,--,--,776091,364988,--,411103,-23462,387641,65179,322462,--,--,322462,-10538,--,311924,290956,--,31506,280418,--,31506,0.68
2015,02,1710,東聯,6910208,5932920,977288,--,--,977288,418234,--,559054,-62432,496622,63337,433285,--,--,433285,-373240,--,60045,457416,--,-24131,157524,--,-97479,0.52
2015,02,1711,永光化學,4897102,3781098,1116004,--,--,1116004,781441,--,334563,-9784,324779,58194,266585,--,--,266585,-22896,--,243689,259168,--,7417,239381,--,4308,0.50
2015,02,1712,興農,9166296,6911381,2254915,--,--,2254915,1911947,--,342968,-209111,133857,-1704,135561,--,--,135561,-72402,--,63159,134039,--,1522,61637,--,1522,0.39
2015,02,1713,國化,374554,313304,61250,--,--,61250,30498,--,30752,9981,40733,5515,35218,--,--,35218,-522,--,34696,--,--,--,--,--,--,0.23
2015,02,1714,和桐化學,21554069,20414533,1139536,--,--,1139536,1111693,--,27843,-36597,-8754,58486,-67240,--,--,-67240,-367730,--,-434970,209796,--,-277036,-59545,--,-375425,0.22
2015,02,1715,萬洲化學,5147172,4452927,694245,--,--,694245,460177,--,234068,-70466,163602,47461,116141,--,--,116141,-149186,--,-33045,98312,--,17829,-41034,--,7989,0.25
2015,02,1717,長興材料,19058220,14976834,4081386,--,--,4081386,2581440,--,1499946,-26407,1473539,283748,1189791,--,--,1189791,-613165,--,576626,1193354,--,-3563,590637,--,-14011,1.17
2015,02,1720,生達化學,1591168,851521,739647,--,--,739647,522295,--,217352,40617,257969,69651,188318,--,--,188318,-9881,--,178437,177154,--,11164,166855,--,11582,0.99
2015,02,1721,三晃,743328,647122,96206,--,--,96206,74212,--,21994,-1455,20539,0,20539,--,--,20539,-4468,--,16071,20539,--,--,16071,--,--,0.25
2015,02,1722,台肥,7940059,6723537,1216522,--,--,1216522,746348,--,470174,-197915,272259,91305,180954,--,--,180954,-242185,--,-61231,180954,--,--,-61231,--,--,0.18
2015,02,1723,中碳,3178495,2268948,909547,--,--,909547,162932,--,746615,114593,861208,116028,745180,--,--,745180,-151374,--,593806,745127,--,53,593422,--,384,3.23
2015,02,1724,台硝,828456,694536,133920,--,--,133920,89892,4593,48621,-9927,38694,3081,35613,--,--,35613,-3411,--,32202,35613,--,--,32202,--,--,0.28
2015,02,1725,元禎,4610177,4419265,190912,--,--,190912,115867,--,75045,4105,79150,15211,63939,--,--,63939,5183,--,69122,63939,--,0,69122,--,0,0.35
2015,02,1726,永記造漆,4084363,2901519,1182844,--,--,1182844,562547,0,620297,12144,632441,180991,451450,0,--,451450,-113303,--,338147,451450,--,0,338147,--,0,2.79
2015,02,1727,中華化學,1118141,977350,140791,--,--,140791,88170,0,52621,-1922,50699,4505,46194,--,--,46194,-1489,--,44705,46253,--,-59,45005,--,-300,0.44
2015,02,1729,必翔實業,650321,473517,176804,--,--,176804,186243,--,-9439,5299,-4140,7089,-11229,--,--,-11229,-26149,--,-37378,-18823,--,7594,-44972,--,7594,-0.10
2015,02,1730,花仙子,920324,505010,415314,--,--,415314,334602,--,80712,10090,90802,25912,64890,--,--,64890,-8827,--,56063,58327,--,6563,49473,--,6590,1.09
2015,02,1731,美吾華,689033,372803,316230,--,--,316230,259347,20,56903,-6254,50649,8623,42026,--,--,42026,-7700,--,34326,42026,--,--,34326,--,--,0.32
2015,02,1732,毛寶,308678,181723,126955,--,--,126955,134249,--,-7294,1031,-6263,-986,-5277,--,--,-5277,-2197,--,-7474,-5277,--,--,-7474,--,--,-0.12
2015,02,1733,五鼎,897092,662960,234132,--,--,234132,117268,--,116864,-25637,91227,13708,77519,--,--,77519,-552,--,76967,77679,--,-160,77256,--,-289,0.79
2015,02,1734,杏輝藥品,1035338,683438,351900,--,--,351900,447230,--,-95330,8501,-86829,4420,-91249,--,--,-91249,85933,--,-5316,-36045,--,-55204,-7440,--,2124,-0.22
2015,02,1735,日勝化,1835624,1477145,358479,--,--,358479,250431,--,108048,-22004,86044,30510,55534,--,--,55534,-14629,--,40905,59822,--,-4288,47051,--,-6146,0.60
2015,02,1736,喬山健康,6903461,3774693,3128768,--,--,3128768,3114123,--,14645,-64132,-49487,170305,-219792,--,--,-219792,-453881,--,-673673,-219988,--,196,-673869,--,196,-0.72
2015,02,1737,臺鹽,1368045,837757,530288,--,--,530288,360401,--,169887,-30170,139717,23629,116088,--,--,116088,-4187,--,111901,116088,--,--,111901,--,--,0.58
2015,02,1762,中化合成,540095,403832,136263,--,--,136263,148234,--,-11971,221223,209252,-4513,213765,--,--,213765,-5873,--,207892,213844,--,-79,207978,--,-86,2.76
2015,02,1773,勝一化工,3306908,2635920,670988,--,--,670988,343432,--,327556,23522,351078,62240,288838,--,--,288838,-17632,--,271206,288838,--,0,271206,--,0,1.93
2015,02,1783,和康生技,129850,81591,48259,--,--,48259,77433,--,-29174,1069,-28105,432,-28537,--,--,-28537,-186,--,-28723,-28537,--,--,-28723,--,--,-0.40
2015,02,1786,科妍,121490,50359,71131,--,--,71131,50952,--,20179,-1159,19020,0,19020,--,--,19020,-199,--,18821,19020,--,--,18821,--,--,0.36
2015,02,1789,台灣神隆,1942152,1232962,709190,--,--,709190,442084,--,267106,99275,366381,121394,244987,--,--,244987,-39163,--,205824,244987,--,--,205824,--,--,0.35
2015,02,1802,台玻,19046298,18454378,591920,--,--,591920,2460593,-640,-1869313,-223365,-2092678,55577,-2148255,--,--,-2148255,-1021313,--,-3169568,-1924701,--,-223554,-2858634,--,-310934,-0.81
2015,02,1805,寶徠,79671,72020,7651,--,--,7651,63174,--,-55523,2943,-52580,0,-52580,--,--,-52580,0,--,-52580,-52580,--,--,-52580,--,--,-0.66
2015,02,1806,冠軍,2865795,2007896,857899,--,--,857899,793278,--,64621,-93038,-28417,75696,-104113,--,--,-104113,-12690,--,-116803,-104113,--,0,-116803,--,0,-0.24
2015,02,1808,潤隆,880683,626796,253887,0,0,253887,143469,0,110418,-20487,89931,2179,87752,--,--,87752,0,--,87752,--,--,--,--,--,--,0.43
2015,02,1809,中釉,1425985,1112213,313772,--,--,313772,264212,-1017,48543,-2295,46248,21469,24779,--,--,24779,-73614,--,-48835,40073,--,-15294,-11175,--,-37660,0.21
2015,02,1810,和成,2926676,2116854,809822,--,--,809822,730170,--,79652,21944,101596,37358,64238,--,--,64238,-139142,--,-74904,66547,--,-2309,-71352,--,-3552,0.18
2015,02,1817,凱撒衛浴,1018270,705625,312645,--,--,312645,185416,-227,127002,-921,126081,37266,88815,--,--,88815,-33686,--,55129,88815,--,--,55129,--,--,1.22
2015,02,1902,台紙,3207537,2716627,490910,--,--,490910,302985,--,187925,-62661,125264,3292,121972,--,--,121972,-92989,--,28983,113881,--,8091,34382,--,-5399,0.28
2015,02,1903,士紙,149602,160648,-11046,--,--,-11046,108821,--,-119867,6446,-113421,0,-113421,0,--,-113421,-95950,--,-209371,-113421,--,0,-209371,--,0,-0.44
2015,02,1904,正隆,21429959,17825661,3604298,--,--,3604298,2533880,--,1070418,-94400,976018,205971,770047,--,--,770047,-489427,--,280620,860286,--,-90239,525800,--,-245180,0.78
2015,02,1905,華紙,10107729,9023672,1084057,--,--,1084057,720851,-477,362729,-15613,347116,470,346646,--,--,346646,-385439,--,-38793,318933,--,27713,-3511,--,-35282,0.26
2015,02,1906,寶隆,153545,122122,31423,--,--,31423,34055,--,-2632,112515,109883,15882,94001,--,--,94001,-296577,--,-202576,85771,--,8230,-194577,--,-7999,0.57
2015,02,1907,永豐餘,30931955,25699097,5232858,--,--,5232858,4448637,-477,783744,-169147,614597,202821,411776,--,--,411776,-2270379,--,-1858603,114544,--,297232,-2031994,--,173391,0.07
2015,02,1909,榮成,13488212,11075032,2413180,--,--,2413180,1407282,--,1005898,-267714,738184,216102,522082,--,--,522082,-572529,--,-50447,514880,--,7202,-34346,--,-16101,0.62
2015,02,2002,中鋼,154366375,137243952,17122423,89,--,17122334,6782487,--,10339847,266736,10606583,2495993,8110590,--,--,8110590,-2759784,--,5350806,8375666,--,-265076,6464436,--,-1113630,0.54
2015,02,2006,東和鋼鐵,16677921,15115529,1562392,--,--,1562392,765460,--,796932,135465,932397,177953,754444,--,--,754444,37812,--,792256,764243,--,-9799,802840,--,-10584,0.77
2015,02,2007,燁興公司,3671438,3698644,-27206,--,--,-27206,109798,--,-137004,-110391,-247395,0,-247395,--,--,-247395,-1696,--,-249091,-247395,--,0,-249091,--,0,-0.39
2015,02,2008,高興昌,705083,739577,-34494,--,--,-34494,66900,--,-101394,9770,-91624,0,-91624,--,--,-91624,-82316,--,-173940,--,--,--,--,--,--,-0.33
2015,02,2009,第一伸銅,1787322,1853343,-66021,--,--,-66021,32599,--,-98620,-82053,-180673,-17317,-163356,--,--,-163356,-272970,--,-436326,--,--,--,--,--,--,-0.45
2015,02,2010,春源鋼鐵,8317674,7792638,525036,--,--,525036,445970,--,79066,137856,216922,26661,190261,--,--,190261,-53386,--,136875,207777,--,-17516,153434,--,-16559,0.32
2015,02,2012,春雨,4300853,3626644,674209,--,--,674209,515936,--,158273,-70160,88113,24006,64107,--,--,64107,-8465,--,55642,37782,--,26325,39599,--,16043,0.14
2015,02,2013,中鋼構,7780954,7507157,273797,--,--,273797,176609,--,97188,4649,101837,17859,83978,--,--,83978,-54486,--,29492,83978,--,--,29492,--,--,0.43
2015,02,2014,中鴻,15368728,16957571,-1588843,--,--,-1588843,559573,--,-2148416,1031335,-1117081,-1575,-1115506,--,--,-1115506,-231440,--,-1346946,-1115506,--,--,-1346946,--,--,-0.78
2015,02,2015,豐興鋼鐵,12818514,11285183,1533331,--,--,1533331,380864,--,1152467,75152,1227619,202002,1025617,--,--,1025617,-116,--,1025501,1025617,--,0,1025501,--,0,1.76
2015,02,2017,官田鋼,2707132,2492109,215023,--,--,215023,198062,0,16961,-3931,13030,18036,-5006,--,--,-5006,-2757,--,-7763,-49388,--,44382,-52145,--,44382,-0.13
2015,02,2020,美亞鋼管,2286715,2082509,204206,450,355,204111,175290,--,28821,26532,55353,16281,39072,--,--,39072,-49397,--,-10325,46118,--,-7046,6191,--,-16516,0.18
2015,02,2022,聚亨,3905649,3757098,148551,--,--,148551,270826,--,-122275,-109742,-232017,-7493,-224524,--,--,-224524,-324963,--,-549487,-181978,--,-42546,-393203,--,-156284,-0.33
2015,02,2023,燁輝,27157492,25039971,2117521,0,0,2117521,1535893,0,581628,-833087,-251459,78222,-329681,0,--,-329681,44848,--,-284833,68826,--,-398507,115330,--,-400163,0.04
2015,02,2024,志聯工業,740984,667770,73214,--,--,73214,44396,--,28818,-8055,20763,0,20763,0,--,20763,0,--,20763,20763,--,0,20763,--,0,0.20
2015,02,2025,千興,1899102,2019661,-120559,--,--,-120559,31087,-842,-152488,12241,-140247,0,-140247,--,--,-140247,-51153,--,-191400,-140246,--,-1,-191394,--,-6,-0.50
2015,02,2027,大成鋼,26685576,23478173,3207403,--,--,3207403,2506806,-2914,697683,-252784,444899,326534,118365,--,--,118365,-584562,--,-466197,27384,--,90981,-404414,--,-61783,0.04
2015,02,2028,威致鋼鐵,3826863,4098089,-271226,--,--,-271226,112060,--,-383286,-44723,-428009,--,-428009,--,--,-428009,--,--,-428009,--,--,--,--,--,--,-1.25
2015,02,2029,盛餘,7584897,6672008,912889,--,427,913316,453668,--,459648,-142761,316887,81764,235123,--,--,235123,-13121,--,222002,240779,--,-5656,227799,--,-5797,0.75
2015,02,2030,彰源,5907862,5465280,442582,--,--,442582,358158,--,84424,-53354,31070,16123,14947,--,--,14947,-56462,--,-41515,14947,--,--,-41515,--,--,0.05
2015,02,2031,新光鋼,3647039,3670071,-23032,--,--,-23032,113032,-195002,-331066,481861,150795,7107,143688,--,--,143688,-121326,--,22362,146824,--,-3136,25544,--,-3182,0.53
2015,02,2032,新鋼工業,1557613,1497343,60270,--,--,60270,52735,--,7535,28257,35792,3673,32119,--,--,32119,0,--,32119,--,--,--,--,--,--,0.25
2015,02,2033,佳大世界,369582,338670,30912,--,--,30912,37089,0,-6177,-469,-6646,-1235,-5411,--,--,-5411,-4962,--,-10373,--,--,--,--,--,--,-0.07
2015,02,2034,允強,10082187,9352507,729680,--,--,729680,423548,--,306132,-29210,276922,48151,228771,0,--,228771,-10999,--,217772,228771,0,0,217772,--,0,0.62
2015,02,2038,海光企業,4491457,4540882,-49425,--,--,-49425,82717,--,-132142,43752,-88390,-21211,-67179,--,--,-67179,--,--,-67179,-68569,--,1390,-68569,--,1390,-0.40
2015,02,2049,上銀科技,7959794,4984521,2975273,--,--,2975273,1631797,--,1343476,-216745,1126731,304573,822158,--,--,822158,-137423,--,684735,943555,--,-121397,806423,--,-121688,3.61
2015,02,2059,川湖,2220521,954718,1265803,--,--,1265803,272645,--,993158,-40782,952376,255418,696958,--,--,696958,-2209,--,694749,696958,--,--,694749,--,--,7.31
2015,02,2062,橋椿,3234075,2523790,710285,--,--,710285,390428,--,319857,-3732,316125,81077,235048,--,--,235048,-93526,--,141522,235048,--,--,141522,--,--,1.44
2015,02,2069,運錩,3750092,3496257,253835,--,--,253835,171223,--,82612,-19714,62898,25199,37699,--,--,37699,-29569,--,8130,37699,--,--,8130,--,--,0.35
2015,02,2101,南港輪胎,5827549,4788515,1039034,--,--,1039034,632695,0,406339,134258,540597,138772,401825,--,--,401825,-184756,--,217069,401825,--,--,217069,--,--,0.48
2015,02,2102,泰豐輪胎,3960743,3023284,937459,--,--,937459,606938,--,330521,-33883,296638,76900,219738,--,--,219738,-85512,--,134226,219738,--,--,134226,--,--,0.49
2015,02,2103,台橡,13263395,11494385,1769010,--,--,1769010,1073549,94857,790318,-108164,682154,68396,613758,--,--,613758,-346002,--,267756,546490,--,67268,273099,--,-5343,0.66
2015,02,2104,中橡,8884736,7032871,1851865,--,--,1851865,808703,--,1043162,-161459,881703,602773,278930,--,--,278930,-807762,--,-528832,313724,--,-34794,-477183,--,-51649,0.58
2015,02,2105,正新,60034398,42104589,17929809,--,--,17929809,8049253,--,9880556,-638480,9242076,2690013,6552063,--,--,6552063,-2126016,--,4426047,6517072,--,34991,4458493,--,-32446,2.01
2015,02,2106,建大,15880869,11631829,4249040,--,--,4249040,2352285,--,1896755,-16845,1879910,468000,1411910,--,--,1411910,-544273,--,867637,1411910,0,--,867639,0,-2,1.73
2015,02,2107,厚生,1321374,653788,667586,--,--,667586,132226,--,535360,-28212,507148,169515,337633,--,--,337633,32291,--,369924,337633,--,0,369924,--,0,0.68
2015,02,2108,南帝化工,4738860,3581165,1157695,--,--,1157695,482184,--,675511,15581,691092,135691,555401,--,--,555401,-84257,--,471144,535880,--,19521,451839,--,19305,1.26
2015,02,2109,華豐橡膠,3436288,2602350,833938,--,--,833938,475756,--,358182,-55402,302780,128304,174476,--,--,174476,-130328,--,44148,90239,--,84237,3628,--,40520,0.28
2015,02,2114,鑫永銓,965233,630549,334684,--,--,334684,80686,--,253998,-25961,228037,49085,178952,--,--,178952,0,--,178952,178952,--,--,178952,--,--,2.65
2015,02,2115,F-六暉,1298619,1018408,280211,--,--,280211,128665,--,151546,7848,159394,35900,123494,--,--,123494,-60711,--,62783,123494,--,--,62783,--,--,1.70
2015,02,2201,裕隆汽車,60101614,50683967,9417647,--,-10194,9407453,8457637,--,949816,1826024,2775840,679616,2096224,--,--,2096224,-766623,--,1329601,1520929,--,575295,945988,--,383613,1.04
2015,02,2204,中華汽車,20064777,16059666,4005111,26899,--,3978212,2275523,--,1702689,684500,2387189,314193,2072996,--,--,2072996,-299718,--,1773278,1921241,--,151755,1664510,--,108768,1.41
2015,02,2206,三陽工業,17289399,14606379,2683020,--,--,2683020,2569962,--,113058,334083,447141,85422,361719,--,--,361719,-331357,--,30362,366531,--,-4812,100080,--,-69718,0.42
2015,02,2207,和泰汽車,85510674,74065800,11444874,83714,21542,11382702,5707385,--,5675317,1873259,7548576,1483089,6065487,--,--,6065487,-33399,--,6032088,5482458,--,583029,5454057,--,578031,10.04
2015,02,2208,台船公司,10833362,10412460,420902,--,--,420902,261001,--,159901,86926,246827,50676,196151,--,--,196151,--,--,196151,194318,--,1833,194318,--,1833,0.26
2015,02,2227,裕隆日產,18704356,15820875,2883481,--,--,2883481,2129498,-328,753655,2132186,2885841,474385,2411456,--,--,2411456,-592825,--,1818631,2411456,--,--,1818631,--,--,8.04
2015,02,2228,劍麟,1842018,1288682,553336,--,--,553336,262119,--,291217,56202,347419,94053,253366,--,--,253366,-74246,--,179120,253366,--,--,179120,--,--,3.53
2015,02,2231,為升,1351908,597475,754433,--,--,754433,146686,--,607747,-18977,588770,80458,508312,0,--,508312,-12164,--,496148,507506,--,806,496007,--,141,7.01
2015,02,2236,F-百達,748074,572936,175138,--,--,175138,131774,--,43364,-12337,31027,18518,12509,--,--,12509,-53325,--,-40816,10034,--,2475,-37019,--,-3797,0.33
2015,02,2239,F-英利,5592040,4580351,1011689,--,--,1011689,446572,--,565117,27660,592777,126649,466128,--,--,466128,-149070,--,317058,152599,313529,--,3529,313529,--,4.58
2015,02,2301,光寶科技,103186891,90262239,12924652,--,--,12924652,9620015,--,3304637,708190,4012827,831726,3181101,--,--,3181101,-2077863,--,1103238,3076271,--,104830,1136905,--,-33667,1.33
2015,02,2302,麗正,245618,174309,71309,--,--,71309,87633,--,-16324,1448,-14876,1069,-15945,0,--,-15945,-15790,--,-31735,-15945,--,--,-31735,--,--,-0.10
2015,02,2303,聯電,75661198,57782607,17878591,--,0,17878591,9777568,-125920,7975103,1559403,9534506,1076994,8457512,--,--,8457512,-5113023,--,3344489,8580285,--,-122773,3541059,--,-196570,0.68
2015,02,2305,全友電腦,390128,233790,156338,--,--,156338,177899,--,-21561,76932,55371,11488,43883,--,--,43883,-44611,--,-728,42973,--,910,-1061,--,333,0.21
2015,02,2308,台達電,91935272,67548589,24386683,--,--,24386683,15373973,--,9012710,1576813,10589523,2117948,8471575,0,--,8471575,-3196630,--,5274945,7660320,--,811255,4581993,--,692952,3.14
2015,02,2311,日月光,134883970,111005267,23878703,--,--,23878703,12177088,--,11701615,-795188,10906427,2452356,8454071,--,--,8454071,-3141951,--,5312120,8120635,--,333436,5134247,--,177873,1.06
2015,02,2312,金寶電子,23757234,22163140,1594094,--,--,1594094,1200429,--,393665,692942,1086607,109526,977081,--,--,977081,-570144,--,406937,1010492,--,-33411,451296,--,-44359,0.73
2015,02,2313,華通,18100001,15398620,2701381,--,--,2701381,1035869,-3314,1662198,-305284,1356914,425662,931252,--,--,931252,-303391,--,627861,931252,--,--,627861,--,--,0.78
2015,02,2314,台揚科技,2862402,2478463,383939,--,--,383939,503007,--,-119068,2034,-117034,7183,-124217,--,--,-124217,-40256,--,-164473,-124213,--,-4,-164467,--,-6,-0.31
2015,02,2316,楠梓電,3289982,2898761,391221,--,--,391221,249567,--,141654,5482953,5624607,1001717,4622890,--,--,4622890,-168774,--,4454116,4622890,--,--,4454116,--,--,14.57
2015,02,2317,鴻海,1986830642,1844365394,142465248,--,--,142465248,70751728,--,71713520,9071740,80785260,23132025,57653235,--,--,57653235,-27456527,--,30196708,56074831,--,1578404,32262464,--,-2065756,3.61
2015,02,2321,東訊,1775936,1607053,168883,--,--,168883,228012,--,-59129,15914,-43215,1894,-45109,--,--,-45109,26728,--,-18381,-42021,--,-3088,-15293,--,-3088,-0.14
2015,02,2323,中環,6941318,6689669,251649,--,--,251649,980077,--,-728428,-25349,-753777,36923,-790700,--,--,-790700,-231374,--,-1022074,-791958,--,1258,-1025837,--,3763,-0.38
2015,02,2324,仁寶電腦,397145099,381017749,16127350,--,--,16127350,10484926,--,5642424,-691934,4950490,1435421,3515069,--,--,3515069,-1610973,--,1904096,3522251,--,-7182,1936972,--,-32876,0.81
2015,02,2325,矽品,42045279,30817849,11227430,--,0,11227430,4162600,--,7064830,281740,7346570,1054580,6291990,--,--,6291990,-1127162,--,5164828,6291990,--,0,5164828,--,0,2.02
2015,02,2327,國巨,13863964,10453681,3410283,--,--,3410283,1452010,--,1958273,235692,2193965,515523,1678442,--,--,1678442,-713294,--,965148,1656622,--,21820,948861,--,16287,2.47
2015,02,2328,廣宇,8287319,7777120,510199,--,--,510199,574471,--,-64272,141808,77536,75008,2528,--,--,2528,-376385,--,-373857,-72433,--,74961,-320403,--,-53454,-0.14
2015,02,2329,華泰電子,7938639,6760290,1178349,--,--,1178349,523688,--,654661,-32874,621787,112441,509346,0,--,509346,-30276,--,479070,503806,--,5540,476405,--,2665,0.63
2015,02,2330,台積電,427473896,218321140,209152756,--,-18536,209134220,45093724,-345315,163695181,22695482,186390663,27993851,158396812,--,--,158396812,-21904964,--,136491848,158407425,--,-10613,136512533,--,-20685,6.11
2015,02,2331,精英,24894986,22150452,2744534,--,--,2744534,1930624,--,813910,42704,856614,199010,657604,--,--,657604,-199902,--,457702,690062,--,-32458,493397,--,-35695,1.24
2015,02,2332,友訊科技,13120316,9657584,3462732,--,--,3462732,3800859,--,-338127,39778,-298349,45776,-344125,--,--,-344125,-678197,--,-1022322,-364509,--,20384,-1030938,--,8616,-0.59
2015,02,2337,旺宏,9681503,8422521,1258982,35,0,1258947,3677744,--,-2418797,847835,-1570962,7981,-1578943,--,--,-1578943,5189,--,-1573754,-1575284,--,-3659,-1569980,--,-3774,-0.45
2015,02,2338,光罩,778606,715281,63325,--,--,63325,144144,--,-80819,-60261,-141080,13729,-154809,--,--,-154809,-6357,--,-161166,-72462,--,-82347,-78819,--,-82347,-0.30
2015,02,2340,光磊,2790020,2038817,751203,--,--,751203,456692,--,294511,26492,321003,65989,255014,--,--,255014,2535,--,257549,255015,--,-1,257552,--,-3,0.47
2015,02,2342,茂矽,782384,1010511,-228127,--,--,-228127,148346,--,-376473,-483813,-860286,-5075,-855211,--,--,-855211,-21778,--,-876989,-851234,--,-3977,-872279,--,-4710,-2.29
2015,02,2344,華邦電,18975955,12889771,6086184,--,--,6086184,3826566,--,2259618,75998,2335616,435492,1900124,--,--,1900124,-1465972,--,434152,1801150,--,98974,341730,--,92422,0.49
2015,02,2345,智邦科技,11077760,9189541,1888219,--,0,1888219,1453806,--,434413,-47769,386644,51828,334816,--,--,334816,-103527,--,231289,334934,--,-118,231583,--,-294,0.63
2015,02,2347,聯強國際,143415205,138105396,5309809,--,--,5309809,3408306,--,1901503,1117842,3019345,439768,2579577,--,--,2579577,-2443831,--,135746,2456979,--,122598,101462,--,34284,1.55
2015,02,2348,海悅,406286,261856,144430,--,--,144430,76951,--,67479,-10873,56606,12323,44283,--,--,44283,--,--,44283,44680,--,-397,44680,--,-397,0.52
2015,02,2349,錸德科技,5532706,5602800,-70094,--,--,-70094,933288,--,-1003382,347064,-656318,65748,-722066,--,--,-722066,-68632,--,-790698,-688701,--,-33365,-847901,--,57203,-0.26
2015,02,2351,順德,4572021,3757174,814847,--,--,814847,388689,--,426158,-24581,401577,107716,293861,--,--,293861,-38525,--,255336,269081,--,24780,230556,--,24780,1.48
2015,02,2352,佳世達,65637793,58435449,7202344,--,--,7202344,6107682,--,1094662,725805,1820467,356441,1464026,0,--,1464026,-1206466,--,257560,1340051,--,123975,259806,--,-2246,0.68
2015,02,2353,宏碁,128153301,115171862,12981439,--,--,12981439,11868674,81172,1193937,-826107,367830,192246,175584,--,--,175584,-3065352,--,-2889768,175767,--,-183,-2889602,--,-166,0.06
2015,02,2354,鴻準,48868513,39917128,8951385,--,--,8951385,2419716,--,6531669,716821,7248490,1393157,5855333,--,--,5855333,-1364087,--,4491246,5861899,--,-6566,4500163,--,-8917,4.22
2015,02,2355,敬鵬,11033708,9638730,1394978,--,--,1394978,627431,--,767547,145034,912581,249806,662775,--,--,662775,-227455,--,435320,692025,--,-29250,497244,--,-61924,1.74
2015,02,2356,英業達,179995808,169671131,10324677,--,--,10324677,7600040,--,2724637,432010,3156647,941650,2214997,--,--,2214997,-523677,--,1691320,2623408,--,-408411,2099425,--,-408105,0.73
2015,02,2357,華碩,220296455,188919565,31376890,--,--,31376890,21368601,--,10008289,1107405,11115694,2778054,8337640,--,--,8337640,4406408,--,12744048,8338511,--,-871,12752257,--,-8209,11.23
2015,02,2358,廷鑫,718825,762528,-43703,--,--,-43703,40296,--,-83999,6232,-77767,-1822,-75945,--,--,-75945,--,--,-75945,--,--,--,--,--,--,-0.89
2015,02,2359,所羅門,2394990,1900527,494463,--,--,494463,311493,--,182970,-4808,178162,60996,117166,--,--,117166,-34490,--,82676,104428,--,12738,75189,--,7487,0.61
2015,02,2360,致茂電子,4633249,2695881,1937368,202,--,1937166,1389310,--,547856,40813,588669,103974,484695,--,--,484695,-174505,--,310190,504589,--,-19894,331165,--,-20975,1.34
2015,02,2362,藍天,8977581,5780745,3196836,--,--,3196836,1961078,--,1235758,-3631,1232127,434593,797534,--,--,797534,-1431247,--,-633713,797167,--,367,-633481,--,-232,1.21
2015,02,2363,矽統科技,112088,54966,57122,--,--,57122,179906,--,-122784,-4930,-127714,--,-127714,--,--,-127714,-537160,--,-664874,-127714,--,--,-664874,--,--,-0.21
2015,02,2364,倫飛電腦,349173,297039,52134,--,--,52134,162868,--,-110734,-7550,-118284,-4,-118280,--,--,-118280,-1959,--,-120239,-118280,--,0,-120239,--,0,-0.64
2015,02,2365,昆盈企業,3094338,2462647,631691,--,--,631691,572901,--,58790,16531,75321,20151,55170,--,--,55170,-45259,--,9911,54414,--,756,9193,--,718,0.19
2015,02,2367,燿華,6470369,5527054,943315,--,--,943315,747081,--,196234,-81656,114578,19375,95203,--,--,95203,-76321,--,18882,104329,--,-9126,29198,--,-10316,0.18
