年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2013,01,1709,和益化工,3036995,2724334,312661,--,--,312661,177193,--,135468,10412,145880,28171,117709,--,--,117709,8997,--,126706,112569,--,5140,121566,--,5140,0.26
2013,01,1710,東聯,3544934,3018134,526800,--,--,526800,132553,--,394247,-121754,272493,42806,229687,--,--,229687,128044,--,357731,229687,--,--,357731,--,--,0.26
2013,01,1711,永光化學,1970668,1537298,433370,--,--,433370,327708,0,105662,-9175,96487,24587,71900,--,--,71900,122945,--,194845,84337,--,-12437,191418,--,3427,0.19
2013,01,1712,興農,3785050,2867844,917206,--,--,917206,753796,--,163410,32796,196206,55686,140520,--,--,140520,38519,--,179039,142589,--,-2069,181108,--,-2069,0.43
2013,01,1713,國化,164602,139519,25083,--,--,25083,13641,--,11442,2741,14183,2196,11987,--,--,11987,-595,--,11392,--,--,--,--,--,--,0.08
2013,01,1714,和桐化學,11745380,11131384,613996,--,--,613996,457916,--,156080,-22813,133267,40452,92815,--,--,92815,347724,--,440539,114952,--,-22137,323292,--,117247,0.13
2013,01,1715,萬洲化學,2410298,2081187,329111,--,--,329111,214935,--,114176,11416,125592,17593,107999,--,--,107999,127429,--,235428,98789,--,9210,216060,--,19368,0.33
2013,01,1717,長興材料,8020796,6714199,1306597,--,--,1306597,992113,--,314484,57140,371624,105293,266331,--,--,266331,686294,--,952625,263440,--,2891,942432,--,10193,0.27
2013,01,1720,生達化學,783616,436600,347016,--,--,347016,224200,--,122816,21986,144802,25263,119539,-206,--,119333,13733,--,133066,117461,--,1872,131194,--,1872,0.70
2013,01,1721,三晃,403649,368021,35628,--,--,35628,39770,--,-4142,8615,4473,0,4473,--,--,4473,1911,--,6384,4473,--,--,6384,--,--,0.05
2013,01,1722,台肥,5904682,4089718,1814964,--,--,1814964,394521,--,1420443,1101691,2522134,265075,2257059,--,--,2257059,203408,--,2460467,2257059,--,--,2460467,--,--,2.30
2013,01,1723,中碳,2077489,1419989,657500,--,--,657500,87372,--,570128,48639,618767,88578,530189,--,--,530189,-9980,--,520209,526517,--,3672,516860,--,3349,2.29
2013,01,1724,台硝,431820,349225,82595,--,--,82595,47269,2371,37697,38770,76467,9931,66536,--,--,66536,-2811,--,63725,66461,--,75,63650,--,75,0.52
2013,01,1725,元禎,2252473,2175544,76929,--,--,76929,52156,--,24773,-2354,22419,4142,18277,--,--,18277,90132,--,108409,18277,--,0,108409,--,0,0.10
2013,01,1726,永記造漆,2061544,1524362,537182,--,--,537182,244286,1950,294846,90424,385270,65930,319340,--,--,319340,70028,--,389368,326455,--,-7115,396540,--,-7172,2.02
2013,01,1727,中華化學,517887,439204,78683,--,--,78683,47999,--,30684,-2951,27733,4870,22863,--,--,22863,923,--,23786,23007,--,-144,23731,--,55,0.25
2013,01,1729,必翔實業,262274,204907,57367,--,--,57367,345984,--,-288617,7616,-281001,3580,-284581,--,--,-284581,27975,--,-256606,-274389,--,-10192,-246506,--,-10100,-1.48
2013,01,1730,花仙子,356563,195826,160737,--,--,160737,135117,--,25620,4071,29691,6670,23021,--,--,23021,11813,--,34834,23021,--,0,34834,--,0,0.43
2013,01,1731,美吾華,573222,426788,146434,--,--,146434,128405,-474,17555,3943,21498,-667,22165,0,--,22165,-3122,--,19043,22165,--,--,19043,--,--,0.17
2013,01,1732,毛寶,158422,95553,62869,--,--,62869,60672,--,2197,330,2527,970,1557,--,--,1557,1541,--,3098,1557,--,--,3098,--,--,0.04
2013,01,1733,五鼎,523974,352162,171812,--,--,171812,52611,--,119201,25800,145001,19076,125925,--,--,125925,473,--,126398,126021,--,-96,126460,--,-62,1.28
2013,01,1734,杏輝藥品,485480,315940,169540,--,--,169540,183663,--,-14123,183155,169032,12300,156732,--,--,156732,17681,--,174413,120348,--,36384,133776,--,40637,0.81
2013,01,1735,日勝化,1046562,945680,100882,--,--,100882,97955,--,2927,3742,6669,6416,253,--,--,253,8832,--,9085,10077,--,-9824,14665,--,-5580,0.11
2013,01,1736,喬山健康,3317348,1657320,1660028,--,--,1660028,1614579,--,45449,59591,105040,24737,80303,--,--,80303,35170,--,115473,82610,--,-2307,117780,--,-2307,0.41
2013,01,1737,臺鹽,562569,367440,195129,--,--,195129,168094,-1028,26007,24656,50663,8552,42111,--,--,42111,-1839,--,40272,42111,--,--,40272,--,--,0.15
2013,01,1762,中化合成,298063,186236,111827,--,--,111827,70054,--,41773,8927,50700,8931,41769,--,--,41769,-2514,--,39255,41769,--,0,39248,--,7,0.54
2013,01,1773,勝一化工,1577084,1319112,257972,--,--,257972,127708,--,130264,33229,163493,25617,137876,--,--,137876,8055,--,145931,137876,--,0,145931,--,0,1.03
2013,01,1786,科妍,44072,20302,23770,--,--,23770,19335,--,4435,2772,7207,0,7207,--,--,7207,--,--,7207,7207,--,--,7207,--,--,0.18
2013,01,1789,台灣神隆,1185616,530798,654818,--,--,654818,266425,--,388393,18880,407273,57109,350164,--,--,350164,40517,--,390681,350120,--,44,390637,--,44,0.54
2013,01,1802,台玻,7730138,7296786,433352,--,--,433352,1128459,548,-694559,-337643,-1032202,14196,-1046398,--,--,-1046398,1281197,--,234799,-953740,--,-92658,211358,--,23441,-0.40
2013,01,1805,寶徠,36731,26022,10709,--,--,10709,25427,--,-14718,-1189,-15907,151,-16058,--,--,-16058,0,--,-16058,-16058,--,0,-16058,--,0,-0.23
2013,01,1806,冠軍,1279115,922554,356561,--,--,356561,416051,--,-59490,-32035,-91525,5984,-97509,--,--,-97509,176731,--,79222,-96103,--,-1406,80628,--,-1406,-0.22
2013,01,1808,潤隆,92518,34365,58153,--,--,58153,54807,--,3346,8564,11910,0,11910,--,--,11910,--,--,11910,--,--,--,--,--,--,0.08
2013,01,1809,中釉,704948,612523,92425,--,--,92425,125678,6831,-26422,7061,-19361,5625,-24986,--,--,-24986,82364,--,57378,-7941,--,-17045,46591,--,10787,-0.04
2013,01,1810,和成,1234885,929327,305558,--,--,305558,338482,--,-32924,55322,22398,4447,17951,--,--,17951,103422,--,121373,19061,--,-1110,121319,--,54,0.05
2013,01,1902,台紙,1711371,1551502,159869,--,--,159869,150246,--,9623,29361,38984,23097,15887,--,--,15887,34077,--,49964,12321,--,3566,34615,--,15349,0.03
2013,01,1903,士紙,514601,493274,21327,--,--,21327,67366,--,-46039,1312,-44727,-1,-44726,--,--,-44726,-20196,--,-64922,-44726,--,0,-64922,--,0,-0.17
2013,01,1904,正隆,10372360,8513055,1859305,--,--,1859305,1326106,--,533199,-56999,476200,115306,360894,--,--,360894,399948,--,760842,346509,--,14385,554807,--,206035,0.32
2013,01,1905,華紙,4859832,4624138,235694,--,--,235694,367943,11063,-121186,18467,-102719,-620,-102099,--,--,-102099,286978,--,184879,-105862,--,3763,112311,--,72568,-0.08
2013,01,1906,寶隆,138366,118095,20271,--,--,20271,21522,--,-1251,-9702,-10953,0,-10953,--,--,-10953,114092,--,103139,-10931,--,-22,94082,--,9057,-0.07
2013,01,1907,永豐餘,13653077,11569263,2083814,--,--,2083814,1894657,11063,200220,85840,286060,114227,171833,--,--,171833,1804463,--,1976296,124014,--,47819,1754442,--,221854,0.07
2013,01,1909,榮成,5212993,4385690,827303,--,--,827303,454609,--,372694,-91818,280876,67065,213811,--,--,213811,424715,--,638526,190472,--,23339,526072,--,112454,0.28
2013,01,2002,中鋼,88460515,79373906,9086609,--,7809,9094418,3184315,--,5910103,-231450,5678653,801087,4877566,--,--,4877566,2262868,--,7140434,3792596,--,1084970,5750472,--,1389962,0.25
2013,01,2006,東和鋼鐵,9002056,8095481,906575,--,--,906575,369175,--,537400,62521,599921,90728,509193,0,--,509193,155103,--,664296,512334,--,-3141,666594,--,-2298,0.51
2013,01,2007,燁興公司,1743160,1785693,-42533,--,--,-42533,58984,--,-101517,-56870,-158387,8558,-166945,0,--,-166945,1312,--,-165633,-166945,--,0,-165633,--,0,-0.26
2013,01,2008,高興昌,270284,362437,-92153,--,--,-92153,25818,--,-117971,738280,620309,6733,613576,--,--,613576,7046,--,620622,--,--,--,--,--,--,1.45
2013,01,2009,第一伸銅,891720,885089,6631,--,--,6631,16885,--,-10254,26203,15949,-1726,17675,--,--,17675,-87638,--,-69963,--,--,--,--,--,--,0.05
2013,01,2010,春源鋼鐵,4667448,4424346,243102,--,--,243102,216284,--,26818,86805,113623,17795,95828,--,--,95828,139786,--,235614,96000,--,-172,232509,--,3105,0.15
2013,01,2012,春雨,1897914,1589030,308884,--,--,308884,263317,--,45567,36996,82563,30939,51624,--,--,51624,112860,--,164484,36768,--,14856,139274,--,25210,0.14
2013,01,2013,中鋼構,4710861,4487370,223491,--,--,223491,103167,--,120324,43603,163927,26434,137493,--,--,137493,14187,--,151680,137493,--,--,151680,--,--,0.71
2013,01,2014,中鴻,12107244,11322413,784831,--,--,784831,354280,--,430551,-21397,409154,3303,405851,--,--,405851,-191410,--,214441,405851,--,--,214441,--,--,0.28
2013,01,2015,豐興鋼鐵,7600694,6968019,632675,--,--,632675,172880,--,459795,37775,497570,80256,417314,--,--,417314,-1876,--,415438,417314,--,0,415438,--,0,0.72
2013,01,2017,官田鋼,1655638,1502690,152948,--,--,152948,88360,--,64588,-6656,57932,416,57516,--,--,57516,-5744,--,51772,51242,--,6274,45498,--,6274,0.13
2013,01,2020,美亞鋼管,1267884,1108865,159019,--,--,159019,68030,--,90989,10217,101206,15190,86016,--,--,86016,34367,--,120383,79425,--,6591,108294,--,12089,0.30
2013,01,2022,聚亨,3019455,2975701,43754,--,--,43754,132510,--,-88756,165259,76503,-159385,235888,--,--,235888,377737,--,613625,174913,--,60975,435445,--,178180,0.35
2013,01,2023,燁輝,13854968,12895875,959093,--,--,959093,594014,--,365079,-1816,363263,46879,316384,--,--,316384,134209,--,450593,399561,--,-83177,452576,--,-1983,0.24
2013,01,2024,志聯工業,472663,427662,45001,--,--,45001,29997,--,15004,-7415,7589,0,7589,0,--,7589,7963,--,15552,9132,--,-1543,14623,--,929,0.08
2013,01,2025,千興,1020692,1067374,-46682,--,--,-46682,20027,--,-66709,-14626,-81335,0,-81335,--,--,-81335,22453,--,-58882,-81334,--,-1,-58881,--,-1,-0.29
2013,01,2027,大成鋼,9337454,8233062,1104392,--,--,1104392,947288,--,157104,27530,184634,57813,126821,--,--,126821,349943,--,476764,121922,--,4899,401168,--,75596,0.18
2013,01,2028,威致鋼鐵,2317205,2272790,44415,--,--,44415,57805,--,-13390,-30802,-44192,--,-44192,--,--,-44192,--,--,-44192,--,--,--,--,--,--,-0.17
2013,01,2029,盛餘,3801138,3364345,436793,--,--,436793,221971,--,214822,14676,229498,39750,189748,--,--,189748,32957,--,222705,186990,--,2758,218583,--,4122,0.58
2013,01,2030,彰源,3282584,3007010,275574,--,--,275574,197684,--,77890,-29834,48056,12716,35340,--,--,35340,57623,--,92963,35370,--,-30,92963,--,--,0.14
2013,01,2031,新光鋼,2424882,2199176,225706,--,--,225706,43356,72580,254930,-89600,165330,23162,142168,--,--,142168,-84392,--,57776,143998,--,-1830,59586,--,-1810,0.52
2013,01,2032,新鋼工業,876277,824313,51964,--,--,51964,27297,--,24667,5619,30286,4484,25802,--,--,25802,0,--,25802,--,--,--,--,--,--,0.20
2013,01,2033,佳大世界,249704,229115,20589,--,--,20589,22956,--,-2367,2686,319,18,301,0,--,301,235,--,536,--,--,--,--,--,--,0.00
2013,01,2034,允強,5458897,5046741,412156,--,--,412156,221959,--,190197,33567,223764,27224,196540,0,--,196540,2492,--,199032,196540,--,0,199032,--,0,0.53
2013,01,2038,海光企業,3073408,2989629,83779,--,--,83779,52747,--,31032,-16822,14210,2232,11978,--,--,11978,--,--,11978,9836,--,2142,9836,--,2142,0.06
2013,01,2049,上銀科技,2373555,1544052,829503,--,--,829503,664348,--,165155,59112,224267,47860,176407,--,--,176407,-7415,--,168992,199013,--,-22606,191598,--,-22606,0.81
2013,01,2059,川湖,865669,425855,439814,--,--,439814,109757,--,330057,134838,464895,58296,406599,--,--,406599,3894,--,410493,406599,--,--,410493,--,--,4.40
2013,01,2062,橋椿,1283269,955304,327965,--,--,327965,134461,--,193504,51766,245270,42137,203133,--,--,203133,111598,--,314731,203133,--,0,314731,--,0,1.25
2013,01,2101,南港輪胎,2885140,2559533,325607,--,--,325607,296960,29670,58317,-75188,-16871,505,-17376,--,--,-17376,236849,--,219473,-17376,--,--,219473,--,--,-0.02
2013,01,2102,泰豐輪胎,2088364,1625977,462387,--,--,462387,233075,--,229312,16938,246250,59817,186433,--,--,186433,82792,--,269225,186433,--,0,269225,--,0,0.48
2013,01,2103,台橡,10102018,8542688,1559330,0,0,1559330,585043,12540,986827,-8877,977950,247453,730497,0,--,730497,347886,--,1078383,577630,--,152867,864443,--,213940,0.73
2013,01,2104,中橡,5423737,4511686,912051,--,--,912051,394558,--,517493,-74812,442681,242170,200511,--,--,200511,242958,--,443469,203455,--,-2944,426933,--,16536,0.38
2013,01,2105,正新,30095621,22777978,7317643,--,--,7317643,2912766,--,4404877,861493,5266370,993849,4272521,--,--,4272521,3178485,--,7451006,4245360,--,27161,7432304,--,18702,1.51
2013,01,2106,建大,6776218,5099316,1676902,--,--,1676902,753227,--,923675,43701,967376,198287,769089,0,--,769089,408216,--,1177305,769089,--,0,1177305,--,0,1.05
2013,01,2107,厚生,603414,331389,272025,--,--,272025,88968,--,183057,74602,257659,16472,241187,--,--,241187,110815,--,352002,241187,--,0,352002,--,0,0.49
2013,01,2108,南帝化工,2432726,2053025,379701,--,--,379701,210952,--,168749,19794,188543,34972,153571,--,--,153571,99650,--,253221,152682,--,889,253129,--,92,0.40
2013,01,2109,華豐橡膠,1851112,1538160,312952,--,--,312952,213586,--,99366,-2560,96806,22506,74300,--,--,74300,122989,--,197289,50990,--,23310,120139,--,77150,0.15
2013,01,2114,鑫永銓,435561,287231,148330,--,--,148330,34617,--,113713,16567,130280,15803,114477,--,--,114477,111,--,114588,114477,--,--,114588,--,--,1.86
2013,01,2201,裕隆汽車,20225573,16421372,3804201,--,21728,3825929,3167682,--,658247,868930,1527177,208014,1319163,--,--,1319163,753746,--,2072909,1103505,--,215658,1792528,--,280381,0.75
2013,01,2204,中華汽車,10062683,8644798,1417885,18389,--,1399496,1234085,--,165411,406353,571764,73707,498057,--,--,498057,317370,--,815427,480891,--,17166,752179,--,63248,0.35
2013,01,2206,三陽工業,8170839,6905325,1265514,--,--,1265514,1249583,--,15931,26232,42163,33533,8630,--,--,8630,319298,--,327928,6357,--,2273,266472,--,61456,0.01
2013,01,2207,和泰汽車,38299011,33783014,4515997,35626,6920,4487291,2459014,--,2028277,737608,2765885,440227,2325658,--,--,2325658,180825,--,2506483,2105521,--,220137,2275235,--,231248,3.86
2013,01,2208,台船公司,6141535,5836479,305056,--,--,305056,111375,--,193681,21216,214897,34984,179913,--,--,179913,--,--,179913,179771,--,142,179771,--,142,0.24
2013,01,2227,裕隆日產,7596030,6443777,1152253,--,--,1152253,877350,0,274903,1269675,1544578,263732,1280846,--,--,1280846,697365,--,1978211,1280846,--,--,1978211,--,--,4.27
2013,01,2231,為升,333067,193679,139388,--,--,139388,58977,--,80411,11257,91668,12490,79178,--,--,79178,9127,--,88305,78198,--,980,87325,--,980,1.29
2013,01,2301,光寶科技,46768494,39885439,6883055,--,--,6883055,4915350,--,1967705,333915,2301620,510713,1790907,--,--,1790907,1824766,--,3615673,1576661,--,214246,3102919,--,512754,0.70
2013,01,2302,麗正,140715,109478,31237,0,0,31237,43919,--,-12682,-2724,-15406,780,-16186,--,--,-16186,20653,--,4467,-16186,--,0,4467,--,0,-0.10
2013,01,2303,聯電,27781416,23289909,4491507,0,0,4491507,4177410,-20104,293993,7248702,7542695,1129001,6413694,--,--,6413694,1542063,--,7955757,6592705,--,-179011,8118851,--,-163094,0.52
2013,01,2305,全友電腦,156630,93156,63474,--,--,63474,98384,--,-34910,22103,-12807,3503,-16310,--,--,-16310,34814,--,18504,-14301,--,-2009,19292,--,-788,-0.07
2013,01,2308,台達電,38830600,28886523,9944077,--,--,9944077,5704054,--,4240023,720301,4960324,840348,4119976,53980,--,4173956,2469193,--,6643149,4188751,--,-14795,6338766,--,304383,1.73
2013,01,2311,日月光,48189873,39909301,8280572,--,--,8280572,4677831,--,3602741,-443996,3158745,802757,2355988,--,--,2355988,2198456,--,4554444,2230632,--,125356,4352000,--,202444,0.30
2013,01,2312,金寶電子,11604562,10752950,851612,--,--,851612,396544,--,455068,-72815,382253,97105,285148,--,--,285148,683212,--,968360,284152,--,996,960903,--,7457,0.22
2013,01,2313,華通,6698618,5848418,850200,--,--,850200,394255,-1696,454249,-18018,436231,157441,278790,--,--,278790,277263,--,556053,278790,--,0,556053,--,0,0.23
2013,01,2314,台揚科技,1462735,1362106,100629,--,--,100629,347316,--,-246687,-9251,-255938,1977,-257915,--,--,-257915,34375,--,-223540,-257580,--,-335,-223269,--,-271,-0.64
2013,01,2316,楠梓電,1359386,1286141,73245,--,--,73245,109912,--,-36667,75522,38855,-7609,46464,--,--,46464,142060,--,188524,46464,--,--,188524,--,--,0.15
2013,01,2317,鴻海,809011951,763098864,45913087,--,--,45913087,32006096,--,13906991,8690182,22597173,6246849,16350324,--,--,16350324,17466671,--,33816995,16352513,--,-2189,33710832,--,106163,1.38
2013,01,2321,東訊,1754262,1607061,147201,--,--,147201,152232,--,-5031,-41346,-46377,--,-46377,--,--,-46377,95238,--,48861,-47287,--,910,47951,--,910,-0.16
2013,01,2323,中環,4182810,4161442,21368,--,--,21368,563704,--,-542336,1509,-540827,2439,-543266,--,--,-543266,398397,--,-144869,-524127,--,-19139,-125730,--,-19139,-0.19
2013,01,2324,仁寶電腦,167555905,160972872,6583033,--,--,6583033,4497151,--,2085882,-317755,1768127,379694,1388433,--,--,1388433,2321193,--,3709626,1356343,--,32090,3635529,--,74097,0.31
2013,01,2325,矽品,13819210,11802086,2017124,--,-258,2016866,1379767,--,637099,-839714,-202615,89242,-291857,--,--,-291857,625842,--,333985,-291857,--,--,333985,--,0,-0.09
2013,01,2327,國巨,5935354,4753836,1181518,--,--,1181518,639888,--,541630,-219639,321991,122238,199753,--,--,199753,816553,--,1016306,193807,--,5946,1008349,--,7957,0.09
2013,01,2328,廣宇,2982277,2610601,371676,--,--,371676,250686,--,120990,-9615,111375,33584,77791,--,--,77791,568621,--,646412,54954,--,22837,607399,--,39013,0.11
2013,01,2329,華泰電子,2240851,2127994,112857,0,3612,116469,234573,--,-118104,-11943,-130047,276,-130323,-61734,--,-192057,19406,--,-172651,-197620,--,5563,-178214,--,5563,-0.24
2013,01,2330,台積電,132754996,71988726,60766270,--,3540,60769810,16376304,34503,44428009,1319905,45747914,6212371,39535543,--,--,39535543,5907807,--,45443350,39576876,--,-41333,45455386,--,-12036,1.53
2013,01,2331,精英,14046403,12879751,1166652,--,--,1166652,918629,--,248023,64242,312265,93228,219037,--,--,219037,230421,--,449458,246440,--,-27403,467713,--,-18255,0.21
2013,01,2332,友訊科技,7223005,5258152,1964853,--,--,1964853,1829105,--,135748,46985,182733,51738,130995,--,--,130995,293011,--,424006,123574,--,7421,409574,--,14432,0.20
2013,01,2337,旺宏,4404789,4590250,-185461,--,--,-185461,1910802,--,-2096263,11891,-2084372,1045,-2085417,--,--,-2085417,74759,--,-2010658,-2068695,--,-16722,-1994028,--,-16630,-0.59
2013,01,2338,光罩,448262,394712,53550,--,--,53550,64067,--,-10517,12318,1801,3920,-2119,--,--,-2119,1979,--,-140,-9735,--,7616,-11211,--,11071,-0.04
2013,01,2340,光磊,1534849,1244939,289910,--,--,289910,212617,--,77293,40876,118169,23786,94383,--,--,94383,26771,--,121154,94390,--,-7,121159,--,-5,0.17
2013,01,2342,茂矽,406089,621873,-215784,--,--,-215784,84604,--,-300388,104788,-195600,7847,-203447,--,--,-203447,81587,--,-121860,-202965,--,-482,-121378,--,-482,-0.55
2013,01,2344,華邦電,7675106,6426113,1248993,--,--,1248993,1508421,--,-259428,-41317,-300745,36647,-337392,--,--,-337392,522499,--,185107,-362982,--,25590,147114,--,37993,-0.10
2013,01,2345,智邦科技,4844827,4060942,783885,--,160,784045,763804,--,20241,77090,97331,28088,69243,--,--,69243,187267,--,256510,69454,--,-211,256538,--,-28,0.13
2013,01,2347,聯強國際,73636807,71255844,2380963,--,--,2380963,1803674,--,577289,574951,1152240,109135,1043105,--,--,1043105,1217821,--,2260926,992674,--,50431,2257388,--,3538,0.63
2013,01,2348,海悅,9473,9421,52,--,--,52,10524,0,-10472,114,-10358,--,-10358,--,--,-10358,0,--,-10358,--,--,--,--,--,--,0.00
2013,01,2349,錸德科技,3656859,3720287,-63428,--,--,-63428,537420,--,-600848,-54268,-655116,25353,-680469,--,--,-680469,256213,--,-424256,-691603,--,11134,-407410,--,-16846,-0.26
2013,01,2351,順德,2110056,1843255,266801,--,--,266801,163135,--,103666,14743,118409,21733,96676,--,--,96676,38984,--,135660,80897,--,15779,119881,--,15779,0.45
2013,01,2352,佳世達,27505858,25006312,2499546,--,--,2499546,2646176,0,-146630,-542235,-688865,82649,-771514,--,--,-771514,1377392,--,605878,-842004,--,70490,479153,--,126725,-0.43
2013,01,2353,宏碁,91972997,84140660,7832337,--,--,7832337,7838716,35092,28713,421284,449997,-64573,514570,--,--,514570,1944798,--,2459368,514551,--,19,2459384,--,-16,0.19
2013,01,2354,鴻準,22461948,19280607,3181341,--,--,3181341,1280667,--,1900674,354093,2254767,122743,2132024,--,--,2132024,2249192,--,4381216,2138394,--,-6370,4385694,--,-4478,1.73
2013,01,2355,敬鵬,4552417,3795422,756995,--,--,756995,296503,--,460492,104979,565471,123312,442159,--,--,442159,262150,--,704309,445730,--,-3571,655360,--,48949,1.12
2013,01,2356,英業達,100762046,95817418,4944628,--,--,4944628,3559708,--,1384920,928939,2313859,709174,1604685,--,--,1604685,583210,--,2187895,1781027,--,-176342,2365832,--,-177937,0.50
2013,01,2357,華碩,114039780,98977012,15062768,--,--,15062768,9688795,--,5373973,1857434,7231407,1171747,6059660,--,--,6059660,2123205,--,8182865,6053144,--,6516,8172802,--,10063,8.04
2013,01,2358,廷鑫,354035,338215,15820,--,--,15820,16747,--,-927,-495,-1422,0,-1422,--,--,-1422,-10,--,-1432,-1422,--,--,-1432,--,--,-0.02
2013,01,2359,所羅門,1359461,1183972,175489,--,--,175489,167121,--,8368,29110,37478,6195,31283,--,--,31283,33298,--,64581,27269,--,4014,54811,--,9770,0.15
2013,01,2360,致茂電子,2166872,1361910,804962,--,--,804962,581681,--,223281,37440,260721,40768,219953,--,--,219953,62754,--,282707,218427,--,1526,280392,--,2315,0.58
2013,01,2362,藍天,4565344,3122949,1442395,--,--,1442395,1036503,--,405892,1434154,1840046,173350,1666696,--,--,1666696,698479,--,2365175,1666696,--,--,2365175,--,--,2.54
2013,01,2363,矽統科技,111733,85920,25813,--,--,25813,145619,--,-119806,-25436,-145242,24,-145266,--,--,-145266,-148366,--,-293632,-145266,--,0,-293632,--,0,-0.24
2013,01,2364,倫飛電腦,169661,139830,29831,--,--,29831,100216,--,-70385,18210,-52175,93,-52268,--,--,-52268,7749,--,-44519,-52268,--,0,-44519,--,--,-0.28
2013,01,2365,昆盈企業,1898254,1553570,344684,--,--,344684,335603,--,9081,23183,32264,7020,25244,--,--,25244,77107,--,102351,22360,--,2884,99474,--,2877,0.08
2013,01,2367,燿華,2984439,2790853,193586,--,--,193586,331509,--,-137923,139739,1816,1131,685,--,--,685,65409,--,66094,-448,--,1133,63249,--,2845,0.00
2013,01,2368,金像電,3825759,3780900,44859,--,--,44859,365978,-26345,-347464,-17470,-364934,40839,-405773,--,--,-405773,70476,--,-335297,-405773,--,0,-335297,--,--,-0.73
2013,01,2369,菱生,1431353,1244915,186438,--,--,186438,123895,--,62543,9346,71889,11538,60351,--,--,60351,33163,--,93514,60886,--,-535,94049,--,-535,0.16
2013,01,2371,大同,25395432,24013432,1382000,--,--,1382000,3425117,--,-2043117,-711489,-2754606,125016,-2879622,--,--,-2879622,812919,--,-2066703,-804303,--,-2075319,-533921,--,-1532782,-0.35
2013,01,2373,震旦行,2468196,1346506,1121690,1431,--,1120259,930971,--,189288,148699,337987,31894,306093,--,--,306093,288352,--,594445,286419,--,19674,559939,--,34506,0.94
2013,01,2374,佳能,7072509,6500216,572293,--,--,572293,464215,--,108078,-2719,105359,30052,75307,--,--,75307,4407,--,79714,101297,--,-25990,103324,--,-23610,0.23
2013,01,2375,智寶,417752,350675,67077,--,--,67077,56014,--,11063,18069,29132,126,29006,--,--,29006,44833,--,73839,29006,--,--,73839,--,--,0.15
2013,01,2376,技嘉,12393598,10124792,2268806,--,--,2268806,1808160,--,460646,216725,677371,69765,607606,--,--,607606,182603,--,790209,607036,--,570,789639,--,570,0.97
2013,01,2377,微星科技,16179706,14174760,2004946,--,--,2004946,1566620,--,438326,141845,580171,152077,428094,--,--,428094,152198,--,580292,426555,--,1539,578753,--,1539,0.50
2013,01,2379,瑞昱,6743689,3718502,3025187,--,--,3025187,2352949,1939,674177,141386,815563,85000,730563,--,--,730563,288255,--,1018818,730588,--,-25,1018843,--,-25,1.46
2013,01,2380,虹光精密,605964,474894,131070,--,--,131070,251923,--,-120853,9344,-111509,-17752,-93757,--,--,-93757,43348,--,-50409,-93757,--,0,-50409,--,0,-0.43
2013,01,2382,廣達,197515778,189516730,7999048,174,490,7999364,5428216,--,2571148,3435502,6006650,1364688,4641962,--,--,4641962,1277653,--,5919615,4454155,--,187807,5596377,--,323238,1.16
2013,01,2383,台光電子,4140507,3513203,627304,--,--,627304,397196,--,230108,-6962,223146,34436,188710,--,--,188710,131763,--,320473,188364,--,346,319673,--,800,0.61
2013,01,2385,群光電子,17209440,14630320,2579120,--,--,2579120,1626359,--,952761,305773,1258534,265092,993442,--,--,993442,1291932,--,2285374,954472,--,38970,2185379,--,99995,1.49
2013,01,2387,精元電腦,2840391,2410106,430285,--,--,430285,227350,--,202935,-25857,177078,35148,141930,--,--,141930,245157,--,387087,132526,--,9404,354917,--,32170,0.38
2013,01,2388,威盛電子,977225,658026,319199,--,--,319199,1280768,--,-961569,-270123,-1231692,16785,-1248477,--,--,-1248477,22278,--,-1226199,-1246489,--,-1988,-1224211,--,-1988,-2.53
2013,01,2390,云辰,187500,145084,42416,--,--,42416,89686,--,-47270,86462,39192,5233,33959,--,--,33959,5222,--,39181,34285,--,-326,43274,--,-4093,0.16
2013,01,2392,正崴,26995532,24229808,2765724,--,--,2765724,2263916,--,501808,267261,769069,155921,613148,--,--,613148,694126,--,1307274,558155,--,54993,1175175,--,132099,1.13
2013,01,2393,億光電子,5023999,3893865,1130134,--,--,1130134,793613,--,336521,-22568,313953,89637,224316,--,--,224316,323504,--,547820,221997,--,2319,521164,--,26656,0.53
2013,01,2395,研華,6629587,3863638,2765949,--,--,2765949,1800967,--,964982,102402,1067384,200416,866968,--,--,866968,369330,--,1236298,859867,--,7101,1225352,--,10946,1.52
2013,01,2397,友通資訊,479433,330744,148689,0,0,148689,105024,--,43665,26161,69826,12786,57040,--,--,57040,-4518,--,52522,57040,--,0,52522,--,0,0.50
